BlueDriver Data Log
Dec 4, 2018 5:43:21 PM
Time (s),Accelerator Pedal Position E (%),Mass Air Flow Rate (g/s),Intake Air Temperature (°C),O2 Bank 1 - Sensor 2 - Oxygen Sensor Voltage (V),Absolute Throttle Position B (%),Fuel Level Input (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Absolute Throttle Position (%),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Load Value (%),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Wide Range O2S: Bank 1 - Sensor 1 - Equivalence Ratio (λ),Short Term Fuel Trim Bank 1 (%),Relative Throttle Position (%),Commanded Evaporative Purge (%),Evap. System Vapor Pressure (Pa),Barometric Pressure (kPa),Vehicle Speed (km/h),Wide Range O2S: Bank 1 - Sensor 1 - Voltage (V),Timing Advance for #1 cylinder (°),Commanded Equivalence Ratio (λ),O2 Bank 1 - Sensor 2 - Short Term Fuel Trim (%),Engine RPM (rpm),Accelerator Pedal Position D (%),Control Module Voltage (V)
2167.2,14.7,14.39,15,0.352,16.1,72.2,14,40.5,13.0,86,467.4,39.2,-1.4,11.8,0.874,3.0,6.9,9.3,0.0,100,76,2.231,11.7,0.781,99.2,1617,16.0,13.760
2184.4,2.5,3.83,14,0.430,3.9,72.2,14,13.5,3.8,86,495.5,12.1,-4.7,6.7,0.949,4.7,4.2,11.0,11.7,100,90,1.881,31.9,0.910,99.2,1721,8.7,13.760
2201.6,8.6,9.08,15,0.530,9.4,71.3,14,38.9,9.9,86,483.8,30.5,-1.6,4.9,0.999,1.1,1.2,0.8,0.0,100,89,2.640,17.3,1.074,99.2,1694,7.8,13.840
2218.8,6.6,4.47,15,0.755,4.7,70.6,14,16.3,5.1,86,476.0,19.6,-4.2,6.2,0.978,0.4,3.6,27.2,28.4,100,87,2.164,35.1,1.006,99.2,1713,9.7,13.710
2236.0,8.4,7.29,15,0.723,7.1,71.0,14,31.1,6.6,86,484.0,25.4,-1.6,7.5,0.997,-5.8,4.2,88.8,36.2,99,89,2.178,32.9,1.004,99.2,1682,6.8,13.704
2253.2,0.6,3.33,15,0.004,4.2,72.2,14,17.0,5.7,86,490.2,23.2,-3.7,8.2,1.606,0.7,6.7,10.7,883.7,100,90,2.070,20.5,0.958,99.2,1707,3.1,13.768
2270.4,12.0,12.19,15,0.680,13.3,72.9,14,56.2,12.9,86,484.0,42.5,-2.6,12.1,0.994,0.7,8.4,20.3,47.4,100,83,2.141,32.1,1.001,99.2,1706,12.4,13.760
2287.6,19.0,19.63,15,0.684,22.7,71.9,14,73.7,16.6,86,503.4,53.6,-1.6,9.6,0.989,4.6,8.5,23.5,0.0,100,84,2.149,19.7,1.012,99.2,1685,15.1,13.760
2304.8,23.5,31.61,14,0.708,30.7,71.0,14,82.2,29.2,86,558.3,73.7,-0.4,31.4,0.996,0.3,25.9,27.9,1.0,101,109,2.176,12.4,1.008,99.2,2525,24.6,13.760
2322.0,18.3,22.78,14,0.710,21.5,70.6,14,74.4,21.8,87,584.0,66.1,0.0,21.8,1.005,1.6,14.6,22.7,0.9,100,116,2.194,18.1,1.000,99.2,2202,18.6,13.760
2339.2,14.1,16.81,14,0.716,14.5,70.6,14,57.1,13.5,87,584.0,39.4,-2.3,11.7,0.990,-0.6,7.0,95.3,9.3,98,118,2.203,31.2,1.004,99.2,2217,13.8,13.781
2356.4,22.1,26.92,15,0.731,27.7,70.6,14,83.6,27.2,87,592.6,73.8,0.0,29.7,0.999,0.7,25.2,89.5,0.7,100,105,2.186,12.1,1.001,99.2,2336,22.9,13.684
2373.6,0.0,4.32,15,0.000,5.1,71.0,14,20.5,7.4,86,564.4,28.6,-3.7,12.2,1.703,0.0,10.3,78.1,0.7,100,100,2.171,22.2,0.080,99.2,1681,0.0,13.613
2390.8,0.0,3.25,15,0.025,6.3,71.0,14,29.5,8.2,86,545.9,23.4,-2.4,4.5,1.296,0.0,1.1,0.0,0.0,100,86,2.191,33.4,1.006,99.2,1598,0.0,13.843
2408.0,15.4,16.61,15,0.742,17.6,71.0,14,71.4,12.0,86,531.1,21.7,-2.5,7.0,0.980,-3.3,5.2,48.9,59.3,99,86,2.125,27.3,1.013,99.2,1675,14.4,13.760
2425.2,0.0,4.00,15,0.130,4.8,71.0,14,20.3,5.2,86,498.3,19.2,-3.7,4.8,1.614,-1.6,0.2,13.9,0.0,100,78,3.283,-10.1,0.767,99.2,1444,2.4,13.760
2442.4,0.8,3.98,15,0.104,4.0,71.7,14,15.9,3.9,86,469.3,17.5,-4.7,5.6,1.380,-1.4,2.4,0.0,0.0,101,73,2.588,3.4,0.838,99.2,1355,0.0,13.683
2459.6,2.4,5.47,15,0.740,8.5,70.8,14,40.2,8.6,86,445.3,38.9,-1.6,9.2,1.003,-1.7,4.5,12.6,6.1,101,70,2.195,32.1,0.998,99.2,1334,5.7,13.630
2476.8,0.0,3.07,15,0.000,3.9,70.6,14,17.0,3.9,86,429.3,14.1,-4.7,3.9,1.999,0.0,0.8,0.0,0.0,101,53,3.607,-11.6,0.000,99.2,1254,0.0,13.809
2494.0,4.4,5.36,15,0.831,5.6,72.2,14,33.0,6.8,86,384.0,33.9,-1.6,8.0,1.033,-7.7,3.4,0.0,0.0,101,4,2.175,20.7,0.963,99.2,1139,5.4,13.840
2511.2,14.0,13.91,15,0.775,16.2,71.8,14,68.4,16.9,86,436.5,65.1,-0.8,18.8,0.999,1.5,15.9,82.3,0.0,100,54,2.185,15.9,1.000,99.2,1507,13.7,13.672
2528.4,0.0,4.35,15,0.214,5.0,72.6,14,24.1,5.4,87,408.6,22.9,-4.7,5.3,1.999,0.0,0.5,0.0,0.7,101,35,2.666,2.0,0.484,99.2,1224,0.0,13.714
2545.6,0.0,2.87,15,0.774,3.9,73.3,14,30.8,3.9,87,373.7,23.5,-4.5,3.1,1.014,-7.7,0.8,0.0,0.0,101,2,2.237,6.8,0.994,99.2,562,0.0,13.707
2562.8,15.7,15.94,15,0.728,17.6,71.8,14,73.1,20.5,87,408.3,75.3,-0.8,21.2,1.020,3.6,16.5,93.9,13.2,100,47,2.173,11.4,0.996,99.2,1581,16.7,13.804
2580.0,0.0,3.73,15,0.613,3.9,72.2,14,19.0,3.9,88,419.9,19.3,-4.4,6.1,0.947,-0.5,3.0,11.3,27.4,101,52,2.125,32.4,0.994,99.2,1168,4.7,13.803
2597.2,0.0,3.36,15,0.667,4.3,72.2,14,19.4,4.2,88,416.0,22.0,-4.0,5.7,1.720,-2.6,2.9,33.8,3.9,100,49,2.945,7.2,0.569,99.2,1245,1.4,13.816
2614.4,11.5,12.20,15,0.786,10.5,72.2,14,49.5,10.7,86,380.0,44.5,-2.3,9.9,0.986,-3.0,6.4,72.2,10.4,100,21,2.083,27.3,0.929,99.2,1614,11.7,13.785
2631.6,10.8,9.38,15,0.564,10.3,71.4,14,57.6,6.6,86,407.7,17.6,-4.3,4.2,1.017,-0.3,1.2,0.0,0.0,101,44,2.882,8.0,0.478,99.2,1218,8.7,13.775
2648.8,1.0,4.65,16,0.655,5.4,71.4,14,26.4,5.5,86,407.6,31.7,-1.6,8.1,0.956,-3.2,4.2,23.6,12.6,101,44,2.196,26.6,0.993,99.2,1235,8.5,13.840
2666.0,0.7,3.07,16,0.706,3.8,72.1,14,33.0,6.0,87,377.9,23.6,-2.3,5.2,1.022,-1.1,1.2,4.3,20.5,101,12,2.223,11.4,1.001,99.2,706,0.0,13.678
2683.2,0.0,0.75,16,0.770,0.0,72.2,14,0.0,7.8,87,348.0,0.0,5.5,6.7,1.403,0.0,1.6,0.0,0.0,101,0,2.549,8.6,1.000,99.2,787,0.0,13.840
2700.4,0.0,0.75,16,0.770,0.0,72.2,14,0.0,7.8,87,348.0,0.0,5.5,6.7,1.403,0.0,1.6,0.0,0.0,101,0,2.555,9.0,1.000,99.2,787,0.0,13.840
2717.6,0.0,0.75,16,0.770,0.0,72.2,14,0.0,7.8,87,348.0,0.0,5.5,6.7,1.403,0.0,1.6,0.0,0.0,101,0,2.555,9.0,1.000,99.2,787,0.0,13.840
