BlueDriver Data Log
Aug 3, 2018 8:10:25 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
322.4,81,428.8,88.2,100,31,57.5,6,68.7,1383,9.0,12.957,21,12.9
325.5,81,440.9,88.2,100,33,57.4,6,68.7,1417,9.4,12.960,21,12.8
328.6,82,450.5,88.2,100,37,54.8,6,63.9,1387,7.8,13.036,21,11.3
331.7,82,460.6,88.2,99,38,51.1,6,61.6,1353,7.7,12.960,21,11.0
334.8,83,464.0,88.2,99,39,44.3,6,58.9,1282,3.6,13.033,21,9.0
337.9,84,468.0,88.2,101,40,38.1,6,45.9,1210,2.5,13.040,21,7.1
341.0,84,468.0,88.2,101,40,36.3,6,42.8,1231,4.3,12.962,21,8.0
344.1,84,468.0,88.2,101,40,34.6,6,41.4,1250,4.8,12.960,21,8.1
347.2,84,470.7,88.2,100,40,39.5,6,46.0,1311,5.2,12.960,21,8.3
350.3,84,473.0,88.2,99,40,42.3,6,50.1,1359,6.2,12.960,21,9.2
353.4,84,479.1,88.2,100,41,33.0,6,42.8,1322,5.3,12.960,21,10.6
356.5,84,472.0,88.2,101,39,23.2,6,26.8,1164,0.8,12.960,21,5.4
359.6,84,472.0,88.2,101,39,33.5,6,39.6,1236,2.6,12.960,21,7.5
362.7,84,472.0,88.2,101,40,34.0,6,40.2,1284,4.3,12.960,21,7.5
365.8,84,468.0,88.2,101,38,19.0,6,24.6,1236,0.6,12.992,21,3.6
368.9,85,464.0,88.2,101,36,28.7,6,35.6,1159,4.7,12.962,21,8.0
372.0,85,465.4,88.2,99,36,48.3,6,56.5,1355,6.8,12.960,21,10.2
375.1,85,475.2,88.2,99,37,49.8,6,60.3,1396,6.4,12.960,21,11.0
378.2,85,480.0,88.2,99,37,37.3,6,46.0,1195,4.3,12.960,21,8.8
381.3,85,476.0,88.2,101,36,21.8,6,24.0,1181,0.7,12.960,21,3.8
384.4,85,468.3,88.2,101,34,14.7,6,17.5,1202,0.4,12.960,21,3.5
387.5,85,460.0,88.2,101,31,24.8,6,25.8,1180,1.9,12.911,21,5.0
390.6,85,462.1,88.2,101,31,29.2,6,36.3,1201,3.9,12.960,21,6.9
393.7,85,455.2,88.2,101,29,19.8,6,23.4,1212,0.2,12.960,21,4.2
396.8,85,445.3,88.2,101,25,22.5,6,26.1,1205,0.4,12.960,21,5.1
399.9,85,436.0,88.2,101,16,17.7,6,21.5,1198,0.4,12.960,21,4.3
403.0,85,432.9,88.2,101,5,19.2,6,24.0,829,0.4,12.943,21,3.5
406.1,85,422.5,88.2,101,0,22.0,6,28.6,617,0.4,12.937,21,2.9
409.2,85,413.9,88.2,101,0,22.0,6,28.4,587,0.4,12.892,21,2.7
412.3,85,408.9,88.2,101,0,26.8,6,36.7,644,0.4,12.783,21,3.2
415.4,85,399.5,88.2,101,0,31.6,6,39.7,681,0.2,12.754,21,4.3
418.5,85,389.2,88.2,101,0,28.2,6,37.5,750,0.0,12.810,21,4.3
421.6,85,382.8,88.2,101,0,25.6,6,31.2,821,0.3,12.907,21,4.1
424.7,85,376.7,88.2,101,0,20.8,6,27.2,723,0.4,12.960,21,3.1
427.8,85,369.1,88.2,101,0,20.4,6,27.1,654,0.4,12.902,21,2.9
430.9,85,364.0,88.2,101,0,20.4,6,26.5,593,0.4,12.900,21,2.7
434.0,85,360.0,87.8,101,2,40.3,6,49.5,1341,4.6,12.887,23,8.3
437.1,85,361.2,87.8,99,10,50.6,6,58.6,1525,5.8,12.999,23,11.2
440.2,85,370.7,87.8,99,15,53.9,6,63.8,1353,7.5,13.038,21,11.8
443.3,85,377.0,87.8,99,20,49.1,6,59.8,1267,6.6,13.009,22,10.7
446.4,85,376.7,87.8,101,21,20.0,6,22.5,1109,0.4,12.823,21,4.1
449.5,85,371.0,87.8,101,19,14.9,6,18.1,1129,0.4,12.960,22,3.5
452.6,85,364.8,87.8,101,16,17.4,6,20.0,1116,0.3,12.914,23,5.0
455.7,85,360.0,87.9,101,13,26.8,6,31.1,1195,0.3,12.870,23,5.5
458.8,85,363.4,88.2,100,13,48.9,6,56.9,1564,7.0,12.960,21,12.5
461.9,85,373.4,88.2,100,18,59.5,6,69.5,1406,9.0,12.960,21,12.7
465.0,85,383.7,88.2,99,22,49.6,6,61.1,1348,6.3,12.960,21,9.6
468.1,86,388.7,88.2,99,26,48.4,6,57.9,1364,7.1,12.960,21,10.3
471.2,86,400.7,88.2,99,29,44.1,6,46.9,1330,5.1,12.960,21,8.8
474.3,86,404.0,88.2,101,29,32.2,6,38.4,1204,3.6,12.960,21,8.1
477.4,86,408.0,88.2,101,28,21.6,6,24.9,1238,0.1,12.960,21,5.3
480.5,87,407.6,88.6,101,23,22.9,6,25.5,1278,0.4,13.008,21,5.2
483.6,87,404.0,88.6,101,15,18.0,6,22.0,1187,0.4,12.890,21,4.3
486.7,87,399.7,88.2,101,8,15.5,6,20.3,922,0.4,12.960,21,3.0
489.8,87,393.5,88.2,101,6,17.3,6,22.4,756,0.4,12.882,21,3.3
492.9,87,387.0,88.2,101,5,19.0,6,25.3,690,0.4,12.750,21,2.8
496.0,87,381.0,88.2,101,4,37.2,6,49.7,1100,3.8,12.903,21,9.4
499.1,87,384.8,88.2,99,9,52.2,6,62.9,1498,6.4,12.994,21,12.1
502.2,87,390.8,88.2,99,15,51.9,6,62.1,1340,5.8,12.969,21,10.9
505.3,87,392.0,88.2,101,17,19.7,6,28.2,1116,1.9,13.040,21,4.2
508.4,87,392.0,88.2,100,18,42.0,6,52.1,1215,5.4,12.960,21,8.7
511.5,87,392.0,88.2,100,20,37.1,6,44.2,1213,4.5,12.960,21,7.5
514.6,87,392.0,88.2,101,21,27.9,6,35.1,1122,3.0,12.880,21,7.1
517.7,87,392.0,88.2,101,21,27.7,6,33.9,1076,0.6,12.938,21,5.3
520.8,87,392.0,88.2,101,16,22.9,6,27.1,1227,0.4,12.960,21,5.4
523.9,87,389.7,88.2,101,10,17.3,6,21.6,1148,0.4,12.887,21,4.4
527.0,87,384.0,88.2,101,4,19.1,6,24.7,840,1.9,12.960,21,4.9
530.1,87,384.0,88.2,99,6,42.1,6,48.4,1809,6.7,12.881,21,10.1
533.2,87,388.0,88.2,99,14,48.0,6,57.4,1358,6.3,12.924,21,9.8
536.3,87,390.3,88.2,99,18,43.1,6,53.0,1144,3.9,12.960,21,8.3
539.4,87,392.0,88.2,99,20,31.3,6,41.7,1088,1.5,12.920,21,6.5
542.5,87,389.7,88.2,100,20,21.8,6,26.5,1147,0.0,12.880,21,4.1
545.6,87,383.6,88.2,101,19,16.7,6,19.9,1242,0.4,13.002,21,3.8
548.7,87,377.2,88.2,101,18,14.9,6,17.9,1147,0.4,12.882,21,3.5
551.8,87,370.5,88.2,101,14,14.9,6,18.0,1113,0.4,12.960,21,3.5
554.9,87,364.0,88.2,101,9,18.3,6,23.9,888,0.4,12.909,21,3.5
558.0,87,360.4,88.2,101,3,29.0,6,38.8,689,0.4,13.042,21,4.0
561.1,87,348.7,88.5,101,0,28.4,6,36.8,750,0.3,12.960,21,4.3
564.2,87,344.0,88.2,101,0,20.7,6,27.1,767,0.0,12.960,21,3.4
567.3,87,339.4,88.2,101,0,23.7,6,34.7,908,0.2,12.842,21,3.1
570.4,87,336.0,88.4,100,5,29.0,6,36.3,1016,3.1,12.958,23,6.5
573.5,87,336.0,88.6,99,11,38.8,6,44.5,1395,2.3,12.960,23,7.4
576.6,87,336.0,88.4,100,14,28.3,6,34.1,1230,1.2,12.960,23,5.8
579.7,87,339.3,88.2,100,15,21.7,6,29.1,1241,0.5,12.960,23,5.0
582.8,87,336.0,88.2,101,14,27.4,6,31.5,1309,0.8,12.960,23,6.7
585.9,87,336.8,88.2,99,15,31.5,6,37.4,1492,3.2,12.960,23,7.1
589.0,87,340.0,88.2,99,18,31.0,6,37.1,1147,2.0,12.971,23,5.5
592.1,87,340.0,88.2,100,20,23.4,6,29.1,963,0.3,12.977,23,3.9
595.2,87,335.9,88.2,101,19,18.6,6,21.7,1182,0.0,12.946,23,4.5
598.3,87,332.0,88.2,101,17,24.3,6,28.6,1246,0.0,12.958,23,5.4
601.4,87,332.0,88.2,101,14,20.2,6,24.5,1212,0.2,12.960,23,5.3
604.5,87,329.9,88.2,101,7,23.2,6,27.0,1061,0.0,12.960,23,4.1
607.6,87,328.0,88.2,100,6,23.2,6,26.9,1482,1.7,12.960,23,5.5
610.7,87,325.1,88.2,101,7,16.0,6,19.0,1059,0.0,12.954,23,3.5
613.8,87,322.4,88.2,101,6,19.2,6,23.0,1144,0.3,13.006,23,3.5
616.9,87,316.0,88.2,101,1,22.4,6,30.0,650,0.3,12.835,23,3.4
620.0,87,310.1,88.2,101,0,28.2,6,34.9,949,0.0,12.831,23,4.4
623.1,87,307.7,88.2,101,0,21.3,6,27.4,861,0.0,12.919,23,3.5
626.2,87,301.1,88.2,101,0,18.5,6,24.6,800,0.0,12.956,23,3.5
629.3,87,296.0,88.2,101,0,13.3,6,18.0,736,0.4,12.934,23,2.0
632.4,87,292.2,88.2,101,0,14.6,6,18.8,687,0.4,12.960,23,2.0
635.5,87,290.2,88.2,101,0,14.9,6,19.3,700,0.4,12.896,23,2.0
638.6,87,284.2,88.2,101,0,20.2,6,25.3,750,0.4,12.815,23,3.5
641.7,87,281.6,87.8,101,0,22.9,6,30.7,823,0.4,12.953,23,3.8
644.8,87,276.0,87.8,101,0,20.6,6,45.4,419,0.2,12.795,23,2.4
647.9,87,273.0,87.8,101,0,0.0,6,0.0,0,16.8,12.640,24,6.0
651.0,87,272.0,87.8,101,0,0.0,6,0.0,0,1.6,12.640,24,6.3
654.1,87,271.6,87.8,101,0,0.0,6,0.0,0,1.6,12.640,24,6.3
657.2,87,272.0,87.8,101,0,0.0,6,0.0,0,1.6,12.642,24,6.3
660.3,87,272.0,87.8,101,0,1.6,12.640,24,6.3
