BlueDriver Data Log
Dec 6, 2018 6:14:10 AM
Time (s),Accelerator Pedal Position E (%),Mass Air Flow Rate (g/s),Intake Air Temperature (°C),O2 Bank 1 - Sensor 2 - Oxygen Sensor Voltage (V),Absolute Throttle Position B (%),Fuel Level Input (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Absolute Throttle Position (%),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Load Value (%),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Wide Range O2S: Bank 1 - Sensor 1 - Equivalence Ratio (λ),Short Term Fuel Trim Bank 1 (%),Relative Throttle Position (%),Commanded Evaporative Purge (%),Evap. System Vapor Pressure (Pa),Barometric Pressure (kPa),Vehicle Speed (km/h),Wide Range O2S: Bank 1 - Sensor 1 - Voltage (V),Timing Advance for #1 cylinder (°),Commanded Equivalence Ratio (λ),O2 Bank 1 - Sensor 2 - Short Term Fuel Trim (%),Engine RPM (rpm),Accelerator Pedal Position D (%),Control Module Voltage (V)
2081.2,13.9,16.69,16,0.695,15.3,38.0,12,61.6,18.2,87,584.0,58.1,-3.1,18.4,0.996,2.4,14.0,42.3,15.6,100,114,2.171,21.2,0.997,99.2,2182,16.3,13.800
2098.4,18.2,22.64,16,0.713,21.2,38.3,12,72.2,21.0,87,587.8,64.0,-1.0,22.1,0.994,2.6,17.8,69.4,27.3,100,118,2.193,18.4,1.003,99.2,2250,18.7,13.760
2115.6,19.7,25.79,16,0.717,21.3,38.3,12,80.1,24.5,87,592.0,71.2,-1.7,25.7,1.001,-0.4,20.5,77.4,0.0,100,126,2.190,17.8,1.001,99.2,2466,20.6,13.760
2132.8,23.7,30.98,16,0.704,31.2,37.9,12,82.1,31.3,87,603.8,73.0,-1.6,30.8,0.998,0.4,25.5,88.1,10.8,100,116,2.192,15.5,0.999,99.2,2633,23.9,13.760
2150.0,21.2,25.61,16,0.724,26.3,37.6,12,82.1,26.4,87,612.0,70.6,-0.8,25.5,1.010,2.0,21.1,90.8,7.3,100,112,2.189,15.0,0.992,99.2,2282,21.2,13.821
2167.2,18.0,22.76,16,0.710,18.7,37.6,12,60.2,19.5,87,612.0,62.3,-2.2,20.9,0.995,2.9,16.9,24.2,17.5,100,117,2.198,18.7,1.000,99.2,2231,18.7,13.760
2184.4,18.3,23.46,16,0.716,21.4,38.5,12,72.2,21.2,87,590.4,63.6,-1.9,21.2,1.001,3.2,16.8,58.0,20.0,100,119,2.181,19.7,1.005,99.2,2255,18.3,13.760
2201.6,23.1,29.88,16,0.653,29.4,37.3,12,83.0,29.4,87,586.6,72.7,-1.3,28.6,0.998,0.0,23.5,88.8,1.1,100,117,2.200,14.1,1.006,99.2,2484,23.6,13.760
2218.8,16.4,20.65,16,0.684,16.8,36.0,12,55.5,16.1,87,596.0,47.0,-3.1,14.7,1.020,2.2,8.4,23.3,0.0,100,119,2.160,25.5,0.992,99.2,2250,16.3,13.760
2236.0,13.7,16.98,16,0.584,15.8,37.5,12,59.4,17.2,87,574.1,47.4,-2.2,15.5,1.006,1.6,10.0,30.2,29.1,100,119,2.207,29.6,1.008,99.2,2225,13.2,13.764
2253.2,18.5,22.64,16,0.729,22.3,37.6,12,71.1,22.1,86,570.0,60.0,-2.5,19.9,1.007,1.8,14.4,47.3,46.8,100,110,2.147,17.9,1.005,99.2,2279,19.9,13.760
2270.4,21.2,26.55,16,0.704,26.6,38.3,12,82.0,26.4,87,590.3,70.1,-0.8,25.9,1.001,0.5,22.2,0.0,0.0,101,115,2.193,15.0,0.995,99.2,2304,21.6,13.760
2287.6,19.2,24.39,16,0.710,23.2,37.6,12,76.1,23.1,87,597.3,66.5,-0.8,22.8,1.000,0.9,18.5,71.6,26.9,100,120,2.182,18.5,0.997,99.2,2297,19.5,13.760
2304.8,18.0,23.30,16,0.696,21.7,37.6,12,73.7,22.0,87,600.0,65.0,-0.8,22.0,1.002,0.0,17.3,64.0,0.4,100,124,2.202,20.3,0.998,99.2,2328,18.3,13.680
2322.0,17.3,23.53,15,0.680,12.6,37.3,12,40.2,14.0,87,600.0,52.7,-3.1,18.5,1.000,0.7,14.8,48.9,0.0,100,126,2.197,21.7,1.003,99.2,2415,17.8,13.757
2339.2,15.3,18.52,16,0.749,17.0,36.3,12,62.9,18.2,87,588.0,52.8,-3.1,15.7,0.998,3.2,10.1,32.0,0.2,100,118,2.166,21.1,1.004,99.2,2221,16.6,13.770
2356.4,16.5,168.90,16,0.700,19.2,35.8,12,67.9,19.2,87,588.0,60.2,-3.1,19.2,1.001,0.9,14.9,48.2,0.0,100,122,2.197,21.9,0.999,99.2,2295,16.8,13.760
2373.6,20.7,27.20,15,0.712,26.4,36.1,12,81.5,27.5,87,596.6,73.3,-1.6,28.7,0.995,-0.8,24.1,0.0,0.0,101,126,2.179,16.6,0.994,99.2,2544,21.1,13.788
2390.8,19.8,24.11,15,0.663,23.6,37.3,12,76.5,24.0,87,608.0,69.0,-0.8,24.6,0.999,1.6,20.4,91.3,0.6,100,115,2.210,15.0,1.001,99.2,2252,20.5,13.812
2408.0,16.9,20.85,15,0.670,19.3,37.3,12,69.8,19.3,87,603.8,61.2,-3.1,19.2,0.987,3.0,15.4,49.7,6.5,100,110,2.185,18.8,1.003,99.2,2094,17.3,13.719
2425.2,16.1,20.11,15,0.629,18.3,37.6,12,67.9,18.5,87,596.0,58.3,-3.1,18.5,1.005,2.2,14.4,44.5,41.2,100,114,2.216,26.7,0.988,99.2,2150,14.9,13.794
2442.4,16.1,20.17,15,0.705,18.0,37.6,12,65.4,18.4,87,592.0,57.8,-3.1,18.0,0.997,2.7,13.7,40.0,18.4,100,117,2.184,22.0,0.998,99.2,2218,16.1,13.792
2459.6,14.0,17.08,15,0.695,15.7,38.0,12,57.3,15.9,87,585.3,50.2,-3.1,15.8,1.003,3.5,11.4,32.9,27.3,100,119,2.191,25.2,0.998,99.2,2250,14.2,13.760
2476.8,22.0,28.77,15,0.693,27.7,37.7,12,82.8,27.8,87,592.3,73.3,-1.6,28.0,0.998,-0.8,23.1,56.6,1.2,100,120,2.190,15.0,0.997,99.2,2488,22.3,13.683
2494.0,16.1,20.15,15,0.705,19.7,36.4,12,69.1,20.8,87,604.0,63.9,-1.3,22.3,1.002,0.0,18.2,71.9,9.0,100,126,2.190,20.1,1.001,99.2,2387,18.5,13.760
2511.2,14.8,18.36,15,0.576,15.5,37.3,12,57.4,16.2,87,600.0,51.5,-3.1,17.1,1.002,4.7,11.8,34.1,49.4,100,122,2.189,25.1,0.999,99.2,2296,15.0,13.713
2528.4,12.8,14.01,15,0.374,10.3,37.5,12,39.6,11.6,87,572.0,46.6,-3.3,14.7,1.030,0.9,10.1,27.6,28.9,100,105,2.397,16.0,0.739,99.2,2000,11.0,13.760
2545.6,0.0,2.95,15,0.014,3.6,40.4,12,19.7,3.6,86,519.4,14.3,-5.5,3.9,1.999,0.0,0.4,0.0,1.5,101,26,3.657,-12.0,0.000,99.2,1006,0.0,13.760
2562.8,15.5,18.05,15,0.676,16.8,38.4,12,63.5,15.7,86,514.2,57.0,-2.1,16.5,1.000,3.0,11.7,0.0,0.0,101,48,2.166,17.2,1.002,99.2,1794,15.6,13.760
2580.0,0.0,2.96,15,0.000,3.8,36.9,12,15.3,3.6,87,479.6,12.5,-5.5,3.9,1.999,0.0,0.4,0.0,0.0,101,57,3.587,-12.6,0.000,99.2,1292,0.0,13.686
2597.2,6.1,6.63,16,0.854,6.9,37.9,12,35.0,7.6,86,436.3,34.3,-2.9,9.6,1.127,-4.0,2.7,12.2,40.4,101,15,2.174,22.9,0.955,99.2,1406,6.4,13.722
2614.4,0.0,2.76,16,0.345,3.5,37.3,12,28.1,3.4,86,403.9,25.8,-10.2,3.6,0.952,-4.4,0.4,0.0,0.0,101,2,2.210,0.1,1.007,99.2,741,0.0,13.718
2631.6,0.0,0.66,16,0.720,6.3,37.3,-3,0.0,6.3,86,388.0,76.1,4.7,0.4,1.080,0.0,0.0,0.0,0.0,101,0,2.287,9.0,0.999,99.2,0,0.0,12.880
2648.8,0.0,0.66,16,0.720,6.3,37.3,-3,0.0,6.3,86,388.0,76.1,4.7,0.4,1.080,0.0,0.0,0.0,0.0,101,0,2.287,9.0,0.999,99.2,0,0.0,12.880
