BlueDriver Data Log
Dec 15, 2018 4:23:54 PM
Time (s),Accelerator Pedal Position E (%),Mass Air Flow Rate (g/s),Intake Air Temperature (°C),O2 Bank 1 - Sensor 2 - Oxygen Sensor Voltage (V),Absolute Throttle Position B (%),Fuel Level Input (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Absolute Throttle Position (%),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Load Value (%),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Wide Range O2S: Bank 1 - Sensor 1 - Equivalence Ratio (λ),Short Term Fuel Trim Bank 1 (%),Relative Throttle Position (%),Commanded Evaporative Purge (%),Evap. System Vapor Pressure (Pa),Barometric Pressure (kPa),Vehicle Speed (km/h),Wide Range O2S: Bank 1 - Sensor 1 - Voltage (V),Timing Advance for #1 cylinder (°),Commanded Equivalence Ratio (λ),O2 Bank 1 - Sensor 2 - Short Term Fuel Trim (%),Engine RPM (rpm),Accelerator Pedal Position D (%),Control Module Voltage (V)
172.0,22.6,24.74,20,0.825,21.1,70.6,5,59.7,20.9,87,583.3,36.8,-0.7,14.0,0.967,-0.8,9.7,15.8,0.4,101,106,2.219,25.4,0.963,99.2,1981,18.2,14.400
189.2,30.3,26.13,20,0.716,43.6,70.2,5,89.0,37.5,87,600.5,67.4,-0.8,15.1,1.009,1.3,12.9,20.1,1.9,101,106,2.140,12.8,1.002,99.2,2011,21.7,14.403
206.4,8.4,8.83,19,0.738,17.2,69.7,4,55.0,11.0,85,616.0,19.7,-2.1,8.7,0.999,2.3,2.6,3.5,15.1,101,116,2.125,36.8,0.999,99.2,2178,17.0,14.320
223.6,18.9,23.00,19,0.591,20.9,69.8,4,84.8,28.3,87,608.0,46.3,-0.8,8.2,1.000,2.2,6.9,18.0,0.0,101,109,2.134,10.0,1.002,99.2,2079,8.0,14.394
240.8,27.0,31.07,18,0.705,33.3,69.8,3,71.5,20.4,86,626.6,44.0,-0.4,22.4,0.997,1.9,24.4,31.6,4.9,100,118,2.140,16.7,1.009,99.2,2809,26.8,14.374
258.0,58.9,59.60,18,0.901,75.1,70.2,3,95.3,63.6,86,635.0,82.1,2.7,45.7,1.006,-4.1,34.9,15.4,9.6,100,125,2.202,24.5,0.980,99.2,3268,48.0,14.293
275.2,16.3,14.37,19,0.170,18.2,70.2,3,70.2,16.2,86,578.3,61.4,-1.2,22.8,1.331,-2.0,22.3,53.0,0.0,100,87,2.897,-0.6,0.384,99.2,2148,18.3,14.423
292.4,0.0,2.83,18,0.000,3.5,70.2,3,13.6,3.5,86,566.5,11.6,-2.3,3.8,1.999,0.0,0.8,0.0,0.0,100,55,3.700,-13.0,0.000,99.2,1334,0.0,14.400
309.6,20.4,37.11,19,0.744,26.5,71.1,3,78.3,24.2,86,529.1,75.4,0.8,31.9,1.005,-1.4,24.9,49.7,25.5,100,33,2.152,17.8,1.010,99.2,3616,22.7,14.426
326.8,8.7,7.41,19,0.855,7.6,70.6,3,29.6,6.8,86,541.2,50.6,-1.3,8.5,0.976,0.4,4.4,1.8,3.7,100,71,2.069,38.0,0.918,99.2,1436,9.9,14.400
344.0,0.0,2.81,19,0.000,3.5,71.0,3,16.1,3.5,87,495.4,13.9,-2.3,3.9,1.999,0.0,0.8,0.0,0.0,100,36,3.654,-12.5,0.000,99.2,1202,0.0,14.411
361.2,18.6,23.61,19,0.778,22.0,71.8,3,74.6,21.3,86,483.1,55.5,-0.1,16.3,1.002,0.9,10.5,21.7,7.9,100,40,2.499,7.8,1.080,99.2,1325,16.7,14.443
378.4,0.0,2.86,19,0.748,4.0,71.0,3,20.8,4.0,87,506.1,17.8,-2.1,4.9,1.598,0.3,2.2,2.6,0.0,100,62,2.034,26.8,0.962,99.2,1200,0.0,14.400
395.6,12.0,11.99,20,0.793,12.7,70.6,3,59.8,12.5,87,482.6,49.2,-1.6,8.8,1.018,-0.8,2.2,1.8,0.0,100,70,2.228,10.8,0.762,99.2,1385,10.5,14.331
412.8,8.1,6.45,20,0.825,17.6,70.2,3,76.8,18.5,86,454.9,53.6,-1.3,15.2,1.388,-1.4,12.3,28.8,0.0,101,70,1.988,16.1,0.918,99.2,1499,6.9,14.400
430.0,4.9,3.83,19,0.121,3.9,70.2,3,14.6,3.6,86,474.0,11.2,-2.3,3.9,1.999,0.0,0.8,0.0,0.0,101,75,3.563,12.1,0.598,99.2,1419,8.7,14.464
447.2,0.0,2.73,19,0.000,3.5,71.3,3,17.0,2.9,86,436.1,14.5,-6.1,3.2,1.411,0.4,1.0,0.0,0.0,101,21,3.043,-2.9,0.243,99.2,1028,0.0,14.480
464.4,0.0,2.03,20,0.743,2.7,71.9,3,26.3,2.7,86,396.2,19.9,-8.6,2.7,1.002,-1.2,1.0,0.0,0.0,101,0,2.207,2.6,1.001,99.2,584,0.0,14.193
481.6,0.0,1.91,20,0.700,2.7,71.8,3,26.7,2.7,87,362.4,20.1,-8.6,2.9,0.989,1.1,1.0,0.0,0.0,101,0,2.154,-0.3,1.001,99.2,587,0.0,14.208
498.8,0.7,2.05,20,0.680,2.7,71.8,3,25.9,2.7,88,330.7,19.9,-8.6,2.7,1.000,1.2,0.8,0.0,0.0,101,0,2.167,5.5,0.999,99.2,816,3.4,14.252
516.0,56.0,56.45,20,0.860,63.5,71.4,3,93.8,46.0,86,376.3,76.9,0.4,34.4,0.992,-2.8,32.9,48.8,3.6,101,46,2.175,13.4,0.994,99.2,3162,55.0,14.240
533.2,51.6,56.12,18,0.888,69.3,70.6,3,97.3,75.8,86,524.7,88.0,7.0,45.1,0.934,-3.3,45.5,20.4,5.6,100,97,2.052,15.8,0.986,99.2,3404,47.7,14.320
550.4,21.8,25.54,18,0.710,27.7,70.2,3,81.5,26.6,86,575.1,67.6,0.4,24.8,1.004,0.3,19.4,62.4,23.9,100,115,2.195,19.8,1.003,99.2,2179,21.4,14.320
567.6,14.2,16.52,19,0.674,14.9,69.8,3,53.6,14.8,86,588.0,49.6,-0.8,17.5,0.994,-1.6,14.6,93.4,11.0,99,115,2.191,21.2,0.999,99.2,2170,13.6,14.400
584.8,26.5,32.10,18,0.701,40.0,69.8,3,81.6,27.7,86,601.8,61.6,-0.3,22.6,0.999,1.7,19.6,91.6,22.3,100,116,2.178,17.9,1.004,99.2,2533,24.6,14.402
602.0,18.1,22.10,18,0.642,21.6,68.7,3,74.5,22.7,86,602.4,61.7,0.1,20.6,1.003,2.9,16.1,36.4,3.1,101,117,2.196,20.5,0.995,99.2,2230,18.0,14.400
619.2,20.5,25.86,18,0.773,20.2,68.6,2,49.7,12.6,86,612.0,41.7,-0.8,22.1,0.956,6.8,19.7,91.1,0.0,100,124,2.102,16.1,1.013,99.2,2341,9.5,14.257
636.4,30.8,36.51,17,0.753,43.1,69.0,2,85.9,43.7,86,629.5,76.9,0.8,43.3,1.007,-0.6,33.6,85.6,0.0,100,122,2.185,16.1,0.992,99.2,2919,29.6,14.343
653.6,36.9,38.97,17,0.767,44.7,69.0,2,88.1,43.1,86,645.7,75.8,0.8,41.9,0.994,0.6,33.4,84.8,14.7,100,120,2.172,18.4,0.996,99.2,3274,41.3,14.472
670.8,29.7,34.54,17,0.704,29.4,68.8,2,77.7,28.1,87,640.8,74.4,0.8,32.0,0.986,1.6,29.1,88.2,0.0,100,118,2.179,14.2,1.003,99.2,3004,34.8,14.344
688.0,26.4,30.74,17,0.710,33.4,68.5,2,83.8,36.3,86,648.0,74.2,0.8,35.3,0.993,1.6,31.0,62.0,0.0,100,121,2.195,13.4,1.007,99.2,2499,24.6,14.400
705.2,26.2,29.68,16,0.720,35.1,68.2,1,86.3,37.1,86,647.8,75.3,0.8,39.6,1.000,-0.0,34.9,0.0,0.0,100,120,2.184,14.4,0.599,99.2,2517,23.2,14.431
722.4,26.4,28.89,16,0.701,35.6,68.2,1,84.2,41.1,86,656.0,75.1,0.8,41.6,0.999,0.6,34.1,86.8,0.0,100,118,2.191,15.3,1.005,99.2,2645,25.7,14.371
739.6,20.6,23.36,17,0.699,28.1,68.2,1,84.3,28.0,86,628.6,65.9,0.5,28.1,0.991,0.8,21.9,82.9,38.7,99,116,2.137,18.1,1.004,99.2,2358,21.5,14.400
756.8,8.8,10.20,17,0.667,6.6,68.2,1,18.5,6.7,85,633.4,21.2,2.7,9.0,1.015,1.7,4.5,72.4,12.7,98,134,2.380,11.1,0.566,99.2,2523,9.7,14.480
774.0,17.8,24.02,17,0.699,23.5,69.0,1,76.2,22.1,86,596.0,59.4,0.3,21.9,0.996,1.6,12.2,93.3,28.9,98,127,2.194,24.0,0.998,99.2,2389,16.4,14.480
791.2,23.7,32.59,17,0.716,31.5,69.4,1,82.3,33.2,86,606.8,73.0,0.8,33.5,0.997,0.3,28.5,86.5,5.1,100,127,2.194,16.5,1.001,99.2,2843,23.6,14.280
808.4,49.0,47.21,17,0.850,50.4,69.1,1,93.3,48.1,86,608.9,82.7,4.1,45.8,1.005,-3.8,46.4,32.9,3.5,100,108,2.181,13.5,1.008,99.2,2934,49.9,14.480
825.6,49.0,47.06,16,0.903,54.9,68.2,1,95.1,58.8,86,637.5,85.5,7.0,59.0,0.854,-7.0,48.3,0.0,0.0,100,112,1.923,16.0,0.981,99.2,3485,51.6,14.274
842.8,14.5,17.47,17,0.244,16.2,67.1,1,58.7,20.6,86,644.0,62.6,0.4,29.1,0.982,14.5,26.7,80.7,0.7,99,118,2.189,12.7,1.005,99.2,2307,20.0,14.462
860.0,2.7,5.18,17,0.365,5.9,68.1,1,14.5,7.6,87,586.4,20.7,-2.3,8.8,0.929,9.1,4.2,3.1,0.0,100,120,2.436,30.4,0.784,99.2,2242,5.8,14.480
877.2,4.6,5.91,17,0.805,6.6,69.1,1,19.1,7.2,86,543.5,17.7,-2.3,7.5,1.030,14.8,2.6,5.1,0.0,100,120,2.225,35.5,0.962,99.2,2254,5.6,14.480
894.4,12.1,13.99,17,0.722,12.5,69.4,1,39.3,12.4,86,528.5,36.2,-0.8,12.5,0.996,17.1,7.6,8.4,2.2,100,116,2.203,30.3,1.008,99.2,2308,12.1,14.411
911.6,13.5,16.12,17,0.713,13.8,68.6,1,50.4,14.3,86,548.7,46.8,-0.8,14.2,1.024,-3.8,9.4,95.3,0.8,99,118,2.203,25.4,0.990,99.2,2262,13.2,14.400
928.8,20.0,25.66,17,0.708,24.3,68.0,1,78.5,24.3,86,576.8,68.9,0.8,24.6,0.994,0.8,19.6,91.4,11.0,100,124,2.179,16.1,1.000,99.2,2334,20.4,14.453
946.0,16.3,21.11,17,0.695,18.8,67.8,1,67.7,19.4,86,592.8,59.1,-0.8,18.9,0.998,2.2,13.7,93.3,0.0,99,124,2.187,24.9,1.003,99.2,2334,16.2,14.480
963.2,33.0,37.62,16,0.734,41.6,67.1,1,81.6,26.1,86,612.0,44.8,1.5,12.6,0.977,0.5,3.9,7.7,38.4,101,128,2.079,29.3,1.013,99.2,2655,26.5,14.455
980.4,36.2,40.25,16,0.790,43.4,67.2,1,86.5,43.2,86,628.7,79.0,0.9,40.9,0.964,-1.6,35.2,11.6,0.0,101,126,2.135,18.0,0.997,99.2,3049,32.8,14.435
997.6,52.8,49.90,16,0.913,56.4,66.7,1,94.4,52.2,86,644.5,85.1,0.8,52.7,0.889,-1.5,45.4,6.9,1.8,100,116,1.955,16.1,0.983,99.2,3529,54.2,14.480
1014.8,40.1,40.98,16,0.865,46.4,66.5,1,89.9,45.8,86,656.0,77.8,0.8,45.3,0.992,-1.6,38.8,85.9,1.4,100,106,2.198,17.7,1.019,99.2,3140,39.5,14.418
1032.0,54.9,47.95,16,0.902,65.1,66.7,0,97.2,78.6,86,664.0,92.1,7.0,75.1,0.839,-7.7,77.1,0.0,0.0,100,108,1.677,18.7,0.981,99.2,4104,60.6,14.480
1049.2,21.4,21.70,16,0.517,28.4,65.9,0,64.6,32.5,86,662.1,63.0,0.2,33.6,0.997,-1.5,29.0,86.8,32.8,99,122,2.187,19.6,0.994,99.2,3054,27.5,14.456
1066.4,12.4,15.32,16,0.469,11.7,66.3,0,37.5,10.6,86,627.2,31.4,-0.8,11.0,0.990,-0.8,6.6,9.7,0.0,99,124,2.196,33.9,1.002,99.2,2337,10.0,14.480
1083.6,9.2,9.63,16,0.852,8.5,66.3,0,30.3,7.9,86,586.2,25.4,-2.0,8.1,0.920,-5.8,3.7,95.4,24.7,97,106,1.907,38.9,0.986,99.2,1995,9.5,14.484
1100.8,0.0,2.86,16,0.000,3.5,66.8,0,11.9,3.5,86,547.5,9.4,-2.3,3.5,1.999,0.0,0.8,0.0,0.0,100,80,3.605,-13.0,0.000,99.2,1499,0.0,14.480
1118.0,51.8,47.25,16,0.784,65.6,68.0,0,99.0,64.4,-23,534.2,90.0,5.3,66.0,0.987,-2.9,62.3,0.1,0.0,100,56,1.817,13.5,0.996,99.2,3596,47.9,14.400
1135.2,19.3,21.97,16,0.720,24.1,67.8,0,86.1,27.4,86,598.9,68.9,0.2,18.5,1.001,3.1,17.9,86.8,26.9,99,106,2.203,22.0,1.004,99.2,1996,17.7,14.400
1152.4,22.0,27.84,16,0.701,27.5,67.1,0,82.3,27.3,87,610.9,70.6,0.8,26.2,0.999,0.8,16.3,49.6,0.0,99,118,2.183,23.9,0.997,99.2,2349,18.6,14.415
1169.6,21.1,26.38,16,0.712,26.2,66.3,0,81.5,26.2,87,619.1,48.1,-0.8,11.1,0.994,1.0,13.0,45.4,25.1,100,125,2.203,19.4,0.999,99.2,2366,18.0,14.456
1186.8,17.7,18.24,16,0.683,15.4,66.3,0,76.1,15.0,87,616.0,47.0,1.4,19.7,0.976,0.5,19.4,91.2,17.6,100,128,2.192,15.9,1.003,99.2,2518,23.9,14.455
1204.0,13.2,15.59,16,0.754,13.8,66.7,0,49.5,13.5,86,584.0,41.5,-0.8,13.7,0.982,3.6,9.3,13.2,30.7,100,120,2.160,27.5,1.006,99.2,2287,13.2,14.455
1221.2,11.7,12.77,16,0.746,7.8,66.7,0,14.7,5.2,86,573.2,23.0,-2.0,10.0,0.967,-1.1,4.1,0.0,0.0,100,117,2.224,34.8,0.995,99.2,2202,12.5,14.480
1238.4,1.2,4.84,16,0.000,5.5,66.7,0,13.3,5.5,86,552.7,11.8,-2.3,5.5,1.999,0.0,0.4,0.0,0.0,101,124,3.707,-8.5,0.000,99.2,2321,0.9,14.480
1255.6,14.5,19.79,16,0.768,17.4,67.1,0,54.9,15.6,85,498.0,46.4,1.6,14.1,0.985,-3.4,8.2,10.2,0.0,101,127,2.117,26.4,1.012,99.2,2427,10.9,14.480
1272.8,33.9,32.20,16,0.789,45.3,67.5,0,92.9,48.6,85,516.6,80.8,0.8,44.4,0.996,-2.5,40.0,88.0,31.7,100,103,2.186,22.0,0.992,99.2,2211,28.0,14.400
1290.0,35.3,36.31,16,0.732,44.7,66.4,0,88.9,45.0,85,587.6,79.7,0.8,53.1,0.973,-1.2,44.7,0.0,1.5,101,98,2.078,17.5,0.994,99.2,2867,37.3,14.258
1307.2,13.5,14.68,16,0.760,8.6,66.2,0,28.8,8.6,87,603.2,22.4,-1.5,11.5,0.926,-1.3,9.4,9.8,0.0,100,107,2.246,39.3,0.996,99.2,2017,13.9,14.482
1324.4,3.7,5.48,16,0.789,4.9,66.0,0,14.4,5.5,86,579.4,19.1,-2.3,7.8,0.992,3.2,3.2,90.7,74.8,99,121,1.970,24.6,1.008,99.2,2297,9.5,14.480
1341.6,25.0,27.88,16,0.720,33.8,65.9,0,86.8,35.9,86,593.8,76.0,0.8,42.0,1.001,-1.4,41.2,85.1,19.3,100,112,2.116,17.8,1.002,99.2,2931,23.0,14.400
1358.8,13.6,15.51,16,0.740,18.3,65.5,0,69.2,20.7,87,596.0,58.2,-0.3,15.0,0.985,1.9,16.5,14.8,1.7,101,112,2.175,17.6,1.009,99.2,2128,16.5,14.383
1376.0,0.0,4.37,17,0.000,5.1,66.3,0,12.8,5.1,86,547.7,11.0,-2.3,5.1,1.999,0.0,0.6,0.0,0.0,101,117,3.636,-10.5,0.000,99.2,2164,0.1,14.480
1393.2,16.8,21.79,17,0.750,12.4,64.8,0,38.8,13.7,85,494.2,19.1,-2.3,7.7,1.218,-1.3,4.5,11.7,4.0,101,119,2.176,22.7,1.008,99.2,2413,17.3,14.396
1410.4,23.3,26.85,17,0.781,17.8,64.8,0,63.1,12.3,86,520.2,70.5,0.8,22.6,0.984,0.8,12.9,94.6,53.2,100,99,2.235,38.8,1.001,99.2,1902,27.0,14.402
1427.6,0.0,2.96,17,0.000,3.9,65.5,0,15.8,3.9,87,487.5,12.8,-2.3,3.9,1.999,0.0,0.8,0.0,0.0,101,71,3.682,-12.7,0.000,99.2,1296,0.0,14.480
1444.8,6.9,5.78,17,0.683,6.3,65.9,0,27.7,5.2,86,462.3,26.5,-2.3,7.9,0.967,-4.1,4.6,0.3,0.0,101,70,2.207,36.9,0.998,99.2,1325,8.1,14.407
1462.0,7.7,6.43,17,0.758,4.4,77.8,0,41.1,8.7,86,477.4,35.2,-1.8,9.7,0.981,-7.4,6.3,34.5,0.0,100,83,2.192,30.8,1.008,99.2,1601,11.0,14.455
1479.2,5.9,5.88,17,0.762,3.7,65.9,0,14.6,4.2,86,480.0,12.7,-2.3,4.7,1.516,-4.0,1.2,33.4,0.0,101,99,2.277,34.9,0.974,99.2,1855,5.5,14.470
1496.4,8.2,6.77,17,0.732,7.7,66.3,0,36.4,8.1,86,468.0,34.1,-1.6,9.0,0.985,0.9,6.0,96.8,12.9,100,85,2.076,32.7,1.008,99.2,1663,10.7,14.407
1513.6,0.6,2.99,17,0.000,3.9,66.1,0,14.0,3.9,86,467.5,12.0,-2.3,3.9,1.181,8.5,0.8,1.6,0.0,102,77,2.179,-13.0,0.000,99.2,1447,1.3,14.480
1530.8,0.0,2.99,17,0.000,3.9,67.3,0,17.2,3.9,86,416.9,14.3,-2.3,3.9,1.999,0.0,0.8,0.0,0.0,102,35,3.682,-11.6,0.000,99.2,1191,0.0,14.417
1548.0,0.0,2.27,17,0.766,3.1,67.6,0,29.5,3.1,86,374.0,22.7,-8.6,3.1,1.018,-0.8,0.8,0.0,0.0,102,0,2.175,6.2,1.002,99.2,577,0.0,14.398
1565.2,16.4,16.02,18,0.161,7.0,66.4,0,29.1,7.1,86,352.7,31.6,-1.6,9.5,1.488,-2.7,6.7,59.3,16.7,101,20,2.469,12.4,1.033,99.2,1718,16.7,14.400
1582.4,8.8,6.34,17,0.314,10.2,65.9,0,54.9,11.7,86,426.9,34.6,-1.6,4.6,1.018,6.8,1.1,26.9,9.2,101,58,2.520,19.8,1.029,99.2,1372,5.3,14.339
1599.6,13.5,13.66,18,0.713,7.0,65.6,0,35.2,5.4,86,440.0,30.9,-2.0,8.0,1.370,0.0,5.7,50.2,0.0,101,63,2.158,25.2,0.989,99.2,1484,12.1,14.389
1616.8,0.0,2.91,18,0.000,3.5,66.6,0,16.6,3.5,87,405.0,14.1,-2.3,3.9,1.999,0.0,0.6,0.0,0.0,102,41,3.617,-12.0,0.000,99.2,1212,0.0,14.464
1634.0,0.0,2.20,18,0.780,3.1,67.2,0,29.6,3.1,86,362.9,22.7,-8.6,3.1,1.007,1.9,0.6,4.7,2.5,102,0,2.203,1.8,0.997,99.2,592,0.0,14.310
1651.2,0.0,2.27,18,0.671,3.1,66.0,0,29.3,3.1,86,328.3,22.7,-8.6,3.1,1.002,2.1,0.8,5.3,9.0,102,0,2.185,1.1,0.999,99.2,612,0.0,14.320
1668.4,0.0,2.28,19,0.655,3.1,64.8,0,29.0,3.1,87,298.0,22.0,-8.6,3.1,0.992,3.1,0.7,4.7,0.0,102,0,2.179,1.4,0.995,99.2,600,0.0,14.015
1685.6,18.6,20.56,19,0.690,20.8,63.9,0,73.9,19.9,87,291.1,65.6,0.1,19.9,0.996,0.2,15.8,93.3,20.8,101,20,2.164,18.0,1.008,99.2,2074,18.7,14.240
1702.8,10.2,8.54,19,0.690,8.3,63.9,0,47.3,8.2,87,374.5,39.0,-1.6,8.3,1.001,-6.3,5.2,86.6,5.7,100,54,2.209,26.2,1.000,99.2,1271,10.3,14.297
1720.0,6.7,5.52,19,0.502,6.9,64.4,0,35.6,5.5,88,404.0,19.5,-1.6,4.5,1.046,0.4,1.7,0.0,0.0,102,57,2.836,8.9,0.505,99.2,1211,5.8,14.324
1737.2,0.0,2.22,19,0.215,3.1,66.7,0,32.1,3.1,86,365.1,22.5,-7.7,3.2,1.125,6.5,0.7,0.0,0.0,102,5,2.534,7.5,1.006,99.2,651,0.0,14.139
1754.4,4.4,5.89,19,0.724,4.6,66.3,0,29.0,3.1,86,333.3,22.7,-8.6,4.6,1.004,-0.3,4.6,38.6,60.4,101,1,2.133,12.7,1.006,99.2,1144,7.2,14.160
1771.6,10.7,10.97,19,0.765,5.0,65.1,0,28.1,5.7,86,403.0,30.3,-1.6,9.9,0.985,-2.2,7.7,38.8,13.1,101,53,2.097,22.2,1.008,99.2,1422,13.2,14.247
1788.8,0.0,2.88,19,0.000,3.5,65.6,0,16.1,3.5,87,412.7,14.5,-2.2,3.9,1.805,0.0,0.4,0.0,0.0,102,50,3.426,-12.0,0.000,99.2,1212,0.0,14.287
1806.0,0.1,3.61,16,0.034,3.5,65.9,0,16.8,3.5,87,428.4,14.0,-2.3,3.9,1.821,-1.3,0.4,3.1,11.9,101,45,2.785,-9.7,0.085,99.2,1279,1.3,14.245
1823.2,0.8,20.22,-40,0.739,3.1,66.7,0,29.5,3.1,87,385.1,21.3,-7.1,3.9,1.227,-3.1,0.4,26.3,104.1,101,0,2.085,20.9,1.006,99.2,1934,17.5,14.320
1840.4,14.1,16.00,20,0.713,18.6,65.9,0,57.3,9.7,87,415.5,40.6,-1.0,11.6,0.976,-2.1,10.0,95.4,33.6,100,45,2.187,17.8,0.998,99.2,1644,12.3,14.240
1857.6,0.0,2.24,20,0.813,3.1,66.3,0,30.2,3.1,87,390.9,23.5,-8.6,3.1,0.989,-2.5,0.8,4.7,0.0,102,0,2.169,1.8,1.008,99.2,569,0.0,14.102
1874.8,0.0,2.23,20,0.705,3.1,65.5,0,29.8,3.1,88,354.1,22.7,-8.6,3.1,0.999,-1.3,0.4,4.7,0.0,102,0,2.185,2.9,0.999,99.2,621,0.0,14.172
1892.0,16.7,14.76,21,0.746,13.8,64.0,0,52.5,11.4,88,325.6,36.6,-5.9,6.1,0.993,-1.6,0.8,7.4,3.6,102,3,2.194,5.9,0.999,99.2,1404,19.2,14.147
1909.2,19.7,21.75,21,0.728,18.6,63.9,0,56.1,13.1,87,348.1,41.8,-0.9,12.3,0.980,-3.1,9.4,22.0,0.0,102,31,2.201,15.4,1.018,99.2,1878,21.6,14.176
1926.4,0.0,2.98,21,0.000,3.5,64.7,0,17.2,3.5,87,371.1,14.3,-2.3,4.3,1.999,0.0,0.7,0.3,0.0,102,26,3.620,-11.5,0.000,99.2,1230,0.0,14.176
1943.6,0.0,2.79,21,0.744,4.0,65.6,0,32.1,3.9,87,336.6,24.0,-4.6,4.1,1.022,0.6,0.6,0.0,0.0,102,3,2.169,-2.1,1.000,99.2,697,0.0,14.159
1960.8,0.0,1.95,21,0.777,2.4,65.1,0,20.1,2.5,87,306.7,15.2,-8.6,2.7,1.002,-5.1,0.8,1.9,6.1,102,0,2.177,7.5,1.005,99.2,712,0.0,14.091
1978.0,0.0,1.83,23,0.719,2.4,64.3,0,19.6,2.4,87,281.5,14.9,-8.6,2.4,1.001,-4.7,0.8,3.9,23.2,102,0,2.200,7.5,1.002,99.2,704,0.0,14.217
1995.2,0.0,1.87,24,0.694,2.4,64.3,0,19.3,2.4,87,260.2,14.9,-8.6,2.4,0.997,-4.0,0.8,3.9,17.3,102,0,2.194,7.8,1.000,99.2,699,0.0,14.106
2012.4,0.0,1.78,24,0.673,2.4,64.3,0,19.1,2.4,87,239.4,14.9,-8.6,2.4,0.998,-2.4,0.8,3.9,0.0,102,0,2.186,7.5,0.999,99.2,705,0.0,14.118
2029.6,0.0,1.82,25,0.731,2.4,64.3,0,19.2,2.4,88,219.6,14.9,-8.6,2.4,1.015,-4.7,0.8,3.9,0.0,102,0,2.217,8.1,1.005,99.2,704,0.0,14.146
2046.8,0.0,1.85,25,0.708,2.4,64.3,0,19.2,2.4,88,203.1,14.9,-8.6,2.4,0.999,-3.1,0.8,3.9,0.0,102,0,2.193,8.9,1.000,99.2,694,0.0,14.160
2064.0,0.0,1.79,25,0.731,2.4,64.3,0,19.2,2.4,89,189.2,14.9,-8.6,2.4,1.021,-3.6,0.8,3.2,0.2,102,0,2.214,7.7,1.007,99.2,701,0.0,14.160
2081.2,0.0,1.99,26,0.721,2.7,64.3,0,22.0,2.7,89,174.3,16.5,-8.6,2.7,1.005,-3.5,0.8,4.3,22.3,102,0,2.188,8.1,1.000,99.2,712,0.0,14.080
