BlueDriver Data Log
Oct 15, 2018 7:03:39 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (km/h),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
72.0,44,0.0,5.6,0.0,91.0,102,35,22.7,21,-2.3,5.1,0.996,13.7,0.0,-0.7,23.2,0.0,1300,4.54,0.4,12.970,21,7.6,7.7
75.0,44,0.0,5.1,0.0,91.0,102,32,21.3,21,-2.3,5.1,0.996,12.0,0.0,0.8,25.2,0.0,1239,4.50,0.4,12.960,21,0.0,5.1
78.0,45,0.0,5.1,0.0,91.0,102,24,22.0,21,-2.3,5.1,0.996,12.0,0.0,0.8,25.9,0.0,1193,4.47,0.4,12.876,21,0.0,5.1
81.0,46,0.0,5.5,0.0,91.0,102,8,25.7,21,-4.6,7.0,0.996,18.8,7.4,-2.0,42.3,6.8,1551,9.59,4.2,12.853,21,4.3,7.4
84.0,47,0.0,19.4,52.4,91.0,101,16,51.6,21,-3.1,15.3,0.996,17.8,16.7,-4.2,66.0,16.8,2021,18.22,12.7,12.960,21,20.0,18.0
87.0,48,0.0,26.3,32.5,91.0,101,28,73.1,21,-0.8,25.6,0.996,8.7,23.8,-2.6,85.6,24.0,1962,23.67,23.8,12.968,21,73.3,26.9
90.0,48,0.0,33.0,0.0,91.0,101,40,77.7,21,-0.8,32.7,0.996,9.5,26.2,2.3,87.3,26.2,2067,25.10,27.7,12.903,21,89.8,33.3
93.0,49,0.0,35.7,0.4,91.0,101,48,78.3,21,-0.8,35.1,0.996,9.1,27.2,1.8,87.2,27.1,2052,25.01,30.1,12.921,21,89.8,35.8
96.0,51,0.0,35.6,3.5,91.0,101,53,77.8,21,-0.8,35.6,0.996,9.0,27.5,1.2,87.4,26.3,2057,24.73,29.3,12.960,21,81.7,34.7
99.0,52,0.0,24.7,12.0,91.0,101,54,55.0,21,-1.6,21.1,0.996,8.8,18.4,-1.6,67.9,19.1,2020,21.48,22.8,12.960,21,39.2,24.3
102.0,53,0.0,12.5,10.3,91.0,101,50,29.5,21,-4.4,5.3,0.759,5.6,0.0,-6.1,15.2,0.0,1737,4.13,0.4,12.969,21,9.0,10.1
105.0,54,0.0,4.7,4.6,91.0,102,43,14.6,21,-8.6,4.7,0.001,-8.0,0.0,0.0,17.7,0.0,1492,3.98,0.4,12.960,21,0.0,4.9
108.0,55,0.0,4.7,0.7,91.0,102,36,18.0,21,-8.6,4.7,0.000,-6.9,0.0,0.0,21.2,0.0,1247,3.88,0.4,12.960,21,0.0,4.7
111.0,55,0.0,4.7,0.0,91.0,102,23,21.0,21,-8.6,4.7,0.000,-11.0,0.0,0.0,30.2,0.0,1201,4.10,0.5,12.960,21,0.0,4.7
114.0,56,0.0,4.7,1.4,91.3,102,10,24.2,21,-7.1,4.7,0.433,-5.4,0.0,-1.3,37.1,0.0,1214,4.35,0.7,12.944,21,0.0,4.7
117.0,56,0.0,8.5,2.7,91.4,102,5,35.3,21,-4.7,6.9,0.998,12.3,1.4,-4.3,33.3,0.0,825,3.48,0.4,12.809,21,0.3,6.7
120.0,56,12.1,13.0,2.6,91.3,101,9,54.0,21,-2.3,14.2,0.996,21.4,16.0,4.7,58.6,12.3,1788,13.61,7.1,12.894,21,12.2,11.8
123.0,56,38.7,16.4,0.2,91.0,101,28,68.8,21,-2.3,16.8,0.996,11.8,14.8,1.8,65.9,14.6,1790,16.22,9.6,12.960,21,26.8,15.8
126.0,56,75.6,13.2,64.5,91.0,101,35,64.5,21,-2.3,14.9,0.996,8.5,11.5,1.5,61.4,9.0,1414,11.44,5.7,12.960,21,34.3,13.3
129.0,57,85.9,8.3,28.9,91.0,101,40,44.1,21,-4.5,10.6,0.734,7.0,6.4,3.3,41.4,0.4,1269,4.56,0.8,12.965,21,0.0,4.7
132.0,57,90.4,4.8,0.0,91.0,102,40,19.1,21,-8.0,5.0,0.013,-7.0,0.0,0.0,21.3,0.0,1198,3.79,0.5,12.960,21,0.0,4.5
135.0,58,91.8,6.5,0.0,91.0,102,32,24.3,21,-2.3,9.8,0.996,8.4,7.9,-4.1,48.5,7.5,1258,8.35,4.6,12.960,21,3.1,7.7
138.0,58,111.7,16.1,0.0,91.0,101,36,55.5,21,-2.3,13.6,0.996,9.6,13.1,-3.4,69.3,13.2,1365,13.28,10.4,12.960,21,14.2,14.6
141.0,59,141.8,19.2,0.0,91.0,101,44,70.1,21,-2.3,17.8,0.997,5.4,15.7,0.7,77.4,15.3,1510,15.94,14.6,12.960,21,48.5,19.5
144.0,59,175.1,20.5,0.0,91.0,101,53,71.7,21,-2.3,20.7,1.000,6.5,18.0,3.1,79.5,17.9,1708,19.04,16.8,12.894,21,75.0,20.3
147.0,59,206.8,20.1,0.0,91.0,101,60,69.8,20,-2.3,20.0,0.999,8.5,17.7,3.7,79.6,17.7,1754,19.35,16.7,12.841,21,89.6,20.3
150.0,60,233.6,20.4,0.0,91.0,101,68,69.2,20,-2.3,20.3,0.998,10.9,17.8,3.5,78.4,17.8,1804,19.65,16.4,12.849,20,87.7,19.5
153.0,61,266.6,17.5,0.0,91.0,101,72,65.1,20,-2.3,17.9,0.998,14.8,16.6,2.6,74.2,16.8,1770,18.70,15.2,12.960,20,81.1,19.2
156.0,62,282.7,15.6,27.4,91.0,101,75,61.1,20,-2.3,15.2,0.997,18.7,13.1,1.4,63.7,12.6,1550,14.23,9.8,12.964,20,64.3,15.9
159.0,62,293.8,10.5,31.2,91.0,101,74,48.8,20,-3.5,13.2,0.873,17.8,6.9,0.0,31.4,0.0,1623,5.12,2.7,12.960,20,21.5,8.4
162.0,63,296.0,7.7,0.0,91.0,102,70,17.8,20,-8.6,4.3,0.001,-8.5,0.0,0.0,22.0,0.0,1349,3.53,1.3,12.960,20,1.4,8.5
165.0,64,297.5,19.2,0.0,91.0,101,66,74.3,20,-2.3,18.0,0.688,2.4,11.9,-1.3,53.1,10.3,1501,11.13,8.7,12.936,20,17.0,16.5
168.0,65,326.5,23.7,0.0,91.0,101,71,70.0,20,-1.6,21.2,1.007,12.4,18.9,-1.6,80.7,19.7,1811,20.83,21.6,12.886,21,69.4,25.5
171.0,65,344.2,24.0,0.0,91.0,101,76,68.4,20,-0.8,19.4,1.005,17.4,16.5,0.1,73.6,17.0,1762,19.03,18.0,12.965,21,91.3,23.7
174.0,66,364.7,23.3,0.0,91.0,101,79,71.5,20,-0.8,23.1,0.998,13.5,19.6,1.6,79.8,19.9,1950,21.74,18.8,12.854,21,91.6,23.1
177.0,67,384.0,24.5,0.0,91.0,101,84,72.1,20,-0.8,23.8,1.007,13.5,19.9,0.5,81.0,20.5,2043,23.27,20.3,12.870,21,90.9,24.3
180.0,68,407.0,29.3,0.0,91.0,101,88,73.2,20,-0.8,27.6,1.003,13.7,21.4,1.0,82.5,21.7,2155,24.88,22.5,12.960,21,89.7,27.4
183.0,69,427.0,30.2,2.5,90.8,101,92,74.1,20,-0.8,30.3,0.999,13.9,23.1,2.2,83.9,23.1,2304,27.22,25.9,12.962,21,88.4,30.5
186.0,69,448.2,30.8,2.8,90.7,101,95,74.7,20,-0.8,30.7,1.002,13.5,23.1,1.6,83.8,23.0,2333,27.27,26.2,12.903,21,33.0,31.1
189.0,70,467.9,31.0,0.0,91.0,102,98,75.2,20,-0.8,31.3,1.001,12.0,23.1,0.0,84.4,23.3,2366,28.05,26.5,12.880,21,0.0,31.4
192.0,71,486.7,31.3,0.0,90.6,102,101,75.3,20,-0.8,30.7,1.001,12.2,22.3,-0.5,83.4,22.2,2297,27.17,25.4,12.880,20,0.0,31.2
195.0,72,498.4,28.1,0.0,90.8,102,103,74.0,20,-0.8,28.7,0.999,13.2,21.3,0.1,81.3,19.9,2112,23.74,19.6,12.882,20,0.0,25.0
198.0,72,509.3,26.7,3.5,91.0,102,105,72.2,20,-0.7,26.2,0.996,15.5,21.6,0.8,81.5,21.6,2221,25.58,22.2,12.936,20,55.5,26.7
201.0,74,519.8,27.8,8.7,91.0,101,106,72.2,20,-0.0,27.8,1.003,15.5,21.6,0.8,81.3,21.6,2282,26.32,23.3,12.960,20,89.6,27.8
204.0,75,532.5,27.6,4.2,91.0,101,108,72.2,20,0.0,27.8,1.002,15.2,21.4,-0.0,80.4,20.7,2227,25.03,19.9,12.960,20,90.1,26.2
207.0,76,541.6,18.3,9.2,91.0,100,108,70.1,20,0.0,25.5,1.001,15.5,20.7,-0.8,79.4,19.6,2103,22.53,13.4,12.957,20,92.8,18.8
210.0,77,548.2,20.9,9.2,91.0,100,108,68.7,20,0.0,22.9,1.000,16.5,19.2,-0.8,78.8,19.6,2060,22.90,19.5,12.888,20,91.6,21.9
213.0,77,554.3,23.6,6.6,91.0,101,108,70.0,20,0.0,23.5,1.000,15.5,19.1,-1.4,79.4,19.6,2097,23.33,19.4,12.880,20,91.0,23.5
216.0,78,560.4,24.1,5.1,91.0,101,108,72.1,20,-0.0,25.6,0.997,14.2,20.4,-0.2,81.4,20.5,2174,24.75,20.3,12.911,20,90.6,24.4
219.0,78,563.0,26.7,1.8,91.0,101,109,72.2,20,0.0,26.3,0.999,14.4,21.2,0.8,82.4,21.1,2237,25.63,20.4,12.960,20,90.1,26.6
222.0,79,569.1,21.4,0.8,91.0,101,110,69.9,20,0.0,24.9,1.002,15.8,20.7,0.3,81.3,20.5,2228,23.85,12.9,12.962,20,93.0,16.9
225.0,79,574.7,19.4,2.7,91.0,100,110,65.8,20,-0.1,21.7,1.004,16.5,18.8,-1.6,77.4,18.7,2119,22.95,16.6,12.912,20,92.1,19.8
228.0,80,580.0,22.4,9.5,91.0,100,112,57.9,20,-1.6,11.8,1.003,23.5,15.8,-2.0,66.6,16.7,2119,20.81,16.1,12.907,20,91.5,21.4
231.0,80,578.7,17.3,2.4,91.0,100,112,60.4,20,-1.6,15.7,1.001,23.8,15.2,-2.1,62.4,15.6,2116,18.95,12.5,12.960,20,93.2,16.2
234.0,81,580.0,19.0,0.0,90.8,100,112,62.6,20,-1.1,19.3,1.000,19.5,17.0,-1.5,71.5,17.3,2125,21.38,15.7,12.963,20,91.4,21.1
237.0,81,581.4,21.2,0.0,90.7,100,112,63.7,20,0.0,19.6,1.004,19.5,17.3,-0.8,72.4,17.5,2132,21.77,16.2,12.960,20,91.8,21.0
240.0,81,584.3,21.2,0.1,91.0,100,112,65.8,20,-0.0,20.7,0.996,18.8,17.7,-0.3,73.4,17.8,2131,22.27,16.7,12.928,20,91.7,20.9
243.0,81,586.3,20.7,4.2,91.0,100,112,66.4,20,0.0,21.0,0.995,18.1,18.0,-0.3,74.4,18.0,2119,22.57,16.9,12.891,20,91.4,21.2
246.0,82,590.4,20.6,7.9,91.0,100,111,66.1,20,0.0,21.0,0.998,17.6,17.9,-0.8,74.8,18.0,2100,22.03,16.9,12.962,20,91.5,21.5
249.0,83,592.0,20.6,8.0,91.0,100,109,65.1,20,0.0,20.4,1.001,18.0,17.6,-0.8,73.7,17.6,2086,21.55,16.2,12.960,20,91.8,20.8
252.0,83,593.7,20.6,3.8,91.0,100,108,64.4,20,-0.2,19.9,0.997,17.5,17.6,-1.6,74.4,17.6,2066,21.43,16.4,12.960,20,91.8,20.4
255.0,83,596.0,19.9,3.3,91.0,100,108,61.3,20,-1.6,14.5,0.998,27.9,14.3,-1.6,59.5,15.3,2038,18.03,13.6,12.960,20,92.4,19.3
258.0,84,596.0,18.4,0.0,91.0,100,106,66.5,20,-0.5,19.5,1.004,21.0,16.0,-1.9,64.4,16.2,2040,18.18,13.6,12.939,20,93.0,18.2
261.0,84,596.0,21.1,0.0,91.0,100,106,67.1,20,0.0,22.2,1.002,15.8,18.4,-1.5,77.3,18.8,2062,22.07,18.4,12.880,20,91.3,22.4
264.0,84,598.0,24.0,0.0,91.0,100,107,68.6,20,0.0,23.1,0.992,16.4,18.4,0.8,76.1,18.8,2060,22.01,18.4,12.886,20,90.6,24.4
267.0,84,601.1,26.1,1.5,91.0,101,108,71.4,20,-0.0,26.3,0.995,13.0,21.9,1.9,80.3,21.0,2221,24.99,20.9,12.924,20,89.5,26.0
270.0,85,604.1,26.7,7.0,91.4,101,110,72.8,20,0.0,26.0,0.998,15.4,20.5,1.1,80.0,20.7,2218,25.28,21.4,12.960,20,88.9,26.2
273.0,85,606.7,24.8,3.5,91.1,100,110,72.0,20,0.0,25.9,0.996,15.8,19.9,0.8,78.8,19.8,2150,23.90,19.7,12.960,20,90.2,23.9
276.0,86,610.5,26.0,1.1,91.0,100,111,72.3,20,0.0,25.5,0.994,14.9,20.4,1.8,79.1,21.2,2261,26.12,22.7,12.961,20,88.4,26.9
279.0,86,613.6,25.2,1.2,91.0,101,112,73.0,20,0.0,24.6,1.001,18.0,17.3,-0.8,68.5,18.0,2121,22.24,19.0,12.960,20,90.3,24.2
282.0,86,616.0,22.4,3.3,91.0,100,112,68.1,20,-0.0,23.0,0.999,16.7,18.5,-0.8,73.5,18.9,2131,23.12,18.6,12.968,20,91.0,22.7
285.0,86,614.5,25.4,0.0,91.0,101,112,69.6,20,0.0,24.2,0.997,15.3,20.0,0.2,78.7,20.1,2175,24.52,20.3,12.979,20,90.2,24.3
288.0,86,618.3,26.1,2.7,91.0,101,113,71.5,20,0.0,25.9,0.996,14.1,21.6,2.0,82.1,21.6,2303,26.69,22.4,12.963,20,88.3,26.1
291.0,86,621.2,26.7,3.9,91.0,101,114,72.9,20,0.0,27.1,0.999,14.5,22.0,-0.8,82.6,21.9,2406,27.35,22.2,12.960,20,88.4,26.7
294.0,86,624.2,26.7,0.0,91.0,101,114,72.8,20,-0.0,26.8,1.001,14.5,21.8,-0.8,82.7,22.0,2412,27.63,22.0,12.960,20,88.2,26.6
297.0,86,626.3,24.2,4.5,91.0,100,115,71.1,20,0.0,26.1,0.996,14.7,21.1,0.0,81.8,21.7,2375,27.27,22.0,12.960,20,88.2,26.3
300.0,86,628.0,25.4,2.8,91.0,100,117,70.4,20,0.0,25.7,0.992,15.1,20.5,1.4,80.1,20.8,2263,25.94,22.0,12.963,20,18.6,26.3
303.0,86,628.0,26.0,1.3,91.0,101,118,71.1,20,0.0,26.3,0.998,15.5,21.2,0.0,81.1,21.6,2334,26.61,22.3,12.960,20,0.0,26.5
306.0,86,628.8,25.6,3.8,91.0,101,118,69.8,20,-0.0,25.9,0.990,16.3,20.6,1.1,80.4,21.1,2307,26.04,21.8,12.960,20,0.0,26.4
309.0,86,631.6,26.3,0.0,91.0,101,121,70.4,20,0.0,25.9,0.996,16.2,20.6,0.9,79.8,20.2,2309,24.29,19.2,12.941,20,3.5,25.3
312.0,86,632.0,22.5,9.8,91.0,101,124,65.8,20,-0.6,23.6,0.999,18.2,19.6,-0.3,76.2,18.7,2357,21.69,13.7,12.881,20,27.4,20.0
315.0,86,632.0,14.6,10.8,91.0,101,126,53.3,20,-1.6,18.9,0.998,24.5,14.9,-1.6,56.9,15.3,2421,20.34,11.0,12.825,20,36.7,15.5
318.0,86,630.7,6.8,5.1,91.0,101,128,24.3,20,-1.6,11.8,1.004,31.0,12.7,0.0,45.8,13.4,2418,17.07,9.7,12.870,20,31.4,12.7
321.0,86,623.7,14.9,49.9,91.0,101,128,42.8,20,-1.6,15.4,1.006,29.0,13.8,-0.3,49.4,13.7,2426,16.78,9.5,12.960,20,16.2,14.3
324.0,86,624.0,17.6,46.6,91.0,101,129,53.7,20,-1.6,17.8,1.004,24.4,16.1,-1.6,63.5,16.1,2448,21.80,13.7,12.961,20,48.1,19.2
327.0,86,624.0,14.4,24.4,91.0,101,129,45.2,20,-1.9,16.2,0.999,25.3,15.7,-1.7,62.8,16.1,2436,21.70,13.4,12.960,20,57.8,17.9
330.0,86,622.8,11.1,10.3,91.0,101,128,15.6,20,-3.1,9.0,0.992,34.9,11.4,-3.9,40.8,14.3,2393,18.63,11.2,12.915,20,40.1,16.1
333.0,86,620.0,14.5,43.0,91.0,101,124,47.0,20,-1.6,14.3,0.996,28.1,14.1,-1.9,54.3,15.5,2375,19.90,11.8,12.880,20,26.0,15.8
336.0,86,617.8,22.2,14.2,91.0,101,124,60.4,20,-1.2,21.2,0.998,20.5,18.2,-0.4,72.2,18.7,2403,24.80,16.8,12.884,20,81.1,23.1
339.0,86,622.0,27.9,2.2,91.0,101,123,73.1,20,-0.8,27.7,0.997,15.0,22.8,-1.6,85.1,23.1,2536,29.89,24.7,12.963,20,85.2,28.3
342.0,86,625.2,29.1,7.3,91.0,101,122,73.7,20,-0.8,30.6,1.000,15.0,23.4,-1.6,82.5,24.0,2639,30.87,25.9,12.960,20,86.7,31.1
345.0,86,628.2,25.1,14.8,91.0,101,120,72.1,20,-0.2,28.2,0.999,14.4,22.7,-1.2,82.9,23.3,2561,29.95,25.4,12.960,20,87.0,31.1
348.0,86,630.0,27.4,10.7,91.0,101,119,73.0,20,0.0,27.4,0.998,13.7,22.1,-1.0,83.2,22.0,2380,27.66,22.7,12.960,20,88.1,27.5
351.0,86,634.0,26.6,5.3,91.0,101,117,72.9,20,0.0,27.4,0.999,13.2,22.4,-1.6,83.9,22.0,2410,27.66,22.0,12.964,20,89.0,25.4
354.0,86,636.0,25.5,1.5,91.0,101,116,70.6,20,0.0,25.5,0.998,15.5,20.4,0.4,80.5,21.1,2283,26.28,21.5,12.911,20,89.6,24.9
357.0,86,636.0,25.5,3.8,91.0,101,116,70.5,20,-0.0,25.5,1.002,15.5,20.4,0.8,79.6,20.8,2244,25.54,21.0,12.914,20,89.8,25.5
360.0,86,635.4,25.5,7.8,91.0,101,117,70.6,20,0.0,25.5,1.003,15.7,20.4,1.1,79.6,20.8,2259,25.43,20.8,12.960,20,89.8,25.5
363.0,87,636.0,21.1,37.2,91.0,100,118,64.9,20,-0.6,23.7,1.001,17.3,19.7,1.4,77.9,20.2,2275,25.22,20.7,12.960,20,89.7,25.5
366.0,87,634.0,20.5,31.7,91.0,100,119,61.0,20,-1.3,21.2,1.001,20.4,17.7,0.8,71.4,17.6,2274,22.97,16.9,12.884,20,90.6,23.4
369.0,87,633.1,23.5,1.5,91.0,100,122,67.1,20,-0.0,23.1,1.004,19.0,19.2,-0.8,76.8,19.1,2311,24.39,18.3,12.927,20,89.9,24.1
372.0,87,636.0,26.4,7.8,91.0,101,126,73.6,20,-0.6,26.9,1.000,16.0,21.2,-0.8,80.3,21.2,2444,27.21,21.1,12.930,20,88.4,27.0
375.0,87,635.0,29.0,15.9,90.7,101,127,55.1,20,-1.2,21.2,1.000,19.1,20.0,-1.1,78.1,21.1,2520,28.22,22.4,12.892,20,87.8,29.8
378.0,87,636.0,25.1,10.3,90.8,101,127,51.9,20,-1.3,17.0,1.002,24.6,16.1,-1.7,64.2,16.3,2397,23.31,15.7,12.961,20,91.6,23.3
381.0,87,636.0,21.5,4.7,91.0,100,125,65.4,20,-0.9,22.0,1.003,23.0,14.1,-2.3,33.7,0.0,2309,6.36,10.7,12.960,20,40.3,18.6
384.0,87,635.6,20.6,7.6,91.0,101,122,62.7,20,-1.6,20.8,1.004,20.9,17.6,-1.8,60.4,11.6,2305,16.47,12.8,12.960,20,23.8,18.8
387.0,87,631.6,23.5,0.0,91.0,101,121,66.0,20,-0.6,22.4,0.998,19.0,19.6,-0.3,76.7,19.5,2296,24.74,17.9,12.942,20,61.9,23.5
390.0,87,634.9,23.8,0.0,90.8,100,120,67.5,20,0.0,23.7,0.995,18.0,20.0,1.6,77.6,20.1,2284,24.65,19.6,12.880,20,90.1,23.9
393.0,87,636.0,24.5,1.1,90.6,100,119,68.4,20,0.0,24.2,0.998,17.8,20.0,1.6,77.6,20.4,2261,24.71,20.0,12.943,20,90.2,24.4
396.0,87,636.0,25.5,2.0,90.7,100,118,70.7,20,0.0,25.5,1.000,15.5,20.8,0.3,79.7,21.0,2322,26.04,21.0,12.960,20,89.5,25.2
399.0,87,636.0,26.7,0.0,91.0,100,118,72.1,20,-0.0,26.7,0.999,15.2,21.5,0.0,81.1,21.6,2403,27.42,21.9,12.975,20,88.4,26.2
402.0,87,635.3,27.4,0.0,91.0,101,119,72.2,20,-0.4,27.5,0.999,14.8,22.0,-0.6,82.0,22.1,2465,28.34,22.5,13.006,20,83.1,27.5
405.0,87,638.5,27.7,0.0,91.0,101,120,72.2,20,-0.8,26.6,1.000,15.6,21.2,-1.5,81.1,21.9,2465,28.27,23.1,13.042,20,0.0,27.7
408.0,87,640.0,25.2,0.0,91.0,101,120,71.1,20,-0.7,24.1,0.999,20.0,17.3,-0.8,67.8,16.5,2285,21.35,17.2,12.983,20,0.0,23.5
411.0,87,640.0,21.4,0.3,91.0,101,120,66.8,20,-0.0,22.7,0.997,18.5,18.8,-0.8,74.3,18.6,2296,23.61,17.4,12.960,20,1.6,21.8
414.0,87,640.0,23.9,1.8,91.0,101,122,68.9,20,0.0,23.8,1.002,18.8,19.6,-0.8,77.6,19.9,2320,25.24,19.4,12.940,20,14.8,24.2
417.0,87,638.1,25.3,0.7,91.0,101,123,69.8,20,0.0,24.8,1.002,18.2,20.2,-0.8,78.8,20.5,2353,25.75,20.0,12.880,20,70.1,25.9
420.0,87,640.0,25.9,0.0,91.0,101,124,70.6,20,0.0,25.6,0.999,16.5,20.8,-0.8,80.8,21.2,2374,26.79,21.2,12.941,20,81.5,25.9
423.0,87,640.0,25.8,1.9,91.0,100,124,70.6,20,-0.0,25.9,1.002,17.0,21.1,-0.8,80.8,21.2,2375,27.01,21.2,12.960,20,88.6,25.9
426.0,87,640.0,25.5,12.2,91.0,100,126,68.8,20,0.0,22.2,1.001,19.6,19.7,-1.5,77.3,19.9,2375,26.10,19.9,12.960,20,89.0,25.3
429.0,87,640.0,23.7,4.6,91.0,100,126,67.5,20,0.0,20.9,1.001,21.5,18.1,-2.3,73.0,18.1,2375,24.08,16.5,12.961,20,91.3,21.2
432.0,87,640.0,22.6,3.0,91.0,100,126,58.4,20,-0.2,21.2,1.001,20.0,18.4,-2.3,75.3,18.8,2372,24.23,17.1,12.960,20,90.7,21.9
435.0,87,639.4,20.7,7.9,91.0,100,124,25.1,20,-1.6,11.8,1.000,27.5,6.9,-1.8,40.7,7.0,2307,13.69,9.5,12.960,20,57.9,17.1
438.0,87,635.4,8.6,0.0,91.0,101,121,23.5,20,-4.4,9.9,0.988,33.6,1.2,2.7,19.5,0.0,2239,4.69,0.5,12.960,20,0.1,5.9
