BlueDriver Data Log
Sep 8, 2018 7:20:01 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
170.5,79,265.9,70.6,101,16,55.2,14,55.1,1620,4.2,12.960,29,14.8
173.6,80,277.4,70.6,101,22,50.4,14,55.8,1844,0.8,12.902,29,9.0
176.7,80,283.4,70.6,101,23,20.6,14,24.6,1311,0.5,12.939,29,5.5
179.8,81,285.7,70.5,101,20,24.0,14,24.3,1287,3.4,12.942,29,8.7
182.9,81,299.9,70.2,101,23,62.8,13,69.7,1659,11.2,12.985,29,13.9
186.0,81,304.0,69.8,101,23,32.2,13,34.7,1259,2.1,12.874,28,10.5
189.1,81,308.0,69.9,101,21,22.9,13,32.2,1261,1.5,12.850,28,5.5
192.2,82,311.4,70.2,101,17,49.9,13,59.9,1596,9.0,12.968,28,19.7
195.3,82,328.8,70.1,101,21,73.9,13,84.5,1707,20.9,12.908,28,25.8
198.4,82,353.6,69.8,101,26,78.6,12,89.5,2105,30.7,12.928,28,35.6
201.5,83,392.9,69.6,101,32,78.9,12,88.0,2873,38.0,12.880,27,40.2
204.6,84,429.6,69.0,100,41,76.2,11,83.3,3714,24.7,12.914,26,32.9
207.7,85,457.3,69.0,100,46,76.6,11,87.0,2158,28.7,12.960,26,33.1
210.8,85,482.0,69.4,101,48,77.6,10,88.8,2432,34.5,12.884,26,38.4
213.9,87,498.4,69.4,100,52,75.5,10,86.1,2873,34.9,12.948,25,41.6
217.0,87,517.0,69.3,100,56,76.4,10,86.1,2243,28.9,12.880,25,31.4
220.1,87,533.3,69.0,100,58,77.0,10,86.7,2653,36.0,12.960,25,40.6
223.2,87,548.6,68.6,100,60,73.7,10,83.1,2940,30.2,12.960,25,37.5
226.3,87,560.0,68.6,100,62,56.6,10,66.7,2190,15.3,12.960,25,18.3
229.4,87,562.8,68.6,100,61,42.0,10,56.2,1911,13.9,12.803,25,16.6
232.5,87,560.0,68.6,101,59,13.0,10,16.9,1778,0.8,12.935,25,5.4
235.6,87,548.2,68.6,101,56,10.2,10,11.8,1668,0.4,12.960,25,3.9
238.7,87,537.7,69.0,101,52,11.3,10,12.9,1556,0.4,13.035,25,3.9
241.8,87,523.0,69.0,101,50,16.1,10,18.5,1473,0.4,13.000,26,4.9
244.9,86,510.7,69.2,101,45,27.8,10,35.5,1353,1.2,12.802,26,5.5
248.0,86,508.7,69.0,101,43,56.6,10,64.8,1534,10.8,12.960,26,18.7
251.1,86,518.1,69.0,100,45,73.7,10,83.6,1917,23.1,12.971,26,27.3
254.2,86,535.0,68.6,100,49,73.7,10,84.0,2166,22.5,12.982,25,26.6
257.3,86,547.1,68.3,100,51,73.7,10,84.1,2243,24.3,12.904,25,28.3
260.4,86,558.2,68.0,100,54,73.6,10,84.3,2263,24.7,12.960,25,28.9
263.5,86,569.0,67.8,100,56,72.2,10,82.4,2100,21.2,12.960,25,26.4
266.6,86,575.4,67.8,100,58,72.9,10,83.7,2268,23.4,12.916,25,27.8
269.7,87,584.0,67.5,100,60,72.4,10,82.1,2289,23.1,13.095,25,27.8
272.8,87,592.0,67.5,100,62,71.1,10,82.0,2150,19.4,13.269,25,21.0
275.9,87,594.3,67.5,100,63,69.3,10,76.6,2102,18.4,13.586,25,23.5
279.0,87,596.0,67.5,100,63,67.5,10,75.4,1953,16.4,13.723,25,22.1
282.1,87,599.1,67.5,100,63,67.8,10,76.7,2029,17.6,13.760,25,22.4
285.2,87,601.2,67.5,100,65,66.7,10,76.1,2037,17.9,13.760,25,22.2
288.3,87,604.0,67.5,100,64,50.4,10,54.6,1957,12.8,13.760,25,20.9
291.4,87,604.0,67.6,100,63,49.6,10,63.4,1909,12.8,13.760,25,16.0
294.5,87,600.2,67.8,100,62,47.5,10,57.9,1880,9.6,13.811,25,15.0
297.6,87,597.7,68.0,99,62,46.4,10,46.0,1850,6.1,13.760,25,10.4
300.7,87,596.0,67.8,99,61,58.1,10,65.1,1860,12.0,13.760,25,17.1
303.8,87,599.9,67.8,100,62,68.5,10,77.8,1946,18.7,13.760,26,22.3
306.9,87,602.8,67.8,100,63,66.3,10,78.1,2090,21.2,13.760,25,25.2
310.0,87,604.8,67.8,100,63,74.2,10,82.3,2142,23.4,13.760,25,27.8
313.1,87,608.0,67.5,99,65,69.0,10,71.0,1993,15.2,13.748,25,20.6
316.2,87,609.0,67.5,100,65,69.8,10,79.9,2085,23.0,13.706,25,26.7
319.3,87,614.9,67.5,100,66,75.3,10,86.3,2455,27.6,13.760,25,32.7
322.4,87,620.0,67.1,100,67,73.9,10,84.5,2584,27.5,13.760,25,28.0
325.5,87,620.0,67.1,100,68,66.3,10,78.7,2145,20.4,13.760,25,25.5
328.6,87,620.0,67.1,100,68,61.4,10,62.7,2078,8.1,13.760,25,14.4
331.7,87,620.0,67.1,99,66,58.4,10,67.1,2023,13.5,13.789,25,17.4
334.8,87,616.0,67.1,100,66,59.9,10,64.6,2000,13.3,13.762,25,17.1
337.9,87,616.0,67.1,100,66,59.8,10,67.7,2009,13.5,13.638,25,18.4
341.0,87,616.0,67.1,99,66,55.6,10,64.7,2028,6.7,13.356,26,14.2
344.1,87,613.0,67.2,99,67,67.5,10,78.0,2113,17.7,13.131,26,22.4
347.2,87,616.0,67.2,100,68,68.6,10,79.0,2212,20.1,13.028,26,24.7
350.3,87,616.0,67.1,99,70,67.5,10,77.6,2129,19.2,13.020,26,21.8
353.4,87,616.0,67.1,100,70,69.5,10,79.8,2183,20.0,13.040,26,24.9
356.5,87,619.0,67.1,100,71,69.0,10,79.5,2245,20.5,13.040,26,25.1
359.6,87,620.0,66.7,100,72,68.3,10,79.2,2205,20.8,13.040,26,24.7
362.7,87,620.0,66.7,100,72,63.2,10,74.3,2218,19.8,13.012,25,24.9
365.8,87,620.0,66.3,100,73,68.2,10,77.1,2227,20.0,12.960,26,23.9
368.9,87,620.0,66.3,100,73,65.1,10,57.9,2247,16.4,12.993,26,22.5
372.0,87,620.0,66.3,99,73,62.8,10,71.5,2225,15.3,13.026,26,22.0
375.1,87,620.0,66.7,99,72,48.3,10,61.7,2204,11.7,13.009,26,16.1
378.2,87,620.0,66.4,100,73,70.7,10,81.1,2317,23.5,12.978,26,28.1
381.3,87,624.0,66.3,100,74,72.9,10,83.8,2540,24.2,13.040,26,29.8
384.4,87,627.5,66.3,100,75,72.4,10,81.0,2531,24.4,12.960,25,31.0
387.5,87,629.8,66.3,100,75,71.2,10,81.2,2420,21.0,12.897,25,26.7
390.6,87,632.0,66.3,99,73,47.3,10,66.3,2275,19.0,12.976,25,25.1
393.7,87,632.0,66.3,99,71,56.9,10,67.9,2192,14.3,13.040,25,16.4
396.8,87,628.0,66.3,99,71,58.7,10,67.5,2152,13.7,13.040,25,18.5
399.9,87,628.0,66.3,99,71,60.7,10,70.9,2154,15.3,13.025,26,19.2
403.0,87,626.2,66.3,99,71,59.8,10,70.5,2162,15.3,13.026,26,19.5
406.1,87,623.6,66.3,98,71,50.8,10,58.7,2171,10.0,13.005,26,13.4
409.2,87,620.0,66.5,98,72,42.4,10,49.8,2177,8.6,13.038,26,13.0
412.3,87,619.3,66.7,98,72,51.4,10,58.1,2187,10.1,13.040,26,15.5
415.4,87,616.0,67.0,99,72,61.5,10,70.2,2208,16.2,13.033,26,20.5
418.5,87,616.0,67.1,99,73,59.8,10,60.6,2225,9.4,13.011,26,18.4
421.6,87,616.0,67.1,99,73,49.4,10,57.9,2229,10.7,13.120,26,14.9
424.7,87,614.8,66.8,99,73,53.2,10,61.1,2237,11.9,13.012,26,17.8
427.8,87,615.6,67.1,99,74,53.1,10,60.9,2244,14.7,13.040,26,20.1
430.9,87,612.0,67.1,99,73,48.0,10,59.5,2224,8.4,13.040,26,11.5
434.0,87,611.7,67.1,99,72,48.2,10,55.5,2200,10.1,13.069,26,15.3
437.1,87,610.9,67.5,99,73,61.7,10,73.3,2219,16.5,13.031,26,21.6
440.2,87,612.0,67.5,99,73,64.3,10,74.6,2237,17.9,13.007,26,22.4
443.3,87,612.0,67.5,99,75,62.8,10,73.2,2265,14.2,13.040,26,19.0
446.4,87,612.0,67.4,99,75,63.5,10,72.7,2285,16.6,13.046,26,20.7
449.5,87,615.1,67.1,100,76,66.3,10,76.5,2304,18.5,12.982,26,23.5
452.6,87,616.0,66.7,100,76,67.5,10,75.4,2312,19.8,13.068,26,24.0
455.7,87,619.5,66.7,100,76,71.7,10,81.8,2413,22.3,13.040,26,26.8
458.8,87,620.0,67.1,100,76,64.8,10,77.0,2358,11.0,13.040,26,17.5
461.9,87,616.3,67.1,98,75,31.6,10,36.9,2274,6.1,13.040,26,10.0
465.0,87,616.0,67.3,98,75,43.5,10,49.8,2250,8.9,12.966,26,13.6
468.1,87,612.2,67.5,100,75,53.7,10,60.8,2264,11.7,12.960,26,16.7
471.2,87,612.0,67.5,101,75,56.6,10,68.0,2287,15.5,12.960,26,19.1
474.3,87,612.0,67.8,101,75,45.8,10,48.2,2275,12.0,12.982,26,15.9
477.4,87,612.0,67.8,101,75,61.0,10,69.6,2287,15.7,12.971,26,20.3
480.5,87,612.0,67.8,100,76,70.0,10,79.1,2398,21.5,13.040,26,26.5
483.6,87,618.2,67.7,100,76,71.4,10,82.1,2509,22.0,13.040,26,27.6
486.7,87,620.0,67.5,100,77,71.4,10,81.0,2512,22.7,12.996,26,28.1
489.8,87,622.6,67.3,100,78,72.9,10,83.1,2686,27.7,13.040,25,32.8
492.9,87,628.0,67.1,100,78,68.5,10,81.3,2853,24.0,13.040,25,30.3
496.0,87,631.6,67.1,100,78,72.6,10,83.3,2486,23.5,13.040,25,28.2
499.1,87,632.0,67.1,100,77,56.4,10,71.1,2362,19.3,13.071,25,24.8
502.2,87,631.8,67.1,99,76,59.8,10,68.4,2309,12.5,13.010,25,14.6
505.3,87,625.4,67.1,99,74,31.3,10,31.2,2229,3.0,13.040,25,7.0
508.4,87,624.0,67.1,99,73,59.1,10,66.2,2221,14.2,13.040,25,18.7
511.5,87,624.0,67.1,99,73,57.4,10,69.2,2237,16.5,12.972,25,21.6
514.6,87,624.0,67.1,99,74,62.7,10,73.1,2250,16.0,13.040,26,20.2
517.7,87,624.0,67.1,100,75,65.9,10,75.9,2269,18.7,12.982,26,23.0
520.8,87,624.0,66.7,100,75,70.5,10,80.5,2418,22.7,13.037,25,28.0
523.9,87,624.0,67.1,99,76,60.7,10,72.0,2312,16.2,13.040,25,20.0
527.0,87,627.1,66.8,100,77,66.3,10,77.6,2329,19.5,13.040,25,24.3
530.1,87,628.0,67.0,100,77,66.6,10,76.5,2349,18.0,13.040,25,22.7
533.2,87,628.0,66.7,99,77,61.4,10,72.4,2362,16.7,13.040,25,18.4
536.3,87,628.0,66.7,99,77,59.3,10,68.8,2350,16.0,13.040,25,20.5
539.4,87,628.0,66.7,100,78,65.1,10,76.5,2362,18.2,13.040,25,22.6
542.5,87,625.5,66.7,100,77,45.6,10,55.6,2346,7.6,13.040,25,8.9
545.6,87,623.5,66.7,99,76,41.5,10,49.2,2308,9.1,13.081,25,12.7
548.7,87,613.9,66.7,100,75,22.5,10,45.6,2249,2.3,13.040,25,8.2
551.8,87,612.0,66.7,99,73,56.3,10,65.8,2321,14.1,13.040,25,17.7
554.9,87,612.0,66.7,100,75,59.6,10,69.4,2312,16.3,13.040,25,21.2
558.0,87,613.5,66.7,99,75,63.0,10,73.1,2297,16.5,13.040,25,20.2
561.1,87,616.0,66.7,100,75,63.2,10,73.2,2321,17.3,12.988,25,20.0
564.2,87,613.7,66.7,100,75,35.0,10,44.8,2281,1.8,13.040,25,7.7
567.3,87,604.0,67.1,100,73,50.5,10,52.3,2414,10.0,13.040,25,16.5
570.4,87,607.5,66.8,100,74,56.4,10,67.4,2344,16.7,13.040,25,22.6
573.5,87,608.0,66.7,101,75,61.9,10,68.3,2310,15.0,13.040,25,20.4
576.6,87,608.0,66.7,101,75,59.0,10,67.7,2312,15.0,12.997,25,19.3
579.7,87,609.9,66.7,101,75,57.2,10,65.3,2313,14.9,13.019,25,20.3
582.8,87,608.0,66.7,100,75,49.3,10,58.8,2329,12.4,13.000,25,15.3
585.9,87,608.0,66.7,99,75,37.9,10,56.8,2320,12.4,12.960,25,15.8
589.0,87,608.0,66.7,99,75,40.0,10,47.6,2298,10.7,13.040,25,15.3
592.1,87,608.0,66.7,100,75,54.8,10,63.5,2286,13.2,12.969,25,17.3
595.2,87,608.0,66.7,100,75,63.1,10,69.5,2283,15.5,13.040,25,22.4
598.3,87,610.2,66.5,100,75,57.2,10,70.3,2287,17.6,12.904,25,22.4
601.4,87,612.0,66.3,99,76,62.1,10,70.1,2305,13.7,13.079,25,21.8
604.5,87,612.0,66.3,99,76,56.1,10,64.7,2322,12.6,13.114,25,18.7
607.6,87,612.0,66.3,99,76,60.4,10,68.2,2332,14.1,12.990,25,17.8
610.7,87,612.0,66.3,100,77,62.0,10,70.8,2345,15.7,13.015,25,20.4
613.8,87,612.0,66.3,100,77,65.1,10,74.1,2337,17.5,12.998,25,22.4
616.9,87,615.3,66.6,100,77,42.0,10,49.3,2305,12.8,13.103,25,20.7
620.0,87,603.8,66.7,101,72,11.1,10,12.3,2181,0.4,13.040,25,4.9
623.1,87,592.6,66.7,100,69,35.8,10,37.3,2156,8.5,12.980,25,13.8
626.2,87,592.0,66.7,100,70,63.8,10,74.5,2251,16.6,12.982,25,20.7
629.3,87,594.9,66.7,101,70,48.4,10,54.8,2199,11.8,12.904,25,18.8
632.4,87,592.0,66.7,101,70,53.8,10,59.5,2205,11.2,13.040,25,16.0
635.5,87,595.7,66.7,101,70,63.8,10,72.3,2206,15.4,13.018,25,19.7
638.6,87,596.0,66.3,101,70,62.7,10,70.6,2197,15.0,12.960,25,19.5
641.7,87,596.1,66.3,101,70,61.8,10,70.6,2180,15.5,12.996,25,18.8
644.8,87,600.0,66.3,99,71,58.5,10,69.2,2172,14.9,13.040,25,18.3
647.9,87,600.0,66.3,100,71,59.0,10,67.1,2162,11.8,13.040,25,17.3
651.0,87,600.0,66.3,100,71,66.0,10,77.0,2189,17.9,13.040,25,21.9
654.1,87,601.5,66.3,100,71,68.2,10,78.0,2236,19.3,12.923,25,23.9
657.2,87,604.0,66.0,100,72,67.8,10,77.2,2226,19.7,13.040,25,23.5
660.3,87,608.0,65.9,100,72,68.6,10,78.3,2272,20.7,13.104,25,24.7
663.4,87,608.3,65.5,100,73,68.8,10,78.9,2268,20.6,12.977,25,25.3
666.5,87,612.0,65.5,100,74,63.7,10,72.1,2265,17.7,13.040,25,23.0
669.6,87,612.6,65.9,100,75,70.6,10,81.3,2344,21.7,12.993,25,26.2
672.7,87,616.0,65.9,99,74,48.4,10,53.4,2243,9.8,13.040,25,19.0
675.8,87,612.0,65.9,100,73,57.9,10,71.1,2237,15.4,13.040,25,18.7
678.9,87,608.0,66.3,99,72,54.1,10,56.9,2191,8.5,13.040,25,13.1
682.0,87,608.0,65.9,101,72,57.6,10,59.7,2204,12.9,13.040,25,20.0
685.1,87,608.0,65.9,101,72,42.8,10,48.4,2221,8.2,13.040,25,11.5
688.2,87,608.0,65.9,101,71,53.0,10,62.2,2162,12.6,13.024,25,16.5
691.3,87,605.7,65.6,101,71,67.5,10,76.5,2196,17.2,13.050,25,20.8
694.4,87,608.0,65.9,100,72,66.9,10,76.4,2220,18.4,13.010,25,22.4
697.5,87,610.6,65.9,100,73,66.2,10,76.0,2255,18.8,13.040,25,23.0
700.6,87,612.0,65.9,100,75,66.7,10,76.4,2275,18.7,13.040,25,23.7
703.7,87,612.0,65.9,100,75,72.2,10,83.0,2468,22.6,13.001,25,27.9
706.8,87,617.6,65.9,100,76,72.3,10,82.0,2525,23.1,12.943,25,28.8
709.9,87,620.0,65.5,100,76,73.5,10,82.4,2654,26.1,13.013,25,31.3
713.0,87,624.0,65.5,100,76,73.3,10,82.6,2791,28.2,13.040,25,33.6
716.1,87,629.6,65.1,100,77,72.6,10,82.0,2800,26.9,13.040,25,32.2
719.2,87,632.0,65.1,100,77,72.0,10,83.3,2418,22.6,12.960,25,27.7
722.3,87,635.2,65.4,100,77,65.2,10,78.4,2422,17.9,13.016,25,22.8
725.4,87,634.4,65.6,100,77,58.4,10,70.4,2314,13.6,12.999,25,22.3
728.5,87,632.4,65.9,100,76,71.9,10,82.1,2369,23.1,12.996,25,27.9
731.6,87,636.0,65.9,100,76,66.2,10,79.1,2488,23.6,12.963,25,29.7
734.7,87,636.0,65.5,100,76,67.9,10,76.4,2310,19.3,12.988,25,24.8
737.8,87,639.4,65.5,100,76,75.6,10,86.5,2605,30.5,12.976,25,37.5
740.9,87,641.4,65.4,100,77,72.8,10,81.9,3052,30.7,13.040,25,37.5
744.0,87,644.0,65.1,100,79,69.6,10,79.8,3128,24.2,13.040,25,29.4
747.1,87,644.0,64.9,100,80,73.0,10,82.8,3275,26.7,13.040,25,29.9
750.2,86,644.3,64.7,100,81,71.7,10,81.0,3298,25.1,12.994,25,32.0
753.3,86,648.0,64.7,100,81,72.4,10,81.3,3386,25.9,13.040,25,32.8
756.4,86,648.0,64.7,100,80,59.3,9,71.2,2762,12.2,13.040,25,18.3
759.5,86,645.2,64.7,100,79,66.8,9,76.9,2409,17.9,13.040,25,23.3
762.6,86,644.0,64.7,99,78,62.1,9,72.3,2380,10.0,13.040,25,14.3
765.7,86,640.3,65.0,99,76,58.7,9,72.6,2319,16.3,12.979,25,20.8
768.8,87,638.4,65.1,100,74,21.3,9,21.8,2241,7.0,13.040,25,16.9
771.9,87,636.0,65.1,99,73,63.4,9,73.9,2250,17.7,13.040,25,21.9
775.0,87,636.0,65.1,100,73,66.9,9,76.9,2250,19.2,13.040,25,24.1
778.1,87,636.0,65.1,99,73,62.7,9,72.3,2250,17.1,12.977,25,16.4
781.2,87,633.1,65.1,99,73,59.1,9,66.6,2228,14.8,13.033,25,19.4
784.3,87,632.0,65.1,99,72,52.6,9,66.1,2204,15.2,13.018,25,17.5
787.4,87,632.0,65.1,101,72,68.0,9,77.5,2200,20.5,13.040,25,25.2
790.5,87,632.0,65.1,100,72,46.8,9,58.1,2199,14.9,13.040,25,20.9
793.6,87,624.2,65.1,100,70,24.5,9,32.8,2116,7.1,12.993,25,6.6
796.7,87,624.0,65.5,100,70,59.5,9,62.7,2125,15.5,12.901,25,18.5
799.8,87,620.0,65.5,99,70,61.2,9,71.4,2132,15.7,13.010,25,20.0
802.9,87,620.0,65.5,99,71,64.3,9,74.2,2150,16.5,13.034,25,21.5
806.0,87,620.0,65.5,99,71,61.4,9,71.3,2159,15.9,12.995,25,21.0
809.1,87,620.0,65.5,99,71,58.1,9,68.1,2165,13.4,13.040,25,17.5
812.2,87,620.0,65.5,99,72,58.2,9,68.2,2185,12.4,13.040,25,15.7
815.3,87,616.0,65.5,98,72,33.9,9,41.6,2197,7.9,13.067,25,13.0
818.4,87,616.0,65.5,98,74,47.6,9,54.8,2229,10.1,13.047,25,14.9
821.5,87,612.0,65.5,99,76,30.3,9,31.3,2267,5.7,12.916,25,14.5
824.6,87,609.1,65.2,100,76,28.9,9,38.5,2320,8.2,12.963,25,6.7
827.7,87,592.4,65.5,101,74,12.4,9,13.7,2229,0.3,13.040,25,5.3
830.8,86,584.0,65.5,100,73,18.7,9,25.8,2185,4.4,13.047,25,7.1
833.9,86,584.0,65.1,99,72,69.8,9,80.2,2443,18.8,13.052,25,23.1
837.0,86,588.6,65.1,100,73,73.4,9,84.3,2648,24.9,13.005,25,30.2
840.1,86,598.6,65.1,100,75,72.9,9,82.6,2775,26.3,12.963,24,32.1
843.2,86,605.1,65.1,100,77,72.2,9,81.8,2856,26.7,13.040,24,32.5
846.3,86,611.5,65.4,100,77,75.3,9,85.3,2886,30.7,13.040,24,36.6
849.4,86,614.2,65.1,100,77,75.9,8,84.6,2856,32.5,13.040,23,38.4
852.5,86,620.7,65.1,100,76,73.9,8,83.7,2742,28.4,13.040,23,33.3
855.6,86,627.3,65.1,100,75,72.5,8,80.1,2672,23.9,13.040,23,31.3
858.7,86,628.0,64.7,100,74,73.6,8,84.6,2464,24.9,13.040,23,29.5
861.8,86,631.9,64.7,100,73,72.4,8,82.5,2644,26.3,13.057,23,31.7
864.9,86,634.2,64.7,100,74,72.7,8,83.6,2478,23.6,13.045,23,29.3
868.0,86,636.0,64.7,100,75,70.9,8,82.3,2360,17.3,12.991,23,23.3
871.1,86,636.0,64.7,100,75,68.2,8,78.3,2277,12.5,13.040,23,22.0
874.2,86,636.0,64.7,100,76,64.4,8,70.0,2298,19.6,13.040,23,25.0
877.3,86,636.0,65.0,100,77,67.0,8,75.9,2346,20.8,13.040,23,25.0
880.4,86,636.0,65.1,100,78,73.0,8,81.0,2527,23.7,13.040,23,26.6
883.5,86,639.1,65.4,100,80,69.4,8,79.4,2421,21.5,13.028,23,25.9
886.6,86,640.0,65.5,100,78,72.9,8,83.8,2509,23.5,13.014,23,28.6
889.7,86,640.0,65.5,100,78,72.2,8,82.9,2606,25.2,13.040,23,29.6
892.8,86,644.0,65.5,101,78,62.8,8,73.8,2384,14.2,13.118,23,26.3
895.9,86,640.0,65.5,100,77,66.7,8,76.1,2344,14.3,13.040,23,23.2
899.0,86,640.0,65.5,100,76,66.9,8,76.9,2307,18.4,13.028,23,24.3
902.1,86,640.0,65.5,100,75,65.1,8,76.1,2285,18.5,13.033,23,23.0
905.2,86,640.0,65.5,100,73,66.4,8,77.3,2262,19.9,13.040,23,25.9
908.3,86,640.0,65.2,100,73,69.1,8,83.0,2418,25.2,13.032,23,29.0
911.4,86,640.0,65.1,100,73,68.5,8,79.3,2250,9.7,13.029,23,24.7
914.5,86,640.0,65.1,100,73,63.7,8,75.0,2250,19.5,13.040,23,26.1
917.6,86,636.0,65.1,99,73,60.6,8,71.3,2237,15.6,12.976,23,20.3
920.7,86,636.0,65.1,99,74,64.8,8,75.8,2257,18.3,13.040,23,22.9
923.8,86,636.0,65.1,100,75,70.0,8,80.1,2302,19.7,13.037,23,25.3
926.9,86,635.1,65.1,99,75,45.8,8,58.4,2272,14.5,13.010,23,17.5
930.0,86,632.0,65.1,99,74,55.3,8,66.0,2245,14.0,12.967,23,18.5
933.1,86,632.0,65.0,99,73,59.3,8,68.9,2227,14.2,12.984,23,18.8
