BlueDriver Data Log
Dec 19, 2018 7:06:55 AM
Time (s),Accelerator Pedal Position E (%),Mass Air Flow Rate (g/s),Intake Air Temperature (°C),O2 Bank 1 - Sensor 2 - Oxygen Sensor Voltage (V),Absolute Throttle Position B (%),Fuel Level Input (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Absolute Throttle Position (%),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Load Value (%),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Wide Range O2S: Bank 1 - Sensor 1 - Equivalence Ratio (λ),Short Term Fuel Trim Bank 1 (%),Relative Throttle Position (%),Commanded Evaporative Purge (%),Evap. System Vapor Pressure (Pa),Barometric Pressure (kPa),Vehicle Speed (km/h),Wide Range O2S: Bank 1 - Sensor 1 - Voltage (V),Timing Advance for #1 cylinder (°),Commanded Equivalence Ratio (λ),O2 Bank 1 - Sensor 2 - Short Term Fuel Trim (%),Engine RPM (rpm),Accelerator Pedal Position D (%),Control Module Voltage (V)
2304.8,18.8,25.75,10,0.670,22.6,70.2,2,75.4,22.7,86,584.0,67.7,-0.8,22.8,1.006,0.1,17.8,69.8,13.9,101,127,2.198,18.6,0.995,99.2,2414,19.2,14.480
2322.0,13.0,16.56,10,0.682,14.9,70.5,2,52.5,18.5,86,586.3,45.0,-2.3,14.9,0.999,0.2,10.7,35.7,18.1,101,127,2.210,31.4,0.996,99.2,2402,12.6,14.480
2339.2,12.3,14.06,10,0.626,12.8,70.2,2,47.3,12.7,86,537.7,39.2,-2.3,12.0,0.974,1.9,8.3,21.6,12.9,102,106,2.207,28.6,1.006,99.2,1992,12.5,14.400
2356.4,17.7,23.02,9,0.699,20.9,69.8,2,74.2,20.7,86,541.5,65.9,-0.8,21.0,1.000,1.9,17.0,63.4,5.7,101,112,2.180,17.1,1.003,99.2,2127,17.7,14.400
2373.6,15.0,18.42,9,0.687,16.4,69.8,2,62.6,16.6,86,544.0,57.8,-2.3,17.4,1.005,3.8,12.2,35.1,0.0,102,112,2.197,23.6,0.998,99.2,2114,15.1,14.560
2390.8,0.0,3.01,9,0.000,3.5,70.3,2,13.3,3.5,86,503.4,12.5,-3.9,3.5,1.999,0.0,0.4,0.0,0.0,102,64,3.728,-12.3,0.000,99.2,1404,0.0,14.523
2408.0,16.8,16.69,9,0.521,19.2,70.2,2,76.7,20.0,86,473.6,67.1,-2.4,20.9,0.994,3.1,18.5,38.5,0.0,102,39,2.178,14.6,1.002,99.2,1616,16.4,14.480
2425.2,0.0,2.99,9,0.000,3.5,70.2,2,13.7,3.5,87,471.2,12.0,-3.9,3.9,1.999,0.0,0.4,0.0,0.0,102,66,3.701,-12.1,0.000,99.2,1373,0.0,14.446
2442.4,4.8,4.62,10,0.519,5.1,69.6,2,26.1,4.9,87,421.5,20.3,-3.7,5.5,1.793,-0.1,2.2,3.5,51.0,102,16,1.966,32.0,0.821,99.2,1143,5.8,14.417
2459.6,0.0,1.17,10,0.783,1.1,69.4,-7,13.3,5.0,87,379.0,14.3,-4.6,4.6,1.181,1.7,1.0,0.0,1.4,102,0,2.373,9.0,0.999,99.2,279,0.0,13.179
2476.8,0.0,0.66,10,0.780,0.0,69.4,-13,0.0,6.3,87,372.0,0.0,5.5,6.7,1.488,0.0,1.6,0.0,7.0,102,0,2.594,9.0,0.999,99.2,0,0.0,12.720
2494.0,0.0,0.66,10,0.780,0.0,69.4,-13,0.0,6.3,87,372.0,0.0,5.5,6.7,1.488,0.0,1.6,0.0,7.0,102,0,2.594,9.0,0.999,99.2,0,0.0,12.720
