BlueDriver Data Log
Aug 21, 2018 7:27:47 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
83.7,54,218.0,100.0,101,20,21.4,19,25.4,1167,0.4,13.680,20,4.7
86.8,54,211.8,100.0,101,13,23.2,19,28.7,1037,0.2,13.726,20,5.1
89.9,54,208.0,100.0,101,7,25.4,19,31.2,983,0.4,13.750,20,5.2
93.0,54,213.2,100.0,101,8,50.9,19,58.0,1915,9.2,13.760,20,15.5
96.1,54,233.5,100.0,101,17,69.2,19,79.0,1586,12.9,13.760,20,17.3
99.2,55,252.5,100.0,101,23,71.4,19,80.9,1534,12.0,13.760,20,17.3
102.3,56,275.0,100.0,101,26,58.7,19,70.9,1367,8.9,13.760,19,11.1
105.4,56,289.4,100.0,101,28,55.1,19,65.0,1325,7.1,13.860,19,11.3
108.5,57,302.8,100.0,100,30,34.5,19,39.9,1218,1.0,13.763,19,5.9
111.6,58,310.1,100.0,99,31,47.4,19,54.4,1265,4.1,13.788,19,8.6
114.7,58,316.0,100.0,101,31,22.0,19,32.1,1239,0.1,13.760,19,4.7
117.8,59,307.7,100.0,101,24,19.8,19,23.6,1214,0.0,13.760,19,4.7
120.9,59,299.5,100.0,101,14,21.8,19,26.1,1074,0.0,13.760,19,4.7
124.0,59,296.0,100.0,101,5,29.2,19,32.7,964,0.3,13.753,19,4.3
127.1,59,290.8,100.0,101,1,33.6,19,43.1,712,0.3,13.625,20,4.5
130.2,59,280.6,100.0,101,0,37.1,19,47.0,1081,2.8,13.628,20,5.2
133.3,59,288.4,100.0,101,9,53.6,19,61.5,1593,8.5,13.520,20,13.2
136.4,59,300.8,100.0,101,16,61.9,19,72.3,1429,9.6,13.355,20,14.1
139.5,60,307.5,100.0,101,20,42.0,19,49.6,1146,3.0,13.155,19,7.4
142.6,61,308.0,100.0,101,20,21.8,19,25.1,1125,0.6,12.970,19,5.3
145.7,61,303.9,100.0,101,19,20.6,19,24.6,1117,0.4,13.040,19,4.7
148.8,61,297.9,100.0,101,17,20.6,19,25.2,1105,0.4,12.967,19,4.7
151.9,61,291.4,100.0,101,10,22.5,19,28.0,955,0.2,13.000,19,4.6
155.0,61,284.9,100.0,101,3,28.3,19,36.6,779,0.4,13.040,19,4.7
158.1,61,284.0,100.0,101,1,39.8,19,48.1,724,4.5,13.104,19,8.6
161.2,61,289.0,100.0,101,11,54.9,19,63.4,1575,8.2,12.999,19,12.9
164.3,62,301.1,100.0,100,18,61.0,19,72.7,1416,9.5,13.040,19,13.9
167.4,62,314.8,100.0,100,24,65.1,19,76.3,1425,10.3,12.994,19,14.9
170.5,63,331.0,100.0,100,28,64.1,19,75.0,1450,10.2,12.972,19,14.1
173.6,63,346.2,100.0,99,32,52.1,19,61.3,1451,6.5,13.010,19,10.6
176.7,64,360.7,100.0,99,35,39.7,19,49.9,1379,4.9,12.998,19,9.7
179.8,65,369.9,100.0,99,35,38.9,19,48.1,1299,3.5,13.031,19,7.8
182.9,65,372.7,100.0,99,36,36.9,19,44.0,1217,2.3,13.005,19,5.6
186.0,66,373.0,100.0,101,35,18.0,19,21.1,1229,0.4,13.054,19,4.3
189.1,67,362.1,100.0,101,33,18.3,19,21.7,1237,0.4,13.249,19,4.3
192.2,67,359.9,100.0,101,32,20.3,19,28.2,1164,0.6,13.463,19,5.0
195.3,67,353.4,100.0,101,28,18.0,19,21.3,1247,0.4,13.686,19,4.3
198.4,67,344.0,100.0,102,26,18.9,19,22.0,1280,1.3,13.760,19,6.3
201.5,67,356.0,100.0,102,28,59.4,19,68.7,1345,8.6,13.760,19,12.8
204.6,67,366.6,100.0,100,31,59.0,19,70.2,1413,8.6,13.760,19,12.7
207.7,67,383.6,100.0,100,33,57.9,19,68.9,1403,7.7,13.789,19,12.1
210.8,68,397.0,100.0,99,35,54.8,19,66.0,1387,7.5,13.683,19,10.2
213.9,68,408.5,100.0,99,36,36.8,19,46.0,1271,4.6,13.760,19,10.1
217.0,68,412.0,100.0,99,36,41.2,19,51.2,1290,3.6,13.836,19,8.0
220.1,69,420.0,100.0,99,37,41.3,19,47.9,1261,1.4,13.680,19,6.2
223.2,69,420.0,100.0,100,37,35.3,19,43.5,1141,2.6,13.739,19,6.3
226.3,69,425.7,100.0,99,37,49.1,19,59.1,1276,5.2,13.740,19,9.2
229.4,70,431.7,100.0,101,37,41.7,19,48.5,1246,4.4,13.707,19,9.6
232.5,70,436.0,100.0,101,37,40.3,19,47.9,1205,4.3,13.837,19,8.1
235.6,70,440.0,100.0,101,37,39.2,19,45.8,1237,2.2,13.800,19,7.1
238.7,71,435.2,100.0,101,36,18.8,19,22.7,1205,0.4,13.760,19,4.4
241.8,71,431.2,100.0,101,35,28.6,19,33.0,1118,1.7,13.794,19,5.0
244.9,71,428.0,100.0,101,32,18.0,19,21.8,1237,0.4,13.760,19,4.3
248.0,71,417.4,100.0,101,28,18.0,19,21.6,1237,0.4,13.760,19,4.3
251.1,71,404.5,100.0,101,24,18.0,19,21.8,1224,0.4,13.736,19,4.3
254.2,71,396.2,100.0,101,18,19.0,19,22.9,1136,0.4,13.542,19,4.3
257.3,71,388.2,100.0,101,11,20.7,19,25.9,1037,0.4,13.313,19,4.5
260.4,71,378.0,100.0,101,7,21.2,19,25.1,1151,0.0,12.982,19,4.8
263.5,71,371.4,100.0,101,4,25.5,19,32.8,836,0.4,13.000,19,4.3
266.6,71,365.5,100.0,101,1,31.7,19,41.3,647,0.4,12.960,19,4.3
269.7,71,359.2,100.0,101,0,30.7,19,39.5,647,0.4,13.051,19,5.3
272.8,71,359.3,100.0,101,6,51.0,19,59.2,1669,8.6,13.004,19,12.9
275.9,71,363.7,100.0,101,16,64.0,19,74.2,1525,11.3,13.018,19,15.0
279.0,71,375.8,100.0,101,22,64.1,19,75.1,1496,10.9,12.910,19,12.7
282.1,71,384.0,100.0,101,23,17.4,19,18.8,1284,0.4,13.037,19,6.2
285.2,72,379.4,100.0,101,19,16.3,19,19.6,1132,0.4,13.085,19,3.9
288.3,72,369.4,100.0,101,14,25.6,19,33.8,1055,1.3,13.042,19,3.9
291.4,72,369.8,100.0,101,15,59.7,19,70.5,1434,11.7,13.073,19,15.0
294.5,72,381.2,100.0,100,21,66.5,19,77.1,1511,11.7,13.040,19,15.3
297.6,72,394.3,100.0,100,25,71.3,19,83.5,1508,13.0,13.040,19,17.5
300.7,73,413.4,100.0,100,29,63.6,19,74.9,1528,12.6,12.989,19,15.9
303.8,74,424.0,100.0,100,31,34.1,19,41.4,1280,1.9,12.990,19,5.4
306.9,75,420.2,100.0,101,30,15.7,19,19.2,1175,0.4,13.013,19,3.9
310.0,75,410.1,100.0,101,27,15.7,19,18.8,1199,0.4,13.027,19,3.9
313.1,75,400.6,100.0,101,21,15.7,19,20.4,1168,0.3,13.040,19,3.9
316.2,75,396.0,100.0,101,18,27.0,19,34.4,1131,3.1,13.040,19,6.5
319.3,75,395.4,100.0,101,19,24.2,19,28.2,1140,1.9,13.040,19,6.3
322.4,75,388.7,100.0,101,15,17.7,19,21.3,1076,0.4,13.040,19,3.9
325.5,75,384.0,100.0,101,12,47.4,19,58.3,1267,5.8,13.040,19,8.8
328.6,74,387.8,100.0,100,16,28.3,19,35.8,1250,3.6,12.990,19,7.8
331.7,74,382.2,100.0,101,14,17.3,19,20.9,1097,0.4,13.025,19,3.9
334.8,74,371.7,100.0,101,10,21.1,19,28.7,1026,0.2,13.040,19,4.2
337.9,74,368.0,100.0,101,9,17.5,19,21.2,1016,0.0,12.887,19,3.9
341.0,74,364.0,100.0,101,9,21.0,19,24.5,1188,1.3,13.005,19,5.6
344.1,74,361.9,100.0,101,8,24.2,19,28.5,1237,0.5,13.040,19,4.2
347.2,74,356.0,100.0,101,5,26.1,19,34.1,885,0.6,12.988,19,3.8
350.3,74,352.0,100.0,101,3,25.6,19,32.1,999,0.3,12.916,19,4.2
353.4,74,344.0,100.0,101,0,25.6,19,32.5,711,0.4,12.853,19,3.5
356.5,74,341.0,100.0,101,0,17.3,19,21.3,719,0.0,13.014,19,3.1
359.6,74,335.2,100.0,101,0,0.0,5,3.3,88,33.2,12.707,19,15.5
362.7,74,329.1,100.0,101,0,0.0,4,0.0,0,1.6,12.560,19,8.5
365.8,74,328.0,100.0,101,0,0.0,4,0.0,0,1.6,12.561,19,6.3
368.9,74,328.0,100.0,101,0,1.6,12.560,19,6.3
