BlueDriver Data Log
Aug 6, 2018 6:57:54 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
161.2,69,414.4,87.5,98,29,43.9,16,53.2,1199,3.9,13.040,17,8.4
164.3,69,420.0,87.5,99,30,42.8,16,52.1,1219,3.7,13.080,17,7.5
167.4,69,423.0,87.5,98,31,39.3,16,48.6,1202,2.5,13.040,17,6.4
170.5,69,428.0,87.5,99,31,32.1,16,40.0,1114,2.2,13.040,17,5.7
173.6,70,424.7,87.5,101,32,19.0,16,22.4,1241,0.4,12.960,17,4.3
176.7,70,412.5,87.5,101,31,18.0,16,22.0,1225,0.4,13.019,17,4.3
179.8,70,400.6,87.5,101,30,18.0,16,21.4,1219,0.4,13.040,17,4.3
182.9,70,392.3,87.5,101,24,18.0,16,21.2,1236,0.4,13.040,17,4.3
186.0,70,383.8,87.5,101,22,18.6,16,22.1,1187,0.4,13.040,17,4.3
189.1,70,372.0,87.6,101,15,21.8,16,25.2,1076,0.4,13.040,17,4.3
192.2,70,363.7,87.8,101,4,25.5,16,35.3,869,0.4,13.002,17,4.3
195.3,70,357.4,87.7,100,1,36.3,16,41.9,906,0.9,13.036,17,9.0
198.4,70,360.7,87.8,99,11,48.5,16,48.2,1510,5.2,12.964,17,10.2
201.5,70,364.0,87.8,101,16,45.9,16,55.2,1192,5.5,13.040,17,8.6
204.6,70,368.0,87.8,101,20,47.9,16,56.3,1224,6.9,13.040,17,10.1
207.7,70,375.3,87.8,101,23,59.3,16,69.2,1345,7.5,13.040,17,12.1
210.8,70,386.0,88.0,101,25,34.7,16,46.3,1289,5.4,13.040,17,7.9
213.9,71,383.8,88.2,101,24,17.3,16,20.2,1200,0.4,12.993,17,3.9
217.0,71,373.0,88.2,101,22,16.5,16,19.7,1174,0.4,13.040,17,3.9
220.1,71,364.7,88.2,101,15,17.4,16,21.2,1090,0.4,12.974,17,3.9
223.2,71,354.5,88.2,101,7,36.8,16,23.9,959,0.4,12.981,17,3.9
226.3,71,355.9,88.2,101,9,53.5,16,62.3,2130,10.7,12.934,17,14.0
229.4,71,366.1,88.2,100,17,48.0,16,54.9,1681,6.7,13.035,17,10.1
232.5,71,372.0,88.2,99,21,40.3,16,48.5,1381,4.7,12.976,17,8.8
235.6,72,376.0,88.2,99,23,31.3,16,32.7,1242,2.0,13.028,17,6.4
238.7,72,376.0,88.2,101,24,25.2,16,30.2,1141,1.7,13.076,17,5.4
241.8,72,372.9,88.2,101,23,16.9,16,19.8,1212,0.4,13.040,17,4.0
244.9,72,367.0,88.2,101,19,16.5,16,20.3,1137,0.4,12.989,17,3.9
248.0,72,357.3,88.2,101,10,22.8,16,22.9,1023,1.0,12.980,17,4.1
251.1,72,358.6,88.2,101,10,55.5,16,61.4,2075,8.4,12.987,17,16.3
254.2,72,371.3,88.5,100,19,57.2,16,64.9,1490,9.9,13.040,17,14.4
257.3,73,379.8,88.6,99,23,45.6,16,56.2,1477,7.1,13.040,17,9.7
260.4,73,384.0,88.2,101,25,29.7,16,33.9,1311,3.1,13.040,17,6.7
263.5,73,387.1,88.2,101,26,35.8,16,38.9,1235,3.5,13.027,17,7.4
266.6,74,386.4,88.2,101,24,15.8,16,18.8,1212,0.4,13.018,17,3.9
269.7,74,376.0,88.2,101,18,16.5,16,20.5,1124,0.4,13.040,17,3.9
272.8,74,371.0,88.2,101,7,20.5,16,26.2,817,0.4,13.119,17,3.9
275.9,74,360.0,88.2,101,0,26.9,16,34.9,658,0.4,13.078,17,5.3
279.0,74,360.0,88.2,100,5,50.2,16,56.1,1685,7.7,12.903,17,11.7
282.1,74,366.6,88.2,99,16,56.5,16,67.2,1422,8.3,13.094,17,11.6
285.2,74,375.3,88.2,99,21,57.8,16,68.5,1337,8.6,13.109,17,11.8
288.3,74,388.0,88.2,99,24,58.8,16,68.7,1342,8.6,13.040,17,12.2
291.4,74,394.6,88.2,99,27,52.3,16,57.6,1350,7.4,13.120,17,11.8
294.5,74,405.3,88.2,99,29,39.1,16,48.1,1312,4.2,12.944,17,7.3
297.6,75,408.0,88.2,101,29,19.2,16,20.5,1206,0.4,12.903,17,3.9
300.7,75,400.4,88.2,101,23,14.9,16,17.7,1186,0.4,13.098,17,3.5
303.8,75,391.5,88.2,101,16,15.6,16,19.3,1126,1.2,12.995,17,6.0
306.9,75,390.6,88.2,101,17,48.2,16,55.9,1337,4.3,12.886,17,8.7
310.0,75,391.3,88.2,101,19,18.8,16,23.2,1127,1.5,12.914,17,5.6
313.1,75,384.8,88.2,101,15,16.6,16,19.9,1085,0.4,13.023,17,3.5
316.2,75,378.9,88.2,101,9,21.9,16,25.1,1163,0.4,12.960,17,4.2
319.3,75,381.8,88.2,100,10,34.6,16,42.9,1783,7.1,12.970,17,10.9
322.4,75,378.5,88.2,101,9,15.8,16,21.1,1116,0.3,12.862,17,4.0
325.5,75,375.8,88.2,101,2,23.4,16,29.4,833,0.2,12.864,17,3.5
328.6,75,365.7,88.2,101,0,24.0,16,31.5,674,0.4,13.032,17,3.2
331.7,75,359.9,88.2,101,0,66.7,16,77.5,361,0.2,12.803,17,17.8
334.8,75,353.5,88.2,101,0,0.0,1,0.0,0,1.6,12.642,17,15.5
337.9,75,352.0,88.2,101,0,0.0,1,0.0,0,1.6,12.640,17,6.3
341.0,75,352.0,88.2,101,0,0.0,1,0.0,0,1.6,12.643,17,6.3
344.1,75,352.0,88.2,101,0,0.0,1,0,1.6,12.640,17,6.3
347.2,75,349.7,88.2,101,0,0.0,1,17,6.3
350.3,75,351.1,88.2,101,0,17,6.3
353.4,75,352.0,88.2,101,0,17,6.3
