BlueDriver Data Log
Aug 3, 2018 10:47:53 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
71.3,46,260.2,92.2,101,22,67.3,21,77.7,1557,12.1,13.011,23,16.5
74.4,48,281.8,92.2,101,25,61.1,21,71.3,1441,8.1,12.960,23,14.5
77.5,48,299.1,92.2,100,26,54.5,21,64.2,1359,4.6,12.960,23,10.2
80.6,49,307.7,92.2,101,27,45.0,21,54.2,1169,1.5,12.864,23,8.5
83.7,51,312.4,92.2,100,27,33.3,21,39.1,1200,0.5,12.834,23,6.9
86.8,51,303.7,91.8,101,24,27.7,21,32.6,1192,0.4,12.960,23,5.9
89.9,52,300.0,92.0,101,21,27.7,21,31.1,1347,0.4,13.034,23,5.6
93.0,52,301.0,91.8,101,20,46.2,21,53.2,1719,5.1,12.918,23,10.8
96.1,52,320.1,92.2,101,25,60.2,21,70.1,1387,9.0,12.883,23,14.1
99.2,52,335.7,91.8,101,29,41.0,21,49.5,1270,4.3,12.960,23,11.5
102.3,53,328.0,91.8,101,24,30.4,21,35.8,1188,0.4,12.960,23,6.3
105.4,54,327.9,92.2,101,15,27.3,21,34.2,1251,0.6,12.960,23,5.9
108.5,54,324.0,91.8,101,5,31.4,21,39.7,950,0.4,12.960,23,5.3
111.6,54,320.1,91.8,101,0,29.7,21,38.4,817,0.4,12.910,23,4.6
114.7,55,313.8,92.2,101,0,29.8,21,37.2,791,0.4,12.893,23,5.1
117.8,55,307.9,92.2,101,0,36.6,21,46.2,846,0.4,12.914,23,5.5
120.9,55,301.7,92.2,101,0,33.4,21,43.2,839,0.4,12.960,23,5.2
124.0,56,299.6,92.2,101,0,32.3,21,41.4,842,0.4,12.924,23,5.0
127.1,56,293.4,92.2,101,0,31.4,21,41.1,825,0.4,12.801,23,4.7
130.2,56,287.2,92.1,101,0,31.4,21,40.1,815,0.4,12.880,24,4.7
133.3,56,281.1,91.8,101,0,30.6,21,40.1,812,0.4,12.950,24,4.7
136.4,57,278.9,91.8,101,0,30.6,21,40.1,822,0.4,12.880,24,4.7
139.5,57,276.0,91.8,101,2,39.8,21,45.9,1180,3.0,12.960,24,9.9
142.6,57,283.1,91.8,101,11,54.9,21,61.4,1598,9.1,12.960,24,13.3
145.7,58,295.4,91.8,100,19,64.1,21,74.6,1430,10.3,13.013,24,14.9
148.8,59,309.7,91.4,100,24,67.6,21,78.5,1382,10.1,12.960,24,15.8
151.9,59,326.6,91.4,100,27,68.9,21,79.4,1494,10.9,12.960,24,16.9
155.0,60,347.6,91.4,100,32,65.0,21,76.7,1463,9.6,12.960,24,15.2
158.1,61,366.9,91.4,100,34,56.3,21,64.2,1373,6.1,12.960,24,11.3
161.2,61,378.7,91.3,99,36,53.3,21,63.8,1285,5.8,12.961,24,10.2
164.3,62,391.2,91.0,99,37,52.4,21,63.3,1297,5.0,12.899,24,9.9
167.4,62,393.0,91.0,101,37,29.2,21,33.7,1184,1.1,12.960,24,6.3
170.5,63,381.4,91.0,101,33,30.3,21,35.9,1200,0.4,12.971,24,6.7
173.6,63,368.6,91.0,101,30,24.9,21,30.0,1212,0.4,12.980,24,5.5
176.7,63,357.3,91.0,101,26,19.9,21,25.8,1212,0.4,12.960,24,4.7
179.8,63,352.0,91.0,101,20,30.9,21,34.9,1395,0.4,12.990,24,5.9
182.9,63,352.0,91.0,101,13,27.9,21,32.9,1217,0.4,12.960,24,6.3
186.0,63,348.0,91.0,101,7,30.4,21,38.8,1066,0.1,12.960,24,6.3
189.1,63,344.6,91.0,101,3,34.3,21,42.9,951,0.4,12.946,24,6.7
192.2,63,338.5,91.0,101,0,31.2,21,39.8,853,0.4,12.938,24,4.9
195.3,64,332.8,91.0,101,0,32.9,21,41.8,758,0.4,12.936,24,3.9
198.4,64,326.9,91.0,101,0,34.6,21,46.4,782,0.4,12.903,24,5.3
201.5,65,320.5,90.7,101,0,34.6,21,44.4,835,0.4,12.895,24,5.1
204.6,65,314.0,90.6,101,0,32.7,21,41.9,850,0.4,12.858,24,5.1
207.7,65,308.0,90.6,101,0,31.5,21,40.6,875,1.7,12.960,24,6.9
210.8,65,310.9,90.6,100,6,54.4,21,62.3,1638,7.2,12.893,24,12.3
213.9,65,317.9,90.6,100,14,58.8,21,69.3,1414,8.1,12.960,25,12.9
217.0,67,330.0,90.3,100,20,57.6,21,69.3,1367,7.8,13.009,25,12.9
220.1,67,339.3,90.3,99,24,54.1,21,63.6,1285,6.7,12.932,25,11.3
223.2,68,350.8,90.3,100,26,59.6,21,70.7,1303,7.0,12.960,24,12.4
226.3,68,365.0,90.2,100,29,58.7,21,69.5,1333,4.9,12.852,24,11.1
229.4,69,377.2,90.2,99,30,50.9,21,61.8,1241,4.3,12.895,24,9.4
232.5,69,386.3,89.8,99,31,42.3,21,50.1,1207,3.1,12.960,24,8.4
235.6,70,392.0,89.8,100,31,31.2,21,41.3,1142,2.2,12.960,24,6.3
238.7,70,397.3,89.8,101,31,43.9,21,49.5,1170,3.3,12.705,24,8.8
241.8,70,403.3,89.8,101,31,35.9,21,41.7,1192,0.4,12.960,24,6.0
244.9,70,396.8,89.8,101,30,40.8,21,47.9,1139,1.2,12.960,24,7.5
248.0,71,402.7,89.8,100,30,40.0,21,49.9,1140,1.7,12.958,24,6.4
251.1,71,408.0,89.8,101,30,35.5,21,42.6,1140,2.4,12.924,24,7.1
254.2,71,405.2,89.8,101,28,26.1,21,29.4,1212,0.4,12.880,24,4.9
257.3,71,395.4,89.8,101,23,28.9,21,35.1,1187,0.2,12.918,24,6.6
260.4,71,392.0,89.8,101,16,27.8,21,32.7,1265,0.4,12.960,24,6.4
263.5,71,391.4,89.8,101,6,28.9,21,34.9,1066,0.2,12.938,24,6.0
266.6,72,385.6,89.8,101,1,30.8,21,39.9,811,0.4,12.805,24,4.8
269.7,72,375.4,89.8,101,0,27.9,21,36.5,717,0.4,12.857,24,4.5
272.8,72,368.2,89.8,101,0,35.8,21,45.4,754,0.0,12.940,24,5.4
275.9,72,360.7,89.8,101,0,34.6,21,44.9,807,0.3,12.897,24,5.1
279.0,72,354.1,89.8,101,0,32.2,21,41.9,836,0.4,12.960,24,5.1
282.1,72,347.9,89.8,101,0,31.6,21,47.2,1003,1.6,12.912,24,5.3
285.2,72,344.0,89.8,101,2,31.8,21,39.7,1004,0.3,12.960,24,5.7
288.3,73,337.2,89.8,101,1,28.0,21,37.0,858,0.4,12.880,25,4.3
291.4,73,335.1,89.7,101,0,24.3,21,31.4,765,0.4,12.928,25,3.7
294.5,73,329.3,89.4,101,0,26.0,21,32.7,680,0.4,12.803,25,3.2
297.6,74,319.4,89.4,101,0,32.1,21,42.3,726,0.0,12.837,25,4.5
300.7,74,313.2,89.4,101,0,31.8,21,41.3,800,0.3,12.808,25,4.8
303.8,74,307.3,89.4,101,0,31.4,21,39.9,808,0.2,12.808,25,5.0
306.9,75,301.9,89.2,101,0,30.6,21,40.0,810,0.4,12.867,25,4.7
310.0,75,295.6,89.0,101,0,30.6,21,39.7,804,0.0,12.960,25,4.7
313.1,75,292.0,88.8,101,0,30.6,21,39.6,802,0.0,12.804,25,4.7
316.2,75,287.2,88.6,101,0,30.6,21,39.9,812,0.0,12.880,25,4.7
319.3,75,281.3,88.6,101,0,25.8,21,31.7,803,0.4,12.880,25,3.7
322.4,75,278.3,88.2,101,0,21.9,21,28.2,701,0.4,12.836,26,3.1
325.5,75,271.3,88.2,101,0,28.3,21,35.6,663,0.2,12.883,26,3.1
328.6,75,268.0,88.2,101,0,30.5,21,41.2,737,0.0,12.865,26,4.6
331.7,75,263.7,88.2,101,0,30.7,21,39.8,800,0.0,12.919,26,4.7
334.8,75,257.8,87.8,101,0,30.6,21,39.6,810,0.0,12.952,26,4.7
337.9,75,255.8,87.8,101,0,30.6,21,39.9,816,0.0,12.915,26,4.7
341.0,75,252.0,87.8,101,0,30.3,21,39.9,814,0.0,12.960,26,4.7
344.1,75,247.8,87.8,101,0,30.4,21,39.6,817,0.0,12.960,26,4.7
347.2,75,244.0,87.7,101,0,22.6,21,29.0,783,0.4,13.025,26,3.9
350.3,75,240.8,87.5,101,0,21.5,21,28.2,686,0.4,12.861,26,3.1
353.4,75,234.7,87.5,101,0,29.0,21,37.3,683,0.1,12.851,26,3.3
356.5,75,232.0,87.5,101,0,30.4,21,41.1,730,0.0,12.880,26,4.7
359.6,75,228.0,87.5,101,0,30.6,21,39.7,804,0.0,12.982,26,4.7
362.7,75,225.2,87.2,101,0,30.2,21,39.4,825,0.0,12.943,26,4.7
365.8,75,223.7,87.1,101,0,30.6,21,39.7,809,0.0,12.960,26,4.7
368.9,75,220.0,87.1,101,0,29.8,21,39.3,803,0.0,12.952,27,4.7
372.0,75,216.0,87.1,101,0,24.3,21,32.1,812,0.0,12.963,27,4.3
375.1,75,213.1,87.1,101,0,21.2,21,27.9,710,0.4,12.868,27,3.1
378.2,75,210.9,87.1,101,0,21.4,21,27.1,632,0.1,12.899,27,3.4
381.3,75,208.0,87.1,101,0,30.7,21,39.3,715,0.0,12.955,27,4.6
384.4,75,204.0,87.1,101,0,30.8,21,40.2,781,0.0,12.837,27,4.7
387.5,75,204.0,87.1,101,1,36.2,21,43.0,989,3.0,12.880,27,9.0
390.6,75,208.6,86.7,101,7,47.4,21,55.1,1458,5.5,12.960,27,10.6
393.7,75,222.3,86.7,101,13,51.3,21,60.1,1367,6.6,12.960,27,11.8
396.8,75,239.5,86.7,101,18,56.8,21,66.1,1381,8.4,12.960,27,12.8
399.9,75,251.2,86.7,100,23,51.4,21,66.8,1289,5.1,12.960,27,9.6
403.0,76,256.0,86.7,101,23,22.1,21,28.4,1168,0.3,12.960,27,4.4
406.1,76,257.3,86.7,101,20,26.6,21,32.1,1251,0.6,12.960,27,6.1
409.2,77,260.0,86.7,101,19,29.0,21,35.6,1226,1.1,12.903,27,6.7
412.3,77,265.1,86.7,101,21,37.6,21,45.5,1160,2.5,12.773,27,7.6
415.4,77,271.4,87.0,101,24,32.0,21,38.2,1162,2.9,12.898,27,7.0
418.5,77,276.0,87.1,101,26,23.3,21,27.5,1066,0.8,12.901,27,4.4
421.6,77,276.0,87.1,100,26,24.0,21,30.9,1048,0.0,12.981,27,4.3
424.7,78,276.9,87.1,100,26,30.5,21,37.1,1073,0.0,12.946,27,5.1
427.8,78,282.6,87.1,100,26,31.2,21,38.7,1080,0.0,12.803,27,5.4
430.9,78,288.0,87.1,100,27,34.3,21,41.4,1165,1.2,12.788,27,6.4
434.0,78,291.5,87.1,100,28,31.2,21,38.0,1148,1.6,12.942,26,5.5
437.1,78,297.9,87.1,100,29,31.1,21,36.9,1161,2.0,12.735,26,5.8
440.2,78,303.7,87.1,100,30,35.8,21,42.7,1163,1.6,12.880,26,6.3
443.3,78,310.0,87.1,99,30,37.1,21,45.1,1162,1.6,12.880,26,7.0
446.4,78,316.5,87.1,99,31,34.8,21,42.2,1162,1.4,12.918,26,6.7
449.5,78,320.0,87.1,100,32,28.5,21,33.8,1128,0.7,12.889,26,4.5
452.6,78,318.7,87.1,101,31,14.9,21,19.0,1170,0.3,12.960,26,3.7
455.7,78,312.4,87.1,101,28,14.9,21,17.5,1183,0.4,12.832,26,3.5
458.8,78,306.8,87.1,101,20,14.1,21,17.6,1149,0.4,12.960,26,3.5
461.9,78,301.1,87.4,101,9,15.3,21,19.3,761,0.4,12.934,26,2.4
465.0,78,295.3,87.5,101,1,21.6,21,26.0,612,0.4,12.791,26,2.4
468.1,78,290.2,87.6,101,0,28.4,21,30.9,607,0.8,12.947,26,2.4
471.2,78,284.8,87.8,101,0,33.1,14,59.8,156,0.4,12.704,26,6.2
474.3,78,284.0,87.8,101,0,0.0,6,0.0,0,1.6,12.640,26,6.3
477.4,78,284.0,87.8,101,0,0.0,6,0.0,0,1.6,12.640,26,6.3
480.5,78,278.4,87.9,101,0,0.0,6,0.0,0,1.6,12.640,26,6.3
483.6,78,280.1,87.9,101,0,0.6,6,0.4,10,1.6,12.648,26,6.3
486.7,78,281.8,87.8,101,0,0.4,6,0.1,4,1.6,12.644,26,6.3
489.8,78,283.4,87.8,101,0,0.2,6,0.0,0,1.6,12.640,26,6.3
492.9,78,284.0,87.8,101,0,0.0,6,0.0,0,6.3
