BlueDriver Data Log
Sep 5, 2018 7:06:05 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
186.0,87,595.0,77.5,100,58,71.1,16,81.8,1898,21.2,12.893,16,24.4
189.1,87,597.8,77.6,100,59,73.7,16,84.7,2132,22.7,12.827,16,27.2
192.2,87,604.0,77.6,100,60,74.3,16,84.3,2288,23.6,12.960,16,28.1
195.3,87,609.6,77.6,100,61,72.9,16,84.7,2312,23.1,12.960,16,27.8
198.4,87,612.0,77.6,100,62,73.4,16,84.9,2325,23.4,12.960,16,27.8
201.5,87,617.9,77.6,100,63,65.4,16,79.4,2295,23.1,12.891,17,27.6
204.6,87,612.0,77.6,100,62,23.5,16,25.2,1857,0.6,12.960,17,4.7
207.7,87,603.6,77.6,100,59,16.4,16,19.4,1750,0.4,12.960,17,4.4
210.8,87,596.0,77.6,100,57,62.7,16,68.4,1793,13.5,12.960,17,19.0
213.9,87,598.8,77.6,99,57,64.9,16,74.5,1868,17.1,12.883,17,20.8
217.0,87,600.0,77.6,99,57,71.7,16,82.0,1918,17.3,12.960,17,21.3
220.1,87,603.0,77.6,99,57,62.9,16,62.0,1843,14.7,12.889,17,21.3
223.2,87,600.0,77.6,100,55,45.7,16,52.1,1680,7.0,12.960,17,11.2
226.3,87,600.0,77.4,100,55,72.0,16,82.2,1833,20.5,12.943,17,27.5
229.4,87,604.7,77.3,100,56,75.3,16,86.5,2157,24.0,12.927,17,27.8
232.5,87,610.9,77.3,99,58,71.4,16,83.7,2206,23.7,12.966,17,27.5
235.6,87,613.3,77.3,100,60,73.1,16,86.7,2248,25.8,12.973,17,29.4
238.7,87,620.0,77.3,100,61,75.5,16,87.8,2438,26.1,12.987,17,31.2
241.8,87,624.0,77.3,100,61,74.2,16,82.1,2208,20.2,12.953,17,26.4
244.9,87,625.1,77.3,99,60,73.7,16,84.3,2229,23.4,12.960,17,28.2
248.0,87,628.0,77.3,99,58,67.9,16,78.3,2121,20.0,12.833,17,27.8
251.1,87,628.0,77.3,99,57,64.1,16,75.6,1790,15.0,12.960,17,20.1
254.2,87,628.0,77.3,100,56,44.3,16,59.5,1717,10.5,12.960,17,12.8
257.3,87,621.7,77.6,100,57,34.9,16,44.4,1726,7.9,12.960,17,8.2
260.4,87,616.3,77.6,100,58,18.2,16,20.4,1750,1.4,12.960,17,6.1
263.5,87,609.9,77.6,100,60,13.6,16,15.8,1790,1.6,12.960,17,5.2
266.6,87,600.0,77.6,98,61,27.6,16,30.3,1827,3.4,12.880,17,8.1
269.7,87,597.9,77.5,98,61,40.8,16,46.1,1874,6.3,12.808,17,11.5
272.8,87,595.9,77.3,98,62,34.5,16,34.2,1890,5.5,12.961,17,11.8
275.9,87,583.5,77.3,100,60,12.0,16,13.8,1779,0.4,12.960,17,4.7
279.0,87,568.0,77.3,100,56,39.5,16,49.5,1747,6.2,12.960,17,8.4
282.1,86,568.0,77.6,100,54,51.4,16,59.4,1676,9.7,12.960,17,14.1
285.2,86,568.0,77.5,100,51,56.4,16,63.6,1636,11.8,12.960,17,15.7
288.3,86,572.2,77.3,99,49,74.9,16,84.6,1870,21.7,12.909,17,24.3
291.4,86,581.4,77.6,100,49,77.3,16,89.2,2237,27.4,12.960,17,32.1
294.5,86,592.9,77.3,100,50,74.5,16,85.8,2212,24.8,12.960,17,28.6
297.6,86,600.0,77.6,100,53,74.7,16,84.8,2181,24.1,12.907,17,28.1
300.7,87,605.8,77.6,100,55,66.9,16,73.7,1903,18.7,13.027,17,24.1
303.8,87,608.0,77.6,99,56,66.5,16,75.4,1952,17.1,12.860,17,20.8
306.9,87,608.0,77.4,99,57,24.4,16,22.5,1673,0.4,13.027,17,9.4
310.0,87,600.0,77.6,100,55,38.4,16,43.1,1653,5.6,12.960,17,10.6
313.1,87,597.2,77.6,100,54,41.3,16,48.5,1630,7.4,13.038,17,11.1
316.2,87,595.2,77.6,100,53,40.8,16,48.2,1612,8.2,12.960,17,11.9
319.3,87,592.0,77.6,99,53,51.5,16,66.2,1680,10.2,12.960,17,15.2
322.4,87,592.0,77.6,99,53,58.0,16,68.8,1643,9.5,12.960,17,14.0
325.5,87,589.1,77.6,98,53,51.7,16,56.3,1641,7.3,12.822,17,12.9
328.6,87,588.0,77.3,98,53,54.4,16,61.3,1650,7.1,12.914,17,13.2
331.7,87,588.0,77.3,100,54,60.1,16,70.5,1719,13.9,12.950,17,17.3
334.8,87,588.0,76.9,99,56,62.7,16,63.9,1760,7.3,12.880,17,16.8
337.9,87,588.7,76.5,99,57,64.3,16,73.0,1798,15.6,12.918,17,20.1
341.0,87,592.0,76.5,100,59,56.7,16,62.2,1789,10.8,12.960,17,16.4
344.1,87,592.0,76.5,100,60,59.1,16,67.9,1833,13.3,12.960,17,17.4
347.2,87,592.0,76.5,100,61,60.6,16,69.3,1875,13.7,12.960,17,17.6
350.3,87,592.0,76.5,98,62,62.4,16,75.8,1886,15.2,12.960,17,18.5
353.4,87,587.5,76.5,100,60,22.3,16,20.5,1789,0.4,12.960,17,4.7
356.5,87,576.0,76.5,100,55,35.3,16,26.8,1690,11.8,12.960,17,17.5
359.6,87,580.4,76.5,99,55,73.3,16,84.8,1963,22.1,12.970,17,25.5
362.7,87,586.7,76.5,99,55,69.0,16,83.2,2126,26.3,12.883,17,25.3
365.8,87,588.7,76.8,99,56,72.4,16,83.6,1935,22.0,12.960,17,26.5
368.9,87,595.5,76.5,99,58,75.3,16,87.1,2244,25.7,12.960,17,30.2
372.0,87,601.7,76.4,99,60,73.9,16,86.7,2434,24.4,12.960,17,28.2
375.1,87,607.8,76.1,99,64,69.0,16,79.7,2132,20.4,12.960,17,25.3
378.2,87,606.2,76.1,98,66,26.0,16,31.7,1971,6.4,13.003,17,14.4
381.3,87,600.4,76.4,98,65,24.0,16,35.4,1951,5.9,12.960,17,10.4
384.4,87,594.0,76.5,98,63,36.2,16,40.6,1912,5.0,12.960,17,10.4
387.5,87,592.0,76.5,98,62,52.6,16,53.0,1896,9.0,12.913,17,14.7
390.6,87,592.0,76.5,98,60,51.9,16,61.3,1833,10.4,12.880,17,14.1
393.7,87,592.0,76.5,98,57,53.4,16,63.0,1759,11.0,12.960,17,15.0
396.8,87,589.1,76.5,98,55,49.9,16,58.4,1683,9.5,12.875,17,13.6
399.9,87,588.0,76.5,98,55,57.3,16,68.2,1728,12.3,12.847,17,16.3
403.0,87,590.7,76.5,99,55,61.7,16,71.9,1834,14.3,12.960,17,18.4
406.1,87,592.0,76.5,98,56,61.9,16,71.9,1834,14.8,12.960,17,18.4
409.2,87,594.9,76.5,99,58,66.3,16,76.7,1945,17.2,12.960,17,21.1
412.3,87,596.0,76.5,99,60,64.8,16,75.4,1940,15.9,12.960,17,19.6
415.4,87,596.0,76.5,98,61,60.4,16,70.0,1868,13.6,12.960,17,17.6
418.5,87,596.0,76.5,98,62,59.9,16,71.6,1887,13.4,12.960,17,17.4
421.6,87,596.0,76.5,98,61,45.3,16,52.8,1855,7.1,12.960,17,12.8
424.7,87,592.0,76.5,99,60,48.2,16,57.6,1834,9.7,13.039,17,13.5
427.8,87,592.0,76.5,100,60,60.9,16,70.7,1845,14.2,12.960,17,17.9
430.9,87,592.0,76.5,100,61,58.6,16,69.9,1869,15.0,12.907,17,19.3
434.0,87,593.8,76.5,100,61,66.6,16,77.1,2000,17.5,12.831,17,21.6
437.1,87,596.0,76.5,99,62,67.4,16,77.9,2033,18.6,12.994,17,21.6
440.2,87,596.0,76.3,98,62,63.5,16,72.5,1892,14.5,13.115,17,18.3
443.3,87,600.0,76.5,99,61,63.5,16,74.3,1915,14.8,13.404,17,19.2
446.4,87,600.0,76.4,98,59,48.7,16,55.2,1787,12.3,13.680,17,18.2
449.5,87,595.2,76.5,99,57,48.3,16,52.2,1740,7.6,13.720,17,11.8
452.6,87,587.0,76.5,100,55,13.6,16,15.4,1662,0.4,13.760,17,5.5
455.7,87,570.8,76.5,100,54,14.1,16,16.0,1588,0.4,13.804,17,4.7
458.8,87,555.1,76.9,100,51,14.9,16,17.5,1535,0.4,13.760,17,4.7
461.9,87,543.1,77.3,100,48,15.7,16,18.7,1456,0.4,13.760,17,4.7
465.0,86,534.1,77.3,99,47,30.0,16,37.1,1439,4.5,13.760,17,8.1
468.1,86,533.2,77.2,98,47,55.0,16,65.4,1592,9.2,13.760,17,13.6
471.2,86,539.3,76.9,98,48,56.0,16,64.6,1642,9.9,13.760,17,14.1
474.3,86,541.8,76.8,98,50,61.1,16,71.8,1758,13.4,13.696,18,17.6
477.4,86,548.0,76.5,98,52,61.6,16,71.1,1800,13.3,13.728,18,17.5
480.5,86,549.8,76.5,98,53,62.9,16,72.7,1780,14.1,13.747,18,19.3
483.6,86,556.7,76.5,99,53,66.6,16,78.0,1897,16.7,13.760,17,19.6
486.7,86,560.0,76.5,98,53,60.4,16,69.9,1704,12.6,13.760,17,17.3
489.8,86,565.3,76.4,99,53,71.4,16,81.7,1882,18.4,13.760,17,21.2
492.9,87,570.9,76.1,99,54,71.8,16,83.2,2014,20.4,13.829,17,23.5
496.0,87,578.3,76.1,99,56,75.3,16,87.7,2242,26.8,13.760,17,30.9
499.1,87,588.8,76.1,99,58,77.5,16,89.9,2449,30.0,13.716,17,35.4
502.2,87,594.7,76.1,99,60,78.1,16,89.4,2656,34.6,13.665,17,40.0
505.3,87,605.2,76.0,99,62,75.3,16,85.6,2969,31.7,13.413,17,37.7
508.4,86,611.4,75.7,99,65,76.0,16,86.8,3228,29.0,13.180,17,35.3
511.5,86,617.8,75.3,99,69,76.4,16,85.6,3526,28.3,13.056,17,35.2
514.6,86,623.3,75.0,98,71,71.7,16,79.7,3610,22.6,12.979,17,30.3
517.7,86,625.5,74.9,98,74,71.4,16,78.0,3775,21.3,13.160,17,29.0
520.8,86,628.0,74.9,98,75,66.7,16,75.5,3523,20.0,13.388,17,25.4
523.9,86,628.0,74.9,98,75,71.4,16,81.2,3342,24.2,13.579,17,30.4
527.0,86,632.0,74.5,98,76,69.3,16,80.3,3297,22.4,13.680,17,28.2
530.1,86,632.0,74.5,98,77,69.1,16,76.5,2758,17.5,13.689,17,21.5
533.2,86,632.0,74.4,99,77,75.9,16,85.9,2789,32.9,13.760,17,38.8
536.3,86,635.3,74.1,99,78,74.0,16,84.3,2911,32.0,13.744,17,38.0
539.4,86,636.0,73.7,99,80,72.3,16,82.7,2889,28.1,13.743,17,33.5
542.5,86,636.4,73.7,98,78,71.3,16,82.1,2405,21.2,13.760,17,26.4
545.6,86,634.7,73.9,99,77,42.2,16,57.5,2343,12.2,13.760,17,9.3
548.7,86,627.7,74.1,98,75,47.4,16,48.7,2241,7.4,13.717,17,11.7
551.8,86,621.6,74.1,98,72,25.9,16,25.9,2150,5.3,13.840,17,12.4
554.9,86,618.1,74.1,97,70,18.5,16,22.5,2104,4.2,13.760,17,9.6
558.0,86,599.5,74.8,99,67,11.0,16,12.6,1987,0.4,13.761,17,4.7
561.1,86,587.6,74.9,99,63,11.9,16,13.3,1854,0.4,13.781,17,4.7
564.2,86,575.4,74.9,98,60,37.9,16,27.2,1859,1.7,13.760,17,10.2
567.3,86,566.5,74.9,99,59,11.8,16,13.8,1868,0.5,13.760,17,4.7
570.4,86,554.9,74.9,99,57,13.0,16,14.7,1764,1.0,13.753,17,5.9
573.5,86,548.0,74.9,99,55,32.8,16,57.1,1738,14.5,13.759,18,17.7
576.6,86,552.0,74.5,98,56,64.5,16,77.3,1937,16.8,13.760,18,17.0
579.7,86,552.0,74.5,98,55,40.5,16,54.5,1675,9.5,13.691,18,11.4
582.8,86,550.7,74.4,98,54,48.1,16,62.7,1653,9.0,13.760,18,7.6
585.9,86,551.5,74.1,98,53,56.0,16,66.9,1630,10.2,13.760,18,12.7
589.0,86,553.7,74.1,98,53,70.6,16,81.3,1808,18.7,13.760,18,22.4
592.1,86,559.9,73.7,98,54,72.3,16,83.1,1998,20.8,13.760,18,24.9
595.2,87,569.7,73.7,98,56,72.3,16,84.3,2134,22.9,13.760,17,27.2
598.3,87,576.0,73.7,99,57,72.9,16,85.1,2283,24.1,13.734,17,28.7
601.4,87,584.0,73.7,98,58,71.6,16,82.6,2199,21.8,13.769,17,26.3
604.5,87,588.2,73.7,98,58,70.8,16,79.7,2076,20.2,13.801,17,26.0
607.6,87,592.0,73.7,98,58,66.6,16,68.7,1863,8.7,13.752,17,20.1
610.7,87,592.0,73.7,98,58,49.6,16,57.9,1748,11.2,13.682,17,17.7
613.8,87,587.1,73.9,98,55,14.4,16,17.6,1647,0.5,13.760,17,6.2
616.9,87,576.0,74.1,99,52,54.9,16,63.8,1587,7.8,13.760,18,13.3
620.0,87,576.0,74.1,99,51,46.0,16,47.9,1527,2.4,13.573,18,7.5
623.1,87,572.0,74.2,99,48,41.2,16,49.3,1475,7.7,13.760,18,10.5
626.2,87,572.0,74.2,99,48,60.1,16,70.1,1519,10.9,13.760,18,13.3
629.3,87,573.5,74.1,98,47,65.9,16,75.7,1728,18.1,13.649,18,22.5
632.4,87,582.6,74.1,98,48,75.6,16,87.4,2088,26.9,13.760,18,31.2
635.5,87,586.3,74.1,99,48,44.2,16,67.7,1487,18.6,13.760,18,5.5
638.6,87,579.3,74.1,99,45,17.3,16,21.7,1363,0.4,13.795,17,4.9
641.7,87,572.0,74.5,99,43,43.7,16,64.7,1347,9.3,13.760,17,14.4
644.8,87,576.5,74.5,98,43,72.0,16,82.3,1702,19.7,13.681,18,23.2
647.9,87,582.9,74.1,98,45,74.1,16,85.6,2052,23.5,13.760,17,27.6
651.0,87,592.8,73.7,98,47,72.9,16,85.9,2128,23.5,13.760,17,27.7
654.1,87,598.4,73.7,98,51,69.4,16,76.1,2061,22.2,13.684,17,27.2
657.2,87,600.0,74.1,99,53,28.2,16,28.9,1604,1.5,13.703,17,5.4
660.3,87,591.8,74.1,98,53,29.5,16,24.1,1585,0.5,13.672,17,5.8
663.4,87,578.8,74.5,99,51,14.9,16,17.5,1541,0.8,13.799,17,4.7
666.5,87,563.0,74.5,99,50,14.9,16,17.7,1521,0.8,13.760,17,4.7
669.6,87,560.0,74.5,99,50,49.2,16,56.2,1585,7.8,13.760,18,13.1
672.7,87,563.6,74.5,98,50,62.6,16,73.4,1716,13.2,13.700,18,20.7
675.8,87,564.0,74.5,98,50,51.4,16,56.1,1503,2.2,13.760,18,12.0
678.9,87,564.3,74.5,98,50,64.1,16,68.4,1602,14.9,13.760,18,21.9
682.0,87,568.0,74.1,98,50,64.9,16,76.5,1759,10.5,13.760,18,16.7
685.1,87,572.8,74.1,98,51,72.6,16,83.5,1806,20.6,13.760,18,25.0
688.2,87,579.2,74.1,98,52,72.1,16,84.5,2075,20.5,13.760,18,26.7
691.3,87,580.0,74.1,98,52,59.2,16,77.9,1702,15.0,13.658,18,15.7
694.4,87,583.0,74.1,98,53,67.8,16,79.1,1832,18.1,13.693,18,23.1
697.5,87,588.0,74.0,98,54,66.2,16,78.7,1887,17.2,13.760,18,21.2
700.6,87,588.0,73.7,98,55,50.3,16,51.2,1642,8.9,13.760,18,13.8
703.7,87,588.0,73.7,98,55,54.3,16,63.8,1652,10.6,13.693,18,12.9
706.8,87,584.0,73.7,98,56,49.5,16,57.2,1684,9.2,13.760,18,12.7
709.9,87,581.2,73.7,99,56,21.0,16,24.4,1673,2.3,13.760,18,5.6
713.0,87,572.0,73.7,99,55,41.5,16,46.0,1656,5.9,13.710,18,8.1
716.1,87,572.0,73.7,98,55,42.2,16,45.2,1687,8.4,13.760,18,14.4
719.2,87,568.0,73.8,99,56,30.8,16,39.0,1687,5.1,13.760,18,7.5
722.3,87,560.0,74.1,99,54,31.7,16,35.7,1635,1.0,13.760,18,5.9
725.4,87,553.3,74.3,99,52,15.9,16,21.4,1566,0.4,13.760,18,4.7
728.5,87,540.7,74.5,98,49,34.0,16,40.5,1531,4.1,13.818,18,6.5
731.6,87,541.4,74.5,98,50,59.5,16,68.7,1677,12.2,13.760,18,16.9
734.7,87,547.4,74.2,98,50,60.9,16,69.6,1779,13.6,13.760,18,17.3
737.8,87,554.1,74.1,98,51,64.1,16,74.7,1866,16.4,13.760,18,20.6
740.9,87,560.0,73.7,98,52,62.9,16,73.8,1856,15.6,13.760,18,19.7
744.0,87,563.1,73.7,98,53,63.9,16,74.0,1858,16.0,13.760,18,19.9
747.1,87,568.0,73.7,98,53,51.1,16,60.9,1647,11.7,13.760,18,15.1
750.2,87,568.0,73.4,98,53,61.5,16,70.5,1676,14.6,13.820,18,18.4
753.3,87,570.0,73.3,98,53,70.8,16,82.1,1902,19.5,13.813,18,24.4
756.4,87,576.4,72.9,98,55,70.7,16,82.6,2024,21.0,13.798,18,23.8
759.5,87,580.0,72.9,98,55,44.3,16,50.4,1663,10.0,13.834,18,14.7
762.6,87,576.0,72.9,98,53,44.5,16,46.4,1613,1.6,13.760,18,7.8
765.7,87,572.2,72.9,98,51,49.6,16,49.4,1576,9.5,13.760,18,13.4
768.8,87,569.8,72.9,98,49,26.6,16,29.0,1462,4.8,13.829,18,7.9
771.9,87,567.5,72.9,98,46,21.0,16,37.8,1401,4.2,13.760,18,6.8
775.0,87,564.0,73.3,98,44,36.4,16,47.7,1376,8.3,13.624,18,5.7
778.1,87,561.8,73.3,98,42,61.7,16,74.0,1393,13.5,13.831,18,17.0
781.2,87,568.2,72.9,98,42,77.2,16,90.2,1973,28.8,13.724,18,36.4
784.3,87,582.6,72.9,98,45,73.1,16,86.0,2417,23.1,13.729,18,27.8
787.4,87,592.8,72.7,97,48,69.2,16,81.0,2647,23.1,13.760,18,28.8
790.5,87,601.1,72.5,98,50,68.0,16,76.3,2864,18.8,13.760,17,25.9
793.6,87,607.2,72.5,98,51,73.3,16,85.8,2064,24.6,13.831,17,28.3
796.7,87,610.7,72.5,98,51,63.9,16,47.4,1658,7.9,13.814,18,15.1
799.8,87,611.9,72.5,98,50,70.3,16,82.3,1808,20.7,13.760,18,25.8
802.9,87,612.0,72.7,98,50,65.6,16,73.2,1831,16.3,13.760,18,18.2
806.0,87,612.0,72.9,98,49,67.1,16,80.6,1653,13.6,13.760,18,20.3
809.1,88,608.0,72.5,98,47,27.0,16,27.1,1401,0.4,13.615,18,7.5
812.2,88,604.0,72.5,98,45,62.1,16,74.1,1503,13.6,13.801,18,16.8
815.3,88,607.2,72.5,98,45,67.1,16,79.2,1741,17.3,13.827,18,23.4
818.4,88,609.4,72.5,98,45,63.0,16,73.9,1790,15.8,13.760,18,19.7
821.5,88,612.0,72.2,97,45,71.1,16,83.0,1951,21.4,13.760,18,27.0
824.6,88,616.0,72.2,97,45,65.1,16,77.2,1922,17.5,13.760,18,20.2
827.7,88,620.0,72.1,97,46,65.1,16,78.9,1973,19.2,13.680,18,17.1
830.8,87,623.6,71.8,97,46,60.4,16,72.3,1975,16.6,13.715,18,21.0
833.9,87,624.0,72.2,98,45,47.4,16,58.6,1799,10.5,13.807,18,15.5
837.0,87,624.0,72.2,97,44,60.6,16,70.5,1764,11.6,13.698,18,16.3
840.1,87,624.0,72.2,97,44,58.2,16,67.4,1802,13.5,13.840,18,19.3
843.2,87,624.2,72.2,97,45,63.3,16,75.3,1821,16.3,13.797,18,20.7
846.3,87,628.0,71.9,97,47,65.5,16,71.0,1791,16.9,13.760,18,22.9
849.4,87,624.0,72.2,97,48,65.2,16,76.4,1528,13.2,13.807,18,14.4
852.5,87,621.2,72.2,98,50,27.4,16,25.1,1487,0.4,13.760,18,6.0
855.6,87,613.2,72.2,98,49,15.7,16,18.4,1476,0.5,13.760,18,4.7
858.7,87,599.4,72.5,98,48,15.7,16,19.2,1445,0.4,13.808,18,4.7
861.8,87,582.9,72.5,98,50,16.4,16,20.5,1516,0.4,13.839,18,4.7
864.9,87,571.2,72.5,98,50,14.2,16,17.1,1612,0.4,13.801,18,4.7
868.0,87,554.7,72.7,98,48,13.5,16,16.3,1684,0.4,13.763,18,4.7
871.1,86,538.7,73.3,98,50,11.1,16,12.9,2050,0.4,13.732,18,4.7
874.2,86,526.3,73.7,98,49,11.0,16,12.5,2078,0.4,13.760,18,4.7
877.3,85,509.7,74.1,98,51,10.2,16,12.5,2098,0.4,13.658,18,4.7
880.4,84,500.2,74.5,98,51,10.2,16,12.5,2100,0.4,13.706,18,4.7
883.5,84,487.6,74.9,98,49,11.0,16,12.5,2072,0.4,13.760,18,4.7
886.6,84,474.7,74.9,98,47,11.0,16,12.9,2037,0.4,13.721,18,4.7
889.7,84,462.2,75.2,98,49,11.0,16,12.9,2038,0.4,13.760,18,4.7
892.8,84,454.9,75.3,98,51,13.2,16,15.9,2012,0.4,13.760,18,4.7
895.9,84,445.1,75.3,98,52,11.0,16,12.7,2097,0.4,13.760,18,4.7
899.0,84,435.8,75.5,98,53,10.2,16,12.5,2125,0.4,13.760,18,4.7
902.1,84,423.2,75.7,99,55,10.2,16,12.5,2145,0.4,13.760,18,4.7
905.2,84,413.4,75.7,99,55,11.0,16,12.5,2165,0.4,13.764,18,4.7
908.3,84,401.6,75.7,99,56,11.0,16,12.5,2185,0.4,13.840,18,4.7
911.4,84,388.8,75.7,99,57,11.0,16,12.9,2194,0.4,13.780,18,5.1
914.5,84,381.4,75.7,99,58,11.0,16,12.6,2214,0.4,13.696,18,5.0
917.6,84,368.0,75.7,99,58,11.0,16,12.9,2233,0.4,13.801,18,5.1
920.7,84,362.6,75.7,99,59,11.0,16,12.8,2243,0.4,13.840,18,5.1
923.8,84,351.2,75.7,99,58,11.0,16,12.5,2225,0.4,13.800,18,5.1
926.9,84,341.8,75.9,99,58,11.0,16,12.2,2186,0.4,13.760,18,5.1
930.0,84,332.0,75.7,99,56,11.0,16,12.4,2157,0.4,13.760,18,4.7
933.1,84,324.3,76.1,99,56,11.0,16,12.3,2187,0.4,13.760,18,4.7
