BlueDriver Data Log
Sep 5, 2018 6:49:43 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
170.5,87,447.5,67.2,101,37,64.0,11,54.4,1374,8.3,12.960,26,14.7
173.6,87,463.3,67.1,101,39,62.7,11,65.6,1626,13.8,12.960,26,20.4
176.7,87,476.2,66.7,100,42,62.2,10,71.3,1612,12.2,12.987,26,16.4
179.8,87,482.4,66.7,100,44,46.2,10,59.9,1500,10.2,12.880,25,14.5
182.9,87,488.0,66.7,100,45,36.8,10,25.6,1353,2.9,12.960,25,7.3
186.0,87,479.4,67.0,102,43,12.1,10,14.6,1277,0.4,12.960,25,3.5
189.1,87,470.4,67.1,102,40,13.2,10,15.8,1202,0.4,12.960,26,3.5
192.2,87,461.0,67.4,102,37,18.5,10,23.2,1181,0.4,12.954,26,4.6
195.3,87,450.7,67.5,102,34,23.5,10,27.3,1162,0.4,12.937,26,5.3
198.4,87,440.4,67.5,102,26,20.6,10,25.1,1206,0.4,12.931,26,5.4
201.5,87,428.4,67.8,102,16,17.9,10,22.1,1129,0.4,12.948,26,4.0
204.6,86,424.8,68.2,102,15,58.6,10,61.8,1515,13.2,12.960,26,14.1
207.7,86,437.2,67.8,101,22,73.1,10,82.3,1840,21.6,12.960,25,23.7
210.8,86,452.8,68.2,101,28,72.2,10,81.7,1783,23.3,12.989,25,29.1
213.9,86,475.8,68.2,101,32,70.0,9,78.8,1779,17.6,12.960,24,25.6
217.0,86,489.1,67.8,100,36,59.6,9,69.1,1549,9.8,12.859,24,13.9
220.1,86,498.7,67.8,100,37,58.8,9,68.3,1483,9.7,12.973,24,14.5
223.2,86,504.0,67.8,100,39,50.0,9,60.1,1338,7.5,12.980,24,10.8
226.3,87,504.0,67.5,100,40,26.5,9,38.3,1266,7.0,12.960,24,10.5
229.4,87,504.0,67.8,101,40,40.5,9,48.8,1288,4.5,12.960,24,7.3
232.5,87,503.3,67.8,100,39,16.5,9,20.6,1194,1.3,12.960,24,5.4
235.6,88,503.3,67.8,100,37,36.4,9,47.2,1239,4.8,12.894,25,9.8
238.7,88,501.6,67.8,101,36,29.4,9,28.2,1338,4.9,12.960,25,9.9
241.8,88,511.6,67.8,101,37,62.3,9,70.4,1717,14.0,12.960,24,18.3
244.9,88,516.0,67.8,100,37,43.4,9,53.8,1227,5.7,12.960,24,7.7
248.0,88,516.0,67.8,100,36,51.1,9,57.2,1235,6.3,12.960,24,9.7
251.1,88,518.7,67.8,100,37,53.1,9,61.6,1405,8.6,12.960,24,11.8
254.2,88,525.1,67.8,100,37,53.5,9,63.0,1394,8.4,12.908,24,11.8
257.3,88,531.2,67.8,100,37,60.1,9,70.2,1433,9.8,12.960,24,14.0
260.4,88,537.1,67.5,100,36,59.3,9,69.0,1515,11.2,12.916,24,14.4
263.5,88,543.1,67.5,100,35,24.4,9,35.4,1546,8.0,12.960,24,14.1
266.6,88,538.8,67.5,101,31,12.7,9,12.7,1444,0.8,13.014,24,4.5
269.7,88,536.0,67.5,100,29,44.1,9,52.9,1462,7.4,12.975,24,11.0
272.8,88,534.4,67.5,101,29,13.4,9,15.3,1238,1.5,12.978,24,6.5
275.9,88,519.3,67.5,101,24,21.2,9,25.0,1192,0.4,12.994,24,5.1
279.0,87,509.7,67.8,101,20,20.8,9,30.8,1066,1.2,13.040,24,5.1
282.1,87,503.2,68.2,101,13,17.6,9,22.2,1115,0.4,12.917,24,4.1
285.2,87,493.2,68.9,101,3,20.8,9,26.9,741,0.4,12.961,24,3.5
288.3,87,483.1,69.0,101,0,22.7,9,29.9,614,0.7,12.983,24,3.1
291.4,87,476.6,69.0,101,0,24.4,9,32.4,636,0.4,12.820,24,2.7
294.5,87,466.8,69.0,101,0,28.4,9,36.5,675,0.4,12.649,25,4.1
297.6,87,456.5,68.7,101,0,29.4,9,38.6,756,0.2,12.935,25,4.3
300.7,87,446.1,68.6,101,0,27.1,9,36.8,823,0.3,12.945,25,3.8
303.8,87,436.4,68.6,101,0,20.9,9,27.1,738,0.4,12.921,25,3.1
306.9,87,430.4,68.2,101,0,20.3,9,26.3,630,0.4,12.796,25,2.7
310.0,87,421.1,68.2,101,0,20.1,9,26.5,662,1.4,12.924,25,2.7
313.1,87,416.0,67.8,100,5,43.1,9,48.4,1651,5.4,12.948,25,10.2
316.2,87,419.6,67.6,101,14,31.4,9,39.7,1384,2.6,13.020,25,6.1
319.3,87,416.0,67.6,101,16,27.4,9,29.4,1506,1.6,12.960,25,6.2
322.4,87,416.2,68.2,99,20,39.2,9,44.6,1391,5.3,12.960,25,9.7
325.5,87,422.1,68.0,100,23,54.8,9,62.8,1454,8.7,12.960,25,12.1
328.6,87,433.1,67.8,100,26,61.7,9,75.0,1466,17.6,12.960,25,17.5
331.7,87,447.6,67.5,101,28,47.6,9,60.8,1601,17.0,12.960,25,18.0
334.8,87,446.8,67.5,101,26,24.6,9,28.2,1210,0.4,12.960,25,5.2
337.9,87,443.2,67.5,100,26,53.1,9,62.3,1286,7.6,12.960,25,12.1
341.0,87,453.9,67.3,100,28,46.7,9,57.8,1302,6.9,12.960,25,10.2
344.1,87,459.8,67.5,101,31,32.5,9,31.4,1178,4.1,12.985,25,7.9
347.2,87,456.0,67.5,101,32,18.0,9,19.1,1102,1.6,13.002,25,5.2
350.3,87,450.5,67.5,101,32,13.1,9,16.5,1225,0.4,12.986,25,3.7
353.4,87,437.8,67.7,101,31,20.1,9,23.0,1204,0.0,12.963,25,5.1
356.5,87,436.0,67.8,101,31,23.9,9,27.6,1263,0.4,12.990,25,4.6
359.6,87,434.0,67.8,101,29,14.5,9,17.1,1086,0.4,12.970,25,3.4
362.7,87,428.0,67.8,101,28,14.4,9,17.6,1129,0.4,12.880,25,3.6
365.8,87,428.0,67.8,101,27,23.3,9,25.9,1288,2.2,12.960,25,5.9
368.9,87,426.8,67.8,101,26,14.0,9,16.3,1272,2.5,12.960,25,5.7
372.0,87,431.3,67.8,100,27,56.8,9,66.5,1412,8.6,12.960,25,12.3
375.1,87,443.6,67.8,100,29,58.9,9,68.5,1475,9.0,12.960,25,13.8
378.2,87,456.0,67.8,100,32,62.9,9,72.3,1575,12.9,12.960,25,16.5
381.3,87,468.9,67.5,100,36,61.7,9,70.5,1613,12.9,12.960,25,16.5
384.4,87,480.8,67.5,100,40,60.5,9,69.7,1641,13.3,12.889,24,16.1
387.5,87,490.7,67.1,100,41,46.3,9,52.5,1407,7.2,12.960,24,11.6
390.6,87,496.0,67.1,100,41,54.0,9,62.7,1457,8.6,12.960,24,12.4
393.7,87,499.4,67.1,100,42,52.1,9,61.4,1422,7.3,12.827,24,11.4
396.8,87,504.0,67.1,100,42,44.9,9,52.9,1325,6.4,12.960,24,9.8
399.9,87,507.5,67.4,100,42,54.5,9,64.1,1435,9.4,12.960,24,13.0
403.0,87,513.5,67.4,100,42,60.9,9,69.8,1594,12.6,12.960,24,14.7
406.1,87,519.5,67.1,100,43,59.3,9,68.2,1592,12.5,12.920,24,15.0
409.2,87,525.9,67.3,100,42,61.8,9,71.2,1612,13.7,12.934,24,16.9
412.3,87,536.4,67.5,100,40,66.2,9,76.1,1684,15.5,12.891,24,20.0
415.4,87,545.1,67.5,100,40,62.9,9,72.9,1856,16.4,12.958,24,19.9
418.5,87,552.0,67.5,100,41,49.8,9,56.2,1863,10.5,12.960,24,14.4
421.6,87,556.0,67.1,100,41,57.0,8,65.3,1619,11.8,12.960,24,14.4
424.7,87,560.8,67.1,100,42,58.0,8,66.2,1559,10.9,12.925,24,13.8
427.8,87,561.0,67.1,100,43,40.7,8,47.3,1317,6.0,12.960,24,10.1
430.9,87,560.0,67.2,101,45,44.7,8,53.9,1350,7.0,12.960,24,8.7
434.0,87,553.5,67.5,101,43,30.7,8,29.4,1297,0.4,12.960,24,5.3
437.1,87,546.7,67.5,101,40,21.1,8,27.4,1189,0.7,12.960,24,5.1
440.2,87,537.8,67.5,101,37,16.2,8,18.9,1221,0.7,12.960,24,3.9
443.3,87,529.0,67.5,101,34,12.5,8,14.9,1227,0.4,12.960,24,3.5
446.4,87,517.1,67.5,101,31,12.5,8,14.9,1237,0.4,12.902,24,3.5
449.5,87,508.6,67.5,101,30,15.8,8,17.5,1235,0.1,12.960,24,4.2
452.6,87,507.7,67.2,101,30,50.9,8,58.8,1293,5.6,12.960,24,13.0
455.7,87,514.4,67.1,100,30,61.5,8,70.5,1471,9.8,12.960,24,14.3
458.8,87,524.4,66.7,100,31,59.8,8,71.7,1501,11.8,13.040,24,14.6
461.9,87,530.7,66.7,100,33,60.1,8,69.6,1500,11.2,12.960,24,14.3
465.0,87,540.0,66.7,100,34,52.1,8,63.2,1380,8.9,12.918,24,9.3
468.1,87,540.0,66.7,100,32,49.3,8,32.3,1294,1.1,12.960,24,6.7
471.2,87,540.6,66.7,100,31,50.3,8,51.3,1303,6.3,12.922,24,10.5
474.3,87,541.8,66.9,101,31,40.4,8,52.2,1295,1.2,12.960,23,6.4
477.4,87,532.0,67.1,101,28,19.3,8,23.6,1200,0.4,13.016,23,4.5
480.5,87,524.0,67.1,101,27,30.3,8,36.8,1189,4.7,12.891,23,7.6
483.6,87,524.0,67.1,99,29,45.5,8,54.1,1312,6.7,12.927,23,9.4
486.7,87,527.6,67.4,99,31,50.9,8,59.5,1374,8.3,12.960,23,11.8
489.8,87,533.6,67.5,99,33,55.1,8,65.1,1424,8.9,12.960,23,12.2
492.9,87,539.7,67.5,100,34,55.4,8,65.5,1394,6.9,12.960,23,11.5
496.0,87,535.8,67.5,101,34,23.4,8,26.1,1195,0.6,12.960,23,4.5
499.1,87,528.0,67.5,101,34,21.4,8,27.9,1166,3.0,12.960,23,6.5
502.2,87,519.6,67.5,101,31,13.1,8,15.6,1202,0.4,12.960,23,3.5
505.3,87,511.1,67.8,101,26,12.5,8,15.3,1204,0.4,12.960,23,3.5
508.4,87,499.3,68.2,101,16,14.3,8,19.4,1066,0.4,12.960,23,3.2
511.5,87,492.0,68.2,101,8,43.4,8,47.7,1665,4.7,12.880,23,11.7
514.6,87,492.0,67.9,100,14,34.0,8,42.6,1817,6.7,12.960,23,11.4
517.7,87,490.5,67.9,101,13,15.8,8,20.4,1219,0.4,12.960,23,4.5
520.8,87,480.9,68.2,101,4,21.1,8,37.5,1169,3.6,12.960,23,5.3
523.9,87,481.1,68.2,100,11,59.6,8,70.8,2231,15.1,12.960,23,18.8
527.0,86,487.2,67.9,100,21,55.5,8,62.5,1935,5.4,12.892,23,13.2
530.1,86,499.4,67.7,100,27,61.7,8,71.3,1741,14.4,12.960,23,17.3
533.2,86,508.8,67.5,100,31,69.3,8,77.0,1807,17.9,12.844,23,23.9
536.3,86,523.2,67.1,101,36,72.4,8,82.2,1886,21.2,12.946,23,25.3
539.4,86,536.5,67.1,100,41,64.4,8,74.8,1833,16.2,12.960,23,18.3
542.5,87,542.7,66.9,100,45,59.2,8,68.2,1784,12.6,12.960,23,15.8
545.6,87,548.6,66.7,100,47,58.0,8,66.4,1822,13.3,12.960,23,16.5
548.7,87,554.7,66.7,100,50,54.8,8,66.1,1796,13.2,12.960,23,14.1
551.8,87,555.1,66.4,100,50,25.0,8,33.0,1502,5.4,12.960,23,5.4
554.9,87,548.7,66.7,101,46,16.9,8,19.1,1379,0.1,12.960,23,4.7
558.0,87,533.9,66.7,101,40,21.9,8,26.7,1220,0.4,12.960,23,5.3
561.1,87,521.5,67.0,101,26,17.5,8,21.1,1231,0.4,12.972,23,4.3
564.2,87,509.6,67.5,101,7,21.0,8,26.4,848,0.4,13.040,23,3.7
567.3,87,504.0,67.5,100,6,51.4,8,51.5,1838,9.4,12.960,23,13.7
570.4,87,505.4,67.4,100,17,65.6,8,74.5,1714,16.0,12.960,23,18.3
573.5,87,512.4,67.1,100,26,68.7,8,78.0,1726,17.3,12.960,23,20.7
576.6,86,525.1,66.7,101,33,55.1,8,61.3,1606,3.2,12.960,23,13.7
579.7,86,524.2,66.7,101,37,15.5,8,19.0,1587,0.4,12.960,23,4.5
582.8,86,508.9,66.7,101,35,16.8,8,19.6,1586,0.0,13.042,23,5.5
585.9,86,494.9,67.2,101,27,20.2,8,21.7,1382,1.7,12.996,23,7.8
589.0,86,498.5,67.5,100,30,58.9,8,68.9,1557,12.4,12.960,23,16.1
592.1,86,509.5,67.4,101,36,61.6,8,70.0,1680,14.2,12.960,23,16.9
595.2,86,520.0,67.5,101,44,67.4,8,76.5,1859,17.5,12.907,23,20.1
598.3,86,532.9,67.3,101,50,73.7,7,83.0,2064,22.4,12.960,23,26.2
601.4,86,545.3,67.1,101,54,77.7,6,87.4,2231,26.3,12.907,21,29.5
604.5,86,555.3,67.1,101,57,79.5,6,90.5,2463,32.7,12.936,21,36.2
607.6,86,571.9,67.1,101,60,79.9,6,89.1,2852,38.2,12.948,21,43.1
610.7,86,584.5,66.7,101,63,79.5,5,87.5,3237,31.9,12.924,20,38.2
613.8,86,594.8,66.8,101,67,81.7,5,87.4,3662,29.6,12.960,20,37.9
616.9,86,601.3,66.7,101,71,77.6,5,88.1,2709,29.6,12.960,20,33.0
620.0,86,608.0,67.1,101,70,77.4,5,87.0,2610,33.1,12.928,20,38.9
623.1,86,614.4,66.9,101,70,77.9,5,87.5,2674,36.5,12.800,20,42.0
626.2,86,620.6,67.1,101,70,78.4,5,86.2,2871,36.8,12.960,20,41.8
629.3,86,624.0,67.1,101,70,76.9,5,85.2,2934,34.4,12.960,20,40.5
632.4,86,629.1,66.7,101,71,75.3,5,84.0,3025,32.3,12.960,20,38.5
635.5,86,635.5,66.7,101,72,69.5,5,82.7,2705,29.5,12.960,20,36.1
638.6,86,636.0,66.7,101,72,65.2,5,69.8,2194,17.4,12.960,20,27.3
641.7,86,636.0,66.7,100,72,70.8,5,81.5,2358,21.8,12.960,20,26.3
644.8,86,636.0,66.7,100,72,62.8,5,62.9,2201,9.0,13.037,20,17.2
647.9,86,632.0,66.7,101,73,55.9,5,64.7,2220,14.6,12.925,21,16.1
651.0,87,632.0,66.7,101,74,65.6,5,74.5,2279,21.4,12.953,21,25.9
654.1,87,636.0,66.7,101,77,75.8,5,84.3,2705,30.4,12.922,21,36.2
657.2,87,638.6,66.5,101,78,75.8,5,85.1,2900,32.5,12.960,20,38.0
660.3,87,641.1,66.3,101,78,73.8,5,83.4,2849,30.6,12.857,20,37.2
663.4,86,644.0,66.3,101,77,63.0,5,68.5,2333,16.6,12.993,20,22.7
666.5,86,644.0,66.3,100,76,73.0,5,84.0,2375,23.9,12.960,20,29.5
669.6,86,644.0,66.3,101,75,76.9,5,86.9,2747,35.9,12.899,20,42.0
672.7,86,648.0,66.3,101,76,77.2,5,85.1,2836,36.3,13.024,20,41.5
675.8,86,652.0,66.3,101,76,74.5,5,83.3,2762,29.8,12.960,20,35.2
678.9,86,652.0,66.3,101,76,76.0,5,85.2,2808,33.0,12.960,20,39.4
682.0,86,656.0,66.2,101,77,74.7,5,83.0,2781,27.3,12.960,20,34.3
685.1,86,656.0,65.9,100,77,72.9,5,84.1,2421,24.5,12.884,20,28.7
688.2,86,655.5,65.9,100,76,62.7,5,69.6,2389,18.7,12.960,20,26.0
691.3,86,652.0,65.9,101,76,60.5,5,69.0,2302,17.1,13.040,20,21.2
694.4,86,651.2,65.9,101,76,55.9,5,64.9,2303,14.0,12.997,20,17.4
697.5,86,648.0,65.9,101,76,53.3,5,63.9,2303,14.5,12.960,20,19.2
700.6,86,644.0,65.9,101,75,62.0,5,68.5,2277,15.5,12.960,20,20.5
703.7,86,644.0,65.6,101,75,72.2,5,81.8,2414,26.0,12.960,21,31.0
706.8,86,644.0,65.5,100,75,71.5,5,81.6,2360,22.9,13.011,20,26.1
709.9,86,644.0,65.5,101,74,53.8,5,36.4,2238,6.9,12.960,20,14.6
713.0,86,640.0,65.8,101,73,55.4,5,59.2,2212,13.7,12.960,20,19.1
716.1,86,636.6,65.5,100,72,68.9,5,77.6,2205,19.2,12.937,21,22.7
719.2,86,640.0,65.1,100,73,69.5,5,80.2,2474,18.0,12.947,21,21.9
722.3,86,636.2,65.1,100,72,36.8,5,30.9,2175,5.3,13.013,21,10.3
725.4,86,632.0,64.9,100,73,50.7,5,59.9,2215,13.7,12.960,21,17.4
728.5,86,632.0,65.1,100,74,64.4,5,74.6,2262,18.6,12.915,21,22.9
731.6,86,632.0,64.7,100,75,65.3,5,73.1,2302,17.3,12.960,21,21.4
734.7,86,632.0,65.1,101,76,59.0,5,65.9,2326,13.5,12.960,21,19.7
737.8,86,628.0,65.1,101,77,62.8,5,71.0,2345,15.5,12.960,21,20.2
740.9,86,628.0,65.1,100,77,66.5,5,77.5,2362,19.2,12.960,21,23.4
744.0,86,632.0,65.1,100,77,69.8,5,79.3,2342,20.1,12.960,21,24.1
747.1,86,632.0,64.9,101,75,73.0,5,83.3,2428,24.4,12.886,20,30.4
750.2,86,636.0,64.7,101,73,74.6,5,83.3,2723,27.9,13.004,20,33.3
753.3,86,638.7,64.7,101,73,73.6,5,83.2,2665,27.7,12.960,20,33.4
756.4,86,640.8,64.7,101,72,73.7,5,83.5,2692,28.2,12.960,20,33.9
759.5,86,644.0,64.5,100,72,73.2,5,85.0,2458,25.9,12.880,20,32.4
762.6,86,648.0,64.3,100,72,70.6,5,80.0,2377,23.4,12.913,20,27.8
765.7,86,644.0,64.3,100,72,70.9,5,81.5,2239,22.0,12.960,20,27.2
768.8,86,644.0,64.3,100,72,64.5,5,74.4,2243,19.6,12.960,20,24.4
771.9,86,644.0,64.5,100,71,71.1,5,81.5,2241,23.8,12.960,20,28.4
775.0,86,644.0,64.7,100,72,64.3,5,67.2,2279,17.7,12.960,20,28.6
778.1,86,641.6,64.7,101,72,44.2,5,53.9,2186,15.1,13.058,20,11.4
781.2,86,635.8,64.7,101,70,25.0,5,18.6,2104,1.1,12.880,20,8.6
784.3,86,629.5,64.7,100,68,29.3,5,25.2,2065,3.1,12.960,20,7.7
787.4,86,624.0,64.8,101,68,46.3,5,54.6,2075,10.6,12.960,20,15.0
790.5,86,624.0,65.1,100,68,63.6,5,71.2,2104,17.2,12.974,21,22.4
793.6,86,624.0,65.1,100,68,71.9,5,84.5,2230,23.6,12.975,20,22.1
796.7,86,624.0,65.1,100,68,77.0,5,87.8,2415,30.9,12.960,20,33.7
799.8,86,630.0,64.7,101,70,78.9,5,86.0,3032,34.9,12.809,20,42.5
802.9,86,636.0,64.3,101,72,79.0,5,88.1,3301,32.4,12.960,20,39.1
806.0,86,638.0,64.1,101,74,77.7,5,87.1,3461,31.5,12.960,20,38.3
809.1,86,643.8,63.9,101,75,72.6,5,81.6,3314,26.5,12.931,20,33.1
812.2,86,644.0,63.9,100,76,70.5,5,79.7,3338,24.6,12.955,20,27.2
815.3,86,644.0,63.9,101,76,63.5,5,73.4,2302,17.6,12.968,20,20.2
818.4,86,644.0,63.9,100,75,74.8,5,85.6,2512,26.8,12.961,20,31.5
821.5,86,648.0,63.9,101,75,76.7,5,84.5,2885,34.5,12.960,20,41.9
824.6,86,648.0,63.9,100,76,71.5,5,82.0,3099,29.8,12.960,20,36.0
827.7,86,651.6,63.9,100,77,65.3,5,74.5,3023,22.8,12.960,20,27.1
830.8,86,648.0,64.3,100,78,64.6,5,72.2,2365,16.5,12.960,20,22.4
833.9,86,648.0,64.3,101,78,63.7,5,72.4,2387,15.6,12.960,20,20.5
837.0,86,645.2,64.3,101,78,50.6,5,57.9,2375,11.4,12.955,20,16.6
840.1,86,642.4,64.3,100,78,38.1,5,44.8,2352,8.0,12.939,20,12.8
843.2,86,636.2,64.7,99,77,35.5,5,40.2,2325,5.9,12.960,20,10.3
846.3,86,633.3,64.7,99,77,34.5,5,40.3,2337,6.2,13.035,20,11.0
849.4,86,630.6,64.7,99,77,31.7,5,18.1,2283,2.6,12.960,20,8.9
852.5,86,624.2,65.1,101,76,32.2,5,40.4,2387,9.1,12.960,21,12.6
855.6,86,624.0,65.1,101,76,60.2,5,69.8,2461,15.0,12.960,21,19.7
858.7,86,624.0,65.1,101,78,53.6,5,58.1,2433,12.8,12.960,20,18.3
861.8,86,624.0,65.1,100,78,52.1,5,60.2,2435,11.8,12.960,20,15.7
864.9,86,623.6,65.1,100,78,68.6,5,79.2,2446,12.0,12.991,20,19.9
868.0,86,618.2,65.1,101,77,34.1,5,59.3,2350,18.0,12.967,20,22.7
871.1,86,620.2,65.1,101,75,78.4,5,87.5,2824,35.5,12.880,20,42.0
874.2,86,626.3,64.9,101,75,70.2,5,79.9,2861,25.7,12.960,20,32.7
877.3,86,628.0,64.7,101,75,76.4,5,86.0,2482,27.6,12.960,20,31.4
880.4,86,631.2,64.7,100,75,75.0,5,83.1,2557,23.1,12.944,20,27.1
883.5,86,633.7,64.6,101,75,71.4,5,85.8,2619,31.0,12.880,20,30.8
886.6,86,632.2,64.6,99,74,50.0,5,59.9,2231,11.3,12.960,20,11.2
889.7,86,632.0,64.3,100,73,74.7,5,86.7,2412,26.4,12.960,20,30.1
892.8,86,635.6,64.3,101,74,75.0,5,84.3,2651,29.7,12.960,20,36.3
895.9,86,637.8,64.3,101,75,63.3,5,77.7,2514,23.5,12.898,20,28.8
899.0,86,636.2,64.3,100,75,73.4,5,83.6,2426,25.4,13.040,20,30.7
902.1,86,640.0,64.1,100,75,69.8,5,80.8,2301,21.2,13.040,20,26.8
905.2,86,640.8,63.9,101,76,73.7,5,82.8,2448,24.2,12.880,20,28.2
908.3,86,641.0,63.9,101,75,57.6,5,63.0,2295,11.9,12.954,20,15.9
911.4,86,640.0,63.9,101,75,46.9,5,39.6,2252,12.5,12.938,20,22.7
914.5,86,636.1,63.9,101,74,24.0,5,26.8,2191,1.1,12.960,20,4.7
917.6,86,619.3,63.9,101,70,23.5,5,25.1,2089,8.2,12.960,20,11.1
920.7,86,616.0,63.9,100,70,69.2,5,74.9,2176,18.4,12.880,20,22.1
923.8,86,616.0,63.9,100,70,60.9,5,67.2,2144,12.3,12.896,20,19.0
926.9,86,615.3,63.9,99,71,44.7,5,43.9,2144,3.8,13.040,20,10.6
930.0,86,603.7,63.9,101,70,21.9,5,22.9,2087,1.4,12.964,20,4.3
933.1,86,596.6,63.9,100,68,61.2,5,66.9,2143,13.3,12.997,20,17.5
