BlueDriver Data Log
Oct 1, 2018 6:49:34 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (km/h),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
30.0,53,338.9,6.8,0.0,100.0,101,43,29.4,14,0.0,6.4,0.000,-8.4,0.0,0.0,34.5,0.0,1199,5.92,0.4,12.963,14,2.0,6.3
33.0,53,333.7,6.1,0.0,100.0,101,36,28.6,14,0.0,5.9,0.003,-6.2,0.1,0.0,30.7,0.2,1187,5.08,0.5,13.177,14,0.0,5.9
36.0,53,319.9,5.7,0.0,100.0,101,25,26.7,14,0.0,5.7,0.000,-10.3,0.0,0.0,31.9,0.0,1102,4.85,0.3,13.412,14,0.0,5.5
39.0,53,313.3,5.5,3.2,100.0,101,17,29.2,14,-1.3,5.5,0.225,-11.1,0.0,-1.2,35.0,0.0,976,4.70,0.0,13.681,14,1.2,5.5
42.0,53,306.4,5.4,9.0,100.0,101,4,35.4,14,-4.7,5.5,1.011,0.8,0.2,-9.1,46.0,0.2,817,4.69,0.2,13.723,14,0.0,5.5
45.0,53,300.3,5.3,29.9,100.0,101,2,33.9,14,-4.7,5.3,0.999,0.7,0.0,-4.1,44.8,0.0,800,4.43,0.4,13.738,14,0.0,5.5
48.0,53,296.1,5.1,40.7,100.0,101,0,32.6,14,-4.7,5.1,0.987,1.0,0.0,5.5,42.7,0.0,804,4.26,0.4,13.604,14,2.3,5.2
51.0,53,289.8,5.3,56.0,100.0,101,0,31.5,14,-4.6,4.8,0.996,2.9,0.2,5.0,45.4,0.0,807,4.65,0.4,13.600,14,0.0,5.2
54.0,53,280.7,6.5,54.5,100.0,101,0,36.4,14,-4.7,5.2,1.000,3.4,0.0,3.3,48.0,0.0,815,5.03,0.4,13.610,14,0.4,5.5
57.0,53,278.3,7.1,56.0,100.0,101,1,40.2,14,-4.0,6.2,1.006,5.7,0.1,0.0,50.2,0.0,828,4.96,0.4,13.838,14,0.0,6.8
60.0,53,277.1,8.6,51.1,100.0,101,4,40.8,14,0.0,8.6,1.004,23.8,9.3,7.1,49.4,7.3,1421,9.97,3.1,13.802,14,4.3,9.2
63.0,53,284.1,11.8,0.0,100.0,101,16,52.4,14,0.0,10.8,1.009,17.1,11.1,4.6,59.1,12.0,1635,13.58,6.5,13.762,14,10.9,12.4
66.0,53,292.5,16.3,1.6,100.0,101,25,63.5,14,0.0,14.6,1.003,9.5,13.7,-1.2,74.9,13.4,1358,13.92,9.5,13.760,14,10.5,14.8
69.0,53,306.4,18.4,1.8,100.0,101,33,70.1,14,0.0,18.2,0.987,5.5,16.4,3.1,80.1,16.0,1595,16.64,12.0,13.760,14,61.1,16.7
72.0,53,323.4,18.3,1.1,100.0,100,42,68.1,14,0.0,16.8,0.997,5.5,15.6,2.6,80.4,15.9,1560,16.73,12.2,13.760,14,94.1,17.8
75.0,54,343.7,17.3,4.1,100.0,100,46,68.7,14,0.0,16.9,0.999,5.3,15.3,1.4,80.7,15.6,1519,16.62,12.1,13.760,14,94.1,17.3
78.0,54,357.1,13.2,2.8,100.0,100,49,61.5,14,0.0,15.5,0.907,4.5,14.8,0.0,81.0,15.3,1499,16.26,11.3,13.760,14,72.0,13.4
81.0,55,379.2,5.6,0.0,100.0,100,52,34.0,14,0.0,5.3,0.059,-4.2,0.4,0.1,28.3,10.3,1418,12.84,8.5,13.760,14,48.2,9.0
84.0,55,378.9,6.0,0.0,100.0,100,51,37.1,14,0.0,5.2,0.023,-4.9,0.2,0.0,27.5,0.2,1235,4.90,0.5,13.760,14,28.5,7.6
87.0,56,374.6,7.7,0.0,100.0,101,46,55.4,14,0.0,7.3,0.250,-3.6,1.2,-0.6,28.5,0.0,1237,4.77,0.4,13.760,14,0.9,5.5
90.0,56,379.8,7.1,0.0,100.0,101,46,55.5,14,0.0,12.9,1.013,9.5,11.4,-7.7,65.6,11.3,1309,9.26,4.4,13.674,14,13.1,7.7
93.0,57,391.8,5.6,0.0,100.0,101,48,22.4,14,0.0,8.3,0.411,1.3,6.8,-4.0,51.4,7.4,1330,18.79,6.4,13.578,14,29.3,10.8
96.0,57,384.4,5.4,0.0,100.0,101,43,22.6,14,0.0,5.6,0.190,-0.6,2.9,-0.3,27.9,0.2,1187,47.24,0.4,13.452,14,2.6,5.2
99.0,57,371.2,5.3,0.0,100.0,101,31,24.9,14,0.0,6.4,1.115,38.7,7.4,-3.0,52.4,9.6,1187,47.31,0.4,13.441,14,0.5,5.1
102.0,57,370.5,9.8,0.0,100.0,101,30,31.4,14,0.0,7.3,1.116,39.4,7.5,-3.1,52.5,9.8,1187,10.66,3.9,13.345,14,0.2,8.8
105.0,57,369.1,19.7,0.0,100.0,101,32,79.0,14,0.0,26.5,0.986,16.3,15.8,-4.9,71.8,15.5,1460,15.26,11.0,13.206,14,21.0,15.3
108.0,57,391.3,26.6,0.0,100.0,100,38,77.5,14,0.0,26.9,0.993,5.0,21.2,-4.4,88.1,21.4,1803,21.75,20.9,13.036,14,91.4,26.6
111.0,57,407.1,24.9,3.9,100.0,100,45,75.4,14,0.0,26.7,1.003,7.0,22.0,0.0,86.6,21.9,1932,22.81,22.2,12.969,14,91.2,25.8
114.0,58,435.1,21.1,12.9,100.0,100,56,71.0,14,0.0,21.7,0.995,7.7,21.1,-0.7,86.2,21.9,1960,23.21,22.3,12.960,14,90.9,24.7
117.0,58,449.8,22.7,9.2,100.0,100,58,71.8,14,0.0,22.5,0.996,7.5,19.9,-1.6,85.2,21.4,1996,23.59,21.5,12.979,14,89.5,25.6
120.0,59,474.7,25.8,0.0,100.0,100,66,73.3,14,0.0,25.5,1.004,8.2,19.7,-1.3,84.4,21.0,1989,23.58,21.6,12.954,14,90.2,26.7
123.0,59,482.7,25.0,3.0,100.0,100,67,73.5,14,0.0,25.8,1.003,9.0,19.1,-0.8,82.2,19.1,1869,21.48,17.8,12.893,14,91.1,24.5
126.0,60,492.8,23.5,8.8,100.0,100,72,72.8,12,0.0,24.5,0.990,10.9,20.1,0.1,83.4,20.1,1949,22.54,19.0,12.923,14,91.5,23.3
129.0,61,509.8,26.9,3.2,100.0,100,74,74.2,12,0.0,26.2,0.992,11.9,21.2,0.6,84.6,21.3,2054,24.07,21.2,13.042,12,90.0,25.8
132.0,62,518.8,26.6,2.7,100.0,100,76,74.9,12,0.0,28.5,0.996,11.5,22.4,0.0,85.8,22.3,2106,25.04,22.0,12.993,12,90.2,26.6
135.0,63,532.0,25.5,9.5,100.0,100,78,72.7,12,0.0,26.5,1.002,11.5,22.4,0.0,84.9,22.5,2085,24.78,22.9,12.960,12,90.2,27.6
138.0,65,549.3,26.9,5.8,100.0,100,79,73.1,12,0.0,30.9,1.002,11.7,22.4,0.0,83.9,22.7,2054,24.21,23.8,12.969,12,89.2,28.5
141.0,65,554.5,28.9,0.0,100.0,100,80,73.4,12,0.0,48.9,1.001,13.1,22.1,0.0,82.6,22.0,2172,24.76,24.3,12.960,12,89.8,29.0
144.0,65,561.3,29.2,0.0,100.0,100,81,73.7,12,0.0,49.8,1.001,13.0,22.5,0.0,83.3,22.4,2194,25.13,24.6,12.978,12,90.0,29.2
147.0,66,569.8,29.7,0.0,100.0,100,84,73.3,12,0.0,29.5,1.001,13.1,22.8,0.0,83.9,22.7,2211,25.47,25.1,12.960,12,90.1,29.3
150.0,67,576.4,29.9,0.0,100.0,100,84,73.6,12,0.0,29.7,1.001,13.5,23.0,0.0,83.6,22.9,2188,25.32,25.1,12.960,12,90.0,29.8
153.0,68,585.2,30.0,0.0,100.0,100,84,72.4,12,0.0,30.5,1.000,12.9,23.5,0.3,84.3,23.4,2229,26.04,25.9,12.970,12,89.7,30.3
156.0,68,590.6,31.0,0.0,100.0,100,84,73.0,12,0.0,31.3,0.998,12.0,24.2,0.8,84.8,24.1,2315,27.69,28.3,13.049,12,88.2,32.9
159.0,69,596.3,33.3,0.0,100.0,100,86,75.2,12,0.0,32.7,0.999,12.0,24.7,-0.5,86.3,25.0,2341,28.18,29.1,13.019,12,72.1,33.7
162.0,70,606.2,35.0,0.0,100.0,100,86,75.7,12,-0.4,34.6,0.998,12.0,25.1,-1.4,87.5,25.9,2368,28.66,30.4,12.963,12,0.1,36.0
165.0,71,612.3,37.4,0.0,100.0,100,87,76.6,12,-1.0,36.8,0.997,12.1,25.3,-0.8,87.6,25.9,2386,28.80,32.1,13.043,12,0.0,37.7
168.0,71,618.6,40.2,0.0,100.0,100,90,77.5,12,-1.6,39.2,0.997,12.5,27.4,0.0,88.8,27.7,2415,29.81,33.9,12.941,12,0.0,39.1
171.0,71,624.3,42.7,0.0,100.0,100,92,76.8,12,-2.3,41.4,0.992,14.1,29.1,1.3,86.6,29.3,2561,31.52,35.2,12.910,12,21.0,40.2
174.0,72,626.9,41.5,0.0,100.0,100,94,75.0,12,-2.3,41.8,0.992,16.5,30.0,1.8,84.2,30.4,2784,33.86,35.8,12.949,12,86.7,40.8
177.0,73,630.6,39.1,7.2,100.0,100,98,72.7,12,-2.3,39.7,0.995,19.0,29.0,0.8,83.2,29.5,3020,36.58,36.1,12.881,12,84.6,41.8
180.0,74,633.9,36.6,7.2,100.0,100,101,72.5,12,-2.3,34.6,0.997,20.4,25.9,0.8,83.9,26.3,3134,38.26,30.5,13.003,12,83.6,37.6
183.0,75,637.1,34.7,0.2,100.0,100,104,75.4,12,-2.3,34.9,1.000,19.0,25.8,0.0,84.2,26.3,3338,40.80,28.3,13.040,12,82.6,35.1
186.0,76,640.0,32.8,1.0,100.0,100,108,76.0,12,-3.6,33.3,0.999,18.3,24.8,0.5,83.2,24.7,3474,41.34,26.0,13.040,12,82.2,34.0
189.0,77,639.5,29.4,19.9,100.0,99,109,68.1,12,-2.5,28.5,1.003,15.3,23.2,0.5,83.8,23.5,3082,36.53,24.0,13.024,12,83.2,31.3
192.0,78,640.0,29.4,23.0,100.0,99,109,65.6,12,-1.6,25.5,1.005,12.4,21.9,0.3,85.9,23.3,2241,27.21,25.5,12.961,12,88.1,30.1
195.0,78,638.4,30.3,17.2,100.0,100,108,68.7,12,-1.6,25.8,1.004,12.0,21.6,1.6,85.8,22.3,2171,26.08,25.2,13.015,12,88.4,30.9
198.0,78,636.9,32.3,0.7,100.0,100,108,76.1,12,-2.3,32.5,1.002,13.2,24.8,2.1,86.2,24.7,2410,28.86,27.4,13.040,12,88.2,32.7
201.0,79,640.0,34.5,6.0,100.0,100,108,74.9,12,-2.3,33.3,1.001,14.1,25.4,2.3,85.5,25.3,2572,30.23,28.0,13.014,12,87.6,34.1
204.0,79,638.9,31.7,1.5,100.0,100,109,73.6,12,-2.3,33.0,0.999,14.7,24.8,2.1,84.3,24.2,2597,29.54,25.0,12.969,12,87.9,30.6
207.0,80,640.0,24.1,16.9,100.0,100,110,68.2,12,-2.1,26.9,0.999,15.4,20.8,1.8,77.5,21.7,2570,29.37,21.6,13.042,12,90.1,23.4
210.0,80,636.6,17.5,29.3,100.0,99,110,60.5,12,-1.7,14.8,1.002,17.5,0.0,3.1,16.2,5.9,2023,6.61,10.7,13.040,12,86.7,18.9
213.0,81,631.1,15.2,23.7,100.0,99,108,57.3,12,-2.3,16.9,0.988,20.7,11.7,2.5,49.3,11.4,2057,12.11,7.7,12.999,12,88.6,13.8
216.0,81,627.5,11.5,16.4,100.0,98,110,35.2,12,-2.3,11.8,1.002,30.1,12.2,-0.3,49.7,11.9,2081,13.40,7.2,12.960,12,95.0,11.1
219.0,81,619.3,14.5,0.0,100.0,98,113,42.8,12,-2.3,12.3,0.998,30.9,11.9,-0.5,44.7,11.3,2119,12.16,5.7,12.973,12,95.2,10.4
222.0,81,617.4,14.7,0.0,100.0,98,117,48.2,12,-2.3,14.6,0.992,26.1,14.1,2.3,56.2,13.2,2195,16.37,9.8,13.041,12,93.6,14.5
225.0,81,612.5,14.0,38.6,100.0,99,120,45.7,12,-2.3,14.7,1.000,26.5,14.1,2.3,54.9,7.1,2260,6.21,3.0,13.040,12,37.0,9.3
228.0,81,608.8,16.0,99.6,100.0,100,120,37.6,12,-2.3,12.5,0.979,23.0,18.0,0.6,74.4,17.4,2310,19.80,13.7,12.961,12,33.4,15.4
231.0,81,611.9,34.9,0.0,100.0,101,124,66.3,12,-2.3,27.4,0.993,18.8,22.3,0.4,84.4,23.6,2551,30.84,26.3,12.927,12,71.0,33.0
234.0,81,614.9,32.0,0.0,100.0,101,125,72.5,12,-2.3,30.4,1.000,16.7,23.6,0.8,84.9,24.2,2770,33.38,27.2,13.038,12,0.1,33.2
237.0,81,616.0,30.1,0.0,100.0,101,126,69.3,12,-2.3,23.7,0.999,19.4,19.6,0.8,80.0,20.4,2385,26.78,19.9,12.963,12,0.0,28.1
240.0,81,616.8,29.5,0.0,100.0,101,124,76.1,12,-2.3,30.2,0.996,13.5,22.5,0.8,82.9,22.7,2549,29.59,23.4,13.000,12,32.7,27.1
243.0,81,619.8,29.8,0.0,100.0,100,124,74.4,12,-2.3,29.7,1.000,17.6,20.5,1.2,79.0,19.7,2532,26.22,22.2,13.040,12,84.8,29.7
246.0,81,620.0,16.9,22.9,100.0,99,122,56.5,12,-2.3,22.2,1.003,23.4,16.3,1.6,67.5,13.6,2323,16.47,12.2,13.035,12,71.4,12.9
249.0,82,617.9,18.7,18.2,100.0,99,119,49.7,12,-2.1,15.7,1.001,26.2,14.3,1.6,52.1,13.3,2249,16.40,9.4,12.962,12,84.0,21.5
252.0,82,616.0,26.4,0.0,100.0,100,118,71.4,12,-1.6,25.9,0.997,14.5,21.9,1.6,83.7,19.5,2323,23.53,17.1,13.003,12,88.7,26.7
255.0,82,615.7,28.6,0.0,100.0,100,118,74.4,12,-2.1,28.0,0.995,13.7,22.3,1.6,84.2,22.5,2419,28.46,23.3,13.040,12,87.8,28.0
258.0,83,618.7,28.3,0.0,100.0,100,118,73.7,12,-2.3,28.7,0.996,13.1,22.6,1.4,84.6,22.7,2512,29.88,23.9,13.041,12,87.7,29.3
261.0,83,620.0,28.4,0.0,100.0,100,118,73.1,12,-2.3,27.1,1.000,13.9,22.3,0.8,84.3,22.7,2510,29.75,23.6,12.978,12,87.8,28.9
264.0,83,620.0,26.7,0.0,100.0,100,118,73.3,12,-2.3,20.8,1.001,21.0,17.3,1.4,75.5,19.0,2341,24.88,18.8,13.001,12,89.6,25.2
267.0,84,619.6,19.6,0.0,100.0,99,118,58.8,12,-2.3,14.6,1.005,23.3,15.6,0.9,60.4,15.8,2240,20.02,13.5,13.040,12,92.4,19.1
270.0,84,617.3,18.1,0.0,100.0,99,117,58.1,12,-2.3,13.3,1.006,24.5,14.2,0.3,48.8,14.0,2222,16.69,9.4,13.041,12,93.6,14.5
273.0,84,614.3,17.3,4.0,100.0,99,115,57.3,12,-2.3,17.4,0.999,21.4,16.1,1.6,65.9,16.1,2198,19.95,12.0,13.040,12,93.5,15.9
276.0,84,610.4,15.5,9.8,100.0,99,114,57.3,12,-2.3,13.3,1.003,13.0,4.0,4.4,35.6,5.2,2111,10.45,6.1,13.040,12,55.6,12.5
279.0,84,603.8,5.9,0.0,100.0,100,108,29.9,12,-4.7,9.7,0.922,28.5,4.5,5.5,25.9,3.7,2015,6.02,1.5,13.040,12,17.2,6.1
282.0,84,595.0,11.8,0.0,100.0,99,105,35.6,12,-4.0,10.4,0.928,34.7,8.5,5.1,31.6,8.6,1942,8.56,3.7,13.040,12,95.3,11.4
285.0,84,590.4,8.9,0.0,100.0,99,101,39.2,12,-2.8,12.3,0.888,25.0,9.4,3.9,39.2,10.2,1898,10.62,0.0,13.040,12,55.6,7.4
288.0,84,581.9,5.3,13.1,100.0,100,98,14.9,12,-5.5,5.9,0.002,0.4,3.8,1.2,26.5,7.0,1870,8.16,0.6,12.969,12,33.2,6.0
291.0,84,571.8,6.3,114.8,100.0,99,94,17.7,12,-5.5,6.2,0.000,-6.5,2.1,0.0,20.4,4.3,1812,6.15,1.2,12.915,12,34.3,8.4
294.0,84,566.2,9.8,109.7,100.0,99,93,40.2,12,-4.2,10.8,0.357,0.9,6.3,-0.4,32.0,4.9,1758,6.68,1.4,13.040,12,25.9,7.1
297.0,84,564.0,8.4,59.5,100.0,99,91,46.7,12,-3.0,15.5,0.841,13.7,15.0,-1.5,70.2,12.9,1811,14.80,7.8,13.042,12,23.4,5.7
300.0,84,560.8,8.0,0.0,100.0,100,90,18.8,12,-5.5,5.1,0.001,-9.5,7.5,0.0,24.0,10.0,1692,10.87,7.6,13.040,12,55.4,10.4
303.0,84,552.1,17.3,0.0,100.0,99,88,62.0,12,-2.7,13.5,0.661,5.9,13.8,-0.9,54.1,13.6,1749,13.97,11.3,13.013,12,93.6,18.0
306.0,84,555.4,15.7,25.9,100.0,99,89,61.1,12,-1.6,14.2,1.000,24.9,15.6,-2.1,72.9,16.9,1845,19.78,17.0,12.968,12,91.8,21.2
309.0,84,556.0,15.9,19.2,100.0,99,90,59.8,12,-1.6,9.1,0.998,36.1,9.1,-2.5,48.4,12.4,1687,13.11,10.2,13.041,12,94.0,17.3
312.0,84,554.6,14.4,27.2,100.0,99,89,58.7,12,-1.6,5.4,0.990,14.0,0.8,5.5,18.9,5.9,1661,8.25,4.7,13.040,12,73.6,12.0
315.0,84,552.2,11.1,81.3,100.0,99,86,58.0,12,-1.6,15.7,0.996,16.0,10.5,0.2,51.7,12.7,1713,12.48,7.7,13.012,12,61.9,11.4
318.0,84,555.4,27.8,0.0,100.0,100,87,67.8,12,-1.6,21.4,1.005,14.4,18.5,-2.2,82.6,20.5,1879,22.03,18.2,12.960,12,89.8,27.8
321.0,84,562.8,27.6,0.0,100.0,100,89,75.1,12,-1.6,27.5,1.010,11.5,21.4,1.5,84.8,22.0,2224,26.55,22.4,12.961,12,88.5,27.8
324.0,84,570.7,25.0,6.7,100.0,100,92,69.8,12,-1.6,25.9,1.000,17.5,16.5,0.0,75.6,18.1,1937,21.00,18.3,13.008,12,89.8,25.9
327.0,84,575.6,19.1,28.2,100.0,99,94,47.1,12,-2.3,12.5,0.999,20.5,15.0,0.5,68.7,15.4,1800,14.32,10.1,13.013,12,71.1,19.9
330.0,84,571.4,12.9,123.4,100.0,99,93,46.6,12,-1.9,12.3,0.999,24.7,11.5,-0.0,53.1,12.3,1746,9.36,1.0,12.972,12,12.2,6.3
333.0,84,572.0,13.8,61.6,100.0,99,91,50.5,12,-1.6,10.7,0.998,26.2,6.1,-0.8,30.3,7.4,1699,9.87,2.7,13.121,12,76.6,9.5
336.0,84,569.0,12.1,9.9,100.0,99,89,54.6,12,-1.6,6.4,0.996,14.5,0.0,5.5,18.1,0.0,1649,5.68,1.1,13.016,12,43.1,8.5
339.0,84,563.3,8.4,31.1,100.0,100,86,33.7,12,-1.6,8.6,0.979,31.2,7.0,-0.7,33.0,7.1,1628,8.21,3.5,12.997,12,28.1,6.2
342.0,84,559.9,12.9,21.8,100.0,99,85,48.9,12,-1.6,9.3,0.991,35.2,10.2,-1.6,44.8,11.6,1608,11.45,5.1,13.040,12,63.6,5.0
345.0,85,560.0,9.4,29.2,100.0,99,83,52.0,12,-1.6,11.8,0.999,29.6,12.3,-0.7,54.7,12.5,1607,12.23,1.2,13.040,12,20.8,4.7
348.0,85,560.0,14.9,20.7,100.0,99,82,52.2,12,-1.6,16.5,0.999,16.5,16.1,-3.1,74.1,16.1,1661,16.67,13.7,13.042,12,66.9,13.9
351.0,85,562.0,24.8,1.1,100.0,100,84,75.3,12,-1.6,27.1,0.994,9.0,20.2,0.5,81.5,19.7,1936,21.61,17.8,13.005,12,92.2,22.2
354.0,85,571.5,22.7,15.8,100.0,100,87,73.3,12,-1.6,25.5,0.999,10.4,21.0,1.4,84.7,21.2,2124,25.51,19.5,12.960,12,84.7,26.7
357.0,86,572.0,18.5,8.2,100.0,100,89,67.3,12,-1.6,22.2,1.002,12.5,19.4,-0.1,82.5,19.5,2047,23.76,2.7,12.961,12,0.2,13.3
360.0,86,573.1,16.7,0.0,100.0,100,90,58.1,12,-1.6,16.1,0.999,15.0,18.0,-0.8,80.7,18.4,1710,18.93,12.7,13.006,12,0.0,17.5
363.0,87,576.1,23.9,0.0,100.0,100,90,72.8,12,-1.6,22.1,1.000,12.4,17.6,-0.0,73.4,16.8,1717,17.91,16.9,13.040,12,3.1,22.3
366.0,87,579.4,22.4,16.9,100.0,100,90,72.5,12,-1.6,24.9,0.999,10.2,18.1,1.0,69.6,16.0,1770,17.25,13.3,13.040,12,15.7,18.4
369.0,87,582.1,23.7,17.4,100.0,100,91,72.2,12,-1.6,25.0,0.998,9.6,20.0,1.6,84.3,20.4,1974,22.79,20.8,13.042,12,66.6,22.8
372.0,87,585.1,25.1,7.5,100.0,100,92,72.3,12,-1.6,24.7,1.000,11.5,20.0,1.6,82.6,20.1,2027,23.24,20.6,13.040,12,90.2,24.9
375.0,87,588.2,25.1,6.0,100.0,100,92,74.4,12,-1.6,27.5,0.997,10.3,22.0,1.6,84.9,22.1,2135,25.14,22.7,13.040,12,89.8,25.7
378.0,87,595.3,30.6,4.2,100.0,100,93,75.8,12,-1.6,29.5,0.999,10.2,23.7,1.4,88.1,24.3,2274,27.79,26.7,13.034,12,87.8,31.0
381.0,87,600.2,30.4,5.4,100.0,100,95,76.5,12,-1.6,30.2,1.001,11.6,24.0,0.8,89.0,24.3,2424,29.41,26.3,12.961,12,87.6,31.0
384.0,87,605.2,30.2,6.2,100.0,100,98,75.3,12,-1.6,28.6,0.999,12.0,18.8,1.6,79.7,20.5,2109,24.45,22.1,13.008,12,88.8,28.6
387.0,87,608.4,30.0,0.8,100.0,100,98,75.3,12,-1.6,29.5,0.994,11.7,21.8,2.0,82.9,21.6,2177,24.94,21.6,13.040,12,89.5,26.9
390.0,87,611.6,27.8,13.0,100.0,99,99,67.9,12,-1.6,25.6,0.995,12.7,21.4,1.3,84.1,21.9,2279,26.76,23.7,13.040,12,88.0,29.8
393.0,87,612.0,24.9,10.5,100.0,99,100,66.3,12,-1.6,22.5,0.998,14.4,18.6,0.3,78.1,18.8,2068,22.32,18.8,13.041,12,91.0,23.1
396.0,87,612.0,18.6,48.8,100.0,99,100,66.1,12,-1.7,22.5,0.999,15.5,18.0,1.6,70.6,16.5,2010,19.01,14.5,13.040,12,42.7,12.9
399.0,87,611.2,13.3,107.2,100.0,99,98,53.3,12,-2.3,20.0,1.005,13.9,18.6,-0.7,78.3,18.3,1948,20.59,16.5,13.040,12,45.9,12.7
402.0,87,607.4,23.5,4.2,100.0,99,96,67.0,12,-2.3,12.6,1.001,26.2,14.3,-1.2,62.6,15.2,1854,17.49,15.2,13.040,12,76.6,19.9
405.0,87,599.4,6.3,1.1,100.0,100,92,53.8,12,-1.9,11.8,1.004,28.7,13.6,-1.8,55.6,13.7,1781,13.96,9.8,13.040,12,31.5,5.1
408.0,87,600.0,18.6,0.0,100.0,100,90,54.7,12,-1.6,18.4,1.008,18.0,19.0,-3.5,80.3,20.8,1762,20.71,23.9,13.042,12,90.1,21.5
411.0,87,602.4,32.2,0.0,100.0,100,90,77.1,12,-1.6,32.2,0.998,10.0,25.5,2.3,88.1,24.8,2142,25.94,27.6,13.040,12,88.9,31.5
414.0,87,608.4,35.4,0.0,100.0,100,94,79.2,12,-2.3,38.3,0.997,12.0,25.5,2.3,87.6,25.9,2477,30.18,27.7,13.040,12,88.9,32.3
417.0,87,611.4,29.0,0.0,100.0,99,95,76.6,12,-1.9,33.2,0.995,12.0,24.4,2.1,86.7,25.1,2585,31.47,24.6,13.025,12,93.3,23.1
420.0,87,612.0,22.1,50.2,100.0,99,96,71.1,12,-1.8,25.6,0.995,11.1,22.0,1.6,85.4,22.7,2225,26.11,23.9,12.881,12,38.2,11.3
423.0,87,612.0,17.8,93.1,100.0,99,96,63.4,12,-2.3,18.4,1.004,17.5,16.1,0.8,70.9,17.9,1916,19.90,19.0,12.968,12,50.7,15.5
426.0,87,612.0,29.4,0.0,100.0,99,92,76.8,12,-1.6,26.4,1.000,13.3,20.1,1.9,78.1,19.5,1979,20.84,18.8,13.040,12,90.6,28.1
429.0,87,615.2,29.9,2.3,100.0,99,91,75.4,12,-1.6,29.6,0.999,10.6,23.6,2.9,86.0,23.7,2254,26.98,25.9,13.040,12,88.2,30.2
432.0,87,619.7,23.0,15.8,100.0,99,89,69.6,12,-1.6,26.6,1.000,12.4,22.7,2.3,84.7,22.7,2286,26.56,24.3,13.040,12,85.5,24.7
435.0,87,623.1,13.2,30.6,100.0,99,86,55.7,12,-1.6,15.3,0.999,20.0,18.6,-0.5,78.6,19.3,1979,21.45,20.1,13.040,12,87.3,21.1
438.0,87,619.9,12.9,0.0,100.0,99,86,51.6,12,-1.6,14.5,0.999,19.2,16.7,-1.2,73.7,16.8,1740,17.27,15.4,13.040,12,93.1,20.2
441.0,87,616.9,11.8,23.0,100.0,98,88,40.9,12,-1.6,12.0,1.005,23.6,14.4,-1.8,64.4,14.5,1662,14.94,11.6,13.040,12,94.1,15.3
