BlueDriver Data Log
Sep 11, 2018 6:07:48 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
1807.3,86,536.0,88.2,99,61,20.2,21,24.4,1815,1.8,13.040,23,5.5
1810.4,86,536.0,88.2,99,60,45.6,21,44.3,1890,9.3,13.028,23,20.5
1813.5,86,543.6,88.2,99,61,74.3,21,86.2,2366,24.3,12.960,23,29.2
1816.6,86,556.0,88.2,99,64,72.5,21,77.2,2193,20.0,12.960,22,26.9
1819.7,86,560.0,88.2,99,65,62.8,21,75.9,1987,11.1,12.960,21,13.0
1822.8,86,560.0,88.2,99,65,56.3,21,62.2,1978,8.3,13.005,21,16.4
1825.9,86,560.0,88.2,99,65,38.0,21,46.3,1980,10.0,12.880,23,13.6
1829.0,86,558.2,88.1,99,64,13.7,21,12.6,1904,2.1,12.927,23,9.9
1832.1,86,552.0,87.8,99,62,50.5,21,57.2,1907,12.8,13.040,23,18.2
1835.2,86,556.0,87.8,99,62,62.0,21,70.4,1904,10.4,13.040,23,9.6
1838.3,86,560.0,87.8,99,61,45.7,21,48.9,1860,9.8,12.915,23,15.5
1841.4,86,560.0,88.2,99,61,45.0,21,55.9,1835,8.3,12.966,23,11.5
1844.5,86,558.9,88.2,99,60,24.4,21,28.1,1777,3.3,13.040,23,7.4
1847.6,86,552.5,88.2,99,59,15.8,21,14.9,1790,1.3,13.040,23,6.3
1850.7,86,550.8,88.2,99,60,11.7,21,12.5,1763,2.1,13.040,23,6.9
1853.8,86,544.8,88.2,99,60,10.2,21,11.4,1780,0.4,13.040,23,4.4
1856.9,86,536.0,88.2,99,60,14.0,21,12.5,1787,1.8,12.975,23,5.9
1860.0,86,536.1,88.2,99,60,59.8,21,69.1,1898,14.4,12.981,23,19.1
1863.1,86,544.9,88.2,99,60,73.7,21,85.4,2135,23.5,12.960,23,26.5
1866.2,86,556.0,88.2,99,61,68.3,21,81.9,2045,21.4,13.000,23,21.7
1869.3,86,556.0,88.2,99,60,44.5,21,53.6,1808,1.6,13.040,23,6.7
1872.4,86,560.0,88.2,99,58,28.6,21,51.4,1768,12.2,12.995,23,18.0
1875.5,86,560.0,88.2,99,58,53.4,21,67.2,1860,16.7,12.960,23,13.3
1878.6,86,561.0,88.2,99,57,52.2,21,60.1,1760,11.6,13.004,22,14.8
1881.7,86,561.4,88.2,99,58,25.1,21,24.3,1725,3.1,13.040,23,7.9
1884.8,86,552.5,88.2,99,58,51.1,21,58.4,1821,10.1,13.002,23,13.5
1887.9,86,559.0,88.2,99,60,60.4,21,56.0,1903,13.0,13.040,23,22.1
1891.0,86,551.1,88.2,99,61,10.6,21,12.7,1839,1.3,12.990,21,5.1
1894.1,86,548.0,88.2,99,62,35.3,21,35.2,1846,8.3,13.023,21,14.0
1897.2,86,544.0,88.2,99,61,30.0,21,42.8,1837,6.3,12.988,21,9.2
1900.3,86,547.9,88.2,99,61,55.9,21,65.2,2000,12.8,13.016,21,15.8
1903.4,86,546.0,88.2,99,59,31.4,21,34.2,1773,1.7,13.026,21,6.3
1906.5,86,547.9,88.2,99,57,57.0,21,72.4,1871,17.2,13.064,21,19.8
1909.6,86,552.0,88.2,99,57,48.5,21,60.7,1737,10.5,13.040,21,15.5
1912.7,86,556.0,88.2,99,57,56.4,21,68.9,1770,10.4,13.040,21,12.4
1915.8,86,553.3,88.2,99,57,30.1,21,33.7,1724,11.4,12.962,21,14.9
1918.9,86,556.0,88.2,99,57,61.9,21,37.0,1749,7.8,13.040,21,13.4
1922.0,86,556.0,88.2,99,57,56.5,21,73.7,1768,18.0,13.034,21,19.7
1925.1,86,557.3,88.2,99,58,63.1,21,74.3,1782,14.5,13.014,21,14.1
1928.2,86,560.0,88.2,99,58,33.0,21,47.6,1762,4.9,12.972,21,11.9
1931.3,86,554.8,88.2,99,58,34.4,21,39.1,1751,6.7,12.986,21,12.0
1934.4,86,552.0,88.2,99,58,51.5,21,48.5,1762,2.6,13.040,21,8.4
1937.5,86,550.3,88.2,99,58,24.4,21,33.9,1738,4.2,13.086,21,6.0
1940.6,86,548.0,88.2,99,57,28.5,21,40.3,1765,4.3,12.960,21,6.3
1943.7,86,546.1,88.2,99,57,21.5,21,28.7,1697,5.3,12.960,21,8.0
1946.8,86,540.3,88.2,100,55,13.7,21,20.9,1648,2.9,12.909,21,4.9
1949.9,86,536.0,88.2,99,55,38.9,21,43.5,1691,6.3,13.037,21,11.5
1953.0,86,534.7,88.2,100,57,15.0,21,20.1,1721,3.6,13.040,21,4.0
1956.1,86,525.4,88.0,100,57,16.4,21,15.9,1732,2.8,13.040,21,6.6
1959.2,86,522.0,88.2,99,60,25.7,21,21.1,1832,2.7,12.895,21,8.1
1962.3,86,512.9,88.2,100,60,10.2,21,11.4,1803,0.9,13.040,21,5.0
1965.4,86,512.0,88.2,100,57,50.4,21,60.9,1856,11.6,13.040,21,12.5
1968.5,86,515.9,88.2,100,56,30.2,21,40.2,1767,1.5,13.016,21,4.9
1971.6,86,508.0,88.2,100,54,25.2,21,24.3,1666,1.1,12.960,21,6.1
1974.7,86,508.0,88.2,99,52,59.2,21,65.9,1812,17.0,12.942,21,16.4
1977.8,86,521.3,88.2,99,52,79.2,21,91.3,2309,32.8,13.018,21,37.8
1980.9,86,540.9,88.2,99,52,77.9,20,89.1,2692,36.5,12.960,20,41.6
1984.0,86,555.2,88.2,99,54,76.2,20,87.0,2831,33.2,12.960,20,39.5
1987.1,86,568.7,88.2,99,56,71.5,20,82.2,2253,20.2,13.002,20,23.0
1990.2,86,574.6,88.2,99,57,56.3,20,73.0,1947,18.8,13.040,20,17.4
1993.3,86,576.9,88.1,99,59,61.6,20,68.3,1839,13.2,12.960,20,17.0
1996.4,86,580.0,87.8,99,63,57.6,20,59.4,1971,12.4,12.960,20,18.8
1999.5,86,576.7,87.8,100,66,14.9,20,14.8,1987,0.9,12.960,20,4.8
2002.6,87,570.9,87.8,100,66,10.3,20,12.5,1975,0.6,12.955,21,4.3
2005.7,87,554.4,87.8,100,65,10.2,20,11.6,1929,0.6,13.040,21,4.3
2008.8,87,546.8,87.8,100,62,15.7,20,24.3,1870,3.7,12.936,21,6.5
2011.9,86,544.1,87.8,99,61,48.7,20,52.7,1919,9.6,13.011,21,14.1
2015.0,86,548.0,87.8,99,62,56.5,20,60.9,1933,10.6,13.057,21,17.3
2018.1,86,550.9,87.8,100,64,35.7,20,28.5,1942,3.6,13.097,21,7.2
2021.2,86,544.7,87.8,99,64,33.9,20,38.3,1979,6.1,13.040,21,11.3
2024.3,86,544.0,87.8,100,65,19.8,20,27.0,2006,2.2,13.040,21,7.5
2027.4,86,540.8,87.8,100,65,17.7,20,20.5,2027,2.6,12.960,21,6.7
2030.5,86,538.7,87.8,100,63,21.6,20,23.3,1910,3.0,13.019,21,7.3
2033.6,86,536.0,87.8,100,62,28.4,20,31.3,1928,4.8,12.989,21,8.9
2036.7,86,532.0,87.7,100,62,20.9,20,20.2,1938,3.6,13.040,21,9.6
2039.8,86,535.9,87.5,100,62,32.7,20,40.1,1958,8.6,12.960,21,13.4
2042.9,86,532.0,87.5,100,62,16.1,20,16.2,1837,1.6,13.035,21,6.7
2046.0,86,528.0,87.2,100,61,21.6,20,25.5,1815,3.6,12.960,21,7.0
2049.1,86,524.1,87.5,100,60,18.5,20,26.2,1806,4.8,13.016,21,6.7
2052.2,86,528.5,87.1,100,61,66.7,20,77.2,2108,17.5,13.034,21,21.5
2055.3,86,536.0,87.1,100,63,25.9,20,31.4,1945,8.7,12.971,21,16.5
2058.4,86,532.7,87.1,100,61,14.2,20,14.8,1824,0.7,13.040,21,4.3
2061.5,86,526.5,87.1,100,60,19.4,20,16.7,1778,6.0,13.040,21,11.5
2064.6,86,527.7,87.1,100,61,68.0,20,77.6,1973,15.6,12.984,21,21.2
2067.7,86,534.3,87.1,100,61,66.3,20,75.5,1888,17.9,13.040,21,19.4
2070.8,86,544.0,87.1,99,63,55.3,20,52.2,1924,13.4,12.960,21,18.6
2073.9,86,541.0,87.1,100,63,38.8,20,29.1,1875,2.4,13.031,21,4.5
2077.0,86,544.0,87.1,100,62,61.0,20,68.3,1904,13.0,13.008,21,11.9
2080.1,86,544.0,87.1,100,62,21.9,20,37.6,1875,12.8,13.028,21,20.1
2083.2,86,548.0,87.1,100,62,53.8,20,62.9,1907,10.4,13.044,21,14.3
2086.3,86,544.5,87.1,100,61,15.5,20,15.0,1852,1.9,13.021,21,6.4
2089.4,86,544.0,87.1,100,60,24.3,20,39.0,1814,8.2,12.903,21,11.8
2092.5,86,544.0,87.1,100,60,20.4,20,26.5,1793,6.9,12.880,21,6.4
2095.6,86,540.0,87.1,100,58,29.8,20,26.4,1762,9.3,12.944,21,13.0
2098.7,86,543.9,87.1,100,58,64.5,20,72.6,1923,13.4,12.960,21,19.5
2101.8,86,548.0,87.1,100,60,50.2,20,53.3,1887,11.3,12.960,21,6.7
2104.9,86,544.0,87.1,100,60,38.1,20,48.3,1810,7.3,13.011,21,9.1
2108.0,86,547.4,87.1,100,60,59.3,20,68.3,1895,14.8,13.040,21,17.5
2111.1,86,552.0,87.1,100,61,63.0,20,74.1,2003,11.7,13.040,21,15.8
2114.2,86,555.7,87.1,100,62,25.8,20,30.8,1864,6.4,12.984,21,13.2
2117.3,86,552.0,87.1,100,61,29.2,20,30.7,1815,5.7,13.040,21,10.2
2120.4,86,552.0,87.1,100,60,49.5,20,55.9,1841,9.8,13.040,21,13.9
2123.5,86,554.8,87.1,100,59,57.6,20,64.4,1849,15.1,12.963,21,19.3
2126.6,86,560.0,87.1,100,60,42.6,20,46.1,1831,12.1,12.996,21,16.0
2129.7,86,551.9,87.1,100,57,9.9,20,11.4,1670,0.4,13.040,21,3.7
2132.8,86,543.1,87.1,100,48,10.9,20,14.3,1503,2.5,12.992,21,8.1
2135.9,86,542.8,87.1,100,51,74.5,20,85.9,1861,24.5,13.040,21,26.2
2139.0,86,557.3,87.1,100,55,72.9,20,84.4,2250,23.1,12.997,21,26.8
2142.1,86,561.3,87.1,100,57,51.3,20,44.6,1755,1.4,12.960,21,10.2
2145.2,86,560.0,87.1,100,57,46.2,20,52.8,1791,9.3,13.015,21,12.3
2148.3,86,560.0,87.1,100,57,33.3,20,46.7,1793,7.5,13.034,21,9.9
2151.4,86,560.0,87.1,100,58,45.6,20,50.6,1756,9.6,13.009,21,16.1
2154.5,86,560.0,87.1,100,58,45.5,20,52.9,1750,8.3,12.960,21,11.3
2157.6,86,561.2,87.1,100,57,53.9,20,59.6,1750,15.0,13.012,21,20.6
2160.7,86,564.0,87.1,100,59,38.7,20,48.1,1846,12.5,13.040,21,20.0
2163.8,86,559.2,87.1,100,57,15.9,20,18.5,1640,0.5,12.976,21,5.1
2166.9,86,541.1,87.1,100,50,17.8,20,20.2,1527,0.5,13.040,21,5.4
2170.0,86,532.0,87.1,100,50,21.3,20,20.6,1507,1.9,13.106,21,6.0
2173.1,86,528.0,87.1,100,50,34.8,20,34.9,1600,6.5,13.040,21,6.7
2176.2,86,533.5,87.1,100,52,68.9,20,79.6,1753,19.2,12.960,21,21.9
2179.3,86,541.9,87.5,100,54,69.0,20,79.9,2025,19.2,12.960,21,23.4
2182.4,86,550.9,87.5,100,57,72.5,20,83.3,2183,22.2,13.040,21,26.5
2185.5,86,561.8,87.5,100,60,73.7,20,84.2,2315,23.4,13.065,20,27.8
2188.6,86,571.5,87.5,100,63,73.1,20,83.8,2319,22.8,12.960,20,27.6
2191.7,86,577.8,87.5,100,65,69.9,20,80.8,2153,20.1,13.021,20,24.5
2194.8,86,580.0,87.5,100,66,71.8,20,76.8,2012,13.9,12.930,20,21.4
2197.9,86,585.8,87.1,100,66,66.8,20,81.7,2219,23.5,13.026,20,18.6
2201.0,86,588.0,87.1,100,65,62.7,20,73.1,2013,17.7,12.996,20,20.4
2204.1,86,592.0,87.1,100,64,74.3,20,84.7,2178,23.6,13.009,20,27.4
2207.2,87,596.5,87.1,100,62,75.1,20,85.5,2359,26.1,13.002,20,31.4
2210.3,87,604.7,87.1,100,60,75.3,20,86.4,2414,26.7,13.059,20,31.4
2213.4,87,612.4,87.1,100,59,74.7,20,86.3,2417,26.1,13.040,20,31.3
2216.5,87,618.5,87.1,100,58,75.3,20,87.1,2414,26.7,12.962,20,31.3
2219.6,87,624.8,86.7,100,58,75.3,20,86.8,2415,27.4,13.008,20,32.2
2222.7,87,631.1,86.7,100,59,74.4,20,64.0,2221,23.1,12.894,20,32.5
2225.8,87,626.9,86.7,100,58,14.8,19,14.7,1764,0.6,13.040,20,6.9
2228.9,87,624.0,87.0,100,57,38.4,19,51.0,1730,9.5,13.040,20,13.0
2232.0,87,618.5,87.1,100,57,49.2,19,61.4,1774,3.1,13.040,20,9.9
2235.1,87,612.2,87.1,100,56,35.9,19,36.8,1712,5.5,12.936,20,11.9
2238.2,87,610.0,87.1,100,57,53.9,19,53.6,1767,6.8,13.026,20,11.9
2241.3,87,608.0,87.1,100,58,57.4,19,67.3,1846,12.8,12.991,20,14.6
2244.4,87,602.9,87.1,100,59,10.4,19,11.6,1757,0.4,13.040,20,4.0
2247.5,87,593.7,87.1,100,57,9.4,19,11.4,1714,0.4,12.981,20,3.7
2250.6,87,578.3,87.1,100,56,11.0,19,12.4,1664,0.1,13.040,20,4.3
2253.7,86,561.8,87.1,100,54,16.7,19,19.3,1576,0.4,13.040,20,5.2
2256.8,86,544.8,87.1,100,49,17.5,19,20.8,1489,0.4,13.040,20,4.9
2259.9,86,540.0,87.1,100,48,34.0,19,37.9,1542,4.6,12.989,20,8.1
2263.0,86,540.0,87.1,100,50,44.9,19,49.5,1564,8.2,12.969,20,11.8
2266.1,86,540.3,87.1,100,51,52.6,19,60.3,1625,10.8,13.002,20,13.7
2269.2,86,544.0,87.1,100,53,38.4,19,52.5,1655,11.8,13.035,20,14.3
2272.3,86,539.3,87.1,100,52,13.9,19,15.0,1568,0.4,13.000,20,4.7
2275.4,86,524.1,86.9,100,50,15.2,19,17.6,1520,0.4,12.963,20,4.7
2278.5,86,511.2,87.1,100,48,12.7,19,15.6,1481,0.6,13.040,20,4.2
2281.6,86,508.0,87.1,100,48,14.3,19,15.8,1448,1.0,13.040,20,3.6
2284.7,86,504.0,87.1,100,48,17.9,19,22.2,1447,1.7,13.074,20,4.9
2287.8,86,501.2,87.1,100,47,16.7,19,18.3,1462,3.0,13.032,20,5.7
2290.9,86,500.0,87.1,100,49,39.5,19,45.0,1587,6.6,13.013,20,10.0
2294.0,86,500.0,87.1,100,50,31.0,19,35.7,1563,1.0,12.969,20,6.2
2297.1,86,492.9,87.1,100,49,15.2,19,18.4,1501,0.4,13.040,20,5.0
2300.2,86,480.5,87.1,101,48,15.6,19,17.6,1475,0.9,12.960,20,4.8
2303.3,86,476.0,87.1,100,48,23.2,19,27.0,1462,3.0,13.017,20,6.6
2306.4,86,476.0,86.8,100,49,36.8,19,42.9,1562,6.8,12.984,20,9.1
2309.5,86,478.1,86.7,101,49,13.6,19,14.3,1524,1.4,12.975,20,3.8
2312.6,86,476.1,86.7,100,50,37.1,19,41.5,1562,7.3,12.990,20,10.3
2315.7,86,480.0,86.9,100,51,52.5,19,61.0,1673,9.4,13.040,20,13.1
2318.8,86,484.0,87.1,101,52,22.9,19,32.6,1567,5.0,13.006,20,5.0
2321.9,86,480.9,87.1,101,49,12.7,19,14.3,1483,0.7,13.040,20,3.5
2325.0,86,470.2,87.1,101,43,11.9,19,13.8,1298,0.4,13.040,20,3.5
2328.1,86,459.5,87.1,101,36,13.2,19,15.6,1237,0.4,13.040,20,3.5
2331.2,86,450.8,87.1,101,28,12.5,19,15.3,1225,0.4,12.886,20,3.5
2334.3,86,442.9,87.1,101,18,13.2,19,16.2,1163,0.4,12.997,20,3.5
2337.4,86,436.0,87.5,101,9,20.6,19,27.2,991,0.4,13.040,20,4.2
2340.5,86,428.9,87.5,101,3,28.2,19,37.5,708,0.4,13.102,20,4.3
2343.6,86,419.4,87.5,101,0,25.6,19,31.7,750,0.4,13.006,20,4.1
2346.7,86,409.6,87.8,101,0,20.4,19,26.3,692,0.4,12.960,20,3.2
2349.8,86,404.3,87.5,101,0,19.8,19,25.8,605,0.8,12.854,21,2.7
2352.9,86,398.1,87.8,101,0,19.8,19,25.6,562,0.8,13.026,21,2.4
2356.0,86,392.0,87.8,101,0,31.9,19,40.5,1137,4.2,12.872,21,5.7
2359.1,86,394.9,87.5,100,10,51.2,19,58.8,1596,8.5,12.892,21,13.1
2362.2,86,401.3,87.5,100,18,70.7,19,81.3,1606,14.6,13.040,21,20.5
2365.3,86,416.2,87.5,100,25,75.6,19,86.1,1883,24.1,13.040,21,27.9
2368.4,86,441.4,87.5,100,31,76.6,19,87.2,1937,25.5,12.892,20,29.2
2371.5,86,464.5,87.5,100,37,77.0,19,86.9,2000,22.1,13.040,20,26.0
2374.6,86,473.5,87.5,101,39,15.5,19,17.3,1250,1.9,13.040,20,6.8
2377.7,87,468.8,87.5,101,39,61.7,19,63.5,1383,9.3,13.040,20,14.2
2380.8,87,481.2,87.5,100,40,60.4,19,71.8,1583,11.6,13.040,20,14.3
2383.9,87,483.5,87.8,101,42,29.3,19,31.1,1254,2.9,13.000,20,8.9
2387.0,87,480.0,87.8,101,40,21.0,19,22.6,1212,3.5,13.094,20,7.0
2390.1,87,476.0,87.5,101,40,23.6,19,30.4,1191,3.4,13.040,20,6.4
2393.2,87,481.7,87.5,100,40,65.3,19,66.0,1487,15.8,12.887,21,18.6
2396.3,87,494.5,87.5,100,43,69.9,19,81.2,1871,19.8,12.960,21,22.9
2399.4,87,496.6,87.5,101,45,33.2,19,34.3,1424,1.5,12.982,20,4.7
2402.5,87,486.7,87.5,101,42,23.2,19,26.7,1267,0.7,13.040,20,5.7
2405.6,87,480.9,87.7,101,40,20.9,19,28.1,1237,0.8,13.040,20,4.3
2408.7,87,470.8,87.8,101,35,13.3,19,16.2,1212,0.8,13.040,20,3.5
2411.8,87,461.8,87.8,101,22,13.3,19,16.0,1183,0.4,13.040,20,3.5
2414.9,87,453.3,87.8,101,10,15.1,19,18.9,1012,0.4,12.927,21,3.1
2418.0,86,444.5,88.1,101,2,19.1,19,24.9,600,0.8,12.870,21,2.7
2421.1,86,436.8,88.2,101,0,26.9,19,34.6,648,0.8,13.040,21,3.2
2424.2,86,428.2,88.2,101,0,28.2,19,37.5,681,0.6,12.933,21,4.2
2427.3,86,417.6,88.2,101,0,24.0,19,33.5,759,0.4,12.954,21,3.3
2430.4,86,411.3,88.2,101,0,35.5,19,38.6,1277,4.3,12.834,21,6.1
2433.5,86,411.1,88.2,100,10,55.3,19,62.8,1758,11.8,12.974,21,15.4
2436.6,86,422.7,88.1,100,20,67.6,19,78.7,1761,17.8,12.982,22,20.7
2439.7,86,440.3,87.8,100,27,71.9,19,82.0,1800,21.0,12.987,23,24.4
2442.8,86,458.0,87.8,100,32,60.4,19,76.0,1722,19.2,12.893,21,18.4
2445.9,86,463.0,87.8,101,34,22.4,19,29.3,1372,2.3,13.001,21,5.7
2449.0,86,453.1,87.8,101,32,16.5,19,19.4,1166,0.4,12.970,21,3.9
2452.1,86,445.3,87.8,101,28,13.3,19,15.8,1197,0.4,12.983,21,3.5
2455.2,86,433.8,87.8,101,24,13.3,19,15.7,1199,0.4,13.029,21,3.5
2458.3,86,428.4,88.0,101,17,13.4,19,17.0,1108,0.4,12.960,21,3.5
2461.4,86,419.6,88.2,101,9,16.2,19,22.2,824,0.2,13.001,21,4.6
2464.5,86,409.9,88.2,101,3,27.9,19,36.9,669,0.4,12.960,21,4.3
2467.6,86,402.6,88.2,101,0,25.2,19,31.7,736,0.4,13.016,21,3.7
2470.7,86,396.1,88.2,101,0,19.6,19,25.7,652,0.8,12.974,21,2.7
2473.8,86,389.6,88.2,101,0,19.3,19,25.1,577,0.8,12.803,21,2.5
2476.9,86,383.1,88.2,101,0,18.8,19,24.8,587,0.8,12.865,22,2.4
2480.0,86,377.0,88.2,101,0,22.5,19,28.9,605,0.7,12.960,23,2.4
2483.1,86,371.4,87.8,101,0,28.1,19,37.8,653,0.4,12.914,23,3.8
2486.2,87,361.7,87.8,101,0,27.4,19,35.6,724,0.4,12.900,23,3.9
2489.3,87,354.6,87.5,101,0,19.6,19,26.0,728,0.4,13.040,23,2.9
2492.4,87,348.5,87.5,101,0,19.1,19,25.1,624,0.4,12.984,23,2.7
2495.5,87,344.0,87.4,101,0,18.8,19,24.7,562,0.7,12.982,23,2.4
2498.6,87,340.5,87.1,101,0,18.8,19,24.3,575,0.7,12.918,23,2.5
2501.7,87,334.2,87.1,101,0,27.4,19,34.8,638,0.4,12.689,23,4.0
2504.8,87,324.2,87.1,101,0,28.3,19,36.7,709,0.4,13.016,23,3.9
2507.9,87,320.0,86.7,101,0,25.4,19,33.8,772,0.4,12.960,23,3.5
2511.0,87,315.6,86.7,101,0,19.6,19,25.4,689,0.4,12.960,24,3.0
2514.1,87,310.0,86.7,101,0,18.6,19,24.6,608,0.4,13.031,24,2.5
2517.2,87,304.0,86.3,101,0,18.7,19,24.2,575,0.4,12.907,24,2.4
2520.3,87,301.3,86.3,101,0,24.9,19,33.3,632,0.4,12.875,24,3.3
2523.4,87,295.1,86.3,101,0,29.7,19,36.9,701,0.4,12.781,24,4.1
2526.5,87,289.3,86.3,101,0,27.0,19,35.4,755,0.4,12.957,24,4.2
2529.6,87,283.9,85.9,101,0,21.2,19,28.9,767,0.4,12.960,24,3.4
2532.7,87,280.0,85.9,101,0,19.4,19,25.4,681,0.8,12.811,24,2.8
2535.8,87,276.0,85.9,101,0,18.8,19,24.5,611,0.4,12.838,24,2.4
2538.9,87,272.6,85.9,101,0,22.7,19,28.5,604,0.4,12.927,25,2.4
2542.0,87,266.4,85.9,101,0,28.3,19,37.3,661,0.4,12.927,25,4.0
2545.1,87,260.3,85.9,101,0,28.0,19,36.3,736,0.4,13.020,25,3.9
2548.2,87,258.4,85.9,101,0,25.6,19,31.4,774,0.4,12.900,25,3.6
2551.3,87,252.4,85.9,101,0,19.6,19,25.5,714,0.4,13.019,25,3.1
2554.4,87,250.3,85.9,101,0,19.3,19,25.4,636,0.4,13.029,25,2.5
2557.5,87,245.0,85.9,101,0,18.0,19,24.3,575,0.4,13.003,25,2.4
2560.6,87,244.0,85.5,101,0,29.6,19,37.9,912,1.3,12.911,26,6.6
2563.7,87,247.7,85.5,100,8,52.8,19,62.0,1715,8.8,12.979,26,14.3
2566.8,87,260.4,85.5,100,17,65.6,19,74.2,1676,16.0,13.040,26,19.5
2569.9,87,283.5,85.5,100,25,69.4,19,79.5,1756,18.5,13.013,26,22.4
2573.0,87,314.5,85.5,100,30,69.7,19,80.3,1750,19.5,12.960,26,22.6
2576.1,87,331.7,85.5,100,33,37.8,19,43.6,1568,10.1,13.014,26,14.5
2579.2,87,342.5,85.5,101,34,42.6,19,48.1,1373,7.7,13.039,25,10.2
2582.3,87,348.6,85.5,101,35,44.3,19,50.1,1291,5.0,13.042,25,9.5
2585.4,87,358.5,85.5,101,35,34.0,19,41.2,1262,5.2,13.041,25,9.2
2588.5,87,360.0,85.5,101,35,19.7,19,25.7,1111,1.9,13.040,25,4.8
2591.6,87,360.0,85.5,101,34,16.5,19,20.6,1209,0.6,13.040,25,3.5
2594.7,87,353.9,85.7,101,26,12.7,19,15.4,1232,0.4,12.970,25,3.5
2597.8,87,344.8,85.9,101,10,15.6,19,18.0,1129,1.1,13.013,25,4.4
2600.9,87,344.0,85.9,101,7,34.2,19,39.3,1676,3.9,13.033,25,6.2
2604.0,87,343.9,85.9,101,8,23.9,19,27.8,1184,0.2,12.880,25,5.8
2607.1,87,340.0,85.9,101,5,26.0,19,31.6,1164,0.4,13.034,25,5.5
2610.2,87,335.2,85.9,101,0,25.2,19,32.6,877,0.4,12.931,25,4.4
2613.3,87,328.6,85.9,101,0,53.0,19,57.3,569,0.6,12.865,25,0.0
2616.4,87,326.5,85.9,101,0,0.0,4,6.5,21,1.2,12.744,25,3.4
2619.5,87,324.0,85.9,101,0,0.0,4,0.0,0,1.6,12.720,25,6.3
2622.6,87,324.0,85.9,101,0,0.0,4,0.0,0,1.6,12.720,25,6.3
2625.7,87,324.0,85.9,101,0,0.0,4,0.0,0,1.6,12.720,25,6.3
2628.8,87,324.0,85.9,101,0,0.0,4,0.0,0,1.6,12.720,25,6.3
2631.9,87,324.0,85.9,101,0
