BlueDriver Data Log
Dec 12, 2018 6:26:20 PM
Time (s),Accelerator Pedal Position E (%),Mass Air Flow Rate (g/s),Intake Air Temperature (°C),O2 Bank 1 - Sensor 2 - Oxygen Sensor Voltage (V),Absolute Throttle Position B (%),Fuel Level Input (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Absolute Throttle Position (%),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Load Value (%),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Wide Range O2S: Bank 1 - Sensor 1 - Equivalence Ratio (λ),Short Term Fuel Trim Bank 1 (%),Relative Throttle Position (%),Commanded Evaporative Purge (%),Evap. System Vapor Pressure (Pa),Barometric Pressure (kPa),Vehicle Speed (km/h),Wide Range O2S: Bank 1 - Sensor 1 - Voltage (V),Timing Advance for #1 cylinder (°),Commanded Equivalence Ratio (λ),O2 Bank 1 - Sensor 2 - Short Term Fuel Trim (%),Engine RPM (rpm),Accelerator Pedal Position D (%),Control Module Voltage (V)
1324.4,23.4,29.10,16,0.702,29.4,41.9,12,84.3,30.6,87,587.8,78.9,0.1,33.8,1.002,-0.8,28.3,20.4,0.0,102,106,2.189,12.7,1.000,99.2,2486,24.2,12.922
1341.6,23.2,30.78,15,0.699,31.0,41.2,12,82.2,32.0,87,614.5,74.0,0.0,32.1,1.006,0.0,27.0,86.2,0.0,101,121,2.203,14.9,1.002,99.2,2591,22.4,12.955
1358.8,17.3,22.11,16,0.710,20.7,41.1,12,47.0,15.0,87,604.6,49.6,-0.9,16.1,0.984,0.5,10.5,82.9,43.9,100,118,2.184,21.2,0.997,99.2,2247,16.7,12.960
1376.0,0.0,3.16,16,0.000,3.7,40.5,12,10.8,3.9,86,539.5,9.9,-3.9,5.0,1.729,1.1,1.2,1.9,0.0,102,93,3.383,-8.7,0.018,99.2,1904,0.0,12.960
1393.2,15.6,18.42,16,0.695,24.1,40.8,12,84.0,22.5,86,565.4,63.8,-0.5,26.0,0.992,-0.6,22.8,88.0,6.3,101,100,2.189,12.5,0.998,99.2,2467,19.9,12.960
1410.4,18.7,20.62,16,0.694,21.6,38.2,12,75.9,21.0,87,572.0,34.3,-1.6,15.7,0.970,-1.8,16.9,92.9,0.0,101,96,2.200,15.2,0.997,99.2,1908,19.0,12.960
1427.6,27.3,30.62,16,0.699,36.4,39.3,12,88.3,36.7,87,593.3,78.4,0.0,36.9,0.998,0.0,32.2,86.3,2.7,101,96,2.198,11.5,1.001,99.2,2468,27.5,12.984
1444.8,26.9,30.31,15,0.705,35.5,39.4,12,88.3,35.6,87,620.9,77.6,0.0,35.8,0.995,-0.7,31.1,86.3,5.3,101,98,2.188,11.9,0.997,99.2,2459,27.3,12.960
1462.0,25.7,30.28,15,0.705,34.2,38.9,12,86.3,34.6,87,640.0,76.6,0.0,35.3,0.999,0.7,29.7,86.7,3.3,101,102,2.176,12.0,0.999,99.2,2480,25.4,12.933
1479.2,24.5,30.09,15,0.711,32.2,37.1,12,84.5,32.4,87,644.0,75.1,0.0,32.4,1.006,0.0,27.7,86.7,6.0,101,107,2.177,13.2,0.998,99.2,2543,24.9,12.969
1496.4,8.6,12.72,15,0.589,13.6,39.3,12,52.8,11.6,87,630.5,46.0,-1.7,14.6,1.003,3.8,11.0,6.4,2.5,101,108,2.168,23.0,1.002,99.2,2051,6.7,12.960
1513.6,0.0,2.85,15,0.000,3.5,41.1,12,14.4,3.5,87,560.2,12.0,-3.9,3.5,1.999,0.0,0.4,0.0,0.0,101,58,3.651,-13.0,0.000,99.2,1333,0.0,12.960
1530.8,7.2,4.42,15,0.857,7.7,42.6,12,37.8,7.2,86,503.2,24.6,-1.2,5.0,1.023,-1.1,0.8,0.0,0.0,101,6,2.118,11.0,0.957,99.2,807,0.0,12.828
1548.0,19.7,20.77,15,0.728,24.5,40.7,12,82.3,24.5,86,524.9,72.2,0.0,24.9,1.001,0.1,23.4,77.5,5.0,100,56,2.199,8.0,1.001,99.2,1808,20.3,12.960
1565.2,22.2,25.54,14,0.728,28.4,40.3,12,85.0,28.5,87,580.0,75.3,0.8,28.6,0.997,0.9,24.4,89.4,0.9,100,80,2.178,9.8,0.999,99.2,2143,22.5,12.880
1582.4,19.0,21.85,14,0.711,23.3,39.6,12,79.2,23.1,87,603.9,69.0,0.8,22.7,1.006,-0.2,19.1,79.2,22.8,100,91,2.202,13.7,0.996,99.2,1987,19.0,12.960
1599.6,16.0,17.10,14,0.710,17.6,39.6,12,68.1,17.8,87,608.0,61.2,0.8,18.1,1.000,0.0,15.1,45.7,19.9,100,93,2.185,17.8,0.999,99.2,1830,16.3,12.920
1616.8,27.5,27.86,14,0.685,35.9,39.6,12,88.8,35.1,87,618.4,76.1,0.8,33.3,1.001,-0.3,28.0,84.6,10.3,100,79,2.193,10.2,1.001,99.2,2252,27.0,12.960
1634.0,30.0,36.37,12,0.720,37.7,38.4,12,84.3,38.1,86,654.3,74.5,0.0,37.3,1.003,-0.3,31.6,84.5,1.0,100,85,2.187,18.5,0.996,99.2,3009,30.2,12.960
1651.2,28.2,35.51,12,0.733,37.5,37.6,12,83.3,37.4,86,672.0,73.7,0.0,37.4,0.999,1.1,31.8,85.5,11.0,99,88,2.174,17.5,1.002,99.2,2959,28.6,12.880
1668.4,29.8,34.92,14,0.702,40.2,37.6,12,84.5,40.5,86,680.0,75.3,0.0,40.3,1.000,-0.8,35.0,84.7,8.6,99,90,2.188,16.1,1.001,99.2,2925,29.8,12.998
1685.6,29.7,35.03,14,0.715,41.8,36.7,12,86.5,41.6,86,688.0,75.7,0.0,40.8,0.998,-0.8,35.1,0.0,0.3,99,90,2.174,16.0,1.001,99.2,2895,29.8,12.960
1702.8,31.4,35.36,14,0.703,40.7,36.0,12,84.5,41.1,86,688.5,73.5,0.0,40.8,0.994,-0.0,34.9,84.7,5.9,98,88,2.183,17.8,1.002,99.2,2966,31.4,12.914
1720.0,23.6,31.22,14,0.692,32.3,36.3,12,78.1,27.4,86,687.6,58.2,0.8,19.4,1.032,-2.2,16.5,55.5,0.2,98,97,2.163,14.4,1.001,99.2,2553,25.1,12.960
1737.2,9.9,12.47,14,0.712,6.3,38.1,12,14.8,5.5,87,660.5,14.9,-3.5,7.5,1.857,-0.3,5.8,22.9,0.0,98,117,2.188,26.4,0.937,99.2,2310,15.3,12.960
1754.4,0.0,3.27,14,0.000,3.9,41.2,12,11.8,3.9,86,577.9,10.2,-3.9,4.3,1.999,0.0,0.8,0.0,0.0,99,94,3.580,-13.0,0.000,99.2,1760,0.0,12.960
1771.6,12.3,12.33,15,0.871,11.1,41.6,12,49.2,11.9,86,524.9,35.9,-2.2,10.1,1.343,-1.4,6.6,13.5,4.8,99,91,2.080,33.7,0.924,99.2,1741,11.6,12.819
1788.8,6.7,5.77,15,0.862,6.4,42.7,12,21.4,6.2,86,500.8,17.3,-3.9,6.2,0.976,1.8,2.8,7.6,21.6,99,94,2.057,38.9,1.010,99.2,1750,6.9,12.960
1806.0,1.7,3.86,15,0.007,4.1,42.7,12,11.4,3.5,86,472.1,10.2,-3.9,4.0,1.999,0.0,0.8,0.0,0.0,99,87,3.572,-13.0,0.000,99.2,1704,2.0,12.902
1823.2,12.5,13.05,14,0.665,13.7,41.6,12,60.3,14.3,86,474.1,52.3,-0.8,14.2,1.002,0.0,11.3,27.1,0.0,99,89,2.190,21.6,1.001,99.2,1692,13.6,12.960
1840.4,14.1,13.72,14,0.711,7.0,40.4,12,34.0,11.0,86,498.7,40.0,-0.8,9.5,1.069,0.8,8.0,20.4,6.7,99,91,2.176,26.7,1.001,99.2,1764,15.1,12.902
1857.6,0.0,2.95,14,0.111,4.0,41.2,12,11.8,4.3,86,484.9,12.2,-3.9,4.7,1.477,0.9,1.0,0.9,1.3,99,89,2.102,-1.4,0.170,99.2,1677,0.3,12.808
1874.8,7.0,5.74,14,0.319,6.5,41.6,12,23.9,5.8,86,466.2,19.6,-2.7,6.8,0.997,0.2,3.6,8.7,46.9,99,84,2.145,38.6,0.979,99.2,1591,7.4,12.940
1892.0,14.7,15.04,14,0.700,15.5,40.3,12,64.9,15.0,86,487.5,55.1,-0.8,14.8,0.994,1.0,11.7,28.3,68.7,99,83,2.186,21.0,0.998,99.2,1659,14.8,12.960
1909.2,2.0,2.99,14,0.008,3.9,39.8,12,11.6,3.9,87,483.4,9.6,-3.9,3.9,1.999,0.0,0.8,0.0,0.0,100,88,3.575,-11.5,0.000,99.2,1660,1.5,12.981
1926.4,6.3,5.31,14,0.739,5.8,40.8,12,20.3,5.5,86,459.5,17.4,-3.9,6.3,0.993,-0.8,3.0,7.7,0.1,100,88,2.179,39.8,1.003,99.2,1678,6.4,12.960
1943.6,10.4,8.63,14,0.391,10.9,40.8,12,48.7,11.8,86,444.0,41.6,-0.8,7.0,1.002,-2.2,3.8,8.0,0.0,100,86,2.447,37.4,0.978,99.2,1605,9.2,12.800
1960.8,0.0,3.01,14,0.246,3.9,41.2,12,12.3,4.2,86,440.0,10.2,-3.9,4.7,1.079,5.1,2.8,6.7,41.7,100,87,1.925,32.7,0.921,99.2,1649,3.6,12.960
1978.0,11.5,10.02,14,0.667,11.9,40.4,12,57.6,15.2,86,456.0,55.6,-0.9,14.6,1.017,-0.4,10.1,22.2,51.6,100,87,2.145,26.6,0.994,99.2,1626,11.9,12.960
1995.2,10.2,9.66,14,0.690,12.5,39.3,12,58.3,14.8,86,491.8,56.7,-0.7,16.2,1.010,0.5,13.4,39.3,7.1,100,93,2.202,19.0,1.000,99.2,1757,13.7,12.998
2012.4,14.2,14.90,14,0.694,13.3,40.0,12,51.4,3.7,86,498.5,13.6,-3.1,6.2,1.625,-1.5,3.8,8.7,27.1,100,93,2.199,29.4,0.949,99.2,1764,14.4,12.935
2029.6,17.6,21.41,14,0.715,21.0,39.6,12,75.1,21.8,86,534.3,66.9,0.8,22.4,0.999,0.6,17.8,69.6,0.0,99,109,2.188,19.0,1.003,99.2,2070,17.5,12.958
2046.8,14.4,18.15,14,0.635,11.8,40.3,12,32.9,8.9,86,538.1,39.1,-1.6,16.3,0.953,6.5,10.9,0.0,0.0,100,110,2.270,13.3,0.880,99.2,2107,16.8,12.960
2064.0,13.2,15.40,14,0.725,13.9,39.8,12,54.1,14.1,86,509.4,47.1,-1.6,13.7,0.999,1.9,9.8,26.7,54.6,100,104,2.186,25.5,0.996,99.2,2024,13.1,12.960
2081.2,18.3,22.46,12,0.718,22.4,39.6,12,63.8,15.2,86,530.6,54.5,-0.9,17.9,1.005,-0.2,13.4,47.6,2.6,100,108,2.186,18.5,0.998,99.2,2077,18.0,12.960
