BlueDriver Data Log
Dec 3, 2018 6:22:48 PM
Time (s),Accelerator Pedal Position E (%),Mass Air Flow Rate (g/s),Intake Air Temperature (°C),O2 Bank 1 - Sensor 2 - Oxygen Sensor Voltage (V),Absolute Throttle Position B (%),Fuel Level Input (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Absolute Throttle Position (%),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Load Value (%),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Wide Range O2S: Bank 1 - Sensor 1 - Equivalence Ratio (λ),Short Term Fuel Trim Bank 1 (%),Relative Throttle Position (%),Commanded Evaporative Purge (%),Evap. System Vapor Pressure (Pa),Barometric Pressure (kPa),Vehicle Speed (km/h),Wide Range O2S: Bank 1 - Sensor 1 - Voltage (V),Timing Advance for #1 cylinder (°),Commanded Equivalence Ratio (λ),O2 Bank 1 - Sensor 2 - Short Term Fuel Trim (%),Engine RPM (rpm),Accelerator Pedal Position D (%),Control Module Voltage (V)
464.4,0.0,2.16,17,0.732,2.8,29.1,2,27.1,2.9,87,367.0,21.0,-7.8,2.9,0.986,-2.7,0.8,0.0,0.0,102,0,2.180,4.0,0.998,99.2,575,0.0,12.864
481.6,2.4,3.04,18,0.668,3.3,27.8,2,26.3,2.7,87,333.4,20.4,-7.8,2.7,0.972,3.2,0.8,4.3,19.7,102,0,2.135,9.7,0.991,99.2,672,3.3,12.936
498.8,14.4,13.11,18,0.751,14.3,25.0,2,70.4,14.2,87,368.4,60.4,-0.8,14.2,0.996,2.1,10.4,94.7,0.0,101,43,2.158,17.7,1.007,99.2,1373,13.8,12.960
516.0,7.6,6.57,17,0.767,6.1,25.2,2,31.7,7.9,87,412.0,52.6,-0.8,11.8,1.036,-2.3,5.6,76.1,86.9,101,43,2.116,15.7,1.000,99.2,1323,11.5,13.000
533.2,7.3,8.87,18,0.260,6.0,26.1,2,21.8,12.7,87,408.7,66.5,3.1,19.0,0.954,-2.9,14.4,82.2,36.8,101,26,2.204,13.7,1.010,99.2,1505,10.3,12.880
550.4,13.1,13.90,18,0.776,12.5,27.2,2,54.1,12.6,87,401.1,46.5,-0.8,11.9,1.017,4.1,9.2,83.6,0.0,100,24,2.159,17.9,0.997,99.2,1444,12.9,12.960
567.6,22.4,24.86,17,0.771,29.0,23.3,2,85.9,28.8,87,472.0,76.9,3.1,28.6,1.000,-0.8,25.0,89.1,4.5,101,65,2.183,8.4,0.994,99.2,2024,22.9,12.916
584.8,24.3,28.69,15,0.717,30.7,21.8,0,86.2,31.0,87,556.7,76.1,3.1,30.6,1.006,-0.9,26.4,87.8,0.3,101,95,2.184,11.3,0.999,99.2,2391,24.3,12.918
602.0,15.7,19.19,16,0.685,19.7,21.7,0,75.8,21.7,87,583.9,69.1,3.1,22.9,1.005,-1.8,19.1,91.1,0.0,101,110,2.197,14.5,0.994,99.2,2112,19.0,12.960
619.2,20.4,25.40,16,0.702,25.5,23.1,0,80.4,25.4,87,587.5,70.7,3.1,25.2,1.003,-1.0,21.2,89.5,4.6,101,105,2.202,12.8,0.993,99.2,2188,20.8,12.960
636.4,17.4,21.90,16,0.693,20.9,22.8,0,73.7,21.4,87,603.8,66.1,3.1,19.7,1.008,-1.0,14.2,92.3,23.2,100,112,2.187,16.8,0.993,99.2,2137,17.3,12.926
653.6,13.6,16.36,16,0.589,15.3,23.5,0,60.9,17.9,87,596.4,61.0,1.6,18.7,0.991,-2.3,14.5,0.0,0.0,102,112,2.175,19.9,1.004,99.2,2106,15.7,12.914
670.8,16.3,20.39,16,0.692,18.1,23.5,0,64.8,14.9,87,595.7,50.8,1.6,15.0,0.997,-0.4,11.3,93.3,17.9,100,114,2.175,22.2,1.003,99.2,2140,16.2,12.960
688.0,6.2,7.85,16,0.405,7.5,23.7,0,19.1,10.2,86,580.1,42.2,1.6,13.5,0.918,4.6,6.0,83.0,40.3,100,121,2.119,35.1,1.010,99.2,2256,8.9,12.960
705.2,21.9,29.02,15,0.723,27.7,22.7,0,83.9,27.8,86,590.7,73.1,0.8,27.6,1.001,-0.6,22.5,87.5,0.0,101,121,2.186,14.3,0.998,99.2,2524,22.0,12.988
722.4,22.0,28.38,14,0.700,27.5,22.7,-1,82.8,27.2,86,606.8,73.2,0.8,27.1,1.000,0.0,22.4,87.8,9.0,101,115,2.190,14.2,1.000,99.2,2431,21.9,12.828
739.6,21.6,28.19,14,0.681,27.0,23.8,-1,82.0,26.6,86,616.0,72.0,1.8,26.0,0.998,-1.2,21.8,87.8,2.5,101,125,2.196,15.1,0.999,99.2,2414,21.6,12.880
756.8,18.2,22.59,14,0.700,12.2,23.9,-1,42.4,15.1,86,616.0,64.8,3.1,23.5,0.995,-2.9,19.4,41.8,0.0,101,121,2.190,17.8,0.996,99.2,2302,19.6,12.960
774.0,21.0,25.96,14,0.713,27.6,22.4,-1,82.7,26.3,86,615.0,69.4,1.0,24.3,1.011,-1.3,18.0,84.2,31.7,100,118,2.170,21.9,0.998,99.2,2233,19.3,12.900
791.2,21.3,26.73,14,0.724,27.1,22.7,-1,82.9,27.3,86,608.0,72.5,3.1,26.9,0.998,-2.0,22.1,88.3,0.4,101,119,2.194,14.1,0.994,99.2,2330,21.2,12.960
808.4,10.2,11.14,14,0.738,10.2,22.0,-1,37.2,10.2,86,604.8,31.1,1.6,8.8,1.009,-1.5,4.6,94.7,13.2,99,117,2.172,35.4,1.006,99.2,2197,10.1,12.960
825.6,8.9,8.07,15,0.892,7.1,22.7,-1,26.1,7.0,86,562.2,23.1,0.0,7.3,1.360,-4.4,3.9,51.7,34.2,101,105,2.079,32.7,0.921,99.2,1979,7.9,12.898
842.8,25.4,32.00,14,0.720,33.2,22.4,-1,85.5,32.9,86,584.5,76.9,1.6,34.7,1.000,-1.0,30.2,86.3,0.0,101,107,2.191,12.8,0.996,99.2,2588,25.5,12.944
860.0,17.8,22.79,14,0.721,24.3,22.3,-1,83.0,26.4,86,608.0,70.2,3.1,24.8,1.004,0.1,19.9,89.7,23.2,101,114,2.181,17.4,0.994,99.2,2165,14.5,12.960
877.2,11.8,13.01,14,0.716,10.6,23.4,-1,44.4,13.7,87,601.8,54.0,2.3,17.8,0.997,-0.9,11.8,0.0,0.5,101,116,2.191,20.6,0.993,99.2,2196,10.2,12.962
894.4,21.7,26.66,14,0.683,26.1,23.7,-1,82.3,25.1,87,594.1,65.9,2.4,20.1,1.008,-0.8,17.8,69.6,0.0,101,110,2.193,12.7,0.993,99.2,2187,22.7,12.880
911.6,22.0,27.25,14,0.699,27.0,22.1,-1,83.0,26.4,87,612.0,72.2,3.1,25.7,1.003,-1.0,19.8,90.2,0.0,101,117,2.203,13.3,0.993,99.2,2259,21.8,12.961
928.8,15.5,20.40,14,0.714,18.3,22.4,-1,66.0,19.4,87,613.7,43.7,0.0,13.9,0.996,0.0,6.6,9.8,0.0,101,124,2.434,26.3,0.996,99.2,2335,15.0,12.960
946.0,7.5,7.65,15,0.255,6.8,23.8,-1,19.1,6.2,86,581.0,14.8,-3.1,5.8,1.631,1.5,1.1,24.2,6.5,101,120,3.356,-6.6,0.069,99.2,2212,5.2,12.954
963.2,16.1,21.16,14,0.785,20.5,23.9,-1,70.8,18.1,86,568.0,51.4,2.1,16.4,1.004,1.4,10.9,29.9,1571.6,101,119,2.167,28.2,0.994,99.2,2231,9.5,12.888
980.4,16.4,21.04,14,0.726,17.2,22.7,-1,62.0,18.1,86,584.0,44.1,0.4,15.3,1.069,-1.5,11.3,0.0,0.0,102,116,2.390,21.9,0.990,99.2,2205,16.2,12.960
997.6,20.3,24.93,14,0.712,26.1,22.5,-1,82.5,27.7,86,584.3,74.1,1.9,28.1,0.998,0.2,23.0,87.6,9.6,101,115,2.200,12.7,1.002,99.2,2367,20.9,12.882
1014.8,20.0,25.05,14,0.708,24.0,20.8,-1,77.2,23.5,86,604.0,68.3,3.1,23.3,1.001,-0.8,19.0,90.1,2.8,101,121,2.186,15.9,1.000,99.2,2279,19.7,12.883
1032.0,17.8,24.41,14,0.706,21.8,20.9,-1,74.1,22.4,87,613.9,66.0,0.8,22.1,0.998,0.3,15.2,24.7,0.0,101,128,2.182,20.4,1.006,99.2,2412,17.6,12.956
1049.2,21.0,28.00,14,0.703,25.7,20.7,-1,80.5,25.6,87,618.2,40.9,1.5,17.2,0.972,-1.0,6.1,5.5,0.0,101,130,2.206,26.3,0.996,99.2,2465,18.8,12.960
1066.4,16.3,21.87,15,0.803,20.8,23.0,-1,72.0,22.6,86,604.0,68.3,0.8,23.9,1.003,-0.8,18.8,87.8,0.1,101,130,2.128,19.5,1.003,99.2,2425,14.2,12.960
1083.6,17.6,24.20,14,0.713,20.6,22.6,-1,70.8,20.1,86,604.4,63.7,0.8,22.4,1.000,-2.2,17.1,2.7,0.0,102,130,2.193,20.8,0.998,99.2,2453,18.0,12.914
1100.8,22.4,29.95,14,0.710,29.5,22.0,-1,81.9,29.5,86,612.3,72.2,0.8,29.0,0.998,-0.1,23.9,87.8,0.0,101,128,2.189,15.1,0.999,99.2,2572,22.5,12.960
1118.0,23.4,30.42,14,0.693,31.1,18.7,-1,82.7,31.4,86,619.6,72.0,0.8,29.6,0.998,-0.4,24.0,87.5,9.1,101,126,2.185,13.8,0.998,99.2,2560,23.3,12.913
1135.2,22.1,28.49,14,0.714,27.6,20.4,-1,82.7,27.4,86,628.0,72.2,0.8,27.1,0.998,1.3,22.6,88.0,6.7,101,125,2.197,14.3,1.000,99.2,2433,22.4,12.960
1152.4,23.9,31.27,14,0.715,32.2,22.0,-1,83.5,31.8,86,636.0,73.7,0.8,31.8,1.003,1.2,26.7,86.7,8.8,101,116,2.198,14.8,1.000,99.2,2640,24.3,12.897
1169.6,19.7,26.59,14,0.688,24.8,19.8,-1,79.5,25.9,86,640.0,70.5,0.8,26.3,1.000,0.8,19.9,89.1,17.9,101,129,2.153,19.9,1.009,99.2,2444,19.6,12.960
1186.8,18.3,24.94,14,0.705,23.3,19.5,-1,77.6,24.0,86,636.0,69.5,0.8,24.7,1.003,-1.1,20.2,0.0,2.6,102,128,2.188,16.1,1.001,99.2,2400,14.9,12.955
1204.0,3.1,8.30,14,0.161,9.7,18.1,-1,35.2,12.2,86,617.9,35.3,-0.7,6.1,1.334,0.6,1.0,0.0,791.3,101,125,3.424,-8.7,0.000,99.2,2300,0.7,12.886
1221.2,11.8,13.10,15,0.554,13.4,20.7,-1,49.8,13.3,86,540.0,34.1,-0.8,10.6,1.687,-0.9,7.2,22.7,9.7,102,91,1.959,36.9,0.888,99.2,1765,13.1,12.872
1238.4,14.5,16.23,14,0.751,17.4,19.4,-1,63.5,18.7,86,565.3,67.8,3.1,21.5,1.008,-3.1,18.4,91.6,29.5,101,98,2.189,14.8,0.989,99.2,1940,17.5,12.960
1255.6,15.6,18.96,14,0.714,19.4,18.6,-1,70.5,21.7,87,584.0,69.4,3.1,23.5,0.999,0.4,18.6,22.6,0.5,101,110,2.157,20.3,1.003,99.2,2105,14.9,12.940
1272.8,9.4,9.60,14,0.362,12.5,18.0,-1,48.0,18.7,87,585.8,63.7,1.6,19.2,1.001,-2.2,2.9,0.3,0.0,101,112,2.207,-10.5,0.128,99.2,2076,0.6,12.839
1290.0,13.9,16.10,14,0.472,13.4,19.2,-1,55.4,13.2,87,576.0,32.8,-1.4,12.3,0.994,-3.2,6.4,5.5,0.0,101,106,2.151,23.1,1.010,99.2,2025,13.8,12.960
1307.2,6.2,9.51,14,0.459,12.9,20.0,-1,55.7,16.8,87,574.0,55.3,2.3,19.2,0.991,-2.3,18.0,86.9,34.4,101,112,2.172,18.8,0.986,99.2,2091,0.1,12.909
1324.4,21.7,25.97,14,0.700,27.6,19.1,-1,84.1,28.1,87,563.7,75.5,3.1,26.8,1.000,-1.7,19.8,89.8,30.2,101,99,2.190,9.3,1.003,99.2,2143,21.6,12.942
1341.6,20.9,26.94,14,0.677,29.2,17.3,-1,83.5,30.4,87,598.4,73.2,0.8,27.8,1.000,0.0,23.2,87.7,13.5,101,112,2.188,15.5,1.001,99.2,2387,19.7,12.960
1358.8,0.5,4.09,15,0.041,5.2,19.5,-1,15.6,6.8,87,568.1,47.8,0.5,15.8,1.442,-0.4,11.4,40.1,7.1,101,115,3.108,-3.9,0.264,99.2,2190,4.6,12.960
1376.0,11.7,14.34,14,0.694,13.6,18.2,-1,50.7,16.6,86,574.9,59.3,2.8,20.5,0.995,-1.6,10.5,12.9,0.5,101,112,2.103,19.2,1.001,99.2,2135,17.9,12.899
1393.2,7.2,7.44,15,0.445,7.9,19.0,-1,37.3,13.1,86,565.1,70.4,2.8,23.7,0.949,1.5,19.5,83.9,34.1,101,112,2.156,13.6,0.891,99.2,2200,16.4,12.960
1410.4,19.2,25.75,14,0.710,23.6,18.2,-1,76.2,22.7,86,584.0,59.7,1.8,13.7,1.004,-0.8,10.7,17.2,0.0,101,116,2.176,22.8,0.998,99.2,2257,17.4,12.934
1427.6,22.9,30.03,14,0.718,29.0,17.3,-1,82.0,30.1,86,599.9,73.7,0.8,30.1,1.000,0.0,25.3,87.6,1.9,101,120,2.184,14.6,0.998,99.2,2593,22.7,12.960
1444.8,14.7,18.51,14,0.710,17.2,18.4,-1,66.4,18.8,86,604.5,52.3,1.6,16.3,1.001,-1.4,8.9,0.0,0.0,102,121,2.165,15.4,0.995,99.2,2276,14.1,12.960
1462.0,18.5,24.05,14,0.704,24.6,19.2,-1,82.7,27.1,86,579.2,74.2,1.4,28.5,1.002,-1.5,22.9,62.8,0.0,101,116,2.193,16.1,0.995,99.2,2353,18.8,12.960
1479.2,26.2,34.63,14,0.711,35.5,17.7,-1,85.3,35.1,86,596.0,76.7,0.8,36.1,0.997,0.0,31.1,85.5,2.7,101,123,2.193,14.8,1.000,99.2,2821,25.6,12.819
1496.4,25.6,33.35,14,0.721,35.6,16.4,-3,84.6,35.7,86,613.7,75.8,0.8,35.2,0.997,0.8,29.8,85.6,0.0,101,120,2.190,14.5,0.999,99.2,2733,25.9,12.960
1513.6,25.3,33.80,14,0.711,34.2,16.5,-3,84.7,36.0,86,625.4,76.1,0.8,35.6,1.002,-0.8,29.7,84.8,2.2,101,126,2.179,15.5,0.996,99.2,2824,25.6,12.960
1530.8,20.4,27.68,14,0.709,24.5,17.3,-3,72.5,23.6,86,630.7,64.7,0.8,23.1,0.992,1.3,17.5,90.6,0.8,101,138,2.201,22.5,0.999,99.2,2598,18.8,12.960
1548.0,24.9,34.07,14,0.702,34.7,16.7,-3,83.6,34.7,86,636.0,75.4,0.8,34.9,1.010,-1.6,29.0,2.3,0.3,101,126,2.193,15.2,0.999,99.2,2812,25.2,12.991
1565.2,16.3,21.18,14,0.438,25.0,16.7,-3,80.4,29.7,86,638.6,68.4,0.8,14.0,1.005,3.0,1.2,1.9,0.0,101,130,3.076,-2.9,0.226,99.2,2517,7.8,12.905
1582.4,19.5,26.02,14,0.683,22.4,15.5,-3,58.8,18.1,86,632.1,57.3,0.8,19.7,0.998,-0.4,15.3,37.8,23.1,101,129,2.185,20.3,1.003,99.2,2456,19.1,12.914
1599.6,9.1,10.87,14,0.270,10.1,14.6,-3,38.8,16.3,86,596.8,56.3,0.9,17.2,0.945,0.0,11.2,17.5,0.0,101,129,2.676,15.7,0.587,99.2,2400,8.2,12.954
1616.8,21.0,25.77,14,0.863,27.3,15.2,-3,85.3,27.2,86,572.4,71.7,2.5,24.9,1.156,-1.9,18.5,68.0,10.4,101,107,2.666,2.4,0.555,99.2,2161,17.2,12.960
1634.0,20.3,24.79,14,0.720,25.0,14.1,-3,80.0,25.1,86,595.8,70.6,3.1,25.5,1.003,-0.1,21.1,89.8,2.1,101,107,2.187,14.1,0.998,99.2,2177,20.4,12.928
1651.2,24.0,29.07,12,0.708,30.5,14.1,-3,85.5,31.4,87,614.9,77.2,1.2,32.1,0.995,-0.5,27.2,87.0,0.0,101,98,2.170,11.7,1.001,99.2,2423,24.6,12.960
1668.4,26.3,30.23,12,0.705,35.3,14.5,-3,87.8,35.0,87,634.9,77.4,0.8,34.3,1.001,0.2,29.5,86.7,3.7,101,99,2.186,11.7,1.000,99.2,2444,26.4,12.976
1685.6,24.4,29.28,11,0.686,31.7,12.2,-4,85.0,31.9,87,638.8,75.8,1.6,31.5,0.998,-0.3,26.9,87.6,0.0,101,104,2.199,11.7,1.004,99.2,2446,24.8,12.960
1702.8,20.4,25.65,12,0.691,27.7,13.3,-4,85.1,28.6,87,640.0,71.3,2.5,25.2,1.001,-1.3,21.9,89.3,0.0,100,111,2.201,17.7,0.999,99.2,2302,18.7,12.960
1720.0,0.0,2.88,12,0.000,3.5,16.1,-4,12.8,3.5,87,575.8,11.4,-3.1,3.5,1.999,0.0,0.6,0.0,0.8,101,79,3.607,-12.8,0.000,99.2,1463,0.0,12.960
1737.2,1.5,3.19,12,0.070,3.1,18.4,-4,19.8,3.2,86,509.0,16.1,-6.4,3.5,1.289,2.4,0.6,0.0,0.0,101,13,2.917,2.0,1.082,99.2,942,3.5,12.960
1754.4,19.8,21.09,12,0.769,25.0,15.7,-4,83.2,25.1,86,540.4,73.1,2.9,25.1,0.999,1.9,22.0,91.0,2.9,100,61,2.187,9.1,0.998,99.2,1823,20.2,12.912
1771.6,19.2,21.65,12,0.701,23.9,14.9,-4,81.3,23.9,87,580.4,71.1,3.1,23.5,1.002,1.7,20.0,91.2,8.7,100,78,2.179,11.7,1.009,99.2,1944,19.4,12.894
1788.8,18.8,21.51,12,0.724,22.6,13.7,-4,79.2,22.7,87,1563.7,69.3,3.1,22.7,0.999,2.3,19.2,91.5,4.8,100,86,2.182,13.1,1.002,99.2,1962,18.8,12.960
1806.0,19.8,23.14,11,0.700,24.5,13.7,-4,81.1,24.3,87,612.0,70.8,3.1,24.3,1.000,2.2,20.8,91.0,0.0,100,92,2.170,13.0,1.000,99.2,2054,19.8,12.975
1823.2,21.4,26.45,11,0.707,26.7,13.7,-4,82.9,26.8,87,624.9,71.7,2.8,26.7,1.003,1.6,22.4,89.4,5.8,99,82,2.185,13.3,1.000,99.2,2310,21.5,12.960
1840.4,21.6,29.70,10,0.706,28.7,13.5,-5,78.7,28.8,87,644.5,68.9,0.8,28.6,1.006,1.6,23.1,87.8,0.0,99,80,2.189,19.9,1.001,99.2,2739,21.6,12.960
1857.6,22.0,30.70,10,0.713,29.4,12.9,-5,77.2,29.4,86,660.0,66.7,0.8,29.0,0.995,1.6,23.5,88.2,0.0,99,82,2.177,21.9,0.997,99.2,2875,22.0,12.973
1874.8,23.1,31.77,11,0.716,31.0,12.9,-5,79.7,31.0,86,667.9,69.6,0.8,31.0,1.002,1.6,25.0,86.9,8.9,99,83,2.194,19.9,1.001,99.2,2862,23.3,12.924
1892.0,23.1,31.92,11,0.695,31.4,12.9,-5,79.6,31.4,86,672.0,69.8,0.8,31.0,1.002,-1.6,25.5,0.0,0.0,99,84,2.180,20.0,1.008,99.2,2850,23.5,12.903
1909.2,23.3,31.83,11,0.696,31.0,12.2,-5,79.3,31.0,86,676.0,69.0,0.8,31.0,1.003,1.3,25.1,87.5,0.0,98,84,2.195,19.8,0.997,99.2,2850,23.8,12.800
1926.4,26.0,31.87,11,0.714,36.2,12.2,-5,84.7,35.4,86,680.0,72.9,0.8,34.9,0.994,1.3,30.3,86.4,6.7,98,87,2.198,15.1,1.005,99.2,2741,26.3,12.960
1943.6,4.8,9.16,12,0.565,11.4,13.6,-5,40.9,13.8,87,661.7,44.5,0.9,15.0,1.295,0.6,12.7,16.7,0.0,98,108,2.303,34.3,0.996,99.2,2017,1.9,13.030
1960.8,0.0,3.57,12,0.000,4.3,15.8,-5,12.1,4.3,86,577.8,10.2,-3.1,4.3,1.999,0.0,0.7,0.0,0.0,98,104,3.688,-13.0,0.000,99.2,1912,0.0,12.960
1978.0,0.1,4.03,12,0.325,4.5,15.1,-5,12.2,4.5,85,522.4,11.0,-3.1,4.9,1.808,1.3,0.5,2.0,0.0,99,102,3.614,-9.8,0.098,99.2,1960,1.7,12.942
1995.2,8.7,8.32,12,0.791,8.7,17.1,-5,32.5,9.4,85,492.0,31.1,0.5,10.4,0.998,-2.3,6.8,8.4,0.0,99,104,2.188,24.6,0.976,99.2,1955,6.4,12.960
2012.4,5.6,8.65,12,0.443,11.2,16.9,-5,44.3,8.6,85,483.2,22.5,-2.4,8.1,1.022,-1.7,4.9,6.0,0.0,99,104,2.219,22.9,0.998,99.2,1972,3.6,12.934
2029.6,10.0,13.39,11,0.625,12.8,15.7,-5,48.5,12.3,85,495.6,45.2,1.6,13.6,0.997,2.8,9.8,94.0,417.4,98,107,2.177,25.4,0.996,99.2,2013,7.8,12.892
2046.8,16.8,20.32,11,0.713,18.7,14.5,-5,70.5,18.9,86,511.6,52.7,1.7,13.4,0.998,2.1,9.9,94.2,29.9,97,105,2.186,23.9,0.999,99.2,2031,16.7,12.960
2064.0,3.5,5.64,11,0.020,5.6,15.8,-5,15.3,4.6,86,500.8,10.4,-3.1,4.3,1.805,0.0,0.5,0.0,0.0,99,103,3.588,-13.0,0.587,99.2,1926,4.2,12.960
