BlueDriver Data Log
Oct 10, 2018 7:09:22 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (km/h),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
144.0,66,363.0,5.1,0.0,83.5,101,40,19.6,16,-7.0,4.7,0.000,-7.0,0.0,0.0,23.4,0.0,1223,4.14,0.8,13.073,16,0.0,4.7
147.0,66,351.4,4.7,5.2,83.5,101,26,20.7,16,-7.0,5.9,0.553,15.0,0.0,0.7,24.6,0.0,1208,4.14,1.2,13.120,16,0.0,5.1
150.0,66,349.4,9.3,2.2,83.5,101,23,30.2,16,-5.4,7.1,0.998,36.2,0.0,1.5,26.6,0.0,1199,4.12,2.4,13.120,16,0.0,12.2
153.0,66,348.0,10.1,0.0,83.5,101,26,42.6,16,-2.3,7.8,0.997,28.4,0.0,0.8,29.0,0.0,1186,4.22,1.3,13.070,16,0.0,8.5
156.0,66,348.0,5.5,0.0,83.5,101,24,39.2,16,-2.3,9.9,0.917,21.6,6.6,2.2,47.9,4.7,1238,5.27,1.9,13.040,16,0.0,5.5
159.0,66,347.2,5.1,0.0,83.5,101,27,27.1,16,-2.3,7.7,1.001,27.1,8.8,1.9,51.7,9.1,1240,7.66,4.5,13.040,16,0.0,8.2
162.0,66,350.7,6.4,0.0,83.5,101,29,21.1,16,-2.3,5.2,1.080,26.5,4.9,0.0,32.2,8.9,1120,10.96,8.6,13.040,16,0.0,13.7
165.0,66,348.7,6.8,0.0,83.5,101,25,21.6,16,-2.3,5.4,0.979,-11.4,0.0,0.0,26.7,0.0,1075,4.06,2.9,12.984,16,0.0,8.3
168.0,67,343.3,6.2,0.0,83.5,101,12,20.4,16,-2.3,4.7,0.884,7.5,0.0,17.4,27.7,0.0,1060,4.00,0.6,12.998,16,0.0,4.7
171.0,67,339.5,5.9,0.0,83.5,101,11,22.6,16,-2.3,5.2,0.957,19.8,4.2,13.3,34.5,3.8,1240,6.10,1.9,13.040,16,0.0,5.3
174.0,67,337.1,5.4,0.0,83.7,101,11,21.2,16,-4.3,5.2,1.001,24.2,5.9,3.5,38.0,7.8,1535,9.97,5.7,13.040,16,0.0,9.4
177.0,67,333.9,5.7,0.0,83.9,101,11,21.2,16,-5.9,5.1,0.989,12.5,0.5,9.6,24.0,0.0,1175,4.14,0.8,13.040,16,0.3,6.8
180.0,67,332.0,6.6,0.0,83.9,100,9,27.3,16,-2.3,6.7,1.000,41.4,7.1,14.1,32.2,5.5,1426,6.18,1.8,13.040,16,25.5,6.4
183.0,67,331.6,7.3,0.0,83.9,100,14,33.7,16,-2.3,7.1,1.001,36.2,2.6,13.1,31.0,3.2,1322,5.59,1.5,13.040,16,40.1,6.8
186.0,68,327.0,4.7,7.8,83.9,101,11,27.3,16,-2.3,5.8,1.007,23.2,0.0,9.8,28.1,0.0,1131,4.09,0.4,13.040,16,8.2,4.7
189.0,68,325.4,4.9,6.7,83.9,101,7,25.7,16,-2.3,5.5,1.011,16.0,0.0,4.3,25.2,0.6,1100,4.01,0.4,13.040,16,8.2,4.7
192.0,68,324.0,7.2,27.8,83.9,100,6,29.1,16,-2.3,6.9,1.004,33.4,0.0,-0.8,29.8,5.9,1274,5.77,2.0,13.040,16,49.8,6.6
195.0,68,323.2,9.2,56.4,83.9,98,12,29.8,16,-2.3,4.7,0.990,23.4,0.0,8.4,27.2,2.1,1298,4.79,1.4,13.040,16,47.4,6.5
198.0,68,319.5,4.3,13.0,83.9,101,7,25.2,16,-7.1,5.0,0.995,11.4,0.0,8.8,28.2,0.0,1211,4.18,0.4,13.040,16,7.7,4.3
201.0,69,320.0,4.6,23.0,83.9,101,6,23.5,16,-4.6,5.1,1.003,12.5,2.5,2.5,32.7,1.7,1127,4.72,0.4,13.040,16,8.6,4.7
204.0,69,317.7,4.7,14.0,83.9,101,7,21.9,16,-2.1,4.9,1.006,30.1,6.7,-1.8,37.2,7.7,1450,6.68,0.8,13.040,16,20.9,4.7
207.0,69,314.4,5.1,0.0,83.9,100,8,21.7,16,-8.7,4.4,0.992,6.0,0.0,10.9,28.6,0.0,946,4.67,0.8,13.097,16,19.5,5.2
210.0,69,312.0,5.8,20.3,83.9,100,8,36.1,16,-2.3,5.5,1.012,22.6,0.0,7.1,22.8,0.0,1147,4.16,0.6,13.042,16,16.8,5.5
213.0,69,311.8,5.1,143.7,83.9,100,10,26.7,16,-2.3,4.7,1.008,27.8,0.2,6.2,20.4,0.0,1330,4.05,0.4,12.980,16,14.4,5.3
216.0,70,309.0,4.5,44.4,83.9,101,10,23.1,16,-3.0,4.5,1.004,31.2,3.1,5.6,26.8,2.6,1351,4.63,0.4,13.031,16,0.0,4.3
219.0,70,308.0,4.5,1.8,83.9,101,10,19.4,16,-3.7,4.7,1.001,35.3,9.1,1.6,45.9,12.2,1723,9.63,0.8,12.881,16,5.2,4.3
222.0,70,307.1,4.8,3.6,83.9,101,10,18.8,16,-3.1,4.7,0.999,8.5,0.0,2.7,31.0,3.9,1359,6.20,0.8,12.963,16,4.6,4.5
225.0,70,303.9,5.1,0.0,83.9,101,10,18.8,16,-2.0,4.7,0.997,25.2,2.3,2.7,23.9,0.0,1204,4.03,0.7,13.040,16,1.5,4.7
228.0,70,300.9,4.5,6.8,83.9,101,9,19.7,16,-5.3,4.7,0.997,36.4,4.9,2.7,25.1,0.3,1255,3.84,0.4,13.021,16,7.8,4.7
231.0,71,297.9,5.3,69.9,83.9,101,8,23.8,16,-6.5,4.7,1.000,35.4,6.1,3.5,31.4,1.6,1225,3.76,0.4,12.801,16,7.6,4.4
234.0,71,296.0,6.0,105.8,83.9,100,8,30.4,16,3.9,4.7,1.013,42.4,3.5,-3.1,21.7,0.4,1270,4.04,0.4,12.939,16,7.8,4.5
237.0,71,296.0,5.1,0.0,83.9,101,10,20.4,16,0.7,5.0,1.002,20.1,1.2,-0.1,24.0,0.0,1239,4.24,0.6,13.025,16,5.7,4.8
240.0,71,295.6,5.1,0.0,83.9,101,10,21.0,16,0.0,5.1,0.999,10.2,1.1,1.3,25.3,2.0,1234,4.68,1.2,13.008,16,0.8,5.3
243.0,71,293.2,8.5,90.5,83.9,100,11,20.0,16,0.3,5.2,1.000,18.3,3.5,0.1,25.5,5.8,1318,5.66,2.7,13.040,16,8.6,8.2
246.0,71,294.1,8.5,78.4,83.8,100,13,23.1,16,1.7,5.8,1.003,38.1,6.5,-2.5,26.8,7.4,1450,7.04,3.9,13.109,16,21.7,7.7
249.0,71,296.0,6.0,0.0,83.5,101,16,32.9,16,4.7,7.1,1.013,27.4,0.0,-5.5,19.7,0.0,1351,4.64,1.7,13.024,16,16.7,6.0
252.0,72,296.0,4.3,0.0,83.5,101,16,18.8,16,0.6,5.4,0.996,33.8,5.9,-2.3,34.1,5.6,1470,7.30,3.0,12.987,16,18.1,4.7
255.0,72,295.1,4.7,0.0,83.5,101,17,22.5,16,-0.8,4.7,0.994,33.0,6.5,0.8,38.0,7.9,1527,10.23,6.6,13.040,16,57.4,6.3
258.0,72,293.6,5.2,0.0,83.5,101,18,23.9,16,-0.8,4.7,1.000,25.5,1.0,2.1,20.4,0.4,1212,3.56,0.4,13.040,16,6.7,4.8
261.0,72,292.0,5.1,0.0,83.5,101,18,21.4,16,-0.8,4.7,0.997,20.5,0.0,0.8,20.8,0.0,1149,3.55,0.4,13.040,16,6.7,4.3
264.0,72,292.0,5.1,12.5,83.5,101,16,18.8,16,-0.8,4.3,0.996,10.8,0.0,0.8,22.1,0.0,1128,3.57,0.2,13.005,16,5.2,5.8
267.0,73,291.8,10.6,138.5,83.5,100,16,21.1,16,-0.8,5.2,0.995,24.0,3.9,-0.6,27.4,4.2,1266,6.11,1.8,12.977,16,11.8,9.1
270.0,73,294.7,10.1,96.4,83.5,99,18,26.4,16,1.0,6.6,0.995,38.8,8.2,-2.5,35.1,10.3,1498,10.82,6.7,13.040,16,74.8,10.2
273.0,73,297.8,8.0,42.9,83.5,100,21,32.0,16,3.9,7.8,0.997,33.6,8.2,-3.1,42.4,8.6,1274,7.76,5.4,13.040,16,45.5,9.0
276.0,73,300.0,5.2,0.0,83.5,101,24,33.6,16,3.9,7.5,1.013,35.4,6.4,-4.3,36.4,2.6,1233,5.33,3.0,13.040,16,16.0,7.1
279.0,73,300.3,4.3,0.0,83.1,101,24,26.7,16,0.4,8.0,1.010,29.5,7.8,-4.2,43.0,4.3,1206,5.62,2.0,13.040,16,0.0,5.3
282.0,73,303.5,5.1,0.0,83.1,101,24,22.3,16,1.8,6.4,1.007,13.2,5.3,-2.4,40.9,6.2,1171,6.86,2.4,13.052,16,0.0,4.7
285.0,73,301.4,5.4,0.0,83.3,101,22,27.9,16,3.9,5.5,1.007,6.4,0.7,0.0,23.3,1.1,1091,3.71,0.8,13.120,16,0.0,4.7
288.0,73,298.2,5.7,0.0,83.5,101,20,41.2,16,3.9,7.6,1.013,34.4,3.6,0.0,27.1,3.5,1150,3.86,0.8,12.998,16,0.0,4.5
291.0,73,297.9,5.6,0.0,83.5,101,20,46.3,16,3.9,11.4,1.013,17.5,10.6,-6.6,48.7,8.1,1258,7.84,3.5,12.960,16,0.0,4.4
294.0,73,303.9,4.3,0.0,83.1,101,24,24.5,16,0.6,6.6,1.004,29.3,6.6,-6.7,42.6,7.6,1220,8.08,4.8,12.960,16,0.0,5.3
297.0,73,300.7,9.2,3.2,83.1,101,24,41.7,16,1.6,10.8,1.005,26.6,8.2,-5.9,41.0,7.3,1189,6.88,4.2,12.969,16,3.1,9.1
300.0,73,312.0,19.6,1.9,82.9,101,29,65.9,16,4.4,20.8,1.013,8.9,18.3,-9.9,84.5,18.5,1624,18.44,17.6,13.040,16,92.7,23.1
303.0,73,333.3,28.2,0.3,82.7,100,39,75.3,16,5.5,28.7,1.013,10.5,23.5,-7.8,85.8,23.9,2009,24.14,24.1,13.040,16,91.4,27.6
306.0,74,360.0,32.1,0.7,82.7,100,48,75.3,16,5.5,31.0,1.002,10.5,24.1,-6.3,86.2,24.4,2041,24.53,27.8,13.006,16,90.1,32.1
309.0,74,383.9,34.5,0.0,82.7,100,54,77.0,16,5.5,32.8,1.003,10.5,25.2,-6.2,86.3,24.9,2067,24.86,28.4,12.978,16,89.9,33.5
312.0,75,410.9,32.6,2.3,82.7,100,59,73.9,16,5.5,30.2,0.998,11.0,23.9,-6.3,84.8,23.4,2019,24.22,27.5,13.043,16,90.2,32.2
315.0,76,434.4,29.6,4.2,82.6,100,63,71.5,16,5.5,24.9,0.993,12.2,19.9,-4.7,80.4,17.6,1799,20.55,23.8,13.120,16,91.1,28.7
318.0,76,451.8,25.9,4.0,82.4,100,66,73.4,16,5.4,20.8,1.001,14.5,18.0,-4.7,79.1,18.2,1771,19.18,20.3,13.070,16,91.8,25.5
321.0,77,463.0,21.3,0.0,82.4,100,68,69.8,15,3.9,22.7,0.999,14.5,18.0,-3.2,77.8,18.2,1769,18.77,18.4,13.040,16,92.5,22.9
324.0,78,479.3,9.8,0.0,82.4,100,69,58.9,15,3.9,20.9,1.007,14.7,18.0,-3.6,77.7,18.1,1763,18.94,18.4,13.026,16,93.0,20.3
327.0,79,485.6,12.4,7.9,82.6,99,70,57.2,15,3.9,19.3,1.010,14.9,17.8,-5.3,78.7,18.2,1730,18.98,18.4,12.960,15,87.4,16.1
330.0,79,495.9,20.1,7.5,82.7,99,71,65.9,15,4.2,20.4,1.005,14.1,17.5,-4.7,76.1,17.3,1674,17.77,18.8,13.040,16,90.6,21.1
333.0,79,507.4,27.9,1.2,82.8,100,72,76.0,15,5.5,29.0,1.012,9.0,23.1,-5.5,85.1,21.8,1956,22.98,23.0,13.040,15,90.9,26.3
336.0,80,517.9,28.2,5.0,83.1,100,76,74.5,15,5.5,27.8,1.002,10.0,22.4,-4.5,86.4,22.9,2101,25.47,25.2,13.040,15,89.4,29.1
339.0,81,535.4,28.2,0.0,83.1,100,79,73.9,15,5.5,27.9,1.001,10.7,22.5,-3.9,85.3,22.8,2167,25.78,24.5,13.040,15,89.4,28.3
342.0,81,546.8,28.2,0.0,82.9,100,83,73.0,15,5.5,27.4,1.004,11.8,21.9,-4.1,83.8,23.0,2215,26.41,25.1,13.040,15,89.3,29.8
345.0,81,555.4,28.4,1.3,82.7,100,86,72.5,15,5.5,25.6,1.006,14.0,17.6,-4.7,77.5,19.6,1848,21.36,23.4,13.094,15,89.9,28.9
348.0,82,561.3,27.6,5.6,82.7,100,88,73.7,15,5.5,23.1,1.000,12.6,19.2,-4.7,80.6,20.1,1972,22.70,22.4,13.085,15,90.5,27.3
351.0,83,567.6,19.6,29.0,82.7,99,89,72.1,15,5.5,24.5,0.999,11.0,20.6,-4.4,83.1,20.7,2070,23.96,21.5,13.040,15,90.9,25.1
354.0,84,573.4,15.3,11.1,82.7,99,91,65.2,15,4.9,21.9,0.997,13.0,19.5,-3.6,81.1,20.6,2060,24.12,22.4,13.040,15,89.7,25.5
357.0,84,576.0,17.5,0.0,82.7,99,92,58.2,15,4.1,15.5,0.994,21.8,14.0,-2.3,63.1,16.5,1749,17.22,13.3,13.040,15,92.4,22.0
360.0,84,576.0,22.2,1.1,82.7,99,92,62.0,15,5.5,14.1,1.005,29.4,0.0,-0.6,34.6,13.8,1725,14.83,11.0,13.040,15,93.5,17.0
363.0,85,576.0,18.0,5.2,82.7,99,90,65.0,15,4.4,19.4,1.004,20.5,9.9,-2.0,50.0,15.3,1775,16.07,13.6,13.040,15,93.0,14.4
366.0,85,578.4,15.3,38.0,82.7,99,89,60.6,15,3.9,19.1,1.001,15.5,18.0,-3.7,77.6,18.0,1828,19.22,18.1,13.041,15,91.8,21.6
369.0,86,580.0,15.7,31.2,82.6,99,88,59.1,15,3.9,16.5,0.997,19.6,16.2,-3.1,71.0,14.9,1674,14.26,10.2,13.059,15,94.0,17.4
372.0,86,581.1,18.7,1.0,82.4,99,88,65.2,15,3.9,21.6,1.003,14.0,18.4,-3.9,76.3,17.4,1753,17.56,15.1,13.049,15,93.7,18.3
375.0,87,583.9,22.4,5.2,82.4,99,88,46.3,15,3.9,9.7,1.000,27.0,14.3,-3.0,59.2,14.8,1711,16.05,17.0,13.040,15,92.5,22.1
378.0,87,578.7,24.7,1.4,82.4,99,87,60.4,15,3.9,12.5,0.994,28.6,12.8,-2.1,51.7,13.0,1646,12.52,13.5,13.040,15,93.7,20.8
381.0,87,582.3,21.3,3.5,82.4,99,86,67.0,15,3.9,17.7,0.989,21.4,15.1,-1.5,69.8,16.8,1711,17.09,15.7,13.040,15,93.7,19.6
384.0,87,584.0,17.4,5.2,82.4,99,86,62.1,15,3.9,10.9,0.994,39.5,13.3,-0.8,57.6,14.1,1635,14.87,12.6,13.040,15,94.3,17.3
387.0,87,584.0,15.5,0.0,82.4,99,86,62.7,15,3.9,18.4,0.999,26.0,13.0,0.2,58.5,13.4,1644,13.61,7.5,13.070,15,79.5,14.6
390.0,87,582.7,18.0,0.0,82.4,99,86,64.6,15,3.9,19.4,0.999,17.2,14.7,-0.3,64.6,14.3,1684,14.35,2.4,13.113,15,38.0,12.5
393.0,87,584.0,13.5,65.3,82.4,99,88,56.2,15,3.9,17.9,1.001,15.7,17.2,-2.2,75.0,17.5,1775,18.51,2.4,13.040,15,0.0,10.2
396.0,87,582.7,9.0,95.1,82.4,99,91,38.4,15,3.9,10.9,1.007,22.5,14.1,-0.8,64.3,14.5,1723,15.95,8.0,13.040,15,12.4,7.4
399.0,87,579.6,8.0,0.0,82.4,99,94,38.4,15,3.9,9.8,0.979,22.2,9.4,-0.3,40.4,11.3,1757,11.36,7.9,13.040,15,22.0,4.9
402.0,87,575.5,4.3,0.0,82.6,100,95,23.6,15,1.2,7.0,0.929,12.3,3.9,0.0,19.5,6.0,1794,6.54,3.0,13.014,15,13.2,4.3
405.0,87,561.0,4.3,0.0,82.7,100,97,13.3,15,-0.8,4.6,0.623,-3.2,0.0,0.0,13.9,0.0,1813,3.69,0.8,12.880,15,0.0,4.3
408.0,87,547.6,4.3,0.0,82.7,100,98,11.0,15,-0.9,4.3,0.000,-13.0,0.0,0.0,12.9,0.0,1823,3.71,0.8,12.989,15,0.0,4.3
411.0,87,538.0,5.2,2.4,82.7,100,98,11.0,15,-2.3,4.3,0.002,-13.0,0.8,0.0,12.7,2.6,1831,4.27,1.5,13.040,15,26.9,6.5
414.0,86,523.3,14.5,44.7,82.7,99,99,38.3,15,1.8,11.1,0.537,0.6,8.1,-1.7,35.5,9.7,1884,9.52,6.2,13.040,15,95.2,12.9
417.0,86,531.5,22.9,20.7,82.7,99,101,62.2,15,5.0,20.0,1.011,16.7,19.3,-4.9,83.3,21.2,2034,24.47,23.5,13.040,15,88.4,24.2
420.0,86,540.5,27.2,0.2,82.7,100,103,74.4,15,5.5,27.5,1.012,11.5,22.0,-6.2,87.7,21.2,2410,26.65,20.6,13.040,15,89.5,27.0
423.0,86,549.0,23.6,0.7,82.7,100,106,69.0,15,5.5,23.1,1.013,13.0,20.0,-5.2,83.5,20.0,2246,24.98,19.4,13.065,15,90.1,25.7
426.0,86,555.5,24.3,0.0,82.7,100,106,70.1,15,5.5,24.0,1.005,13.8,19.8,-4.3,82.0,19.8,2171,24.28,20.1,13.086,15,89.7,24.5
429.0,86,561.4,25.3,7.5,82.7,100,107,63.4,15,5.2,22.4,0.998,15.0,19.6,-3.7,81.4,20.3,2237,25.81,21.6,13.040,15,89.3,25.9
432.0,86,565.7,24.4,7.7,82.6,100,107,58.2,15,4.8,18.4,0.997,18.0,16.9,-3.1,73.7,17.3,2024,20.14,18.4,13.040,15,90.6,23.8
435.0,86,568.8,22.0,0.0,82.4,99,106,66.7,15,5.5,21.6,0.993,16.5,18.0,-3.1,77.0,18.0,2040,21.34,17.1,13.040,15,91.7,21.9
438.0,86,571.5,22.0,0.0,82.4,99,106,67.7,15,5.5,21.6,0.998,15.8,18.4,-3.8,78.6,18.4,2046,22.20,17.1,13.040,15,92.2,20.8
