BlueDriver Data Log
Aug 11, 2018 11:58:36 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
58.9,51,260.4,77.6,101,21,55.8,24,60.5,1716,6.3,12.960,27,13.7
62.0,52,277.0,77.3,101,23,47.8,24,55.2,1480,4.0,13.038,27,10.6
65.1,53,287.3,77.3,100,25,33.7,24,39.7,1289,0.2,12.960,27,6.8
68.2,54,281.2,77.3,102,24,27.5,24,31.9,1212,0.4,12.957,27,6.0
71.3,54,273.3,77.3,102,21,27.1,24,32.9,1345,0.4,12.938,27,5.7
74.4,55,276.0,77.3,102,18,25.4,24,30.3,1225,0.1,12.960,27,5.5
77.5,55,276.0,77.6,102,8,29.2,24,35.0,1110,0.0,13.031,27,5.5
80.6,55,279.9,77.6,102,6,56.6,24,62.2,1618,11.0,12.880,27,17.9
83.7,56,298.5,77.6,102,15,71.1,24,80.3,1905,15.7,12.960,27,20.3
86.8,56,314.1,77.3,102,21,56.7,24,66.0,1691,10.7,13.031,27,14.3
89.9,57,330.4,77.3,102,24,55.5,24,62.8,1491,6.6,12.960,27,11.8
93.0,58,340.0,76.9,102,26,42.1,24,47.2,1303,1.7,13.033,27,7.1
96.1,59,336.6,77.2,102,23,43.7,24,45.7,1233,2.5,12.960,27,6.7
99.2,59,347.8,77.4,102,24,60.2,24,69.1,1325,7.8,12.894,27,12.7
102.3,59,361.0,77.3,101,27,63.2,24,73.1,1364,8.4,12.960,27,14.3
105.4,60,379.8,77.5,101,32,62.9,24,72.5,1445,8.4,13.038,27,14.6
108.5,61,392.0,77.6,101,35,46.8,24,53.0,1217,2.7,13.005,27,8.5
111.6,61,395.3,77.6,101,35,39.8,24,50.5,1086,1.3,13.027,27,7.1
114.7,62,401.9,77.3,102,36,43.8,24,51.7,1210,2.1,13.023,27,8.4
117.8,62,404.0,77.6,102,36,33.4,24,40.3,1150,2.0,13.040,27,6.7
120.9,63,406.9,77.6,101,37,27.3,24,33.5,1176,1.1,12.970,27,5.6
124.0,63,401.9,77.6,102,36,20.5,24,28.0,1222,0.1,12.991,27,5.0
127.1,63,396.0,77.6,102,34,37.8,24,41.8,1269,1.9,12.946,27,8.7
130.2,63,404.3,77.6,102,35,50.4,24,59.3,1297,4.7,12.969,27,10.5
133.3,64,412.4,77.6,100,37,48.2,24,57.3,1301,4.3,13.040,27,9.4
136.4,65,421.6,77.4,99,38,47.1,24,55.4,1303,4.4,12.889,27,9.4
139.5,65,429.0,77.3,99,39,45.5,24,54.2,1302,4.4,12.868,27,9.0
142.6,65,435.0,77.3,99,39,44.7,24,54.8,1217,3.4,12.960,27,9.0
145.7,66,437.3,77.2,99,39,45.4,24,56.2,1262,3.1,13.015,27,8.6
148.8,67,443.7,76.9,99,40,39.9,24,49.2,1205,2.1,13.020,27,7.4
151.9,67,444.0,76.9,99,40,36.9,24,44.0,1212,1.6,12.960,27,6.4
155.0,67,448.0,76.9,99,40,38.8,24,46.6,1220,2.8,12.920,27,7.2
158.1,68,450.8,76.6,99,40,43.0,24,52.5,1244,2.8,12.908,27,8.1
161.2,68,453.0,76.5,99,40,47.1,24,56.0,1273,2.8,12.974,27,9.0
164.3,69,459.1,76.5,99,40,43.1,24,50.5,1246,2.3,12.966,27,8.3
167.4,69,457.8,76.5,101,38,22.6,24,28.1,1200,0.3,12.987,27,5.3
170.5,69,445.4,76.5,102,36,21.2,24,24.5,1203,0.7,12.960,27,5.9
173.6,69,436.1,76.5,102,29,21.7,24,26.0,1256,0.0,12.960,27,5.1
176.7,69,432.7,76.5,102,25,32.0,24,36.6,1161,2.0,12.848,26,9.2
179.8,69,439.5,76.5,102,27,64.0,24,72.5,1376,8.0,13.040,26,14.9
182.9,69,451.4,76.5,100,29,60.5,24,70.3,1412,6.7,12.976,26,12.8
186.0,70,463.9,76.5,102,31,35.7,24,42.8,1313,4.3,13.002,26,8.6
189.1,70,456.0,76.8,102,31,21.4,24,29.4,1254,2.0,12.960,26,4.3
192.2,70,461.4,76.9,102,31,57.1,24,66.0,1349,6.3,13.015,26,11.4
195.3,71,472.0,76.9,101,32,35.7,24,44.7,1281,2.9,13.006,26,11.7
198.4,71,476.9,76.9,102,33,57.8,24,67.9,1403,8.9,12.803,26,13.2
201.5,71,484.3,76.9,102,35,51.8,24,58.9,1341,6.7,12.885,26,11.0
204.6,72,491.0,76.6,102,36,51.0,24,59.4,1325,7.1,13.027,26,11.0
207.7,72,493.6,76.5,102,38,55.0,24,63.9,1337,7.4,12.960,26,11.9
210.8,72,500.2,76.1,101,40,54.4,24,64.0,1344,5.9,13.057,26,11.9
213.9,73,506.3,76.1,100,40,47.4,24,58.8,1319,7.2,12.960,26,13.1
217.0,74,508.8,76.1,100,41,54.4,24,62.8,1295,5.1,12.960,26,9.8
220.1,75,512.0,76.1,99,41,47.5,24,57.1,1322,5.2,13.021,26,9.4
223.2,75,512.0,76.5,100,41,38.7,24,45.9,1263,3.7,12.960,26,9.1
226.3,75,516.0,76.5,99,41,47.2,24,57.2,1267,3.5,12.960,26,8.8
229.4,75,516.0,76.5,100,41,49.3,24,58.3,1302,3.9,13.040,26,9.7
232.5,75,520.0,76.5,99,41,46.4,24,56.1,1323,4.0,12.994,26,9.2
235.6,75,520.0,76.5,99,40,45.5,24,53.9,1301,4.3,13.040,26,8.6
238.7,75,520.0,76.5,99,37,44.5,24,53.5,1280,4.7,13.040,26,8.7
241.8,76,524.0,76.6,99,34,41.7,24,51.2,1377,3.8,13.040,26,9.2
244.9,76,524.0,76.6,100,32,29.8,24,36.5,1495,2.2,12.828,26,6.1
248.0,76,522.9,76.5,101,30,21.2,24,24.1,1456,0.3,13.040,26,6.5
251.1,76,509.0,76.8,102,26,19.2,24,23.2,1243,0.4,12.960,26,4.7
254.2,76,500.0,76.5,102,24,32.9,24,29.3,1212,4.9,13.026,26,10.6
257.3,76,508.5,76.5,101,29,75.3,24,85.6,1777,21.4,12.916,26,26.2
260.4,76,525.1,76.3,101,37,75.6,24,84.7,1937,21.0,12.962,26,27.4
263.5,76,542.1,76.1,101,44,76.1,24,86.0,2093,23.4,12.994,26,28.3
266.6,77,554.2,76.1,101,49,74.1,24,84.4,2123,22.5,12.893,26,27.5
269.7,77,566.5,76.1,101,54,74.5,24,85.8,2189,23.5,13.017,26,27.3
272.8,78,572.0,76.1,100,56,45.9,24,55.5,1750,1.6,13.025,26,9.9
275.9,78,569.0,76.1,100,56,59.9,24,67.6,1687,10.0,12.960,26,15.8
279.0,79,572.0,75.8,101,57,63.3,24,57.1,1757,11.7,12.919,26,21.1
282.1,79,564.8,76.1,102,52,19.5,24,22.1,1583,7.3,13.040,26,5.9
285.2,80,560.0,76.1,100,52,49.9,24,54.0,1603,8.8,12.960,26,13.1
288.3,80,562.4,76.1,100,53,45.6,24,49.8,1633,9.4,13.035,26,14.3
291.4,80,560.0,76.1,101,53,21.9,24,30.2,1593,2.9,13.024,26,7.5
294.5,81,560.0,76.1,100,53,64.1,24,71.2,1682,8.8,12.960,26,18.4
297.6,81,561.1,76.1,101,55,62.2,24,72.8,1689,11.0,12.960,26,13.4
300.7,81,567.7,75.8,101,55,66.7,24,76.0,1880,17.7,12.940,26,23.6
303.8,81,573.6,75.8,101,59,66.1,24,76.1,1923,16.0,12.944,26,20.7
306.9,81,576.0,75.7,101,61,66.9,24,75.6,1955,16.3,12.960,27,20.0
310.0,82,582.1,76.1,101,61,62.6,24,71.2,1910,14.4,12.882,27,19.8
313.1,83,584.0,75.7,100,62,56.5,24,63.1,1900,9.8,12.997,27,14.2
316.2,83,584.0,75.7,100,63,52.4,24,59.2,1908,9.7,12.953,27,13.3
319.3,84,584.0,75.7,100,63,58.2,24,66.5,1935,10.4,12.930,27,15.2
322.4,84,584.0,75.7,100,63,47.5,24,54.4,1942,7.6,12.991,27,14.1
325.5,84,584.0,75.7,100,65,56.9,24,65.6,1962,11.7,12.991,27,16.0
328.6,84,583.1,75.7,101,65,24.6,24,34.6,1930,5.4,12.960,27,13.0
331.7,85,567.8,75.9,102,61,16.6,24,19.5,1827,0.4,12.963,27,5.8
334.8,85,559.0,76.1,101,58,25.3,24,32.3,1777,5.2,12.991,27,9.4
337.9,85,559.3,76.1,100,59,57.3,24,65.1,1863,11.2,12.973,27,15.7
341.0,85,564.0,76.1,100,60,62.2,24,71.4,1879,14.4,12.987,27,19.2
344.1,85,568.0,76.1,101,61,66.0,24,74.7,1970,16.1,12.960,27,21.1
347.2,86,570.0,76.1,101,61,68.6,24,77.6,2029,17.3,13.034,27,22.9
350.3,86,579.4,75.8,101,62,68.7,24,77.4,2075,18.8,12.960,27,23.5
353.4,86,582.1,75.7,102,64,70.0,24,77.9,2102,19.6,12.960,27,24.1
356.5,86,588.0,75.3,102,65,69.9,24,78.7,2107,19.8,12.999,27,24.2
359.6,87,590.7,75.3,102,66,72.9,24,81.5,2215,22.1,12.960,27,27.5
362.7,87,596.8,74.9,101,67,76.1,24,84.8,2501,27.1,12.916,27,32.2
365.8,87,602.7,74.7,101,69,74.2,24,83.4,2618,27.8,12.880,27,33.2
368.9,87,609.1,74.5,101,70,73.7,24,83.1,2669,28.1,12.960,27,33.3
372.0,87,615.7,74.5,101,72,73.7,24,82.3,2681,27.6,12.960,27,33.3
375.1,87,622.0,74.1,101,74,71.9,24,81.4,2667,26.8,12.960,27,32.5
378.2,87,624.0,74.1,100,75,65.9,24,74.4,2262,16.9,12.864,27,22.1
381.3,87,621.9,74.1,100,73,26.0,24,23.5,2194,2.4,13.030,27,13.7
384.4,87,616.0,74.1,99,71,43.9,24,52.4,2223,9.0,13.014,27,14.1
387.5,87,616.0,74.1,100,71,57.9,24,66.1,2200,13.4,12.972,27,18.3
390.6,87,612.0,74.1,100,71,43.1,24,57.3,2161,12.7,12.998,27,9.7
393.7,87,612.0,74.1,100,70,42.2,24,55.4,2153,12.9,12.962,27,14.7
396.8,87,608.0,74.1,100,69,43.1,24,45.6,2091,6.6,12.993,27,13.7
399.9,87,608.0,74.1,100,68,60.1,24,69.4,2156,13.3,12.960,27,19.6
403.0,87,608.0,74.1,100,68,66.7,24,75.6,2167,17.4,13.010,27,22.2
406.1,87,611.5,74.1,100,70,65.9,24,74.3,2144,16.7,13.025,27,21.4
409.2,87,611.0,74.2,100,70,35.0,24,43.0,2094,8.5,13.040,27,14.9
412.3,87,608.0,74.5,100,68,53.8,24,60.9,2105,11.2,13.034,27,17.2
415.4,87,608.0,74.5,100,68,61.0,24,69.4,2097,13.6,12.960,27,18.5
418.5,87,608.0,74.5,100,68,67.5,24,76.1,2146,17.4,12.897,27,23.1
421.6,87,609.9,74.5,100,69,67.7,24,77.5,2176,19.1,13.023,27,23.8
424.7,87,612.0,74.5,100,70,60.2,24,66.7,2161,15.1,12.991,27,20.2
427.8,87,610.1,74.7,100,69,32.4,24,39.0,2082,0.7,13.040,27,7.6
430.9,87,603.9,74.9,100,66,25.8,24,29.3,2002,3.9,12.996,27,9.1
434.0,87,600.0,74.9,100,66,55.6,24,63.5,2028,10.6,12.883,27,16.5
437.1,87,604.0,74.5,100,66,68.7,24,78.1,2139,17.9,12.960,27,23.8
440.2,87,606.4,74.5,101,66,71.2,24,80.6,2304,22.0,13.035,27,26.5
443.3,87,612.0,74.5,101,68,73.7,24,83.0,2441,22.9,13.040,27,27.7
446.4,87,615.6,74.5,101,69,72.9,24,82.7,2441,22.8,12.960,27,27.8
449.5,87,620.0,74.3,101,71,70.4,24,80.1,2384,18.2,12.960,27,23.9
452.6,87,620.0,74.5,100,71,62.4,24,71.4,2183,14.7,12.960,27,19.4
455.7,87,620.0,74.5,100,72,62.0,24,69.9,2192,14.9,12.960,27,19.7
458.8,87,616.0,74.5,101,73,62.1,24,70.2,2234,15.8,12.986,27,20.2
461.9,87,616.0,74.9,101,73,40.1,24,40.6,2212,5.9,13.012,28,10.8
465.0,87,613.9,74.9,101,73,39.7,24,43.7,2210,8.6,12.960,28,13.2
468.1,87,608.0,74.9,101,72,24.3,24,31.6,2162,2.9,13.000,28,7.3
471.2,87,605.6,74.7,101,70,34.8,24,39.7,2121,5.9,13.036,28,11.1
474.3,87,600.0,74.9,101,70,46.1,24,52.3,2100,8.9,12.994,28,13.5
477.4,87,600.0,74.9,101,68,51.6,24,58.5,2100,11.5,12.971,28,16.1
480.5,87,600.0,74.9,101,68,54.0,24,60.4,2100,11.8,13.040,28,16.1
483.6,87,600.0,74.9,101,68,57.4,24,63.9,2100,12.8,12.937,28,16.3
486.7,87,600.0,74.8,100,70,64.3,24,72.0,2113,15.9,13.002,28,20.6
489.8,87,603.7,74.5,100,70,68.2,24,79.8,2217,18.9,12.907,28,24.4
492.9,87,604.0,74.4,101,70,69.5,24,78.8,2250,17.9,12.960,28,23.6
496.0,87,607.5,74.1,100,70,68.6,24,78.4,2167,19.2,13.019,28,23.5
499.1,87,608.0,73.7,100,70,68.1,24,75.8,2120,18.6,12.960,28,23.3
502.2,87,608.0,73.3,100,70,66.4,24,76.0,2125,17.6,12.985,28,21.9
505.3,87,608.0,73.6,101,70,65.5,24,73.9,2112,16.1,12.974,28,21.4
508.4,87,611.9,73.3,100,70,68.0,24,76.8,2142,18.1,12.960,28,23.2
511.5,87,612.0,73.1,100,71,67.2,24,76.7,2187,19.2,12.960,28,23.6
514.6,87,612.0,72.9,101,71,31.7,24,40.7,2158,8.7,12.960,28,13.1
517.7,87,602.9,73.3,101,68,14.5,24,18.2,2053,2.0,13.011,28,6.4
520.8,87,600.0,73.3,101,66,53.0,24,58.6,2049,11.2,13.023,28,19.7
523.9,87,600.0,73.3,100,66,68.2,24,76.1,2122,17.3,12.960,28,22.7
527.0,87,603.9,73.3,100,67,68.2,24,78.0,2144,18.2,12.987,28,23.8
530.1,87,606.1,73.3,100,69,68.8,24,79.9,2212,20.2,12.972,28,24.1
533.2,87,607.9,73.3,101,70,46.4,24,57.5,2096,10.9,12.925,28,13.9
536.3,87,601.4,73.3,101,67,16.8,24,17.4,2003,2.6,13.040,28,7.5
539.4,87,596.0,73.6,101,65,40.7,24,45.6,1965,7.0,13.040,28,11.3
542.5,87,596.0,73.3,101,65,58.0,24,64.8,1973,12.7,12.973,29,17.4
545.6,87,596.9,73.6,100,63,62.0,24,69.8,1971,13.3,13.040,29,18.7
548.7,87,600.0,73.3,100,63,61.5,24,69.9,1970,13.4,12.960,29,18.0
551.8,87,600.0,73.3,100,63,58.3,24,67.1,1962,9.3,12.960,29,14.2
554.9,87,600.0,73.3,100,63,60.6,24,71.4,2050,14.7,13.014,29,19.8
558.0,87,600.0,72.9,100,63,63.1,24,72.1,1962,10.7,13.038,29,18.2
561.1,87,603.4,72.9,101,62,63.5,24,71.8,1979,14.8,12.960,29,20.8
564.2,87,604.0,72.7,101,62,61.4,24,70.1,1944,14.5,12.960,29,17.9
567.3,87,604.0,72.5,101,62,60.3,24,68.1,1896,13.4,12.960,29,18.1
570.4,87,604.0,72.7,101,63,60.7,24,69.3,1930,14.9,12.960,29,18.7
573.5,87,604.0,72.9,101,65,59.9,24,68.6,1971,12.9,13.012,29,16.9
576.6,87,600.5,72.9,99,65,34.9,24,38.3,1947,3.6,12.976,29,9.5
579.7,87,598.3,72.5,99,65,34.2,24,44.3,1973,5.9,12.902,29,8.0
582.8,87,584.0,72.9,101,63,17.2,24,21.5,1917,1.0,13.039,29,5.7
585.9,87,581.0,73.3,101,63,15.5,24,18.0,1876,1.1,12.953,29,5.2
589.0,87,571.1,73.4,101,61,19.5,24,16.5,1840,0.4,12.978,29,5.8
592.1,86,564.9,73.7,100,59,18.5,24,20.0,1796,1.3,12.960,29,5.8
595.2,86,562.5,74.1,99,58,26.8,24,28.8,1755,3.4,12.904,29,8.9
598.3,86,560.0,74.1,100,58,30.0,24,41.6,1836,7.2,12.984,29,12.0
601.4,86,560.0,73.7,99,58,46.9,24,49.8,1923,7.4,13.056,29,13.5
604.5,86,560.0,73.7,100,60,30.3,24,43.6,1814,6.5,13.004,29,6.6
607.6,86,557.2,73.7,99,58,35.4,24,41.2,1800,5.4,12.803,29,9.8
610.7,86,556.0,73.7,99,58,40.7,24,46.2,1830,5.4,12.960,29,10.3
613.8,86,556.0,73.7,99,59,52.5,24,60.4,1818,9.4,12.960,29,14.6
616.9,86,558.1,73.7,100,60,54.3,24,63.0,1826,10.1,12.960,30,15.8
620.0,86,559.7,73.7,100,60,38.5,24,47.0,1821,6.6,12.978,30,8.4
623.1,86,556.0,74.1,100,60,29.1,24,35.5,1803,4.6,12.964,30,5.3
626.2,86,552.0,74.1,100,58,37.2,24,40.5,1821,5.1,13.010,30,9.0
629.3,86,552.0,74.4,99,58,42.1,24,48.5,1835,7.0,13.037,30,11.0
632.4,86,551.2,74.5,99,58,33.1,24,40.7,1759,3.6,12.960,30,7.2
635.5,86,544.6,74.5,101,56,18.2,24,20.7,1662,0.0,12.960,30,5.5
638.6,86,524.1,74.5,101,51,17.8,24,20.5,1581,0.3,13.014,29,5.3
641.7,86,509.1,74.5,101,42,16.7,24,19.9,1319,0.1,12.960,29,4.3
644.8,86,500.6,74.9,101,31,18.0,24,21.6,1237,0.4,13.022,29,4.7
647.9,86,488.2,74.9,101,20,18.6,24,21.8,1218,0.3,13.040,29,4.9
651.0,86,474.5,75.4,101,9,24.4,24,22.4,1117,0.3,13.040,29,5.2
654.1,86,464.6,75.7,101,1,30.9,24,41.0,775,0.4,13.081,29,4.7
657.2,86,456.8,75.7,101,0,28.7,24,39.1,848,0.4,12.960,29,4.4
660.3,86,448.3,75.7,101,0,21.2,24,27.4,754,0.4,12.960,29,3.5
663.4,86,439.8,75.7,101,0,20.4,24,26.9,672,0.4,12.960,29,2.8
666.5,86,431.9,75.3,101,0,20.4,24,29.8,648,0.4,12.880,29,3.0
669.6,86,425.6,75.1,101,0,29.6,24,37.7,696,0.4,12.953,29,4.6
672.7,86,415.1,74.9,101,0,29.2,24,38.3,747,0.4,12.934,29,4.7
675.8,86,405.2,74.6,101,0,29.0,24,37.4,810,0.4,12.913,29,4.7
678.9,86,398.1,74.5,101,0,27.6,24,36.5,824,0.4,12.976,29,4.7
682.0,86,392.1,74.1,101,0,21.1,24,26.7,769,0.4,12.888,30,3.4
685.1,87,384.0,74.1,101,0,20.4,24,26.2,673,0.4,12.733,30,2.8
688.2,87,375.7,73.7,101,0,23.8,24,32.2,650,0.4,12.883,30,3.0
691.3,87,369.5,73.5,101,0,29.1,24,37.4,706,0.4,12.738,30,4.6
694.4,87,363.0,73.3,101,0,29.0,24,38.4,765,0.4,12.950,30,4.5
697.5,88,357.0,73.0,101,0,29.8,24,38.0,822,0.4,12.887,30,4.7
700.6,88,351.0,72.9,101,0,21.2,24,28.9,792,0.4,12.960,30,3.5
703.7,88,344.5,72.6,101,0,20.4,24,26.5,718,0.4,12.928,30,3.1
706.8,88,338.4,72.5,101,0,19.7,24,26.0,629,0.4,12.800,30,2.5
709.9,88,332.5,72.3,101,0,24.9,24,33.3,687,0.4,12.825,32,3.9
713.0,88,326.7,72.2,101,0,31.8,24,40.7,736,0.4,12.809,32,4.5
716.1,88,320.5,72.2,101,0,29.5,24,38.2,804,0.4,13.018,32,4.7
719.2,88,314.0,71.8,101,0,27.3,24,36.5,808,0.4,12.960,32,3.9
722.3,88,308.1,71.8,101,0,20.4,24,26.8,744,0.4,13.008,32,3.1
725.4,88,304.0,71.6,101,1,30.1,24,41.9,1138,5.1,12.893,32,7.3
728.5,88,308.1,71.4,99,9,46.4,24,55.9,1556,7.3,12.960,32,11.6
731.6,88,314.6,71.4,100,15,56.2,24,67.5,1412,7.3,12.960,33,12.4
734.7,88,326.9,71.4,100,19,66.7,24,78.2,1535,12.8,13.009,33,18.9
737.8,88,345.5,71.4,100,24,67.4,24,77.9,1592,15.0,12.893,33,19.2
740.9,88,363.0,71.4,100,26,65.9,24,76.8,1564,14.7,13.013,33,18.5
744.0,88,380.4,71.4,100,28,64.7,24,75.1,1593,14.9,12.882,33,18.4
747.1,88,398.8,71.1,100,31,62.2,24,66.9,1719,9.9,12.960,33,14.6
750.2,88,413.0,71.4,99,32,48.8,24,55.6,1547,7.8,12.960,32,12.3
753.3,88,425.5,71.4,100,34,57.3,24,67.8,1400,8.2,12.960,32,13.2
756.4,88,435.1,71.4,100,36,45.4,24,55.6,1311,5.8,12.960,32,8.0
759.5,88,440.0,71.4,100,39,43.6,24,54.1,1286,5.8,12.960,32,8.4
762.6,88,443.6,71.4,101,41,36.1,24,42.7,1237,2.3,12.903,32,6.9
765.7,88,440.0,71.8,101,35,33.5,24,44.4,1090,4.4,13.029,32,7.6
768.8,88,444.6,71.8,100,32,48.3,24,57.1,1189,5.5,12.960,32,10.2
771.9,88,454.3,71.8,100,30,58.2,24,69.6,1322,8.7,12.960,32,14.0
775.0,88,464.5,71.8,100,31,59.9,24,70.3,1494,10.4,12.927,32,15.2
778.1,88,476.8,71.4,100,36,60.6,24,71.0,1554,11.8,13.040,32,15.2
781.2,88,485.3,71.4,100,37,59.6,24,70.1,1504,11.6,12.998,32,14.9
784.3,88,496.2,71.4,100,36,60.4,24,70.0,1518,11.8,12.960,32,14.9
787.4,88,508.1,71.4,100,35,63.2,24,72.4,1605,12.5,13.010,32,17.4
790.5,88,516.9,71.4,100,35,63.0,24,71.8,1636,13.0,12.960,32,18.2
793.6,88,524.9,71.4,100,37,64.3,24,72.6,1693,14.4,12.924,32,19.3
796.7,88,533.6,71.4,99,39,56.7,24,65.0,1495,9.7,12.961,32,14.1
799.8,88,539.9,71.4,99,42,49.4,24,54.8,1340,5.0,13.003,32,10.4
802.9,88,531.8,71.6,101,42,14.1,24,16.9,1260,0.5,12.960,32,3.6
806.0,88,519.5,71.8,101,41,19.3,24,21.7,1221,0.2,12.916,32,5.2
809.1,88,509.0,72.2,101,38,24.3,24,29.5,1169,0.4,13.040,32,5.5
812.2,88,493.0,72.5,101,35,23.5,24,25.2,1210,0.4,12.981,32,5.1
815.3,88,481.5,72.8,101,27,16.4,24,19.9,1191,0.4,12.960,32,4.3
818.4,87,470.7,73.4,101,16,15.7,24,18.4,1131,0.4,12.960,32,3.7
821.5,87,460.6,73.7,101,7,15.9,24,20.6,874,0.4,12.917,32,3.4
824.6,86,452.0,73.9,101,1,28.8,24,38.5,689,0.4,12.939,32,3.7
827.7,86,444.0,74.1,101,0,30.7,24,39.7,752,0.4,12.912,32,4.7
830.8,86,434.0,73.7,101,0,29.0,24,37.6,788,0.4,12.889,32,4.7
833.9,86,423.7,73.7,101,0,22.6,24,30.1,809,0.4,12.960,32,3.4
837.0,86,417.7,73.7,101,0,20.4,24,26.0,731,0.4,12.960,32,3.1
840.1,86,408.0,73.7,101,1,31.4,24,38.1,1185,3.2,13.040,32,6.5
843.2,86,408.0,73.3,99,8,38.1,24,45.2,1430,4.5,12.965,33,9.7
846.3,86,408.0,72.9,101,13,39.6,24,46.0,1217,3.1,13.004,33,9.3
849.4,86,410.8,73.5,100,16,53.2,24,60.7,1310,5.7,12.960,33,11.9
852.5,86,416.9,73.3,99,21,48.5,24,58.8,1368,5.6,12.913,33,9.9
855.6,87,417.2,73.3,100,24,24.3,24,29.0,1296,1.1,12.960,33,4.9
858.7,87,416.0,73.3,101,25,30.4,24,33.3,1207,3.5,12.960,33,6.1
861.8,87,412.8,73.3,101,25,34.5,24,35.2,1249,1.6,12.947,33,6.3
864.9,87,421.7,73.7,99,28,46.8,24,54.7,1284,4.8,13.018,33,9.5
868.0,87,423.1,73.7,101,28,30.0,24,35.4,1192,0.6,12.960,33,5.3
871.1,87,411.2,74.1,101,20,18.5,24,22.2,1162,0.4,12.960,33,4.4
874.2,87,403.1,74.5,101,6,16.7,24,22.8,1026,0.4,12.960,33,3.9
877.3,87,393.9,74.9,101,0,24.3,24,33.0,733,0.4,12.824,33,3.6
880.4,87,387.8,74.9,101,0,31.3,24,39.2,700,0.4,12.992,33,4.7
883.5,87,377.7,74.9,101,0,33.2,24,44.4,758,0.4,12.967,33,5.0
886.6,87,368.5,74.5,101,0,31.6,24,40.4,819,0.4,12.960,33,5.1
889.7,87,362.5,74.5,101,0,29.9,24,39.2,837,0.4,12.853,33,4.5
892.8,87,356.3,74.5,101,0,21.0,24,27.1,780,0.4,12.899,33,3.5
895.9,87,350.4,74.5,101,0,20.3,24,25.9,671,0.4,12.839,34,2.9
899.0,88,344.3,74.1,101,0,25.2,24,32.3,661,0.4,12.882,34,2.8
902.1,88,338.2,74.1,101,0,30.6,24,39.9,702,0.4,12.748,34,4.4
905.2,88,332.6,74.1,101,0,30.1,24,39.0,794,0.4,12.947,34,4.7
908.3,88,326.5,74.1,101,0,29.8,24,38.0,825,0.4,13.019,34,4.7
911.4,88,320.4,74.1,101,0,29.3,24,38.6,819,0.4,12.939,34,4.6
914.5,88,314.0,73.9,101,0,25.4,24,29.5,874,0.4,12.947,35,3.6
917.6,88,316.0,73.7,100,6,35.3,24,40.8,1555,5.5,12.995,35,9.2
920.7,88,316.0,73.7,100,13,29.9,24,36.0,1255,3.7,12.972,35,6.8
923.8,88,316.0,74.0,101,17,24.4,24,31.6,1049,0.9,13.040,35,5.2
926.9,88,316.0,74.2,101,15,25.9,24,30.6,1175,0.3,12.979,35,5.7
930.0,88,312.0,74.5,101,8,18.3,24,24.6,1023,0.4,12.932,35,3.8
933.1,88,309.6,74.5,101,6,17.0,24,21.4,908,0.4,12.957,35,3.8
936.2,88,304.2,74.5,101,6,15.9,24,20.3,887,0.4,12.880,35,3.1
