BlueDriver Data Log
Oct 29, 2018 5:59:28 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (km/h),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
480.0,87,591.9,9.3,0.0,92.2,101,114,22.0,5,-4.0,8.2,0.984,6.2,3.7,0.0,12.9,6.3,2187,6.17,3.5,13.042,21,7.5,13.4
483.0,87,588.0,12.3,0.0,92.2,101,114,45.0,5,-1.6,15.7,1.009,26.0,14.5,0.0,45.0,9.0,2220,8.36,4.0,12.954,21,10.8,13.7
486.0,86,588.0,8.6,0.0,92.2,101,116,15.7,5,-3.9,12.9,0.995,29.4,7.1,0.9,37.6,5.4,2194,7.49,3.1,12.930,21,13.9,14.4
489.0,86,583.3,19.3,25.9,92.2,101,113,46.5,5,-2.6,17.1,0.990,26.2,6.9,0.8,33.6,4.3,2137,7.83,2.9,13.030,21,2.7,17.3
492.0,86,586.5,22.8,20.8,92.2,101,111,67.3,5,-0.8,22.9,0.991,18.2,16.9,-0.4,68.3,16.5,2147,20.64,14.5,12.961,21,45.8,21.2
495.0,86,589.6,23.9,6.1,92.2,100,110,68.2,5,-0.8,24.7,0.988,17.0,20.4,1.6,80.8,20.4,2323,26.02,19.2,12.960,21,72.7,24.0
498.0,86,592.7,24.8,0.0,92.2,100,110,68.2,5,-0.8,25.1,0.994,17.0,20.1,1.6,78.8,20.1,2252,24.65,11.1,13.000,21,69.6,20.7
501.0,86,596.0,23.5,0.0,92.2,100,108,71.9,5,-0.8,26.5,0.994,13.5,21.7,1.6,82.1,21.8,2223,25.19,10.3,13.016,21,51.6,16.9
504.0,86,599.3,30.1,0.0,92.2,100,108,74.7,5,-1.2,30.2,0.995,11.8,23.8,1.8,85.9,24.3,2322,28.14,26.7,12.960,21,87.8,31.4
507.0,86,605.0,24.2,20.1,92.2,100,108,74.1,5,-1.3,31.7,0.999,12.4,25.0,1.9,85.2,25.5,2592,31.49,28.6,12.961,21,67.1,21.1
510.0,86,609.7,25.9,23.8,92.2,100,108,71.5,5,-0.9,28.1,1.007,10.0,24.3,0.0,86.3,25.5,2310,28.70,28.3,12.960,21,77.2,27.1
513.0,86,612.9,32.1,8.6,92.2,100,110,75.8,5,-1.6,31.4,0.997,15.3,22.8,1.7,83.7,20.8,2238,24.99,22.6,12.960,21,88.0,28.0
516.0,86,615.9,18.0,24.5,92.2,99,110,58.0,5,-1.6,21.0,0.994,16.5,9.9,1.0,48.7,14.5,2129,17.83,13.8,12.986,21,70.9,16.6
519.0,86,612.7,10.5,5.7,92.2,100,109,44.4,5,-1.6,16.7,0.986,17.7,6.7,0.3,34.7,12.2,2047,12.06,5.9,13.029,21,0.0,5.1
522.0,86,607.5,13.4,1.3,92.2,101,108,42.0,5,-1.6,14.5,0.982,18.6,15.4,1.4,70.8,16.9,2037,15.71,2.0,12.961,21,0.0,10.1
525.0,86,602.8,14.4,1.9,92.2,101,108,55.5,5,-1.6,7.1,0.993,13.5,0.0,8.6,14.1,0.0,1994,7.65,1.5,13.008,21,0.0,9.9
528.0,86,599.4,5.5,0.0,92.2,101,104,11.0,5,-4.1,5.0,0.286,22.0,3.1,7.2,15.2,3.2,1951,4.67,2.2,13.014,21,1.8,8.5
531.0,86,587.1,19.6,34.0,92.2,101,104,36.1,5,-3.0,9.1,0.493,26.4,8.0,4.3,25.7,4.4,1932,5.66,3.9,12.960,21,7.5,13.3
534.0,86,588.0,17.7,38.0,92.2,101,105,53.1,5,-1.6,14.3,1.003,24.7,13.4,0.9,47.7,0.9,1953,5.20,3.9,12.961,21,3.6,14.8
537.0,86,589.4,21.6,21.5,92.2,101,106,56.4,5,-1.6,17.3,0.995,20.5,16.5,1.6,69.4,18.0,2060,17.91,15.7,12.960,21,48.4,22.3
540.0,86,592.6,33.2,0.0,92.2,100,110,77.5,5,-1.6,35.2,0.996,16.0,22.6,1.1,79.0,22.6,2360,27.33,25.3,12.960,21,88.0,30.6
543.0,86,599.2,30.2,0.0,92.2,100,113,75.7,5,-1.6,33.1,0.999,14.3,24.5,0.8,85.1,25.2,2563,30.55,30.6,12.960,21,85.9,35.3
546.0,86,602.3,23.5,14.3,92.2,100,114,57.0,5,-1.6,25.5,1.002,18.0,20.0,0.7,79.1,21.0,2262,23.12,25.1,12.961,21,90.6,24.6
549.0,86,604.0,19.5,34.0,92.2,100,114,29.3,5,-1.6,11.5,1.003,30.0,11.8,-0.8,43.1,11.8,2144,15.52,13.1,12.960,21,52.0,20.2
552.0,86,604.4,23.4,48.1,92.2,100,112,75.2,5,-0.8,31.8,0.994,17.7,20.3,0.2,68.9,19.2,2293,21.64,16.8,12.960,21,35.7,23.2
555.0,86,607.2,33.3,0.0,92.2,100,113,74.8,5,-1.2,32.6,0.999,12.6,24.8,0.5,86.0,25.0,2507,30.22,27.8,12.960,21,86.7,33.3
558.0,86,613.2,33.1,0.0,92.2,100,115,74.5,5,-1.6,33.3,1.008,14.1,24.4,0.2,83.9,24.7,2651,31.33,27.5,12.960,21,86.2,33.3
561.0,86,617.7,33.2,0.0,92.2,100,116,74.2,5,-1.6,33.3,1.008,14.5,24.7,1.6,83.9,24.7,2660,31.58,27.7,12.960,21,86.3,33.3
564.0,86,621.4,33.8,0.0,92.2,100,118,72.9,5,-1.6,33.7,0.998,15.0,25.0,0.5,83.4,25.0,2670,31.75,28.2,12.960,21,86.3,33.6
567.0,86,627.7,34.1,0.0,92.2,100,118,72.9,5,-1.6,33.7,0.999,15.3,24.9,0.4,83.1,24.8,2689,31.84,27.8,12.960,21,86.4,33.6
570.0,86,630.8,26.5,0.0,92.2,100,120,57.7,5,-1.6,25.2,0.997,18.3,22.5,1.1,79.3,22.9,2658,30.46,25.1,12.960,21,86.6,30.2
573.0,86,630.1,15.1,0.0,92.2,100,121,34.6,5,-2.2,11.9,0.852,24.5,15.3,2.3,61.6,15.3,2274,18.08,1.6,12.900,21,31.0,14.8
576.0,86,623.0,6.6,1.3,92.2,101,118,11.0,5,-4.7,5.1,0.001,-10.9,3.2,0.5,25.1,4.4,2173,8.94,0.9,12.925,21,0.2,5.9
579.0,86,608.0,12.5,7.8,92.2,101,112,52.5,5,-1.8,16.5,0.689,3.5,10.4,0.4,45.8,9.0,2136,12.57,7.4,12.988,21,10.6,9.8
582.0,86,607.4,21.4,1.8,92.2,100,113,65.9,5,-0.8,22.2,1.001,13.4,18.5,0.8,77.5,18.5,2165,23.41,17.7,13.040,21,47.9,23.5
585.0,86,608.0,15.8,0.0,92.2,100,115,50.2,5,-2.2,17.2,0.988,17.9,16.7,0.6,69.7,17.7,2209,22.26,11.8,13.040,21,32.2,14.1
588.0,86,606.0,12.1,10.3,92.2,100,116,35.6,5,-4.1,7.3,0.988,29.0,8.2,0.0,22.0,8.6,2162,9.30,7.4,12.978,21,13.7,11.9
591.0,86,604.0,11.4,19.5,92.2,101,116,49.6,5,-1.6,16.9,0.998,23.0,16.1,0.8,54.5,14.5,2260,17.39,11.6,12.872,21,24.6,15.5
594.0,86,603.3,7.1,0.0,92.2,101,120,11.8,5,-4.0,8.3,0.317,2.6,6.6,0.3,36.4,9.1,2264,13.61,10.1,12.850,21,35.4,17.0
597.0,86,579.3,5.1,0.0,92.2,101,118,14.1,5,-4.7,6.3,0.412,9.5,3.2,3.7,16.6,1.4,2216,4.44,0.5,12.960,21,0.0,5.1
600.0,86,575.2,5.1,0.0,92.2,101,115,14.0,5,-4.7,6.8,0.661,28.5,7.4,9.6,24.3,0.1,2187,4.46,0.8,12.961,21,0.0,5.1
603.0,86,564.7,5.1,0.0,92.2,101,114,11.0,5,-4.7,5.1,0.000,-10.5,1.2,0.0,12.5,2.4,2159,4.26,0.5,13.013,21,0.0,4.9
606.0,86,550.3,5.1,0.0,92.2,101,112,11.0,5,-4.7,4.7,0.002,-11.2,0.4,0.0,12.3,1.0,2129,4.11,0.4,13.005,21,0.0,4.7
609.0,86,535.8,4.7,0.0,92.2,101,111,11.5,5,-4.7,4.9,0.000,-11.8,0.0,0.0,13.0,0.0,2086,4.21,0.4,12.979,21,0.0,4.7
612.0,85,521.7,5.0,0.0,92.2,101,108,13.2,5,-4.7,5.7,0.306,2.7,0.8,2.1,14.9,0.6,2029,4.65,0.4,13.040,21,0.0,5.1
615.0,85,514.1,6.0,1.8,92.2,101,106,19.3,5,-4.2,7.6,0.897,37.1,3.3,8.6,17.6,3.5,1974,5.18,0.8,13.042,21,1.9,5.6
618.0,85,512.9,6.9,4.1,92.2,101,106,36.1,5,-1.6,13.7,1.013,28.5,12.5,3.0,37.4,9.2,2129,10.54,5.0,13.002,21,14.3,8.0
621.0,85,515.6,6.3,3.5,92.2,101,106,43.9,5,-1.6,13.9,1.008,31.2,9.3,1.1,38.0,11.9,2166,14.15,8.9,12.947,21,29.8,11.6
624.0,85,518.5,12.2,1.6,92.2,101,104,51.2,5,-1.6,15.8,1.003,30.5,7.6,1.1,31.9,12.1,2056,13.77,8.6,12.880,21,14.9,14.5
627.0,85,524.6,19.2,0.0,92.2,101,102,63.8,5,-1.5,19.8,0.999,17.0,17.3,-1.6,74.9,18.4,2124,23.56,15.3,12.985,21,55.9,18.9
630.0,85,533.4,24.8,0.0,92.2,100,102,71.4,5,-0.8,24.7,0.993,16.3,19.1,0.4,77.8,19.6,2181,24.58,19.2,13.010,21,88.4,23.4
633.0,85,543.5,25.5,0.0,92.2,100,103,70.3,5,-0.8,24.9,0.995,16.2,20.0,1.3,79.7,20.0,2196,25.00,20.0,12.960,21,89.9,25.0
636.0,86,548.6,23.6,6.8,92.0,100,105,69.2,5,-0.8,24.4,0.998,16.4,19.8,0.7,79.8,19.2,2125,23.28,17.6,12.961,21,91.7,22.4
639.0,86,554.6,22.0,13.0,91.8,100,106,68.1,5,-0.8,22.4,0.999,16.0,18.4,0.0,77.3,18.8,2105,22.54,17.9,12.907,21,91.6,22.4
642.0,87,560.6,22.0,11.7,91.8,100,106,67.5,5,-0.8,22.0,1.006,16.3,18.4,-0.5,77.3,18.6,2087,22.35,18.0,12.880,21,91.4,22.4
645.0,87,563.7,22.0,0.0,91.8,100,107,67.5,5,-0.8,22.0,1.004,16.5,18.4,-1.1,77.3,18.4,2082,22.45,18.1,12.892,21,91.4,22.4
648.0,87,569.0,22.2,0.0,91.8,100,109,67.5,5,-0.8,21.7,1.002,16.8,18.0,-1.3,76.2,18.2,2099,22.45,18.4,12.961,21,91.3,22.4
651.0,87,573.4,21.6,1.8,91.8,100,110,67.0,5,-0.8,21.1,1.001,18.0,16.5,0.0,69.4,16.9,2086,20.82,16.5,12.907,21,91.8,21.2
654.0,87,576.4,20.0,5.8,91.8,100,110,64.3,5,-0.8,20.4,0.998,18.7,17.1,0.0,71.4,17.3,2094,21.04,15.9,12.880,21,92.1,20.1
657.0,87,579.7,20.4,2.5,91.5,100,111,64.8,5,-0.8,20.6,1.000,18.8,17.4,0.0,72.8,17.7,2104,21.61,16.4,12.897,21,91.7,20.6
660.0,87,582.9,22.0,0.8,91.4,100,112,66.7,5,-0.8,21.5,1.003,17.9,17.9,-0.2,74.3,18.1,2114,22.55,17.3,12.960,21,91.4,22.0
663.0,87,584.0,22.9,0.0,91.4,100,112,68.2,5,-0.8,22.9,1.003,16.3,18.9,-0.7,78.1,18.8,2125,22.94,18.8,12.961,20,91.1,22.8
666.0,87,586.3,23.6,0.9,91.4,100,112,68.3,5,-0.8,23.5,0.998,15.0,20.0,0.0,80.3,20.4,2152,24.17,19.7,12.960,20,90.4,24.0
669.0,87,591.9,25.1,4.2,91.4,100,114,68.9,5,-0.8,24.7,0.998,15.9,20.2,1.3,80.2,20.4,2204,25.10,20.5,12.960,20,89.9,25.1
672.0,87,595.4,25.1,2.9,91.1,100,114,69.5,5,-0.8,25.3,0.997,16.3,20.6,2.3,80.1,20.5,2253,25.53,20.9,12.972,20,90.2,25.1
675.0,87,598.7,25.6,8.5,91.0,100,115,66.1,5,-1.1,18.5,0.995,8.9,16.8,1.8,68.6,19.3,2246,24.41,21.2,13.040,20,89.7,25.9
678.0,87,598.2,20.2,17.5,91.0,100,115,49.3,5,-2.2,5.4,0.992,-8.5,4.1,0.0,15.3,11.0,2137,11.65,10.9,12.981,20,33.0,17.4
681.0,87,595.0,14.1,28.9,91.0,101,114,17.9,5,-4.7,7.1,0.979,36.0,12.9,-1.3,38.6,12.7,2137,14.16,9.5,12.960,20,9.4,15.1
684.0,87,592.4,18.3,43.8,91.0,101,114,60.4,5,-2.3,16.3,0.995,25.6,15.2,-0.1,59.1,15.1,2163,17.99,12.5,12.928,20,24.3,18.6
687.0,87,595.8,17.6,43.8,91.0,100,116,50.2,5,-1.6,16.2,0.999,23.3,16.3,1.8,66.9,16.3,2196,20.55,14.5,12.917,20,46.0,19.0
690.0,87,596.0,17.9,47.1,91.0,100,116,45.4,5,-1.6,13.9,0.997,27.1,13.2,2.6,53.8,12.7,2198,17.19,11.9,13.024,20,56.9,17.6
693.0,87,593.6,18.0,24.5,91.0,100,115,53.4,5,-1.3,16.3,0.997,26.5,9.9,1.3,33.5,4.5,2161,6.04,2.7,12.881,20,10.8,10.1
696.0,87,593.8,20.7,17.2,91.0,101,114,66.9,5,-0.9,22.5,0.999,17.7,20.0,0.0,77.6,20.0,2299,25.28,16.5,12.880,20,40.3,18.6
699.0,87,596.0,23.4,40.1,91.0,100,116,67.4,5,-1.6,18.0,1.000,24.5,14.9,0.6,64.4,16.6,2227,21.52,15.8,12.880,20,57.1,22.2
702.0,87,595.8,18.4,50.8,91.0,100,116,59.5,5,-1.6,16.5,1.001,24.8,13.9,1.2,53.7,14.1,2182,17.94,12.9,12.917,20,60.3,18.7
705.0,87,596.0,20.0,22.3,91.0,100,116,61.4,5,-1.6,16.4,1.000,28.0,12.5,1.2,46.3,12.8,2173,15.66,14.6,13.040,20,91.7,20.8
708.0,87,596.0,17.2,3.2,91.0,100,115,60.7,5,-1.6,17.4,0.998,34.9,11.4,0.0,41.6,12.2,2161,13.74,7.8,12.981,20,61.4,14.8
711.0,87,596.0,13.5,0.0,91.0,100,114,51.0,5,-1.6,16.5,1.006,21.5,14.9,-0.6,59.7,15.1,2194,18.22,11.5,12.960,20,60.5,13.8
714.0,87,596.0,20.8,0.0,91.0,100,117,63.3,5,-1.0,21.1,1.001,19.8,17.7,-0.0,72.1,17.9,2243,22.43,16.0,12.960,20,92.0,20.4
717.0,87,599.0,23.6,0.0,91.0,101,120,68.4,5,-0.8,23.8,1.000,18.7,19.0,0.3,75.2,18.5,2295,23.13,17.8,12.960,20,91.0,23.5
720.0,87,600.0,18.7,0.0,91.0,101,122,59.9,5,-1.0,22.2,1.002,20.1,17.9,-0.6,69.5,14.9,2325,16.58,8.2,12.961,20,24.1,15.7
723.0,87,600.0,13.7,0.0,91.0,101,122,38.6,5,-1.6,13.0,1.000,29.5,12.5,3.9,44.3,13.0,2334,15.63,9.2,12.960,20,0.0,14.4
726.0,87,600.0,16.8,0.0,91.0,101,124,51.8,5,-1.6,16.9,0.997,26.7,14.2,2.1,52.8,13.8,2356,17.24,10.6,12.960,20,1.9,16.6
729.0,87,599.1,14.1,0.0,91.0,101,124,46.9,5,-1.6,15.5,0.995,26.3,14.5,1.3,56.4,14.4,2369,18.65,11.4,12.962,20,7.5,16.9
732.0,87,600.0,12.5,13.9,91.0,101,124,39.3,5,-1.6,13.0,0.997,29.3,12.7,2.2,47.6,12.8,2350,15.15,6.7,13.041,20,13.1,12.6
735.0,87,598.6,10.6,37.7,91.0,101,124,29.8,5,-1.9,10.6,1.005,34.0,10.6,1.6,36.1,8.6,2312,10.24,5.6,12.989,20,18.1,10.4
738.0,87,595.6,10.0,59.3,91.0,101,122,20.4,5,-4.7,5.1,1.119,30.9,9.3,-0.4,28.7,9.0,2273,9.28,5.1,12.960,20,15.8,10.5
741.0,87,591.7,12.9,28.0,91.0,101,121,35.7,5,-2.8,10.6,1.053,28.6,10.6,-0.7,34.0,11.1,2276,12.12,6.3,12.960,21,6.6,12.4
744.0,86,592.0,18.0,13.0,91.0,101,120,53.0,5,-1.3,17.4,1.001,25.5,14.5,0.7,55.9,14.9,2335,17.87,10.6,12.961,21,30.2,16.5
747.0,86,593.3,22.2,1.4,91.0,100,120,67.5,5,-0.8,23.1,1.009,19.0,19.6,0.0,77.6,19.6,2285,24.80,15.9,13.008,21,60.2,19.8
750.0,86,596.1,23.9,6.0,91.0,100,120,67.5,5,-0.8,23.1,1.006,19.0,19.4,-0.4,77.6,19.6,2305,25.03,18.8,13.040,21,90.2,23.5
753.0,86,599.3,23.1,1.8,90.7,100,122,67.5,5,-0.8,23.1,1.002,19.0,19.2,-0.8,77.5,19.6,2330,25.32,18.8,13.035,20,90.2,23.5
756.0,86,601.9,18.5,25.6,90.7,100,124,61.4,5,-0.9,21.9,0.998,19.5,19.0,-0.7,77.3,19.6,2349,25.40,18.4,12.962,20,90.2,23.2
759.0,86,604.0,14.0,54.0,91.0,100,124,45.5,5,-1.6,14.9,0.994,26.5,14.5,1.6,61.6,16.0,2341,21.08,14.4,12.960,20,85.8,21.7
762.0,86,603.8,20.0,0.0,90.6,101,124,56.5,5,-1.6,18.1,0.995,24.0,15.8,1.2,61.6,15.7,2352,19.86,11.8,12.960,20,81.1,19.3
765.0,86,604.0,19.7,5.1,90.8,100,124,60.4,5,-1.6,19.8,0.996,22.0,16.8,1.2,67.9,17.2,2370,22.66,14.9,12.960,20,91.8,20.0
768.0,86,606.0,19.8,4.7,91.0,100,123,60.6,5,-1.6,19.7,0.997,21.9,16.6,2.3,66.7,16.9,2336,21.74,14.5,12.962,20,91.8,19.7
771.0,86,608.0,20.3,1.8,91.0,100,122,61.3,5,-1.6,20.0,0.999,21.5,17.3,3.1,69.1,17.2,2301,21.99,15.0,12.916,20,91.6,20.3
774.0,86,608.0,21.1,5.2,91.0,100,118,62.0,5,-1.6,20.6,0.998,21.2,17.3,3.1,65.8,14.9,2257,18.94,11.7,12.906,20,92.0,19.0
777.0,86,607.4,10.6,4.5,91.0,99,117,47.1,5,-1.6,17.1,0.998,23.1,16.2,2.6,60.3,13.0,2222,15.52,6.0,12.960,20,94.1,10.2
780.0,86,605.8,15.9,2.2,91.0,99,116,46.0,5,-1.6,14.9,0.997,25.5,14.5,1.7,55.8,14.6,2212,17.93,13.7,12.961,20,92.7,16.3
783.0,86,605.2,21.0,0.5,90.9,100,116,63.3,5,-1.6,21.2,0.995,19.0,18.0,2.3,72.5,18.0,2222,21.66,15.9,12.960,20,91.8,20.3
786.0,86,608.0,21.8,1.8,90.6,100,118,67.5,5,-0.8,22.6,0.995,18.3,18.8,1.4,75.1,18.9,2238,23.65,17.9,12.960,20,91.1,22.5
789.0,86,607.6,25.1,0.0,90.6,100,118,70.4,5,-0.8,25.2,1.001,17.0,20.3,0.2,79.2,20.5,2318,25.30,19.7,12.960,20,90.1,24.0
792.0,86,612.7,26.6,0.0,90.6,100,119,71.9,5,-1.0,27.2,1.006,15.7,22.0,-0.6,83.4,22.4,2488,28.67,23.1,12.961,20,87.7,27.8
795.0,86,617.3,24.6,10.6,90.6,100,120,69.5,5,-1.6,27.2,1.000,16.5,22.0,0.8,82.0,22.0,2524,28.91,22.7,12.960,20,88.6,25.1
798.0,86,619.4,15.9,43.8,90.6,100,122,53.3,5,-1.6,13.3,0.995,31.1,11.3,1.3,44.4,13.5,2372,18.82,15.3,12.931,20,90.6,19.3
801.0,86,611.5,12.2,1.8,90.6,99,119,50.3,5,-1.6,15.5,0.997,30.7,10.2,1.0,37.6,10.5,2250,10.50,4.7,12.870,20,93.7,10.2
804.0,86,612.0,13.7,0.8,90.8,99,117,52.0,5,-1.6,18.2,1.000,21.8,16.6,-0.1,67.2,16.4,2248,15.24,7.1,12.801,20,94.0,11.8
807.0,86,612.0,18.2,0.0,90.9,99,116,59.1,5,-1.6,20.4,0.999,19.0,19.2,-0.8,76.9,19.6,2211,24.71,15.4,12.901,20,91.7,18.5
810.0,86,612.4,25.3,0.0,90.6,100,116,70.6,5,-0.8,25.9,1.001,16.7,20.5,-0.8,79.7,20.4,2272,25.49,20.2,12.960,20,89.7,25.1
813.0,86,615.4,27.8,0.0,90.6,100,115,71.9,5,-0.8,26.7,1.001,15.1,21.5,-0.8,82.4,21.5,2359,26.82,21.3,12.960,20,89.4,27.5
816.0,86,618.2,25.4,0.0,90.8,100,113,71.4,5,-0.8,26.6,0.999,14.7,21.8,-0.7,83.4,22.4,2437,28.49,22.7,12.961,20,88.2,27.7
819.0,86,620.0,24.0,0.0,91.0,100,112,68.4,5,-0.8,23.6,0.996,16.0,19.2,0.8,78.8,19.6,2219,25.01,20.4,12.960,20,89.0,25.9
822.0,86,620.5,26.7,0.0,91.0,100,110,70.6,5,-0.8,28.2,0.995,14.4,21.6,1.3,82.3,21.7,2270,25.89,21.7,13.085,20,64.7,25.8
825.0,86,623.5,32.5,0.0,91.0,101,110,73.5,5,-1.2,30.6,0.996,13.5,23.7,1.1,84.7,24.0,2443,28.95,25.6,13.302,20,0.0,31.5
828.0,86,628.6,32.9,0.0,90.8,101,111,75.0,5,-1.6,33.0,0.998,13.6,24.7,0.2,83.8,25.1,2613,31.43,28.2,13.441,20,0.0,33.7
831.0,86,633.3,33.4,0.0,90.6,101,113,74.1,5,-1.6,33.3,0.998,14.0,24.7,1.6,82.7,24.7,2635,31.55,28.2,13.642,20,0.0,33.7
834.0,86,636.0,33.1,0.0,90.6,101,116,71.4,5,-1.6,28.0,0.995,17.2,21.0,1.1,78.6,22.2,2420,27.86,24.5,13.760,20,29.7,31.7
837.0,86,635.7,27.8,0.0,90.6,100,120,67.5,5,-1.1,19.8,0.999,22.6,17.4,0.8,70.4,18.6,2277,22.78,15.9,13.730,20,80.6,25.5
840.0,86,633.2,16.2,52.6,90.6,100,123,52.3,5,-1.1,14.6,0.998,26.9,15.0,0.8,60.7,15.4,2329,19.08,3.1,13.600,20,0.0,5.9
843.0,86,630.1,12.0,49.9,90.7,100,125,39.9,5,-1.6,13.1,0.991,28.0,14.1,0.8,53.3,14.1,2349,16.94,8.2,13.600,20,59.7,11.0
846.0,86,628.0,14.5,0.0,91.0,99,126,44.2,5,-1.6,14.1,1.000,27.0,14.1,0.2,51.9,14.1,2374,17.40,9.6,13.640,20,93.7,14.8
849.0,86,627.8,18.4,0.0,91.0,99,126,58.0,5,-1.6,17.0,0.998,24.7,15.3,0.0,58.7,15.3,2387,19.35,10.7,13.680,20,93.5,15.8
852.0,86,628.0,19.2,0.0,90.8,100,125,57.3,5,-1.6,16.3,1.001,18.7,14.4,0.0,60.4,16.1,2378,21.93,14.1,13.680,20,92.1,19.2
855.0,86,626.4,17.1,6.8,90.7,100,123,53.7,5,-1.6,12.0,1.010,6.0,5.9,0.0,17.3,10.2,2286,11.62,9.1,13.731,20,89.6,15.2
858.0,86,623.6,12.9,21.2,91.0,99,120,41.6,5,-1.6,13.3,1.000,21.0,11.2,0.0,40.0,12.5,2253,14.46,8.6,13.730,20,89.1,13.5
861.0,86,619.7,18.0,0.0,91.0,99,119,52.2,5,-1.6,15.7,0.998,24.6,14.8,0.3,58.5,15.0,2229,18.16,11.8,13.691,20,92.9,18.0
864.0,86,620.0,18.5,1.2,91.0,100,119,58.1,5,-1.6,18.2,1.002,21.9,16.2,0.6,66.5,16.6,2242,20.78,13.7,13.760,20,92.9,18.8
867.0,86,620.0,11.9,0.9,91.0,100,120,42.6,5,-2.4,16.0,1.004,18.9,14.4,0.0,64.7,16.1,2274,21.48,14.5,13.760,20,92.9,17.9
870.0,86,615.7,7.6,29.2,90.9,101,119,16.9,5,-4.6,5.1,0.979,4.5,0.0,0.0,12.5,1.2,2211,10.03,5.1,13.709,20,56.4,12.8
873.0,86,608.0,12.4,104.1,90.6,99,116,47.8,5,-1.6,13.9,1.004,17.0,11.0,-1.0,46.1,10.6,2260,14.06,6.9,13.711,20,47.4,12.0
876.0,86,607.7,16.5,21.0,90.9,100,117,41.2,5,-1.6,15.0,1.009,26.6,14.8,-0.4,59.1,15.3,2277,20.20,14.3,13.766,20,87.1,20.0
879.0,86,605.4,9.9,9.2,90.8,100,116,27.8,5,-2.7,11.3,0.737,25.0,10.5,1.4,41.7,10.8,2219,12.85,5.9,13.802,21,28.2,5.1
882.0,86,593.8,5.3,0.0,90.7,101,112,13.6,5,-4.7,5.7,0.000,-8.2,0.0,0.0,16.5,0.0,1999,6.16,1.7,13.771,21,10.8,5.1
885.0,86,578.3,5.3,1.4,91.0,101,104,11.8,5,-4.7,4.7,0.001,31.0,4.3,3.9,16.8,3.8,1945,5.36,1.3,13.719,21,12.5,5.7
888.0,86,571.9,6.3,11.2,91.0,100,102,27.0,5,-2.6,9.4,0.646,28.2,9.4,1.3,31.7,8.8,1984,8.97,3.9,13.597,21,41.6,7.4
891.0,86,569.0,11.6,3.5,91.0,99,103,41.0,5,-1.6,12.7,1.005,25.6,12.8,-1.7,51.6,13.1,2085,15.02,8.7,13.348,21,94.9,12.9
894.0,86,570.1,14.1,0.0,90.8,99,105,45.4,5,-1.6,12.9,0.996,27.3,11.6,1.4,53.2,13.1,2011,15.97,10.2,13.121,21,94.3,14.0
897.0,86,570.7,11.6,0.0,90.6,100,106,35.6,5,-1.8,10.4,1.009,40.0,0.0,-0.8,17.3,0.4,1949,6.84,5.3,13.072,21,62.2,11.2
900.0,86,567.1,4.4,0.0,90.6,101,104,10.2,5,-4.7,5.1,1.095,37.6,7.5,2.2,31.7,8.1,1936,9.88,6.0,13.040,21,49.7,9.7
903.0,86,559.7,5.5,0.0,90.9,100,101,14.9,5,-4.7,8.1,1.055,33.8,11.2,1.1,42.1,12.6,1925,14.42,9.5,13.040,21,93.7,14.8
906.0,86,560.0,9.9,0.0,90.8,100,99,36.9,5,-3.6,13.5,0.996,27.5,12.2,-2.5,47.4,11.3,1933,12.06,6.7,13.041,21,94.0,12.9
909.0,86,563.5,16.8,0.0,90.6,99,98,64.1,5,-1.5,20.3,0.996,17.0,17.3,0.8,73.3,17.3,2025,20.63,14.5,12.979,21,92.4,18.2
912.0,86,568.9,21.9,0.0,90.6,100,98,69.8,5,-0.8,22.7,1.006,17.0,16.5,-0.4,71.0,16.8,1969,19.90,15.8,13.001,21,91.7,20.6
915.0,86,571.9,18.4,0.0,90.6,100,100,64.6,5,-0.8,20.4,1.001,17.0,17.1,-0.8,72.3,17.0,1976,19.95,15.8,13.020,21,92.1,18.2
918.0,86,575.0,20.1,0.0,90.6,100,101,65.9,5,-0.8,20.9,0.999,16.7,18.1,-0.8,75.4,17.9,2050,21.16,17.0,12.962,21,91.4,20.8
921.0,86,579.9,22.2,1.5,90.6,100,103,69.2,5,-0.8,23.4,0.999,16.0,19.3,-0.7,78.0,19.2,2125,23.25,18.8,13.041,21,90.6,22.3
924.0,86,584.9,24.2,3.8,90.6,100,106,69.8,5,-0.8,24.7,0.995,15.5,20.0,1.6,79.9,20.0,2165,23.96,19.9,12.997,21,89.9,24.0
927.0,87,588.0,25.5,5.2,90.6,100,108,70.4,5,-0.8,26.6,1.003,14.9,21.5,0.7,82.6,21.8,2272,25.95,22.1,12.960,21,89.0,26.4
