BlueDriver Data Log
Sep 27, 2018 6:47:51 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (km/h),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
1410.0,87,578.7,8.6,7.0,83.5,101,118,13.3,11,-4.7,10.0,1.000,37.2,9.9,0.5,33.2,9.9,2212,7.96,4.0,13.760,18,2.8,7.8
1413.0,87,572.0,11.7,55.2,83.9,101,117,38.5,11,-3.5,13.5,0.997,31.7,13.0,-2.1,56.2,13.3,2212,19.26,5.2,13.816,18,19.8,11.5
1416.0,87,572.0,18.4,18.2,83.7,101,117,58.1,11,-2.3,18.4,0.994,22.0,16.1,2.3,66.3,16.5,2228,20.44,14.1,13.804,18,41.8,18.0
1419.0,87,573.8,18.4,25.8,83.5,100,118,59.5,11,-2.3,18.4,0.996,21.5,16.4,1.9,66.7,16.5,2232,21.26,14.1,13.760,18,45.4,18.4
1422.0,87,576.0,18.6,52.2,83.5,101,116,58.8,11,-2.3,18.6,0.997,21.2,16.5,1.4,67.3,16.5,2225,20.93,14.2,13.760,18,42.0,18.4
1425.0,87,576.0,18.9,0.0,83.5,100,116,59.3,11,-2.3,18.9,0.997,21.0,16.5,0.8,67.8,16.5,2225,21.27,14.5,13.814,18,44.8,18.7
1428.0,87,576.0,19.2,29.0,83.5,100,117,59.9,11,-2.3,19.2,0.998,21.0,16.5,0.1,68.4,16.9,2241,21.51,14.9,13.803,18,48.0,19.2
1431.0,87,576.0,19.2,24.1,83.5,100,118,60.3,11,-2.3,19.2,0.999,21.5,16.5,0.9,68.6,16.6,2250,19.35,14.9,13.760,18,47.8,19.2
1434.0,87,576.9,20.4,8.3,83.5,101,120,59.6,11,-2.3,20.3,1.008,20.9,17.1,1.3,70.0,17.3,2262,16.25,15.8,13.760,18,54.9,20.2
1437.0,87,580.0,21.4,43.8,83.5,100,121,62.9,11,-1.9,20.0,1.005,20.3,17.0,0.9,72.7,17.6,2325,23.99,16.3,13.760,18,58.4,21.2
1440.0,87,580.0,20.7,42.6,83.3,100,121,57.6,11,-1.8,13.3,1.001,20.4,12.2,2.3,45.9,12.5,2308,19.79,8.2,13.760,18,52.5,21.1
1443.0,87,580.0,17.3,23.5,83.1,101,120,45.4,11,-2.3,16.2,0.998,23.5,14.4,1.4,55.1,14.7,2279,18.58,11.0,13.769,18,28.5,16.1
1446.0,87,580.0,19.5,0.0,83.1,101,118,61.2,11,-2.3,19.3,0.999,21.6,16.5,1.3,56.0,16.5,2248,20.84,13.3,13.802,18,51.0,18.8
1449.0,87,580.0,21.0,0.0,83.1,101,118,61.2,11,-2.3,20.9,1.003,20.7,17.7,2.4,43.7,17.4,2237,17.70,14.4,13.840,18,51.0,19.8
1452.0,87,580.0,19.7,0.0,83.1,101,118,61.5,11,-2.3,18.5,1.004,20.8,16.5,3.1,67.8,16.5,2229,19.98,14.1,13.840,18,51.9,19.8
1455.0,87,580.0,20.4,25.3,83.0,100,118,61.4,11,-2.3,20.4,1.000,20.0,17.1,2.2,70.1,17.2,2225,20.71,15.4,13.817,18,51.9,20.4
1458.0,87,580.0,16.8,45.1,82.7,101,118,58.0,11,-2.3,17.2,1.000,25.9,15.4,2.1,65.2,15.7,2222,19.47,13.4,13.760,18,0.0,15.1
1461.0,87,580.0,13.5,0.0,82.7,101,118,53.5,11,-2.3,13.3,0.999,28.3,12.7,3.1,47.8,12.7,2200,17.11,8.8,13.760,18,0.0,13.5
1464.0,87,580.0,15.8,0.0,82.7,101,119,53.4,11,-2.3,15.3,1.001,24.6,14.1,1.6,53.1,14.5,2239,17.72,11.0,13.760,18,0.0,16.3
1467.0,87,580.0,20.8,0.0,82.7,101,120,60.4,11,-2.3,19.2,1.013,21.0,16.5,0.8,63.1,16.8,2279,17.94,14.3,13.760,18,0.0,20.8
1470.0,87,580.0,21.0,0.9,82.7,101,122,60.4,11,-2.3,21.2,1.004,21.0,18.0,0.4,73.3,18.4,2312,17.10,17.0,13.760,18,34.8,20.3
1473.0,87,579.9,21.8,21.0,82.7,100,121,63.9,11,-2.0,21.7,0.998,20.0,18.3,1.6,76.5,18.6,2300,22.82,17.5,13.760,18,65.4,21.4
1476.0,87,582.2,24.7,10.0,82.9,100,120,66.4,11,-1.6,24.7,0.997,17.5,20.4,1.6,78.8,20.8,2287,23.95,20.4,13.731,18,79.5,24.1
1479.0,87,584.0,22.8,8.1,83.0,100,118,62.7,11,-1.6,23.0,0.997,19.5,19.1,1.3,78.5,19.6,2261,23.07,18.9,13.686,18,54.9,21.2
1482.0,87,584.2,22.6,32.6,82.7,100,117,67.1,11,-1.6,22.3,0.997,18.5,18.6,1.0,75.9,18.9,2212,24.45,17.8,13.840,18,74.5,22.8
1485.0,87,587.9,24.3,0.0,82.7,100,117,69.0,11,-1.6,23.9,0.999,17.5,20.0,2.3,78.0,20.4,2232,24.60,19.6,13.840,18,86.5,24.3
1488.0,87,588.0,24.3,7.5,82.7,100,119,67.7,11,-1.6,23.9,1.003,17.5,20.0,1.8,77.7,20.4,2257,24.67,20.0,13.810,18,82.8,24.2
1491.0,87,589.4,22.2,11.8,82.8,100,120,63.5,11,-1.6,22.0,1.009,20.5,18.2,1.9,71.5,18.0,2278,23.57,16.4,13.760,18,57.3,20.8
1494.0,87,591.8,19.6,8.7,83.1,100,120,58.0,11,-2.0,19.5,1.006,21.7,16.2,2.3,61.6,15.7,2287,19.36,12.5,13.760,18,46.4,19.2
1497.0,87,587.9,17.3,0.0,82.8,101,120,53.1,11,-2.3,17.3,1.002,23.3,15.3,2.3,54.1,15.7,2278,17.64,12.5,13.760,18,38.9,17.4
1500.0,87,588.0,17.6,13.3,82.7,101,120,51.6,11,-2.3,17.6,0.999,22.5,15.7,1.8,59.5,15.7,2281,18.69,12.8,13.703,18,39.6,17.6
1503.0,87,588.0,18.6,32.0,82.6,100,120,56.5,11,-2.3,18.5,1.001,21.8,16.1,1.3,64.9,16.3,2302,20.15,13.7,13.618,18,46.7,19.2
1506.0,87,588.0,18.6,48.9,82.4,101,124,45.2,11,-2.3,18.7,1.008,22.6,16.2,0.8,67.8,16.6,2351,17.27,14.1,13.760,18,38.1,18.1
1509.0,87,587.9,18.2,22.8,82.4,101,126,50.2,11,-2.3,17.9,1.008,23.1,15.8,0.8,62.7,15.8,2399,21.23,12.9,13.760,18,40.4,18.3
1512.0,87,588.0,21.2,9.6,82.4,101,128,61.2,11,-2.3,21.2,0.999,22.1,17.6,-0.4,69.9,17.6,2421,23.67,15.3,13.794,18,48.3,20.1
1515.0,87,588.0,16.8,0.0,82.4,100,128,61.0,11,-2.3,16.1,0.996,25.5,13.6,0.0,51.5,12.1,2406,20.58,9.0,13.840,18,35.3,16.1
1518.0,87,587.1,13.5,0.0,82.4,101,124,34.5,11,-2.3,13.5,0.996,29.4,12.1,0.8,32.4,10.3,2346,10.60,5.9,13.840,18,24.2,13.4
1521.0,87,583.9,11.9,0.0,82.4,101,123,39.7,11,-2.3,13.1,0.998,31.4,12.8,0.9,46.0,12.8,2325,15.48,8.6,13.840,18,22.6,12.0
1524.0,87,579.9,12.4,50.6,82.4,101,121,39.8,11,-2.3,12.6,0.995,29.7,12.5,1.6,47.1,12.5,2306,16.01,8.6,13.791,18,23.7,12.6
1527.0,87,580.0,13.7,28.3,82.4,101,119,43.8,11,-2.3,14.1,0.988,27.0,13.3,2.6,49.9,13.3,2287,18.99,9.2,13.791,18,29.0,14.0
1530.0,87,580.0,19.2,9.1,82.3,101,118,64.4,11,-2.3,18.7,1.004,20.8,16.1,2.4,61.0,16.2,2262,22.50,13.7,13.807,18,61.2,22.0
1533.0,87,580.5,22.3,29.8,82.0,100,116,65.9,11,-1.8,22.1,1.000,18.2,18.4,1.3,74.5,18.8,2225,23.73,18.0,13.600,18,68.0,22.4
1536.0,87,583.9,23.3,13.0,82.0,100,116,66.7,11,-1.6,22.7,0.997,17.6,18.6,0.0,76.1,18.9,2212,23.74,18.1,13.705,18,75.4,23.1
1539.0,87,584.0,25.5,5.2,81.8,100,117,68.6,11,-1.8,25.5,0.995,17.9,20.8,0.6,80.7,21.2,2340,26.07,20.8,13.760,18,82.0,24.3
1542.0,87,587.2,27.2,0.0,81.6,100,118,71.5,11,-2.3,26.8,0.991,15.0,21.5,0.8,82.7,21.7,2461,28.45,21.9,13.775,18,88.6,27.8
1545.0,87,592.5,27.8,0.0,81.6,100,122,72.2,11,-2.3,27.6,0.995,15.0,22.0,0.8,82.9,22.1,2512,28.97,22.7,13.840,18,88.3,27.8
1548.0,87,595.9,25.7,0.0,81.3,100,123,47.2,11,-3.4,26.5,0.998,19.8,21.4,0.8,82.4,22.0,2511,29.10,22.3,13.790,18,56.2,22.8
1551.0,87,596.0,16.1,29.6,81.2,100,123,34.4,11,-4.1,16.9,0.999,31.2,15.3,1.4,69.4,15.7,2400,27.17,12.5,13.728,18,24.8,13.6
1554.0,87,597.7,25.2,31.8,81.2,100,122,71.5,11,-1.6,24.8,1.000,13.0,19.9,1.6,73.9,19.9,2412,26.39,19.0,13.710,18,89.4,27.5
1557.0,87,600.0,28.6,7.6,81.2,100,124,72.9,11,-2.1,28.7,0.999,14.2,22.0,1.6,81.4,21.6,2545,29.31,22.3,13.840,18,88.6,28.2
1560.0,87,600.0,23.9,0.0,81.2,100,124,69.2,11,-2.3,24.2,1.005,22.0,18.2,1.6,73.7,17.8,2362,24.77,17.6,13.783,18,76.7,21.7
1563.0,87,597.3,8.6,0.0,81.2,100,122,49.4,11,-2.9,5.5,0.984,33.2,0.0,0.0,30.1,0.0,2281,14.33,0.4,13.726,18,48.8,9.9
1566.0,87,588.7,6.3,0.0,81.2,101,118,11.8,11,-4.7,5.3,0.884,17.0,0.0,0.0,13.0,0.0,2189,4.81,0.4,13.690,18,0.0,5.5
1569.0,87,575.7,7.8,0.0,81.2,101,112,18.1,11,-4.7,7.3,0.956,20.7,3.2,-0.2,17.0,3.0,2100,5.49,2.3,13.760,18,0.0,8.4
1572.0,87,567.9,13.7,0.0,81.2,101,112,41.5,11,-3.6,13.1,1.006,23.7,12.5,-1.6,58.0,13.3,2135,15.01,9.8,13.760,18,27.6,14.0
1575.0,86,570.1,25.5,0.0,81.2,101,112,70.7,11,-1.6,24.7,0.988,16.0,18.2,0.8,71.0,18.4,2208,22.22,16.9,13.780,18,88.9,25.5
1578.0,86,573.1,21.2,13.2,81.2,100,114,61.2,11,-1.6,21.2,1.003,18.9,18.0,1.4,75.8,18.4,2255,23.45,17.2,13.838,18,51.8,20.7
1581.0,86,575.9,16.5,50.8,81.2,101,115,43.3,11,-2.0,16.5,1.003,23.0,14.9,0.6,62.8,14.7,2187,12.66,11.9,13.760,18,36.1,16.2
1584.0,86,571.9,14.2,10.7,80.9,101,117,39.0,11,-2.3,13.4,0.997,26.1,11.7,4.7,26.7,10.0,2197,14.24,4.8,13.760,18,25.9,14.1
1587.0,86,572.0,17.6,0.0,80.8,101,118,48.4,11,-2.3,18.0,0.993,24.5,16.1,2.1,51.8,16.1,2231,18.02,13.7,13.712,18,32.9,15.3
1590.0,86,572.0,20.4,0.0,80.9,101,118,64.3,11,-2.3,20.3,0.998,20.9,17.4,1.1,69.6,17.5,2262,22.24,15.8,13.603,18,60.8,19.7
1593.0,86,572.7,23.0,0.0,81.2,100,118,66.6,11,-1.8,22.8,0.999,18.6,19.0,1.6,76.0,19.3,2264,24.06,18.7,13.680,18,77.5,22.6
1596.0,86,579.9,24.9,0.0,81.2,100,118,69.2,11,-1.6,24.4,1.000,16.8,20.4,1.6,80.4,20.8,2324,25.67,20.8,13.723,18,88.4,24.6
1599.0,86,582.2,26.3,0.0,81.2,100,118,71.6,11,-1.6,26.3,1.001,14.0,21.2,0.1,82.0,21.4,2361,26.99,21.3,13.779,18,89.4,26.7
1602.0,86,585.1,27.1,2.2,81.2,100,118,72.9,11,-1.6,27.1,0.999,13.4,21.8,0.1,83.4,22.0,2400,27.21,22.4,13.840,18,88.5,27.2
1605.0,86,588.0,26.1,8.8,80.8,100,118,67.4,11,-1.6,26.4,0.999,15.4,21.7,1.6,83.3,21.8,2400,23.10,22.7,13.840,18,75.2,25.3
1608.0,86,587.9,22.7,2.4,80.8,100,119,67.8,11,-1.6,22.4,1.000,18.0,19.2,1.6,75.7,19.2,2322,24.68,18.4,13.758,18,69.5,23.3
1611.0,86,590.0,27.1,0.0,80.8,100,120,73.0,11,-1.7,26.2,1.006,13.0,21.2,1.1,80.1,21.3,2369,26.75,21.2,13.702,18,88.2,27.1
1614.0,86,593.9,28.4,1.0,80.8,100,120,73.7,11,-2.3,28.4,1.000,14.0,22.3,1.1,83.2,22.5,2477,28.55,23.1,13.760,18,87.7,28.6
1617.0,86,600.0,24.8,5.2,80.8,100,120,73.2,11,-2.3,26.1,1.000,15.6,20.7,1.6,81.8,21.0,2487,28.39,22.1,13.760,18,88.2,27.2
1620.0,86,600.0,12.4,1.8,80.8,100,119,61.7,11,-2.3,11.4,1.000,18.2,9.0,0.8,31.4,9.0,2322,19.62,4.3,13.683,18,74.1,22.8
1623.0,86,598.2,18.4,19.1,80.8,101,118,41.1,11,-2.3,16.3,0.999,22.5,14.0,1.3,51.4,13.8,2225,17.00,10.6,13.619,18,30.6,17.3
1626.0,86,596.0,22.0,37.8,80.8,100,116,67.5,11,-1.6,21.6,0.998,18.6,18.2,1.8,72.2,18.2,2232,24.48,17.0,13.681,18,86.2,22.3
1629.0,86,596.0,25.6,0.0,80.8,100,117,69.2,11,-1.6,25.6,0.998,16.1,20.5,2.3,81.2,20.9,2275,25.72,21.2,13.760,18,87.9,25.2
1632.0,86,598.6,25.9,4.8,80.6,100,118,70.6,11,-1.6,25.9,0.999,15.5,20.8,2.3,80.8,21.2,2290,25.88,21.2,13.760,18,89.8,25.9
1635.0,86,600.0,25.9,6.9,80.4,100,118,70.6,11,-1.6,25.9,1.000,16.0,21.1,1.5,81.6,21.2,2325,26.51,21.4,13.760,18,89.8,25.9
1638.0,86,600.7,27.3,4.5,80.4,100,120,72.2,11,-2.1,27.7,0.995,14.6,22.1,0.6,82.7,22.2,2397,28.04,22.9,13.760,18,88.7,27.5
1641.0,86,604.0,29.9,0.0,80.4,100,120,73.0,11,-2.3,30.7,0.995,13.9,23.6,0.1,83.5,24.0,2562,31.03,25.7,13.760,18,87.9,30.2
1644.0,86,606.6,33.3,0.0,80.4,100,119,73.7,11,-2.3,33.3,1.000,15.0,24.3,1.6,83.5,24.7,2660,31.70,27.8,13.760,18,87.5,33.3
1647.0,86,609.6,33.6,0.0,80.5,100,118,73.7,11,-2.3,33.6,0.998,15.0,24.6,1.2,83.0,24.9,2716,32.19,28.0,13.760,18,87.5,33.7
1650.0,86,612.7,32.2,5.8,80.8,100,118,72.9,11,-2.3,32.2,1.001,14.5,24.1,1.2,82.1,24.5,2685,31.44,27.2,13.760,18,87.7,31.7
1653.0,86,615.9,30.2,38.5,80.8,100,117,72.9,11,-2.0,30.0,1.002,13.7,23.1,2.3,81.2,23.5,2574,25.05,25.1,13.760,18,88.1,29.7
1656.0,86,616.0,28.6,20.4,80.8,100,116,73.1,11,-1.7,28.6,1.002,13.0,22.7,1.3,83.3,22.7,2528,26.98,24.2,13.760,18,88.6,28.6
1659.0,86,617.5,29.1,5.4,80.8,100,116,73.7,11,-2.3,28.8,0.999,14.1,22.7,0.8,83.6,22.9,2507,29.37,24.1,13.760,18,88.2,29.4
1662.0,86,620.0,26.0,2.2,80.8,100,120,68.7,11,-1.8,26.0,1.000,17.5,21.0,1.0,81.0,21.6,2530,29.22,22.1,13.760,17,69.4,25.1
1665.0,86,620.0,22.0,0.0,80.8,100,122,64.7,11,-1.6,21.7,1.000,20.2,18.1,1.6,74.1,18.4,2325,22.96,16.9,13.813,17,59.6,22.0
1668.0,86,617.6,22.0,19.3,80.8,100,125,59.6,11,-1.7,22.0,1.000,20.5,18.4,-0.8,74.4,18.4,2372,23.00,17.3,13.810,17,48.7,22.0
1671.0,86,616.0,19.0,23.5,80.8,101,126,51.0,11,-2.3,19.7,0.992,23.7,17.1,-0.1,71.0,17.4,2422,23.60,15.5,13.766,18,0.0,16.9
1674.0,86,616.0,19.6,0.0,80.8,101,129,61.9,11,-2.3,19.6,0.992,23.0,17.0,0.7,67.2,17.3,2450,25.89,15.0,13.840,18,0.0,19.9
1677.0,86,615.9,23.4,0.0,80.6,101,131,65.6,11,-2.3,23.1,0.993,20.8,19.2,0.0,78.0,19.6,2495,26.20,19.2,13.840,18,0.0,22.9
1680.0,86,613.8,22.0,11.2,80.4,101,132,62.9,11,-2.3,22.0,0.995,22.0,18.3,0.0,74.6,18.5,2506,25.73,17.6,13.813,17,5.7,22.0
1683.0,86,612.0,21.7,18.1,80.4,100,132,63.5,11,-2.3,21.8,1.001,21.6,18.0,0.0,72.7,18.0,2494,24.94,16.7,13.760,17,60.4,21.6
1686.0,86,612.0,22.7,10.7,80.4,100,130,64.7,11,-2.3,22.5,0.997,20.4,18.6,-0.2,73.9,18.5,2474,25.35,17.2,13.760,17,70.8,22.9
1689.0,86,612.0,23.8,21.8,80.1,100,130,66.5,11,-2.3,23.8,0.995,19.7,19.5,-0.7,78.4,19.6,2462,26.32,18.8,13.817,17,75.3,23.7
1692.0,86,612.0,23.5,22.5,80.0,100,130,67.2,11,-2.3,23.5,0.997,19.9,19.2,0.0,77.6,19.6,2462,26.56,18.8,13.759,17,75.0,23.6
1695.0,86,613.9,23.9,12.5,80.0,100,130,66.9,11,-2.3,23.8,0.998,19.5,19.5,0.0,78.0,19.6,2468,26.68,19.0,13.722,17,75.9,23.9
1698.0,86,616.0,24.1,2.4,80.0,100,130,68.2,11,-2.3,24.1,1.000,19.5,19.8,0.0,78.3,19.8,2475,26.83,19.3,13.840,17,84.7,24.2
1701.0,86,616.0,24.1,13.0,80.0,100,130,68.7,11,-2.3,24.1,1.000,19.1,19.9,0.0,78.0,19.9,2475,26.79,19.5,13.783,17,84.3,24.3
1704.0,86,616.0,23.5,4.5,79.8,100,130,66.1,11,-2.3,23.1,1.001,19.0,19.2,0.0,76.9,19.2,2475,24.96,18.4,13.760,17,75.1,23.5
1707.0,86,614.3,18.8,0.0,79.6,101,130,58.9,11,-2.3,19.2,0.999,23.5,16.7,0.0,68.9,17.0,2470,22.53,14.9,13.760,18,44.3,18.8
1710.0,86,612.0,16.7,3.5,79.6,101,130,45.5,11,-2.3,17.1,0.997,25.3,15.4,0.0,61.6,15.8,2462,20.45,12.6,13.760,18,35.8,16.9
1713.0,86,612.0,17.3,29.8,79.6,101,130,51.5,11,-2.3,17.5,0.997,25.2,15.9,0.0,62.7,16.2,2462,21.49,13.1,13.760,18,37.3,16.9
1716.0,86,609.2,21.6,10.7,79.6,101,130,58.5,11,-2.3,21.6,0.998,22.4,18.0,-0.6,70.4,18.0,2477,23.32,16.5,13.760,18,47.2,19.6
1719.0,86,608.0,22.2,0.4,79.6,101,130,62.1,11,-2.3,22.2,1.000,21.0,18.3,-0.8,73.5,18.3,2477,23.91,17.0,13.760,18,59.7,22.4
1722.0,86,608.0,20.4,0.0,79.6,101,130,58.0,11,-2.3,20.6,1.001,22.3,17.5,-0.3,71.8,17.6,2453,21.97,16.1,13.760,18,44.7,20.0
1725.0,86,608.0,19.1,0.0,79.6,101,127,58.0,11,-2.3,19.1,0.999,22.0,16.7,0.6,66.6,16.7,2412,22.36,14.4,13.760,18,44.3,19.3
1728.0,86,608.0,20.0,4.1,79.6,101,126,60.8,11,-2.3,20.0,0.993,20.4,17.6,-1.6,73.3,17.6,2396,23.62,16.1,13.799,18,49.0,20.3
1731.0,86,608.0,22.4,3.4,79.6,101,126,66.0,11,-2.3,21.6,0.987,20.0,18.1,-0.3,74.1,18.1,2378,24.75,17.0,13.840,18,64.7,22.0
1734.0,86,608.0,23.6,0.0,79.6,100,124,67.5,11,-2.3,23.4,0.993,19.4,19.2,0.8,76.3,19.2,2360,25.25,18.6,13.840,17,72.6,23.0
1737.0,86,608.0,25.0,0.0,79.6,100,123,69.3,11,-1.9,24.8,0.996,18.3,20.5,0.8,80.0,20.4,2350,26.06,20.5,13.784,17,82.2,24.3
1740.0,86,608.0,25.9,1.6,79.6,100,122,70.9,11,-1.6,25.5,0.997,16.9,20.8,1.6,81.6,20.8,2327,26.19,21.2,13.800,17,89.8,25.5
1743.0,86,609.8,25.9,3.9,79.5,100,122,71.0,11,-1.6,25.8,1.003,16.0,20.8,2.0,81.4,20.8,2298,25.78,21.2,13.821,17,89.3,25.9
1746.0,86,611.1,23.8,7.9,79.2,100,120,67.5,11,-1.6,24.1,1.000,18.3,19.7,1.5,79.3,19.9,2272,24.62,19.9,13.760,17,64.7,22.9
1749.0,86,608.0,22.4,17.5,79.2,100,119,66.4,11,-1.6,22.2,0.997,19.1,18.3,0.3,75.1,18.6,2250,23.66,17.9,13.760,17,65.8,22.0
1752.0,86,607.9,22.5,4.7,79.2,100,118,65.9,11,-1.6,21.6,0.998,18.3,18.0,2.3,73.3,18.0,2233,23.27,17.3,13.760,17,68.9,22.7
1755.0,86,608.0,23.9,0.0,79.0,100,118,66.9,11,-1.6,23.9,1.002,17.5,19.5,1.8,77.0,19.5,2219,23.77,19.2,13.734,17,74.9,23.5
1758.0,86,608.0,25.2,0.2,78.8,100,116,70.6,11,-1.6,25.2,0.995,16.4,20.6,1.6,80.1,20.6,2243,25.21,20.7,13.687,17,90.2,25.9
1761.0,86,608.1,26.3,0.8,78.8,100,116,72.1,11,-1.6,26.5,0.999,15.1,21.4,1.4,81.9,21.5,2350,27.04,21.8,13.760,17,89.3,26.3
1764.0,86,611.9,27.2,0.2,78.6,100,116,72.9,11,-1.8,27.1,1.000,14.2,22.0,0.0,84.3,22.4,2403,28.09,22.7,13.804,17,88.5,27.0
1767.0,86,612.0,27.8,0.0,78.4,100,116,73.0,11,-2.3,27.8,0.995,15.0,22.4,1.0,84.3,22.4,2441,28.71,23.0,13.819,18,88.2,27.8
1770.0,86,612.9,25.5,0.0,78.4,100,116,73.7,11,-2.3,25.0,0.998,15.6,21.0,1.6,82.2,21.1,2421,28.28,21.4,13.760,18,88.6,26.8
1773.0,86,616.0,23.8,0.0,78.4,101,116,71.3,11,-1.9,22.6,0.998,16.2,19.4,1.6,77.3,19.3,2212,24.02,19.0,13.819,18,40.9,25.6
1776.0,86,613.1,24.6,0.0,78.4,101,116,69.2,11,-1.6,24.7,0.998,16.6,20.0,1.6,78.8,20.0,2212,24.45,20.4,13.840,18,0.0,24.5
1779.0,86,612.0,23.5,0.0,78.4,101,116,67.3,11,-1.6,23.5,0.994,17.0,18.8,1.1,76.9,18.3,2218,23.55,17.7,13.816,18,0.0,23.5
1782.0,86,612.0,22.1,7.7,78.4,101,118,62.0,11,-1.6,21.9,1.001,19.1,18.0,1.1,74.2,17.6,2225,21.87,16.5,13.760,18,0.0,21.5
1785.0,86,611.7,20.1,27.9,78.4,100,118,62.5,11,-1.6,19.9,1.000,20.9,17.0,1.6,70.8,17.0,2225,22.62,15.6,13.760,18,21.9,19.4
1788.0,86,607.9,18.5,0.0,78.4,100,118,60.5,11,-1.9,18.0,1.002,21.9,15.3,1.6,64.7,15.3,2225,21.32,12.5,13.760,18,40.3,18.2
1791.0,86,608.0,18.8,3.5,78.6,100,118,59.7,11,-2.2,18.8,1.006,21.5,16.5,1.6,68.1,16.5,2231,21.90,14.3,13.782,18,47.4,18.9
1794.0,86,606.6,21.6,13.6,78.7,100,118,65.1,11,-1.6,21.0,0.999,19.2,17.9,1.9,72.5,18.1,2237,23.55,16.8,13.805,18,74.1,23.1
1797.0,86,604.0,23.1,28.8,78.4,100,118,66.7,11,-1.6,22.8,1.001,17.7,19.2,2.2,76.6,19.2,2237,23.89,18.8,13.680,18,75.7,23.1
1800.0,86,603.9,23.0,0.0,78.4,100,117,67.1,11,-1.6,23.0,1.001,17.3,19.2,1.6,76.9,19.2,2208,23.65,18.8,13.730,18,75.1,23.0
1803.0,86,604.0,22.7,11.2,78.4,100,116,67.1,11,-1.6,22.4,0.999,18.0,18.8,1.6,76.6,18.8,2200,23.59,18.4,13.760,17,72.7,22.7
1806.0,86,604.0,22.7,13.6,78.4,100,116,65.9,11,-1.6,22.6,0.998,17.5,18.8,2.0,76.3,18.8,2209,23.61,18.4,13.731,17,71.4,22.4
1809.0,86,604.0,22.3,10.4,78.4,100,118,65.1,11,-1.6,22.4,1.000,18.8,18.6,2.3,75.6,18.6,2232,23.60,18.1,13.601,17,64.9,22.1
1812.0,86,604.0,22.4,23.3,78.4,100,119,65.1,11,-1.6,22.2,0.998,19.3,18.6,2.3,74.7,18.6,2262,23.84,17.8,13.760,17,66.0,22.2
1815.0,86,603.9,23.0,11.2,78.7,100,120,65.9,11,-1.6,22.7,0.997,19.0,19.2,2.3,76.9,19.2,2292,24.43,18.4,13.811,17,69.6,22.6
1818.0,86,604.0,22.7,4.9,78.8,100,121,64.7,11,-1.7,22.7,0.998,19.1,19.2,1.2,76.6,19.2,2306,21.37,18.4,13.809,18,69.1,22.9
1821.0,86,604.0,21.5,0.0,78.9,100,122,58.0,11,-2.3,21.8,0.995,21.0,18.5,1.2,75.0,18.6,2315,18.78,17.7,13.760,18,51.8,20.8
1824.0,86,604.0,19.9,2.6,79.2,100,122,46.2,11,-2.3,20.3,0.997,21.7,17.6,1.5,72.0,17.6,2325,22.81,16.2,13.760,18,46.3,19.8
1827.0,86,603.9,18.8,45.5,79.2,100,122,51.8,11,-2.3,18.7,0.999,22.2,16.6,0.8,66.3,16.5,2325,22.04,14.1,13.760,18,46.9,19.4
1830.0,86,601.5,21.2,18.0,79.2,100,123,62.6,11,-2.2,21.2,1.000,21.0,18.0,0.8,71.4,18.0,2339,22.91,16.3,13.760,18,56.1,21.2
1833.0,86,600.0,15.1,0.0,79.1,100,124,64.1,11,-1.6,15.3,1.005,21.0,14.7,1.2,63.8,15.3,2346,22.27,12.6,13.770,18,62.0,21.6
1836.0,86,599.5,12.5,2.5,78.8,101,124,48.6,11,-2.1,11.3,1.001,26.5,10.9,1.6,44.7,10.9,2333,17.86,6.8,13.822,18,36.8,16.2
1839.0,86,596.0,13.5,26.2,79.1,101,122,49.5,11,-2.3,11.3,0.999,28.8,9.0,1.6,18.8,7.1,2275,10.74,2.5,13.781,18,31.2,14.1
1842.0,86,593.3,15.3,9.4,79.0,101,120,47.7,11,-2.3,14.5,0.999,24.1,13.3,3.1,22.2,12.2,2260,11.00,6.7,13.760,18,35.7,16.7
1845.0,86,590.4,15.0,5.7,78.8,101,120,40.9,11,-2.3,14.5,0.995,26.0,13.5,3.1,30.9,12.8,2250,10.39,8.4,13.772,18,31.0,14.9
1848.0,86,587.6,12.7,14.9,78.8,101,120,22.7,11,-2.3,13.1,1.000,30.9,12.7,2.1,38.9,12.5,2250,8.26,8.9,13.840,18,18.6,10.2
1851.0,86,583.9,9.9,0.0,78.8,101,120,26.6,11,-2.3,10.5,1.000,35.8,10.5,-1.6,35.7,10.5,2237,12.52,6.3,13.791,18,11.7,7.3
1854.0,86,579.3,10.6,0.0,78.8,101,119,26.9,11,-2.7,9.8,0.983,36.5,9.0,0.7,27.2,7.8,2212,9.93,4.1,13.790,18,12.2,9.8
