BlueDriver Data Log
Oct 25, 2018 5:09:38 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (km/h),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
126.0,74,465.5,28.1,3.5,77.6,101,89,72.4,21,-0.0,27.7,0.996,15.5,21.9,2.3,80.5,21.9,2214,24.97,23.3,12.947,21,88.4,28.0
129.0,75,484.3,29.4,3.5,77.6,101,94,74.2,21,0.0,28.6,1.001,14.0,22.6,1.1,82.4,22.5,2276,26.52,24.0,12.905,21,83.9,28.4
132.0,77,496.5,29.1,3.5,77.4,101,96,74.5,21,0.0,29.2,1.002,12.8,23.5,0.0,84.4,23.4,2353,28.06,24.5,12.965,21,74.0,27.5
135.0,78,511.5,31.4,2.1,77.3,101,99,75.1,21,-0.3,30.0,1.001,12.5,24.3,0.0,85.8,24.3,2408,28.92,26.2,13.039,21,83.4,31.0
138.0,78,526.3,33.9,0.5,77.3,101,102,76.9,21,-1.6,34.0,0.998,14.0,22.2,1.2,83.4,22.5,2347,27.15,24.8,13.001,21,87.7,31.9
141.0,78,536.0,31.0,4.2,77.3,101,105,76.3,21,-1.6,33.1,0.999,13.5,23.7,1.2,83.7,22.5,2394,27.10,23.2,12.960,21,85.0,30.0
144.0,80,549.6,29.7,5.9,77.1,101,107,75.7,21,-1.0,31.9,1.000,13.0,24.8,0.8,85.3,23.9,2536,29.29,22.4,12.960,21,72.7,28.5
147.0,80,559.4,30.6,5.3,76.9,101,108,75.3,21,-0.2,30.8,0.999,13.0,23.9,0.8,84.2,24.3,2518,29.88,25.6,12.960,21,81.5,31.0
150.0,81,566.6,33.4,2.5,76.9,101,110,75.3,21,-1.6,33.2,0.998,14.0,25.1,1.9,84.9,25.4,2564,30.81,28.3,13.000,21,86.5,33.8
153.0,81,576.1,35.3,2.5,76.9,101,111,74.7,21,-1.6,31.3,1.001,13.7,24.7,1.2,84.4,25.1,2583,31.04,28.9,13.019,21,86.7,35.2
156.0,82,578.8,33.4,5.9,76.7,101,113,73.0,21,-1.6,28.3,1.001,14.7,22.5,0.0,82.2,23.5,2543,30.16,26.7,12.960,21,86.3,32.4
159.0,83,587.4,30.1,8.4,76.5,101,114,71.4,21,-1.4,25.8,0.997,17.3,18.5,0.0,75.3,20.4,2159,24.49,21.7,13.021,21,88.7,28.2
162.0,84,592.8,25.3,8.3,76.5,101,114,71.3,21,-0.0,27.7,0.993,13.5,22.3,1.6,81.1,21.7,2278,26.09,21.9,12.999,21,78.7,23.3
165.0,84,594.9,20.0,0.0,76.9,101,112,68.5,21,0.0,24.3,0.999,15.7,20.3,0.4,80.0,20.9,2266,25.81,21.7,12.980,21,65.9,20.4
168.0,85,598.7,25.4,0.0,76.9,101,112,70.4,21,0.0,24.1,1.004,16.4,18.8,-0.8,77.2,18.4,2128,22.82,18.0,13.040,21,90.0,25.9
171.0,85,601.6,26.2,4.1,76.9,101,112,72.6,21,0.0,27.8,1.003,13.5,20.0,-0.8,83.7,16.1,2144,19.83,17.9,12.987,21,78.8,23.6
174.0,85,604.0,22.7,12.2,76.9,100,112,66.6,21,-0.0,22.3,0.987,15.6,19.0,-0.3,79.9,17.6,2143,21.16,18.2,12.960,21,75.4,21.8
177.0,86,601.6,23.4,3.2,76.6,100,112,68.5,21,0.0,23.6,0.992,16.1,19.0,0.0,77.9,18.9,2147,22.81,18.5,12.972,21,90.2,22.4
180.0,87,606.1,23.7,0.0,76.5,100,112,69.6,21,0.0,24.5,0.998,15.5,20.0,0.0,79.9,19.2,2174,23.88,19.2,13.040,21,90.4,23.2
183.0,87,608.0,24.0,1.2,76.5,100,112,69.0,21,-0.0,23.9,1.000,15.5,19.5,0.8,77.8,19.6,2166,23.61,19.7,13.040,21,90.3,23.8
186.0,87,607.2,24.3,7.8,76.9,100,113,68.7,21,0.0,24.2,0.991,16.3,20.0,1.2,79.0,20.0,2189,24.31,20.5,13.018,21,89.5,24.6
189.0,87,611.0,25.7,2.5,76.9,101,115,69.8,21,0.0,24.3,0.995,16.7,20.4,1.4,79.6,20.4,2229,25.54,21.6,12.962,21,89.7,26.3
192.0,87,614.0,25.9,2.2,76.8,101,116,70.6,21,0.0,24.6,1.009,16.0,20.4,0.8,78.4,20.4,2248,25.18,21.2,13.040,21,89.8,25.8
195.0,87,616.0,25.6,5.5,76.5,101,116,70.6,21,-0.0,25.8,1.002,16.0,21.1,0.8,80.1,20.9,2290,25.64,21.2,12.998,21,89.8,25.6
198.0,87,615.7,25.9,7.8,76.5,100,115,70.0,21,0.0,25.9,1.001,16.0,21.0,0.8,80.5,21.0,2303,25.82,21.1,12.960,21,89.7,25.9
201.0,87,618.7,25.1,8.9,76.5,101,113,64.2,21,-0.6,23.8,1.001,16.6,20.2,0.5,79.3,20.6,2272,25.51,20.8,12.960,21,89.2,25.5
204.0,87,620.0,23.8,9.5,76.5,101,112,57.9,21,-1.4,19.9,1.004,18.5,18.0,-0.8,75.6,19.2,2121,23.27,19.1,12.960,21,90.4,24.4
207.0,87,620.0,22.2,9.0,76.5,100,112,61.1,21,-0.0,18.7,0.999,19.9,17.0,-0.8,72.5,18.2,2105,22.17,17.6,12.994,21,91.1,22.5
210.0,87,617.6,20.3,1.8,76.5,100,111,51.4,21,-0.8,12.7,0.993,13.1,11.4,-0.6,55.4,14.1,2069,17.99,14.2,13.031,21,89.7,20.0
213.0,87,618.0,18.8,8.4,76.6,100,108,47.1,21,-1.6,7.4,0.989,0.8,0.0,0.0,12.5,3.5,1998,4.69,4.3,12.960,21,2.4,15.3
216.0,87,615.2,17.1,18.4,76.9,101,104,59.6,21,-1.6,18.0,1.011,18.4,11.5,0.0,49.1,11.5,1985,12.86,9.1,12.960,21,12.7,14.7
219.0,87,610.8,18.4,24.4,76.5,101,103,62.5,21,-1.6,18.7,1.006,18.3,16.6,-0.3,70.2,16.6,1997,19.34,14.6,12.978,21,33.8,18.1
222.0,87,614.8,19.7,21.8,76.5,101,104,63.4,21,-1.0,19.5,1.002,17.8,17.3,-0.8,73.6,17.3,2032,20.66,16.1,13.059,21,76.3,20.0
225.0,87,616.0,21.1,21.0,76.5,100,104,65.0,21,0.0,20.2,0.999,17.0,17.3,-0.8,73.2,17.6,1984,20.28,16.9,12.987,21,68.4,20.9
228.0,87,616.0,22.3,20.8,76.5,101,104,68.1,21,-0.0,22.3,0.998,16.3,18.1,-0.8,74.8,18.1,2030,21.46,17.7,12.998,21,42.2,21.9
231.0,87,614.6,24.2,0.8,76.9,101,104,69.7,21,0.0,23.4,0.997,15.8,18.9,-0.8,77.0,18.8,2089,22.93,18.8,13.024,21,0.0,22.8
234.0,87,618.3,24.5,0.4,76.9,101,105,70.6,21,0.0,24.5,0.996,15.4,19.6,-0.7,79.2,19.6,2150,24.30,20.0,12.960,21,0.0,24.2
237.0,87,620.0,25.1,3.8,76.8,101,106,69.8,21,-0.0,25.1,0.997,15.0,19.9,0.0,79.0,20.4,2145,24.69,21.0,12.914,21,0.0,25.6
240.0,87,620.0,26.3,18.2,76.5,101,108,59.5,21,-1.1,23.3,1.001,15.6,19.3,-0.4,78.6,19.9,2114,24.11,21.0,12.924,21,14.1,26.5
243.0,87,616.9,24.7,6.8,76.5,100,108,64.1,21,-1.6,18.5,0.996,21.7,17.6,-0.8,75.1,18.9,2059,22.57,19.6,13.040,21,69.6,23.9
246.0,87,620.0,22.5,0.8,76.5,100,108,68.0,21,-1.6,13.7,0.987,35.0,14.1,-0.8,60.0,16.5,2034,19.82,16.6,12.989,21,40.9,21.6
249.0,87,620.0,20.0,2.5,76.5,101,108,63.4,21,-1.6,19.9,0.996,23.4,16.2,0.2,67.1,17.0,2051,20.34,15.6,12.960,21,30.9,19.7
252.0,87,618.2,21.9,22.3,76.5,100,109,66.0,21,-0.7,21.8,1.001,16.8,18.2,-0.1,74.7,18.3,2079,21.59,16.8,12.960,21,64.4,20.0
255.0,87,620.0,24.3,17.5,76.5,100,111,68.9,21,0.0,24.4,1.005,15.0,20.0,-1.5,80.6,20.5,2130,24.25,21.6,12.960,21,88.3,24.7
258.0,87,621.2,24.1,9.2,76.5,100,112,70.7,21,-0.0,27.1,1.000,15.0,21.9,-0.8,82.2,22.0,2369,26.14,22.1,13.008,21,88.2,21.8
261.0,87,624.0,18.0,20.0,76.5,101,114,61.9,21,-1.6,20.7,0.999,16.8,19.8,-0.8,78.3,20.3,2292,25.24,20.9,13.015,21,88.3,17.4
264.0,87,621.1,21.0,11.6,76.5,100,116,64.0,21,-0.9,21.5,0.999,18.3,18.3,-0.3,74.5,18.5,2202,22.91,18.0,12.960,21,90.1,22.4
267.0,87,624.0,20.0,13.5,76.5,100,119,62.4,21,-0.2,21.6,0.999,19.0,19.2,1.6,76.0,19.2,2283,24.52,17.9,13.013,21,50.7,17.5
270.0,87,623.5,16.3,25.0,76.5,101,122,50.2,21,-1.6,15.7,0.995,23.7,16.3,1.6,64.9,16.9,2322,21.90,15.5,13.009,21,39.3,14.6
273.0,87,618.8,18.4,22.7,76.5,100,125,55.6,21,-1.6,17.8,1.000,24.0,15.7,0.4,61.5,15.8,2371,20.28,10.3,12.947,21,76.6,17.0
276.0,87,620.0,15.0,11.4,76.5,100,126,55.4,21,-1.6,19.7,1.006,21.8,17.1,-1.7,69.4,17.0,2425,22.90,2.0,12.880,21,3.9,5.5
279.0,87,618.6,10.3,0.0,76.5,101,126,45.5,21,-1.8,19.6,1.013,21.0,18.4,-2.3,74.4,18.8,2415,24.60,12.8,12.972,21,21.4,12.0
282.0,87,615.0,6.8,0.3,76.5,101,126,11.8,21,-4.7,5.5,0.237,13.7,9.9,2.1,38.9,11.3,2350,15.27,10.2,13.029,21,27.5,16.8
285.0,86,606.9,14.5,3.5,76.5,101,123,38.3,21,-2.9,12.6,0.533,15.9,9.9,2.9,33.7,9.4,2304,10.84,5.4,13.025,21,6.8,11.1
288.0,86,608.0,21.9,2.6,76.5,101,122,61.7,21,-1.6,22.4,1.008,21.4,17.1,0.1,68.1,16.6,2312,22.51,17.6,12.960,21,75.5,22.4
291.0,86,608.0,22.0,1.4,76.5,101,122,70.6,21,-1.6,33.3,0.991,16.5,21.2,0.8,72.4,11.8,2320,11.80,10.6,12.960,21,54.2,17.7
294.0,86,607.8,5.1,0.0,76.5,101,118,11.0,21,-3.8,14.1,0.343,-0.1,9.0,0.4,42.5,10.7,2233,11.29,7.2,12.984,21,26.9,13.5
297.0,86,594.0,16.6,0.0,76.5,101,113,46.3,21,-2.5,15.3,0.415,-2.8,7.9,-0.2,30.3,12.3,2155,12.69,10.0,13.038,21,5.9,17.6
300.0,86,600.1,27.0,0.4,76.5,101,110,73.7,21,-0.4,29.4,1.003,11.8,24.0,-0.6,86.6,24.3,2400,29.15,26.3,12.960,21,64.2,28.0
303.0,86,606.2,34.6,0.8,76.4,101,110,75.4,21,-1.6,33.7,0.999,13.5,25.1,1.6,84.6,25.5,2657,31.26,28.2,13.005,21,86.5,34.0
306.0,86,612.3,37.3,0.8,76.1,101,112,76.0,21,-1.6,36.4,1.001,13.8,26.2,1.6,85.5,26.5,2680,32.60,31.0,13.040,21,86.2,36.6
309.0,86,617.9,39.2,3.8,76.1,101,112,76.5,21,-1.6,38.7,0.999,14.0,27.3,1.6,86.2,27.6,2705,33.34,34.1,13.039,21,85.8,40.4
312.0,86,622.0,39.6,3.0,76.1,106,113,76.7,21,-1.6,39.6,0.995,14.0,27.7,1.6,85.9,27.8,2724,33.98,34.8,12.960,21,85.6,39.8
315.0,86,626.2,34.9,2.0,76.1,115,116,75.7,21,-1.6,38.0,1.000,14.0,26.2,2.3,83.8,25.2,2725,32.55,30.2,12.960,21,86.6,34.4
318.0,86,632.0,20.0,12.2,76.1,100,118,59.5,21,-1.6,26.3,1.002,17.0,22.6,1.6,80.4,22.2,2527,29.26,25.6,12.979,21,88.1,27.5
321.0,86,629.1,24.6,4.7,75.9,100,119,65.1,21,-1.0,21.0,1.003,19.6,19.0,0.8,76.2,19.5,2253,24.93,22.7,13.040,21,89.2,27.5
324.0,86,632.0,25.5,0.0,75.8,100,120,70.5,21,0.0,22.0,1.001,20.0,18.4,0.8,74.5,19.2,2273,24.41,19.7,13.040,21,90.4,25.0
327.0,86,632.0,22.9,0.0,76.1,100,120,66.7,21,-0.0,22.7,1.009,19.6,19.0,-0.9,76.4,19.5,2306,24.86,19.0,13.040,21,90.6,23.4
330.0,86,630.9,24.3,0.0,76.1,100,123,68.2,21,0.0,23.6,1.007,18.1,20.1,-1.6,78.8,20.2,2345,25.67,19.9,13.040,21,89.7,24.0
333.0,86,634.3,24.8,0.0,76.1,100,124,58.7,21,-0.5,22.0,1.006,19.5,19.5,-1.5,79.3,21.1,2387,26.83,21.2,13.040,21,88.3,25.9
336.0,86,632.3,24.0,0.0,76.1,100,123,41.1,21,-1.6,15.7,1.005,37.0,5.1,0.0,19.2,0.0,2287,11.23,8.0,13.040,21,46.9,21.0
339.0,86,624.0,21.2,0.0,76.1,101,118,64.2,21,-0.0,21.9,1.005,26.3,12.6,-0.9,48.1,9.1,2238,12.84,6.5,13.040,21,0.0,14.3
342.0,86,622.3,18.9,4.8,75.8,101,117,60.6,21,-0.7,21.8,1.003,19.2,17.9,-1.4,73.3,17.8,2215,22.61,17.2,13.040,21,0.0,11.4
345.0,86,624.0,19.6,4.1,75.8,101,115,59.9,21,-1.3,21.9,1.000,18.4,17.6,-0.8,72.2,17.3,2174,21.81,16.1,13.040,21,0.0,17.5
348.0,86,624.0,21.9,0.0,76.1,101,114,66.7,21,-0.0,23.5,0.986,16.5,19.2,-0.2,75.9,18.6,2166,23.12,17.7,13.059,21,14.9,21.8
351.0,86,623.7,23.5,0.0,76.1,101,112,67.4,21,0.0,23.5,0.995,16.2,19.9,-0.4,79.2,20.1,2168,24.52,20.1,13.074,21,45.4,24.0
354.0,86,624.0,26.5,3.7,76.1,100,112,70.5,21,0.0,25.1,1.005,15.5,20.9,-0.8,81.7,21.4,2213,25.78,22.4,13.056,21,89.4,27.1
357.0,86,626.1,28.0,2.8,75.9,100,113,73.2,21,-0.4,28.0,1.010,14.4,22.1,-0.8,83.1,22.4,2398,27.74,22.7,12.960,21,88.3,28.1
360.0,86,629.0,28.2,2.7,75.7,100,114,73.6,21,-1.6,31.8,1.002,13.0,24.6,0.8,83.7,24.3,2532,29.58,25.5,12.960,21,87.3,29.6
363.0,86,631.7,26.7,15.8,75.7,100,114,71.3,21,-0.5,28.5,1.000,14.7,22.6,0.8,82.8,23.3,2435,28.72,26.2,12.981,21,87.3,30.3
366.0,86,632.0,26.7,8.6,75.5,100,115,71.4,21,0.0,26.5,1.004,16.0,20.7,0.6,81.0,20.9,2212,25.27,22.2,13.040,21,89.8,26.7
369.0,86,634.6,25.5,2.2,75.3,100,116,70.8,21,0.0,25.8,1.009,16.2,20.5,0.3,79.5,20.1,2215,24.25,20.4,13.040,21,90.1,25.4
372.0,86,636.0,26.3,0.0,75.3,100,117,70.9,21,-0.3,25.3,0.998,16.8,21.3,1.6,81.6,21.6,2260,26.02,22.0,13.040,21,89.1,26.6
375.0,86,636.0,28.8,0.0,75.3,100,120,73.7,21,-1.6,28.6,0.995,14.5,22.7,0.8,82.5,22.4,2449,27.96,23.8,12.994,21,88.1,28.8
378.0,86,636.1,31.0,0.0,75.3,100,120,73.6,21,-1.6,31.3,0.998,15.7,22.3,0.4,81.5,22.2,2489,28.22,23.2,12.987,21,88.2,29.5
381.0,86,638.1,27.0,0.0,75.3,100,120,73.3,21,-0.9,30.8,0.999,15.8,22.2,-0.2,81.0,22.0,2433,27.42,20.8,13.033,21,90.1,25.1
384.0,86,641.8,29.4,2.9,75.3,100,121,71.8,21,0.0,28.2,1.000,14.0,22.7,-0.8,83.1,23.9,2474,29.43,26.6,12.880,21,87.9,29.7
387.0,86,644.0,32.5,7.0,75.3,100,122,68.2,21,-0.0,25.9,1.003,15.5,21.1,-0.2,82.1,22.4,2372,27.48,24.4,12.953,21,87.4,31.1
390.0,86,643.6,29.8,0.0,74.9,100,122,72.2,21,-1.0,28.4,1.000,16.0,22.1,0.4,82.1,22.3,2426,27.38,22.8,13.048,21,88.4,28.8
393.0,86,644.0,30.3,3.1,74.9,100,122,66.3,21,-1.6,26.4,0.997,18.3,21.7,0.8,79.8,22.6,2595,29.76,25.5,13.079,21,86.6,30.6
396.0,86,644.0,23.7,3.4,74.8,100,122,54.6,21,-1.6,18.0,0.998,24.5,15.7,0.8,62.7,15.7,2298,19.36,16.1,13.052,21,90.4,22.7
399.0,86,643.2,13.9,0.0,74.5,99,122,43.1,21,-1.6,18.8,1.006,21.8,18.0,-1.9,71.7,17.7,2307,21.90,15.1,13.040,21,92.2,18.8
402.0,86,640.0,22.4,0.0,74.5,100,124,55.5,21,-1.6,14.3,0.996,21.6,16.9,-2.3,68.4,17.2,2323,22.22,16.2,13.040,21,91.2,21.6
405.0,86,638.2,18.6,9.3,74.3,99,124,42.0,21,-3.0,9.1,0.993,11.8,11.8,-1.2,48.6,13.1,2327,17.46,11.2,13.040,23,92.2,17.3
408.0,86,636.2,13.0,15.7,74.1,100,123,25.4,21,-4.7,6.2,0.996,-5.9,3.7,0.0,14.1,5.5,2286,5.84,1.6,13.040,23,31.2,11.1
411.0,86,630.2,9.6,15.8,74.1,101,120,19.6,21,-4.7,9.4,0.979,37.9,9.4,2.3,24.4,9.0,2254,10.27,6.2,12.997,23,13.5,11.3
414.0,86,623.9,18.0,0.0,74.1,101,120,46.9,21,-2.7,14.6,0.989,29.8,12.8,2.0,44.3,12.9,2256,15.18,10.5,12.980,23,32.5,16.6
417.0,86,624.0,14.2,19.2,74.3,101,120,49.6,21,-1.6,16.5,0.999,24.6,13.9,1.6,55.9,13.6,2280,18.57,12.1,13.040,23,51.0,14.9
420.0,86,617.7,9.6,20.3,74.6,101,119,37.0,21,-1.8,13.2,0.976,30.5,6.3,1.6,21.2,0.0,2223,4.60,0.8,12.985,23,21.4,9.5
423.0,86,606.1,5.0,0.1,74.9,101,112,11.0,21,-4.7,4.7,0.002,0.9,2.3,0.6,16.1,0.0,2077,4.15,1.0,12.991,23,0.2,4.9
426.0,86,590.8,4.3,0.8,74.9,101,103,13.9,21,-4.7,7.0,0.452,5.9,4.6,0.3,23.5,3.5,1931,5.68,2.2,13.040,23,0.9,4.3
429.0,86,589.6,10.4,23.0,74.9,101,97,32.4,21,-3.8,12.1,0.912,29.7,13.1,0.5,50.2,12.6,1913,13.32,9.4,13.040,23,18.4,11.3
432.0,86,590.8,18.7,33.2,74.9,101,94,65.0,21,-1.6,20.4,0.998,14.0,19.2,-2.3,81.9,20.4,1960,22.84,17.9,12.990,23,55.0,19.6
435.0,86,596.2,25.9,6.0,74.9,100,94,72.8,21,-0.0,25.9,1.000,13.0,20.2,-0.5,82.2,20.6,2078,24.18,22.2,12.960,23,89.7,26.2
438.0,86,599.3,28.6,1.4,74.9,100,95,74.9,21,0.0,29.4,1.006,12.1,22.7,0.2,84.2,22.4,2256,26.53,23.1,12.960,23,89.3,27.1
