BlueDriver Data Log
Oct 9, 2018 6:20:58 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (km/h),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
45.0,47,73.5,5.8,0.0,91.0,101,0,35.0,25,-3.1,5.9,0.999,3.0,0.0,2.3,44.8,0.0,859,4.83,0.4,13.014,25,0.0,5.7
48.0,47,76.0,5.5,0.0,91.0,101,0,33.8,25,-3.0,5.6,0.999,4.0,0.0,2.3,44.2,0.0,836,4.68,0.7,12.948,25,0.0,5.2
51.0,48,75.2,4.8,0.0,91.0,101,0,28.3,25,-3.1,5.1,0.999,5.6,0.0,2.0,40.1,0.0,821,4.29,1.1,12.818,26,0.0,4.3
54.0,49,78.6,4.5,0.0,91.0,101,0,25.1,25,-3.1,4.7,0.999,7.5,0.0,1.3,34.4,0.0,816,3.47,0.4,12.966,26,0.0,4.3
57.0,49,80.0,4.6,0.0,91.0,101,0,27.0,25,-3.1,4.9,0.999,9.4,0.0,-0.0,41.7,0.0,870,4.80,0.4,12.798,26,0.0,5.0
60.0,49,80.8,5.1,0.0,91.0,101,0,34.5,25,-3.1,5.9,0.999,4.6,0.0,-1.7,44.1,0.0,839,4.61,0.4,12.836,26,0.0,5.5
63.0,50,84.0,5.1,0.0,91.0,101,0,32.6,25,-3.1,5.6,0.999,6.1,0.0,0.3,43.4,0.0,819,4.44,0.4,12.986,26,0.0,5.4
66.0,50,83.2,5.2,0.0,91.0,101,0,32.2,25,-3.1,5.5,0.999,6.4,0.0,2.3,42.0,0.0,812,4.36,0.4,13.021,26,0.0,5.1
69.0,51,86.4,5.1,0.0,91.0,101,0,32.2,25,-3.1,5.4,0.999,5.9,0.0,2.3,42.0,0.0,812,4.37,0.4,12.892,26,0.0,5.1
72.0,51,90.8,7.9,0.0,91.0,101,2,36.0,25,-2.8,5.9,0.999,8.0,0.0,2.3,41.7,0.0,820,5.84,3.2,12.831,26,1.6,8.7
75.0,51,98.5,14.5,0.0,91.0,101,12,57.9,25,0.0,16.8,0.996,10.4,10.9,-1.6,60.8,10.0,1327,12.48,8.9,12.861,26,17.9,14.4
78.0,52,123.7,20.3,0.0,91.0,100,24,67.1,25,0.5,19.6,0.996,9.5,17.7,-3.2,77.0,18.0,1754,18.81,15.5,12.944,26,57.2,20.6
81.0,53,153.2,21.5,0.0,91.0,100,36,71.4,25,0.8,19.9,0.996,7.5,18.5,-1.9,82.0,18.8,1746,19.45,17.1,12.880,26,91.6,22.3
84.0,54,187.6,21.6,0.0,91.0,100,44,71.2,25,0.8,18.4,0.996,7.4,16.5,-0.8,80.4,16.9,1661,17.95,14.8,12.892,25,91.8,21.6
87.0,54,219.3,20.3,6.5,91.0,100,49,67.8,25,0.8,20.0,0.996,6.5,15.6,-1.6,77.1,16.3,1598,17.24,11.6,12.880,25,86.5,19.5
90.0,55,245.2,18.0,24.5,91.0,100,54,52.4,24,0.0,15.2,0.996,5.2,15.7,-1.1,79.1,15.9,1543,16.85,11.1,12.880,25,83.7,17.6
93.0,57,266.1,19.9,5.7,91.0,100,54,63.2,24,0.4,18.4,0.996,5.3,16.6,-0.5,80.5,16.4,1563,17.21,13.5,12.904,24,92.2,18.8
96.0,58,288.7,21.1,0.0,91.0,100,54,70.3,24,0.8,21.8,0.996,6.7,18.0,0.1,80.5,18.0,1712,18.72,16.4,13.046,24,92.1,20.6
99.0,58,314.9,21.9,1.0,91.0,100,54,69.8,24,0.9,22.4,0.996,7.5,18.0,0.8,77.9,17.5,1784,19.27,17.0,12.988,24,92.5,21.6
102.0,59,339.6,20.7,8.4,91.0,100,56,69.7,24,2.3,21.5,1.007,9.5,18.3,-1.2,78.0,18.1,1908,20.15,17.1,12.960,24,75.7,19.2
105.0,60,362.7,12.9,65.4,91.0,100,56,35.2,24,-2.2,13.2,1.003,24.2,12.8,-2.9,58.5,14.9,1939,17.80,14.2,12.960,24,39.0,12.7
108.0,61,371.6,12.5,27.5,91.0,100,55,28.7,24,-3.6,6.1,0.996,35.6,4.1,-3.5,23.4,7.0,1743,8.72,3.5,12.964,24,5.5,10.6
111.0,62,376.0,9.7,0.0,90.9,101,53,41.4,24,-0.3,6.6,0.966,16.0,0.0,-1.6,25.7,0.0,1511,5.58,1.7,13.012,24,2.4,7.7
114.0,63,374.7,4.7,0.0,90.6,101,48,18.9,24,-4.7,4.7,0.008,0.4,0.0,-0.6,24.1,0.0,1357,4.84,0.6,12.938,24,0.0,5.0
117.0,63,363.1,5.1,0.0,90.9,101,38,19.4,24,-4.7,4.7,0.000,-7.9,0.0,0.0,24.2,0.0,1180,4.11,0.4,12.833,24,0.0,4.7
120.0,64,356.3,5.8,0.0,91.0,101,22,24.2,24,-4.1,5.1,0.325,-6.9,0.0,-1.2,28.0,0.0,1076,4.03,0.4,12.965,24,0.0,4.7
123.0,64,350.5,9.3,2.2,91.0,101,12,31.0,24,-2.6,6.4,1.011,2.5,0.0,-7.8,42.0,0.0,939,4.99,2.0,12.960,24,0.7,10.9
126.0,64,349.2,14.8,6.5,91.0,101,18,36.9,24,0.8,10.6,0.979,29.1,6.3,-2.0,39.9,5.9,1357,8.23,3.7,12.923,24,2.9,13.9
129.0,64,355.2,10.6,0.0,91.4,101,25,48.3,24,0.3,12.3,0.994,28.7,12.5,-2.1,55.4,11.9,1633,12.76,6.8,12.919,24,12.9,9.3
132.0,65,366.0,19.4,1.0,91.4,101,34,62.4,24,0.9,18.1,1.005,16.9,17.6,-4.8,79.0,16.7,1666,17.57,12.7,13.040,24,79.6,22.6
135.0,65,385.3,26.0,1.3,91.3,100,44,74.3,24,2.3,26.7,1.005,11.5,22.0,-2.3,84.6,21.9,1959,22.76,22.2,12.983,24,85.3,25.3
138.0,65,413.4,27.1,0.1,91.0,100,54,72.8,23,2.3,27.0,0.995,12.2,22.0,-0.7,83.6,22.3,2008,23.34,22.7,12.960,24,89.1,27.2
141.0,67,439.1,26.7,0.8,91.0,100,62,71.8,23,2.3,26.4,1.001,12.8,21.6,-1.1,82.8,22.1,2032,23.72,22.8,12.943,23,89.9,27.5
144.0,68,456.3,26.2,7.3,91.0,100,68,71.4,23,2.3,25.1,1.004,13.0,20.7,-2.7,82.4,21.3,2012,23.61,21.9,12.880,23,89.9,27.4
147.0,68,474.4,25.4,7.0,91.0,100,74,71.4,23,2.3,23.6,1.001,13.0,19.2,-3.9,82.3,19.5,1935,22.45,18.7,12.940,23,91.0,25.5
150.0,69,490.4,25.6,0.0,91.0,100,78,71.4,23,2.3,24.7,0.998,14.0,20.1,-2.2,81.8,20.7,2011,23.18,21.1,12.878,23,53.1,25.8
153.0,70,500.0,30.2,0.0,91.0,101,82,72.6,23,1.8,21.5,0.993,17.0,16.4,-2.0,65.9,14.9,1839,16.62,17.1,12.847,23,0.1,25.1
156.0,71,509.2,27.9,1.8,91.0,101,84,72.9,23,0.8,24.3,0.991,16.2,16.9,-2.1,61.0,12.4,1701,10.51,7.4,12.960,23,0.4,11.0
159.0,72,520.6,30.3,1.3,91.0,101,87,73.4,23,0.0,30.2,0.994,11.6,23.5,-1.5,84.1,23.4,2050,24.51,27.0,12.966,23,0.0,26.5
162.0,72,528.0,31.9,1.3,91.0,101,90,74.3,23,-0.0,33.2,1.002,12.5,23.0,-0.8,79.5,18.3,2005,21.46,18.7,12.960,23,0.0,28.6
165.0,74,524.8,26.6,7.0,91.0,101,93,71.8,23,-0.8,26.1,0.998,13.7,21.8,0.3,80.1,18.4,2031,19.95,13.9,12.960,23,17.0,24.5
168.0,75,543.0,27.4,3.7,90.9,101,95,72.4,23,-0.8,26.9,0.994,14.9,20.5,1.6,80.8,18.4,2111,19.79,14.4,12.967,23,90.8,27.4
171.0,75,559.9,28.7,0.0,90.7,100,97,72.7,21,-0.8,30.2,0.993,13.5,23.9,2.3,83.2,22.6,2277,25.04,23.1,12.960,22,89.8,29.9
174.0,76,568.3,29.7,0.0,91.0,100,102,69.7,21,-0.8,26.9,0.998,12.5,22.4,0.3,84.4,23.0,2236,26.60,26.1,12.928,21,88.2,31.3
177.0,77,570.1,27.0,0.0,91.0,100,103,70.8,21,-0.8,24.8,1.004,12.5,20.9,-0.8,83.5,21.7,2134,25.58,23.5,12.880,21,88.3,27.8
180.0,78,577.2,28.5,0.0,91.0,100,104,72.4,21,-0.8,25.8,1.006,12.9,20.6,-0.7,82.1,20.8,2121,24.62,21.6,12.883,21,89.1,28.5
183.0,78,585.0,28.4,3.9,91.0,100,104,73.1,21,-0.8,29.8,1.002,12.5,23.5,-0.0,85.4,23.8,2409,28.75,22.7,12.934,21,78.8,27.5
186.0,78,592.6,27.3,10.2,91.0,100,106,70.6,21,-0.8,26.3,0.996,14.8,22.1,1.6,83.1,22.7,2326,27.39,23.7,12.924,21,77.8,27.8
189.0,79,595.8,31.4,0.0,90.6,100,106,74.9,21,-1.4,30.4,0.996,14.4,23.3,1.5,83.5,23.6,2393,27.95,25.3,12.910,21,88.0,30.5
192.0,80,602.4,34.6,0.0,90.6,100,107,75.6,21,-1.6,33.9,0.996,13.7,25.3,1.1,85.0,25.6,2568,30.65,27.8,13.001,21,86.7,35.3
195.0,81,608.6,33.0,8.1,90.6,100,109,75.3,21,-1.6,34.8,0.996,13.9,26.2,1.4,84.8,25.9,2624,30.74,28.1,13.024,21,59.7,29.8
198.0,81,613.3,29.5,13.6,90.6,100,110,75.3,21,-1.5,32.4,0.995,13.5,25.5,-0.0,85.8,25.8,2570,30.45,27.7,12.935,21,52.2,27.6
201.0,82,616.4,27.3,5.1,90.6,100,110,75.2,21,-0.8,30.5,0.995,12.8,24.5,1.4,85.7,25.0,2458,29.25,26.8,12.850,21,62.4,29.1
204.0,83,618.1,36.8,0.0,90.6,100,111,74.8,20,-1.2,33.0,0.996,13.8,23.7,1.5,83.9,23.7,2344,27.74,25.6,12.810,21,86.8,33.6
207.0,84,622.3,34.1,0.0,90.8,100,112,74.8,20,-1.6,34.5,0.997,15.1,23.7,0.2,81.1,22.5,2301,26.32,23.9,12.883,20,87.5,31.3
210.0,84,625.4,30.7,2.7,91.0,100,112,75.3,20,-1.6,32.5,0.995,13.5,24.7,1.6,84.7,25.0,2559,29.41,26.5,12.935,20,87.6,32.2
213.0,84,628.8,29.2,8.3,91.0,100,114,75.3,20,-1.6,32.1,0.998,12.5,24.7,1.6,85.6,24.8,2522,29.80,25.4,12.960,20,87.6,31.1
216.0,85,632.1,32.5,5.2,91.0,100,116,74.7,20,-1.6,32.6,0.998,13.3,24.5,1.2,84.4,22.8,2385,28.07,23.3,12.938,20,87.9,28.7
219.0,86,632.3,33.5,1.9,91.0,100,116,74.5,20,-1.6,33.7,0.996,14.5,24.0,0.8,82.7,20.9,2250,26.08,22.8,12.880,20,88.0,31.3
222.0,86,636.0,32.0,2.4,91.0,100,116,74.7,20,-1.5,34.6,0.994,15.4,23.1,0.8,82.7,23.5,2522,29.70,25.4,12.887,20,60.4,26.2
225.0,87,636.8,30.2,6.2,91.0,100,118,75.3,20,-0.8,32.4,1.009,12.5,24.9,-0.4,85.2,25.1,2533,30.16,27.4,12.920,20,61.2,27.0
228.0,87,639.9,34.9,0.0,91.0,100,118,74.7,20,-1.3,31.0,1.003,15.9,24.6,0.0,85.1,25.2,2435,29.38,28.9,12.960,20,86.7,34.4
231.0,87,643.0,36.1,0.0,91.0,100,118,74.9,20,-1.6,34.0,0.999,16.7,25.1,1.0,84.2,25.2,2388,28.62,28.8,12.951,20,86.7,33.7
234.0,87,644.0,36.9,0.0,91.0,100,117,75.6,20,-1.6,38.7,0.999,13.6,27.5,1.5,85.1,27.8,2699,33.05,30.5,12.805,20,76.7,33.4
237.0,87,645.4,37.6,0.0,91.0,100,116,75.5,20,-1.6,38.1,0.998,14.0,27.1,0.8,85.0,27.4,2720,32.84,32.2,12.852,20,80.1,35.7
240.0,87,648.0,37.0,0.0,91.0,100,116,72.1,20,-1.6,30.9,1.000,17.9,21.7,0.3,79.2,22.3,2430,27.76,26.1,12.914,20,68.8,31.8
243.0,87,647.2,18.4,0.0,91.0,100,115,65.2,20,-1.6,24.8,0.998,19.0,18.8,0.0,76.0,18.9,2200,23.57,18.9,12.960,20,38.1,18.0
246.0,87,648.0,25.7,3.1,91.0,100,114,68.0,20,-1.6,25.1,0.999,17.4,19.8,0.1,77.6,20.0,2219,23.98,21.0,12.960,20,88.4,29.7
249.0,87,648.0,31.9,4.0,90.9,100,114,75.1,20,-1.6,32.5,1.002,14.0,25.1,0.8,83.8,25.4,2609,30.73,28.5,12.960,20,87.5,32.4
252.0,87,648.6,34.1,2.2,90.6,100,116,74.5,20,-1.6,34.4,1.000,15.0,25.1,1.3,83.4,24.8,2641,30.51,26.1,12.960,20,78.3,32.0
255.0,87,650.5,24.7,7.8,90.6,100,116,70.9,20,-1.1,26.6,0.998,16.6,21.8,1.0,79.2,22.2,2518,28.26,21.9,12.960,20,62.0,25.9
258.0,87,649.5,25.4,3.4,90.6,100,115,69.6,20,-0.8,20.3,0.996,18.9,17.2,0.2,71.9,17.9,2174,22.73,16.1,12.962,20,90.0,24.2
261.0,87,646.4,25.3,1.8,90.6,100,114,70.5,20,-0.8,20.4,0.993,20.5,16.5,1.6,69.8,17.3,2161,21.39,16.1,12.903,20,78.1,22.2
264.0,87,644.0,24.4,5.3,90.6,100,114,69.8,20,-0.8,24.7,0.992,16.0,19.0,1.6,76.4,19.3,2178,23.08,18.3,12.918,20,78.4,22.2
267.0,87,642.7,24.7,6.0,90.6,100,114,70.9,20,-0.8,25.4,0.998,15.8,20.4,1.2,79.9,20.6,2205,24.63,20.7,12.944,20,79.7,24.8
270.0,87,644.0,26.4,3.6,90.6,100,114,71.4,20,-0.8,26.3,1.004,15.4,21.0,0.5,80.7,20.9,2250,25.60,21.6,12.882,20,3.9,26.2
273.0,87,644.0,27.4,1.2,90.7,101,114,71.5,20,-0.8,27.1,1.010,15.0,21.6,-0.8,82.4,21.6,2373,27.45,22.2,12.937,20,1.5,27.0
276.0,87,644.0,27.1,0.0,91.0,100,114,72.2,20,-0.8,27.1,0.998,14.6,21.6,-0.2,82.1,21.6,2375,27.29,22.2,12.989,20,0.0,27.4
279.0,87,643.5,27.1,0.0,91.0,100,114,72.2,20,-0.8,27.1,1.001,14.2,21.6,-0.8,82.0,21.6,2384,27.23,22.0,13.006,20,3.3,27.0
282.0,87,647.0,26.8,0.0,91.0,100,114,71.8,20,-0.8,26.7,1.001,14.5,21.5,-1.1,81.9,21.5,2383,27.30,22.0,12.958,20,21.2,26.7
285.0,87,648.0,26.9,0.0,91.0,100,115,72.3,20,-0.8,27.0,1.000,15.2,21.5,0.0,81.8,21.3,2316,26.17,21.6,12.883,20,73.1,26.4
288.0,87,648.0,27.9,0.0,91.0,100,116,73.7,20,-0.9,29.0,1.003,13.5,23.1,-0.0,84.2,23.1,2497,28.57,23.7,12.880,20,88.1,28.1
291.0,87,648.0,29.2,1.1,91.0,100,118,73.7,20,-1.6,30.5,1.000,15.6,21.3,0.5,80.4,22.0,2361,26.89,23.5,12.911,20,87.0,29.3
294.0,87,646.6,27.8,14.0,91.0,100,119,66.6,20,-1.2,27.2,1.000,15.9,21.0,0.8,79.7,21.6,2264,25.22,22.1,12.950,20,87.5,28.2
297.0,87,648.0,25.3,19.8,91.0,100,122,58.7,20,-1.0,22.8,0.999,16.0,21.5,0.6,82.0,22.3,2300,27.07,22.7,12.884,20,87.5,27.4
300.0,87,646.7,20.9,24.1,91.0,100,124,48.8,20,-1.6,19.2,0.999,21.5,18.0,-0.8,72.2,17.6,2357,24.57,15.3,12.929,20,71.3,22.0
303.0,87,644.0,15.6,20.4,91.0,100,126,27.5,20,-1.6,13.6,1.000,20.5,16.7,-1.3,66.7,16.7,2395,22.36,12.0,12.960,20,39.4,13.7
306.0,87,642.9,14.1,0.0,91.0,101,127,37.9,20,-1.6,13.4,0.989,23.4,15.3,-1.3,58.8,15.4,2412,20.16,12.6,12.960,20,1.2,6.5
309.0,87,641.5,15.3,34.4,90.8,101,127,46.9,20,-1.6,15.2,0.984,27.0,14.3,-0.7,52.2,14.2,2411,17.64,10.2,12.962,20,23.8,15.3
312.0,87,638.5,16.9,59.6,90.7,100,126,52.6,20,-1.6,17.0,1.000,25.0,15.3,-0.0,59.6,15.3,2384,19.50,11.3,12.960,20,46.4,16.7
315.0,86,636.0,18.6,48.7,91.0,100,124,57.3,20,-1.6,18.4,1.000,23.2,16.1,-0.5,64.8,16.0,2373,20.93,13.1,12.926,20,73.5,18.7
318.0,86,635.6,20.4,0.0,91.0,99,124,38.8,20,-1.6,17.0,1.008,23.0,16.3,-1.1,66.6,16.3,2358,21.75,14.4,12.895,20,91.8,20.3
321.0,86,633.4,20.9,0.0,91.0,100,124,46.9,20,-1.3,18.6,1.010,22.2,17.0,-1.7,67.1,16.7,2348,21.40,14.1,12.961,20,92.0,19.6
324.0,86,632.0,23.4,0.0,91.1,100,123,67.9,20,-0.9,23.5,1.004,18.5,20.0,-2.3,80.0,20.8,2323,26.02,19.0,12.960,20,89.7,23.7
327.0,86,632.5,27.6,0.3,91.4,100,120,72.9,20,-1.6,27.8,0.994,15.0,21.4,-0.3,81.9,21.7,2411,27.38,21.7,12.926,20,88.1,27.3
330.0,86,635.2,28.6,4.2,91.1,100,119,72.9,20,-1.6,28.3,0.995,14.5,22.2,0.5,83.4,22.5,2491,28.75,22.9,12.893,20,87.8,28.6
333.0,86,638.8,29.4,1.5,91.0,100,116,73.3,20,-1.6,29.5,0.996,14.3,22.8,0.2,83.7,22.9,2512,29.05,23.6,12.960,20,87.7,28.6
336.0,86,642.0,28.7,4.2,91.0,100,114,72.7,20,-1.5,30.3,0.998,15.1,23.8,0.8,83.1,23.9,2598,29.94,25.8,12.960,20,87.6,30.5
339.0,86,644.0,27.3,7.2,91.0,100,114,70.1,20,-0.8,26.3,1.000,16.0,21.2,0.1,81.9,22.1,2416,27.93,23.5,12.960,20,88.1,29.2
342.0,86,644.0,26.2,0.5,91.0,100,114,72.9,20,-1.6,27.2,0.996,14.7,21.7,0.0,82.7,22.0,2386,27.50,22.3,12.960,20,88.5,26.9
345.0,86,642.4,20.8,13.0,91.0,100,114,72.5,20,-1.2,27.5,1.001,13.8,22.0,0.3,82.9,22.3,2393,27.71,22.8,12.960,20,88.2,27.5
348.0,86,644.0,24.9,6.5,91.0,100,115,72.5,20,-1.0,26.9,1.006,14.1,21.9,0.7,81.6,22.0,2272,26.17,23.5,12.963,20,88.2,28.0
351.0,86,644.0,27.9,0.0,91.0,100,116,72.4,20,-1.5,25.1,0.998,17.0,21.2,-0.0,81.5,22.0,2198,25.86,22.9,12.907,20,88.4,27.7
354.0,86,644.0,26.3,0.5,91.0,100,118,69.8,20,-0.8,26.3,1.000,15.9,21.2,-0.5,81.6,21.5,2267,25.99,21.8,12.880,20,88.6,27.0
357.0,86,644.0,26.7,7.8,91.0,100,120,68.6,20,-0.8,26.3,0.998,14.7,21.6,-0.4,82.3,21.7,2347,26.78,21.7,12.900,20,88.4,27.1
360.0,86,646.9,30.0,2.6,91.0,100,122,70.2,20,-1.2,29.3,0.997,14.5,22.9,0.2,83.2,22.9,2466,28.64,24.2,12.953,20,87.4,29.8
363.0,86,648.0,29.8,0.0,91.0,100,124,72.6,20,-1.6,33.5,0.999,15.5,25.1,0.8,83.5,25.1,2798,33.39,28.9,12.805,20,86.2,32.5
366.0,86,649.0,27.3,1.3,91.0,100,124,73.7,20,-1.6,31.8,0.995,15.5,24.5,0.8,83.2,24.5,2716,32.03,28.2,12.881,20,86.0,33.6
369.0,86,651.8,25.5,7.8,91.0,100,124,72.1,20,-1.0,26.9,1.006,19.5,19.1,0.8,68.2,18.6,2492,25.23,22.3,12.960,20,87.9,31.0
372.0,86,646.4,24.9,2.3,91.0,100,122,70.4,20,-0.8,24.9,1.006,20.2,17.0,0.5,62.3,15.0,2278,19.33,13.6,12.960,20,92.2,22.7
375.0,86,648.0,26.0,0.4,91.0,100,119,69.8,20,-0.8,25.3,1.001,17.0,20.3,0.0,79.1,20.5,2252,24.81,20.0,12.962,20,90.7,25.1
378.0,86,648.0,27.4,0.6,90.9,100,118,71.0,20,-0.8,27.5,1.002,14.0,22.0,-0.0,82.6,22.4,2360,26.66,22.0,12.960,20,42.7,27.0
381.0,86,648.0,28.2,0.0,90.6,101,116,67.4,20,-0.8,26.7,0.997,14.3,21.5,0.9,81.9,21.8,2285,26.50,22.8,12.932,20,0.0,27.8
384.0,86,646.4,27.1,0.0,90.6,100,116,70.2,20,-0.8,26.9,0.998,14.0,21.6,0.7,81.8,21.5,2237,25.83,22.6,12.884,20,0.0,26.7
387.0,86,648.0,24.9,0.0,90.6,100,116,71.1,20,-0.8,27.3,1.003,13.2,22.6,-1.5,83.5,22.7,2411,28.03,24.3,12.963,20,9.4,28.6
390.0,86,646.8,22.9,0.0,90.7,100,116,68.9,20,-0.8,25.5,0.996,15.0,20.0,0.8,80.5,20.1,2251,24.93,20.8,12.960,20,32.9,26.8
393.0,86,644.0,23.5,0.0,91.0,100,114,68.2,20,-0.8,24.9,0.998,15.0,20.2,0.8,80.4,20.0,2193,24.23,19.3,12.935,20,62.7,23.9
396.0,86,642.7,25.3,2.5,91.0,100,114,65.1,20,-0.8,23.2,1.005,16.3,19.8,0.1,80.1,20.2,2195,24.73,20.6,12.885,20,89.8,25.9
399.0,86,644.0,24.6,2.0,91.0,100,115,65.9,20,-0.8,23.3,1.009,18.0,18.6,-1.6,76.9,18.4,2174,22.97,18.8,12.964,20,90.6,24.3
402.0,86,644.0,23.3,0.0,91.0,100,116,73.6,20,-0.8,29.4,0.994,13.0,23.1,0.8,83.1,22.0,2361,26.69,22.2,12.917,20,89.5,25.1
405.0,86,644.0,23.9,0.0,91.0,100,118,68.9,20,-0.8,26.6,0.994,15.1,21.8,1.6,82.3,22.2,2372,27.37,23.4,12.907,20,87.9,27.2
408.0,86,642.9,25.5,3.9,91.0,100,118,70.4,20,-0.8,25.9,0.998,16.5,20.2,1.1,78.2,20.7,2269,24.48,20.0,12.939,20,89.4,25.9
411.0,86,641.4,23.4,2.1,91.0,100,118,59.9,20,-1.1,19.7,0.999,20.4,18.1,-0.4,73.5,19.8,2247,20.97,13.7,12.801,20,90.7,22.7
414.0,86,640.0,22.3,0.0,91.0,99,117,51.9,20,-1.4,10.0,0.993,30.5,14.3,-2.2,58.8,15.4,2200,20.02,13.7,12.918,20,35.7,20.6
417.0,86,638.6,22.5,9.8,91.0,100,116,67.0,20,-0.8,22.4,1.002,17.5,16.1,-0.8,66.3,17.6,2200,21.83,15.5,12.905,20,39.3,21.2
420.0,86,636.0,22.2,33.9,91.0,100,116,64.3,20,-0.8,21.8,1.000,18.2,17.6,0.2,72.0,18.5,2200,23.05,17.9,12.926,20,69.9,23.0
423.0,86,635.7,24.7,0.0,91.0,100,116,67.0,20,-0.8,22.1,0.998,18.5,18.6,0.5,76.0,19.2,2204,23.51,19.6,12.993,20,87.4,24.0
426.0,86,636.0,21.2,13.6,91.0,99,116,64.6,20,-1.1,21.2,0.996,19.2,18.3,0.3,75.1,18.8,2211,23.28,17.9,12.960,21,63.0,16.1
429.0,86,634.2,14.5,14.3,90.9,99,116,58.3,20,-1.6,18.7,0.994,21.5,16.5,1.6,67.8,16.5,2199,20.49,13.7,12.960,21,36.5,18.1
432.0,86,631.0,9.8,4.5,90.6,100,116,51.0,20,-1.6,18.0,1.010,22.0,16.1,0.4,65.9,15.9,2192,20.17,13.2,12.960,21,12.6,19.0
435.0,86,628.0,17.6,27.0,90.6,100,116,47.5,20,-1.6,15.4,1.004,24.4,14.5,0.4,59.5,14.6,2197,18.44,11.6,12.935,21,4.5,16.5
438.0,86,622.2,12.5,24.7,90.8,100,116,41.5,20,-1.6,13.4,0.991,27.5,11.9,0.8,47.8,12.4,2203,14.98,8.5,12.886,21,21.2,5.5
