BlueDriver Data Log
Sep 10, 2018 5:12:25 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
148.8,67,375.9,40.6,100,39,54.5,20,67.4,1512,9.2,13.040,20,10.7
151.9,67,380.0,40.4,100,39,21.0,20,31.1,1187,1.3,12.961,20,3.6
155.0,68,373.9,41.0,101,36,15.5,20,18.3,1200,0.4,12.960,20,3.9
158.1,68,363.9,41.2,101,32,14.9,20,17.8,1206,0.4,12.904,20,3.9
161.2,68,358.6,41.6,101,26,14.9,20,17.6,1235,0.4,12.904,20,3.9
164.3,68,352.2,42.0,101,21,14.9,20,18.2,1174,0.4,12.960,20,3.9
167.4,68,342.0,42.5,101,11,19.1,20,22.7,1073,0.4,12.960,20,3.9
170.5,68,335.7,42.7,101,3,24.1,20,33.2,908,0.6,12.927,20,3.9
173.6,68,329.5,42.7,101,0,23.5,20,31.3,729,0.4,12.996,20,3.6
176.7,68,323.5,42.4,101,0,22.8,20,30.4,725,0.4,12.920,20,3.5
179.8,68,317.4,42.4,101,0,22.0,20,28.9,735,0.4,12.882,20,3.5
182.9,68,315.2,41.9,101,0,22.0,20,28.3,716,0.4,12.924,20,3.5
186.0,68,309.5,41.6,101,0,21.2,20,27.8,712,0.4,12.960,20,3.2
189.1,68,303.5,41.2,101,0,21.2,20,27.6,722,0.4,12.920,20,3.1
192.2,68,297.5,41.0,101,0,21.2,20,27.5,710,0.4,12.880,20,3.1
195.3,68,296.3,40.8,100,1,40.9,20,46.6,1322,4.5,12.920,20,8.6
198.4,68,302.7,40.1,99,11,53.9,20,62.1,1537,8.5,12.881,20,12.1
201.5,68,314.2,40.0,99,18,57.3,20,68.6,1384,8.5,12.959,20,12.7
204.6,69,320.0,40.0,99,21,39.5,20,45.2,1287,3.0,12.893,20,7.4
207.7,69,321.6,40.1,100,21,15.7,20,22.9,1171,0.3,13.011,20,3.7
210.8,69,312.7,40.4,101,17,16.1,20,19.8,1108,0.4,12.960,20,3.9
213.9,70,307.0,40.5,101,13,16.5,20,20.3,1090,0.4,12.960,20,3.9
217.0,70,304.0,41.0,101,10,20.0,20,25.0,1064,0.0,12.881,20,5.3
220.1,70,300.0,41.6,101,6,31.9,20,38.5,1002,0.4,12.864,20,5.5
223.2,70,298.0,41.8,101,2,32.9,20,42.6,862,0.4,12.819,20,5.5
226.3,70,295.7,42.0,101,0,32.4,20,41.5,862,0.4,12.865,20,5.4
229.4,70,290.0,41.8,101,0,36.3,20,43.0,882,0.4,12.893,20,5.1
232.5,70,288.3,41.2,100,6,55.8,20,64.6,1655,9.7,12.994,20,14.8
235.6,70,303.5,40.6,101,17,58.3,20,65.0,1686,15.1,12.965,21,19.8
238.7,71,313.0,40.5,101,20,27.7,20,30.9,1297,0.4,12.960,21,5.5
241.8,71,316.0,40.8,101,19,23.5,20,28.0,1233,0.4,12.970,21,5.5
244.9,71,316.0,40.8,101,17,24.2,20,28.5,1215,0.4,12.994,21,5.5
248.0,72,313.3,41.5,101,12,25.0,20,29.8,1184,0.4,12.802,21,5.5
251.1,72,312.0,41.6,101,8,27.4,20,33.5,1057,0.2,12.960,21,5.5
254.2,72,308.9,42.0,101,4,30.2,20,37.7,950,0.4,13.040,21,5.5
257.3,72,310.9,41.9,101,5,53.1,20,59.2,1822,6.5,12.930,21,13.7
260.4,73,323.2,41.3,100,15,66.3,20,76.4,1651,13.0,12.960,21,17.5
263.5,73,335.1,40.7,100,22,67.1,20,79.2,1602,10.5,12.960,21,14.6
266.6,74,343.3,40.4,100,24,30.3,20,35.6,1190,0.9,12.830,21,3.9
269.7,75,338.4,40.8,101,21,22.5,20,29.3,1127,0.7,12.960,21,5.1
272.8,75,336.0,41.1,101,16,24.5,20,29.5,1206,0.4,12.960,21,5.5
275.9,75,336.0,41.2,101,12,34.3,20,34.5,1239,0.0,12.960,21,5.8
279.0,75,344.3,40.8,100,14,67.0,20,78.4,1875,14.9,12.895,21,18.3
282.1,75,356.3,40.2,100,21,61.8,20,74.5,1608,11.5,12.941,21,14.3
285.2,75,368.0,40.0,99,23,46.1,20,48.9,1346,5.1,12.880,21,9.4
288.3,76,368.0,39.6,101,24,20.0,20,23.1,1101,2.5,12.952,21,6.1
291.4,76,368.0,40.0,101,24,19.7,20,22.2,1249,0.8,12.960,21,5.1
294.5,76,368.0,39.6,101,22,22.0,20,26.1,1298,0.4,12.960,21,5.4
297.6,76,368.0,40.0,101,17,23.3,20,27.5,1244,0.2,12.922,21,5.5
300.7,76,364.9,40.7,101,8,26.0,20,32.4,1058,0.4,13.025,21,5.5
303.8,76,365.5,41.1,101,6,51.5,20,57.0,1899,7.5,12.848,21,8.9
306.9,76,371.4,40.8,99,13,38.5,20,47.3,1604,7.2,12.960,21,12.1
310.0,76,372.0,40.4,99,16,28.7,20,37.2,1249,2.4,12.960,21,6.2
313.1,77,373.0,40.4,100,16,45.5,20,49.7,1629,5.4,13.000,21,7.3
316.2,77,380.0,40.4,99,19,48.5,20,52.8,1336,1.6,13.040,21,8.4
319.3,77,383.9,40.0,100,20,21.2,20,28.7,1142,1.7,12.988,21,4.2
322.4,78,376.1,40.6,101,14,15.1,20,17.9,1127,0.8,12.831,21,3.8
325.5,78,372.0,40.4,100,9,32.1,20,33.8,1437,3.3,12.930,21,6.5
328.6,78,374.4,39.8,99,12,35.4,20,43.0,1392,4.3,12.954,21,8.9
331.7,78,375.1,39.6,100,15,21.3,20,28.8,1195,0.5,12.992,21,5.3
334.8,78,372.0,39.9,101,14,23.5,20,28.0,1234,0.5,12.960,21,5.5
337.9,78,372.0,40.0,100,15,25.7,20,31.0,1332,0.5,12.960,21,5.3
341.0,78,372.0,40.3,101,12,20.9,20,25.4,1198,0.1,12.927,21,4.7
344.1,78,368.0,40.4,100,9,31.6,20,31.6,1547,0.4,12.902,21,5.7
347.2,78,364.4,40.7,101,6,15.5,20,19.4,872,0.4,12.897,21,3.5
350.3,78,361.4,41.1,101,3,55.9,20,60.4,1739,7.1,12.960,21,7.9
353.4,78,364.0,40.8,100,9,30.8,20,31.1,1355,0.6,12.979,21,5.9
356.5,78,364.0,41.2,100,10,24.6,20,30.4,1163,0.3,12.981,21,5.1
359.6,78,360.1,41.6,101,7,18.8,20,23.0,1206,0.4,12.848,21,4.6
362.7,78,358.4,41.9,101,5,18.4,20,20.4,1127,0.4,12.960,21,5.2
365.8,78,356.0,41.6,101,3,22.3,20,24.5,1045,0.4,12.960,21,3.5
368.9,78,350.3,42.0,101,0,22.7,20,26.8,782,0.4,12.960,21,4.0
372.0,78,344.2,41.6,101,0,24.8,20,31.1,837,0.4,12.880,21,4.6
375.1,78,338.4,41.5,101,0,18.7,19,24.8,359,0.1,12.750,21,2.6
378.2,78,332.7,41.2,101,0,0.0,5,0.0,0,22.1,12.640,21,6.3
381.3,78,332.0,41.2,101,0,0.0,5,0.0,0,1.6,12.640,21,6.3
384.4,78,331.2,41.2,101,0,0.0,5,0.0,0,1.6,12.640,21,6.3
387.5,78,332.0,41.2,101,0,0.0,21,6.3
