BlueDriver Data Log
Oct 30, 2018 6:10:36 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (km/h),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
192.0,74,505.6,38.9,1.7,71.6,101,89,76.9,23,-1.2,38.5,0.995,12.5,26.9,0.4,87.6,27.3,2432,29.88,34.0,12.880,23,87.4,38.7
195.0,75,518.1,38.6,1.4,71.6,101,94,76.7,23,-1.6,37.9,0.997,12.5,26.3,1.6,87.0,26.7,2459,29.73,33.2,12.880,23,87.5,38.5
198.0,75,531.3,38.2,1.1,71.8,101,98,76.2,23,-1.6,37.6,0.996,13.0,27.0,2.2,88.3,27.3,2498,30.88,32.4,12.925,23,87.5,38.1
201.0,76,541.9,37.4,5.1,71.8,101,102,77.5,23,-1.6,37.4,0.998,13.3,27.4,2.3,87.5,27.5,2539,31.16,30.9,12.960,23,87.5,36.7
204.0,77,555.0,34.4,0.0,71.5,101,105,77.1,23,-1.6,35.0,0.997,13.7,25.9,2.3,85.3,25.1,2546,29.24,27.3,12.972,23,84.6,33.6
207.0,78,563.6,27.8,6.6,71.2,101,107,71.9,23,-1.9,26.2,0.995,16.7,21.7,2.6,78.0,19.6,2467,23.75,18.0,13.040,23,47.4,23.0
210.0,78,566.5,19.9,8.1,71.0,101,108,66.6,23,-2.1,13.7,0.993,26.5,12.5,3.9,47.4,10.6,2022,5.50,5.9,12.986,23,19.3,12.6
213.0,79,565.6,14.8,1.8,71.0,101,106,69.7,23,-0.8,26.2,1.009,16.0,18.6,0.9,70.2,17.1,2110,16.41,10.9,12.960,23,29.4,12.1
216.0,80,574.3,28.9,1.8,71.0,100,107,72.8,23,-1.2,28.3,1.003,12.8,22.3,0.3,83.6,22.2,2277,26.69,23.1,12.960,23,89.1,29.0
219.0,81,580.5,29.6,3.0,71.0,100,109,74.5,23,-1.6,30.2,0.997,14.7,23.5,2.3,83.1,23.5,2535,29.91,25.0,12.960,23,82.7,30.1
222.0,81,586.6,30.1,3.2,71.0,100,110,74.4,23,-1.6,30.2,1.000,16.0,23.1,1.6,82.5,23.2,2547,29.43,24.3,12.912,23,85.5,29.6
225.0,81,593.0,30.2,0.1,71.0,100,112,73.6,23,-1.6,32.8,0.998,15.0,24.7,2.0,83.7,24.7,2606,30.61,26.7,12.912,23,87.5,30.8
228.0,82,599.1,35.2,2.5,70.6,101,115,70.5,23,-1.1,29.2,1.000,13.8,24.4,2.3,84.1,25.3,2556,30.67,29.6,12.960,23,86.8,35.2
231.0,83,605.1,35.5,1.1,70.6,101,117,71.4,23,-1.1,30.1,1.001,13.6,22.9,2.2,82.8,23.0,2354,27.03,27.5,12.960,23,87.3,34.0
234.0,84,608.0,28.9,1.6,70.6,101,118,72.1,23,-1.7,34.9,0.996,15.5,22.4,1.6,77.2,14.9,2272,13.27,8.2,12.960,23,35.0,17.7
237.0,84,608.7,15.7,4.8,70.6,101,118,60.4,23,-2.3,23.1,0.986,15.1,22.1,2.1,80.3,19.4,2275,20.51,12.7,12.922,23,28.2,12.6
240.0,84,610.9,12.9,0.0,70.6,101,118,32.1,23,-4.2,12.9,0.461,2.8,12.5,1.4,56.2,14.7,2223,19.95,18.1,12.896,23,76.4,26.7
243.0,85,599.5,8.4,0.0,70.6,101,115,22.8,23,-4.4,5.1,0.254,-4.2,2.8,-0.2,19.5,1.7,2108,4.33,0.8,12.960,23,0.0,4.7
246.0,85,592.0,12.2,3.0,70.6,101,110,36.0,23,-2.2,6.5,0.999,23.0,16.1,-1.6,69.7,17.3,2047,21.32,13.1,13.012,23,14.2,15.3
249.0,85,592.6,27.5,10.3,70.6,101,108,73.6,23,-0.8,27.7,0.992,16.3,20.1,0.4,78.6,20.4,2201,24.30,20.6,13.009,23,44.5,25.9
252.0,85,598.2,27.4,0.8,70.6,100,108,72.8,23,-0.8,21.2,0.993,17.5,13.8,2.4,62.5,15.9,2253,23.10,21.1,12.960,23,86.6,28.2
255.0,85,597.8,23.8,0.4,70.6,100,107,73.3,23,-0.8,18.2,0.996,21.9,3.0,3.6,23.0,1.4,2004,5.85,4.7,12.960,23,4.3,16.5
258.0,85,598.5,22.3,0.6,70.6,101,106,75.1,23,-0.8,27.5,1.002,11.5,21.9,1.6,83.3,21.9,2233,20.00,15.9,12.912,23,47.7,19.8
261.0,86,604.2,27.5,2.5,70.6,100,108,73.6,23,-0.8,28.5,1.003,12.1,22.4,1.1,84.2,22.4,2344,27.36,23.1,12.906,23,89.0,27.8
264.0,86,605.9,28.9,3.7,70.6,100,109,73.2,23,-1.2,28.1,1.002,13.7,21.7,1.1,82.4,21.9,2374,27.94,23.4,12.960,23,87.8,29.0
267.0,86,610.1,29.0,2.2,70.6,100,111,73.4,23,-1.6,28.3,0.999,15.1,20.4,1.6,76.9,19.6,2136,23.67,19.6,12.960,23,89.5,26.3
270.0,86,613.1,24.1,0.0,70.6,100,112,71.6,23,-1.6,31.4,1.001,12.5,24.2,1.6,82.8,23.0,2436,27.86,23.5,12.960,23,50.2,17.2
273.0,86,616.0,9.0,0.0,70.6,101,112,25.9,23,-2.1,18.7,0.996,18.3,17.9,1.2,68.5,19.7,2376,25.84,22.2,12.937,23,6.1,8.4
276.0,86,612.9,16.2,0.0,70.9,100,112,43.4,23,-2.3,15.5,0.995,21.1,14.3,1.2,56.3,14.9,2114,19.06,13.8,12.891,23,31.8,19.2
279.0,86,612.0,19.2,16.5,71.0,100,112,62.3,23,-2.0,19.8,0.998,19.3,16.6,2.3,69.0,16.5,2124,20.08,14.5,13.040,23,55.1,18.9
282.0,86,612.8,20.8,32.7,71.0,100,112,68.2,23,-0.8,24.7,1.005,14.5,21.1,1.2,77.9,19.6,2195,23.44,18.6,13.001,23,75.3,21.8
285.0,86,615.3,27.1,0.0,70.6,100,114,70.9,23,-0.8,25.4,1.004,18.7,16.3,1.5,60.1,13.0,2192,19.70,19.6,12.960,23,80.9,26.4
288.0,86,616.0,23.7,0.0,70.6,100,114,69.9,23,-0.8,24.6,1.002,21.9,12.1,1.8,35.0,2.0,2116,6.71,9.4,12.960,23,3.9,17.3
291.0,86,614.5,18.6,7.3,70.6,101,114,63.8,23,-0.9,21.3,1.000,18.0,18.4,-0.8,75.6,18.3,2159,22.85,12.3,12.908,23,13.1,14.6
294.0,86,612.0,13.5,22.4,70.6,100,112,47.0,23,-2.3,14.5,0.995,23.0,16.5,1.0,70.2,17.8,2150,22.57,15.7,12.909,23,23.9,14.9
297.0,86,610.3,26.2,0.0,70.6,101,113,60.5,23,-1.5,20.4,0.992,21.7,16.9,2.5,65.4,16.8,2145,21.45,18.0,12.960,23,34.9,25.9
300.0,86,612.0,24.9,0.0,70.6,101,115,70.1,23,-0.8,26.5,0.991,15.1,20.3,3.0,65.5,15.3,2175,18.08,12.2,12.960,23,9.9,20.0
303.0,86,613.1,25.8,0.0,70.5,101,116,69.3,23,-0.8,27.1,0.997,11.5,23.8,1.6,84.9,21.7,2336,25.23,20.3,12.915,23,0.0,24.3
306.0,86,616.4,32.8,0.0,70.2,101,118,74.4,23,-1.4,32.5,0.996,14.0,23.9,2.0,82.5,21.0,2449,26.61,22.4,12.907,23,0.6,29.9
309.0,86,618.9,21.6,11.2,70.2,101,121,68.9,23,-2.0,19.8,0.994,11.1,14.5,1.5,57.8,12.7,2426,19.08,13.9,12.960,23,2.3,20.8
312.0,86,610.5,12.3,5.2,70.2,101,120,43.4,23,-3.4,6.3,0.964,5.6,0.0,0.0,13.6,0.0,2235,4.61,0.4,12.960,23,0.0,5.1
315.0,86,599.6,5.1,0.0,70.3,101,118,11.0,23,-5.5,5.5,0.884,8.0,0.0,0.0,12.9,0.0,2198,4.44,0.4,13.013,23,0.0,5.1
318.0,86,589.6,5.1,0.0,70.6,101,118,11.0,23,-5.5,5.5,0.884,24.7,2.8,5.4,14.1,2.5,2186,4.93,1.1,13.008,23,0.0,5.2
321.0,86,574.7,5.1,0.0,70.6,101,117,15.4,23,-3.8,9.0,0.928,30.0,2.6,7.7,15.2,3.0,2175,5.16,1.8,12.960,23,0.0,5.5
324.0,86,569.3,5.1,0.0,70.6,101,115,16.0,23,-3.2,11.0,0.960,27.8,0.3,6.8,15.6,0.0,2175,4.45,0.8,12.960,23,0.0,5.2
327.0,86,561.5,5.4,0.0,70.6,101,114,13.7,23,-5.3,6.5,0.884,35.0,2.7,14.1,13.7,0.0,2136,4.29,0.5,12.960,23,0.0,5.1
330.0,85,556.0,7.0,0.0,70.6,101,112,22.0,23,-2.3,19.6,0.884,24.6,12.6,7.6,50.9,10.3,2153,13.56,6.9,12.960,23,2.5,9.0
333.0,85,554.8,19.6,0.0,70.6,101,113,48.5,23,-1.5,20.0,0.938,20.2,16.2,2.5,68.1,16.3,2175,21.45,16.1,12.960,23,8.8,19.3
336.0,85,558.2,15.0,0.0,70.4,101,114,55.3,23,-1.2,18.4,0.998,20.6,14.3,0.0,56.6,13.8,2175,17.31,13.7,12.960,23,12.9,6.7
339.0,85,561.1,9.5,0.0,70.2,101,114,41.0,23,-2.3,12.2,0.993,21.0,16.1,0.0,67.7,17.6,2230,21.55,16.8,12.960,23,50.4,14.4
342.0,85,564.0,6.3,0.0,70.2,101,116,58.7,23,-0.8,17.6,1.002,22.9,10.7,0.0,43.6,14.2,2189,20.11,17.6,12.910,23,72.3,23.1
345.0,85,563.1,23.9,0.0,70.2,101,113,65.2,23,-0.8,22.7,1.001,20.2,13.0,0.6,43.2,14.3,2181,18.50,16.4,12.817,23,15.8,21.6
348.0,85,571.4,27.2,2.7,70.2,101,112,71.5,23,-1.1,27.1,0.996,14.5,22.4,1.6,83.0,22.2,2358,27.73,23.1,12.960,23,87.6,28.1
351.0,85,578.8,29.2,11.1,70.2,100,112,75.0,23,-1.5,30.4,0.999,13.0,23.9,1.6,85.0,23.9,2597,30.81,25.3,12.960,23,55.9,24.8
354.0,86,584.4,27.7,27.0,70.2,100,110,72.8,23,-0.8,28.1,0.989,13.0,19.4,1.6,65.6,16.8,2322,24.49,22.7,12.960,23,46.1,21.7
357.0,86,587.2,25.9,12.2,70.2,100,110,72.9,23,-0.8,27.1,0.990,13.9,16.0,1.9,54.7,11.8,2083,16.17,14.6,12.960,23,73.1,24.1
360.0,86,585.3,12.6,4.9,70.2,100,108,51.6,23,-1.4,21.4,0.987,17.7,14.5,1.4,57.4,12.6,2063,11.05,1.7,12.960,23,0.0,4.7
363.0,86,582.4,9.0,0.0,70.3,101,106,30.7,23,-2.3,13.0,0.980,25.5,13.3,-2.3,52.9,13.3,1974,14.73,9.8,12.904,23,9.3,10.3
366.0,87,580.5,16.3,0.0,70.6,101,106,54.1,23,-2.3,14.1,0.999,24.5,13.9,1.9,55.5,14.0,1989,16.03,11.1,12.915,23,25.8,14.9
369.0,87,583.3,18.4,0.0,70.6,100,106,63.2,23,-1.4,19.0,1.004,19.9,16.3,2.0,64.8,16.1,2024,18.58,13.9,12.932,23,48.8,16.7
372.0,87,586.5,22.9,0.0,70.6,100,108,68.4,23,-0.8,23.7,1.003,15.1,19.5,-0.4,79.0,19.7,2097,22.95,19.6,12.800,23,89.6,25.8
375.0,87,589.5,22.9,0.0,70.5,100,111,66.9,23,-0.9,25.5,0.993,15.5,21.2,2.3,81.1,21.2,2310,26.08,20.5,12.908,23,88.7,25.3
378.0,87,592.0,17.4,3.7,70.2,100,116,50.2,23,-2.3,14.1,0.999,16.5,12.6,0.9,57.9,16.9,2217,21.20,16.3,12.960,23,64.9,22.7
381.0,87,591.2,18.4,43.7,70.2,101,117,56.6,23,-2.3,17.4,1.000,17.4,12.2,0.3,52.3,15.2,2171,18.51,12.4,12.960,23,10.9,17.3
384.0,87,594.2,18.2,23.6,70.4,101,118,59.6,23,-2.3,19.6,0.998,18.5,18.1,1.0,72.7,18.0,2261,24.31,18.4,12.960,23,80.9,14.0
387.0,87,595.1,18.0,1.8,70.6,101,118,58.2,23,-2.3,18.4,0.987,22.0,16.1,3.1,58.7,0.0,2196,12.28,8.5,12.960,23,46.7,13.5
390.0,87,591.7,18.0,12.2,70.2,101,116,68.1,23,-1.3,22.6,0.993,19.3,18.3,1.7,68.1,8.4,2247,12.51,6.2,12.960,23,12.6,16.2
393.0,87,597.3,23.3,10.1,70.2,100,116,54.2,23,-1.4,22.8,1.000,17.4,19.8,0.0,79.2,20.4,2311,26.06,21.9,12.960,23,88.5,26.3
396.0,87,600.0,19.5,5.5,70.3,100,116,42.2,23,-2.1,19.2,1.005,18.4,18.0,0.0,73.3,17.6,2185,22.07,16.5,12.960,23,84.8,23.2
399.0,87,600.0,12.5,0.0,70.6,100,114,62.7,23,-0.8,22.4,1.007,16.0,18.3,-1.2,75.3,18.7,2171,23.28,18.2,12.960,23,67.6,22.3
402.0,87,599.8,25.1,0.0,70.2,100,114,66.9,23,-0.8,23.3,1.004,16.5,14.1,0.3,52.1,16.3,2152,21.60,17.3,12.960,23,39.8,23.0
405.0,87,600.0,22.6,12.9,70.2,101,113,69.5,23,-0.8,24.5,1.001,16.1,13.3,1.9,35.6,13.7,2159,17.76,12.1,12.960,23,5.9,17.3
408.0,87,603.9,23.6,21.1,70.2,101,113,65.2,23,-1.2,24.6,1.000,14.3,21.0,0.8,81.5,22.0,2337,26.79,23.1,12.960,23,64.1,25.0
411.0,87,607.0,24.0,27.8,70.1,100,114,53.0,23,-2.3,20.8,0.999,17.5,18.0,0.8,75.6,19.4,2232,23.51,19.2,12.960,23,70.3,20.3
414.0,87,603.8,16.9,45.5,69.8,100,114,61.1,23,-2.3,19.8,0.998,19.2,17.2,1.6,72.3,18.0,2187,22.30,16.7,12.966,23,57.4,12.2
417.0,87,607.0,23.6,14.2,69.8,100,115,65.3,23,-1.6,19.7,0.998,20.2,16.7,1.9,69.7,17.6,2190,21.68,17.2,12.981,23,90.2,26.3
420.0,87,606.1,19.7,4.5,69.8,100,116,60.0,23,-1.1,19.5,0.996,19.6,17.3,0.8,71.8,17.6,2211,7.90,1.6,12.960,23,27.6,15.0
423.0,87,604.0,12.0,9.0,69.8,101,116,38.8,23,-2.3,14.9,0.989,21.5,18.4,0.8,73.1,16.6,2228,8.41,1.6,12.960,23,0.2,11.1
426.0,87,603.6,12.9,0.0,69.8,101,116,14.1,23,-4.5,9.5,0.983,28.8,11.6,1.2,47.4,10.5,2197,8.27,3.7,12.952,23,0.0,14.2
429.0,87,601.3,18.0,0.0,69.8,101,115,38.0,23,-3.6,12.6,0.985,28.9,9.7,1.4,30.0,6.8,2183,9.65,10.0,12.922,23,0.0,18.0
432.0,87,601.7,25.6,0.0,69.8,101,114,65.8,23,-0.9,23.5,0.998,14.0,22.4,0.8,84.6,23.9,2435,29.18,25.8,13.007,23,0.0,26.2
435.0,87,605.3,32.3,0.0,69.8,101,116,69.0,23,-1.6,27.5,1.002,15.0,22.1,0.3,83.5,22.6,2458,28.65,24.3,13.007,23,14.4,29.9
438.0,87,611.2,24.7,0.0,69.8,100,117,68.0,23,-1.2,25.2,1.000,16.6,19.6,0.8,73.0,18.5,2414,26.66,21.8,12.960,23,47.8,23.5
