BlueDriver Data Log
Oct 3, 2018 7:14:18 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (km/h),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
114.0,62,399.7,14.3,0.8,61.4,99,53,59.2,17,-1.0,12.9,0.989,17.1,12.8,-2.4,70.5,13.0,1428,13.66,9.8,13.760,17,94.6,15.2
117.0,62,414.1,15.4,4.8,61.2,99,56,63.1,17,-1.6,16.9,0.997,15.5,15.2,1.6,76.6,15.2,1611,15.61,11.4,13.760,17,95.1,15.9
120.0,62,427.6,12.3,18.4,61.2,99,58,25.1,17,-0.8,7.4,1.009,6.1,5.0,0.6,43.6,6.5,1409,10.13,6.9,13.760,17,63.0,12.9
123.0,63,422.9,9.0,0.1,61.2,101,57,39.8,17,-0.8,7.3,1.013,12.5,4.2,-0.7,34.2,3.5,1262,5.52,1.3,13.777,17,13.0,5.1
126.0,64,429.3,8.2,9.7,61.0,100,56,35.1,17,-0.8,8.2,1.009,27.7,8.4,-2.0,49.2,8.4,1297,9.07,4.3,13.840,17,96.9,8.6
129.0,64,432.0,6.7,10.6,60.9,99,55,21.1,17,-0.8,5.4,0.960,40.0,4.7,-3.9,28.6,1.2,1115,4.09,1.5,13.785,17,40.7,6.7
132.0,65,430.7,4.7,0.0,61.2,101,52,20.5,17,-0.8,4.7,0.008,7.6,1.5,-1.4,25.5,0.5,1167,4.10,0.4,13.760,17,0.0,5.0
135.0,65,418.5,4.7,0.1,61.5,101,45,19.9,17,-3.0,6.2,0.444,12.2,2.3,-0.6,27.4,0.0,1205,4.11,0.5,13.773,17,0.0,4.7
138.0,65,417.5,4.7,0.0,61.6,101,40,19.6,17,-3.4,6.6,0.633,25.6,4.5,-1.4,33.6,0.0,1187,4.09,0.8,13.840,17,0.0,5.1
141.0,65,411.3,5.3,0.0,61.6,101,35,29.2,17,-0.9,6.1,0.085,-8.0,0.0,0.0,23.9,0.0,1187,4.49,0.8,13.840,17,0.0,4.9
144.0,65,406.0,8.9,1.8,61.6,101,26,69.8,17,-1.6,17.6,1.013,3.6,11.4,-5.3,63.1,10.4,1330,12.38,9.4,13.840,17,0.1,10.9
147.0,65,414.3,27.0,20.0,61.2,100,34,74.6,17,-0.6,24.8,0.999,8.7,19.7,-4.4,85.0,19.4,1642,20.41,20.1,13.840,17,8.7,24.7
150.0,65,433.9,29.9,8.9,60.8,100,43,77.2,17,0.0,30.4,0.991,10.0,24.0,-0.3,87.2,24.0,2034,24.59,26.7,13.840,17,89.9,30.5
153.0,66,456.7,32.2,0.0,60.2,100,53,77.6,17,0.0,31.8,1.000,10.0,24.2,-1.6,87.6,24.6,2109,25.16,27.6,13.786,17,90.0,31.7
156.0,67,479.6,32.7,0.0,59.6,100,62,77.5,17,-0.0,32.8,1.000,10.4,24.6,-1.1,86.9,24.9,2153,25.67,28.3,13.760,17,89.8,32.6
159.0,68,502.3,30.5,0.1,59.2,100,67,75.6,17,0.0,31.6,0.999,10.7,24.2,-0.5,86.1,24.3,2187,25.85,27.4,13.760,17,90.1,32.5
162.0,69,516.2,17.0,0.0,59.0,100,72,65.5,17,-0.3,23.6,1.001,12.3,21.7,-0.3,84.1,21.8,2139,24.87,20.8,13.760,17,92.8,19.9
165.0,69,524.0,7.1,0.0,58.7,100,74,47.4,17,-1.0,7.7,0.999,17.5,12.5,-2.3,69.2,12.8,1401,13.37,13.1,13.760,17,45.2,17.1
168.0,70,522.9,6.5,0.0,58.4,101,72,18.1,17,-4.7,4.7,0.007,1.7,5.0,-1.0,43.3,6.3,1345,9.12,5.8,13.760,17,0.0,12.0
171.0,70,510.4,12.2,0.1,58.4,101,68,39.5,17,-3.0,5.3,0.489,8.9,2.9,-1.0,27.9,2.9,1275,5.43,1.1,13.758,17,0.2,4.7
174.0,71,512.0,14.5,0.0,58.2,101,65,60.5,17,-2.1,10.0,1.009,31.5,9.3,-2.8,45.9,10.9,1242,10.32,5.9,13.743,17,13.2,9.6
177.0,71,516.8,18.8,0.0,58.0,101,64,73.7,17,-3.1,20.4,0.998,11.5,17.5,0.0,82.4,18.3,1674,16.19,13.5,13.707,17,7.1,17.1
180.0,71,528.6,25.5,0.0,58.0,101,66,73.5,17,-1.4,24.0,1.008,10.9,19.2,-0.4,82.9,19.3,1791,20.33,18.9,13.703,17,0.0,24.6
183.0,72,540.5,25.8,0.0,58.0,101,67,73.3,17,-0.8,21.8,1.007,10.7,20.2,-1.0,83.1,20.4,1933,22.32,20.0,13.760,17,0.0,25.8
186.0,72,549.8,27.6,6.3,58.0,101,69,73.3,17,-0.8,19.6,0.999,11.0,19.7,-1.5,83.1,20.4,1762,20.56,21.0,13.760,17,18.6,28.7
189.0,72,559.1,29.4,13.1,58.0,100,70,74.6,17,-0.8,30.2,0.997,11.5,22.6,1.6,84.6,21.3,2019,22.67,20.1,13.760,17,55.6,28.4
192.0,73,568.3,27.8,0.0,57.6,100,72,76.0,17,-0.8,32.8,1.000,10.9,24.5,0.3,86.3,23.6,2175,24.91,22.6,13.738,17,91.0,27.6
195.0,74,581.5,34.4,1.3,57.4,100,75,76.6,17,-0.8,35.8,1.004,10.9,26.3,-1.1,87.3,26.2,2240,26.89,30.2,13.686,17,89.4,35.7
198.0,75,590.7,35.9,5.3,57.1,100,77,76.3,17,-0.8,36.7,1.006,11.5,26.8,-1.4,86.7,26.9,2299,28.24,30.1,13.760,17,89.4,35.4
201.0,75,598.6,27.8,6.5,56.7,100,78,74.3,17,-0.9,33.9,1.001,11.5,25.0,0.0,86.1,23.8,2271,25.25,24.9,13.760,17,90.3,30.9
204.0,75,603.7,10.0,0.0,56.1,100,80,57.4,17,-1.6,7.8,0.997,19.0,19.2,-2.2,74.4,19.4,2059,21.30,17.9,13.772,17,92.0,24.1
207.0,76,594.9,15.6,0.2,56.1,99,78,57.7,17,-1.6,9.7,0.995,24.9,13.2,-4.6,59.8,13.3,1725,14.04,9.0,13.802,17,94.8,14.1
210.0,76,601.1,18.0,0.0,56.1,99,76,58.9,17,-1.6,16.1,0.997,17.5,16.8,-0.8,73.9,16.3,1743,16.77,14.7,13.778,17,93.7,18.8
213.0,76,603.4,25.5,0.0,56.1,100,78,72.7,17,-1.1,22.8,0.995,13.8,18.8,0.0,78.9,18.9,1877,20.47,19.3,13.738,17,91.5,25.0
216.0,76,609.7,26.0,1.2,56.3,100,80,73.3,17,-0.8,26.3,0.996,11.0,20.4,0.6,83.9,20.8,2044,24.02,21.2,13.681,17,90.1,26.3
219.0,76,615.5,26.3,4.1,56.5,100,82,73.2,17,-0.8,26.0,1.000,11.0,20.4,0.0,83.8,20.7,2085,24.61,20.3,13.760,17,90.2,26.3
222.0,77,620.6,26.2,7.4,56.5,100,84,71.3,17,-0.8,23.5,1.005,12.4,19.6,0.0,82.5,20.1,2060,23.94,20.4,13.760,17,90.4,26.1
225.0,77,622.7,25.5,3.5,56.9,100,85,71.9,17,-0.8,24.9,1.002,12.8,20.0,0.3,82.6,20.1,2067,23.67,20.6,13.760,17,91.0,25.5
228.0,78,626.7,26.0,2.5,56.9,100,88,72.2,17,-0.8,26.0,1.000,12.5,21.1,0.8,84.2,21.2,2137,24.93,21.6,13.760,17,90.0,25.8
231.0,78,629.8,17.9,1.1,56.9,100,90,66.0,17,-0.9,24.7,0.999,12.5,20.8,0.8,83.4,21.2,2136,24.94,21.5,13.643,17,90.2,26.1
234.0,78,630.2,8.0,11.7,57.0,100,90,40.8,17,-1.6,12.9,0.999,19.8,15.9,-0.9,70.7,16.1,1854,15.94,10.7,13.679,17,56.5,19.1
237.0,78,623.3,14.9,67.4,57.6,100,86,58.3,17,-1.6,16.9,0.999,17.9,15.8,-0.2,69.6,15.1,1711,12.69,5.7,13.760,17,13.2,7.9
240.0,79,624.0,20.7,26.0,57.6,100,86,67.3,17,-1.3,19.9,0.999,15.1,17.2,1.0,74.5,16.2,1754,17.75,17.6,13.760,17,92.0,23.9
243.0,79,622.4,19.1,38.3,57.6,100,85,67.8,17,-0.9,20.8,1.000,18.5,15.7,-1.6,62.0,5.1,1587,5.76,5.2,13.760,17,41.8,12.7
246.0,79,620.0,12.5,97.0,57.6,100,82,61.2,17,-1.6,17.3,1.003,16.2,15.7,-1.6,70.2,12.0,1603,12.08,7.1,13.760,17,42.3,10.1
249.0,79,619.6,20.4,0.0,57.3,99,80,65.8,17,-2.1,20.1,0.997,15.5,16.6,1.0,75.2,13.9,1675,14.50,10.5,13.750,17,94.1,18.6
252.0,79,617.2,10.8,0.0,57.5,99,79,50.4,17,-2.0,17.5,0.995,16.9,16.5,2.6,74.8,11.9,1735,11.77,5.3,13.724,17,96.3,11.0
255.0,79,614.3,11.9,0.0,57.6,99,78,37.5,17,-1.7,11.3,0.999,21.0,12.9,-2.3,67.0,14.5,1462,14.50,13.2,13.791,17,94.6,16.6
258.0,79,612.6,22.0,0.0,57.6,99,78,68.2,17,-2.3,22.4,0.991,16.1,16.6,2.2,74.8,17.0,1659,17.56,15.5,13.796,17,92.8,21.6
261.0,80,615.1,25.1,0.0,57.6,100,81,70.9,17,-1.4,23.5,0.995,17.9,16.2,3.1,72.8,17.0,1732,18.36,16.5,13.760,17,91.9,23.3
264.0,80,616.0,16.6,22.5,57.6,100,82,65.7,17,-1.1,21.5,0.999,21.7,13.5,0.7,62.7,13.8,1564,14.00,11.4,13.760,17,92.7,17.3
267.0,80,616.0,11.9,28.2,57.6,99,83,56.5,17,-1.6,15.3,0.999,18.5,14.5,0.0,69.7,14.5,1587,14.68,10.8,13.813,17,78.4,13.4
270.0,80,615.0,13.7,0.0,57.6,99,86,56.5,17,-1.6,13.3,0.997,21.0,9.3,0.5,48.6,5.5,1609,9.38,5.9,13.805,17,44.0,8.5
273.0,80,607.3,6.3,0.0,57.6,100,86,35.1,17,-1.6,10.5,0.933,29.7,8.2,1.9,35.5,3.5,1639,4.90,0.4,13.760,17,4.1,5.1
276.0,80,596.1,6.0,0.0,57.8,100,87,24.4,17,-3.2,7.9,0.568,23.7,6.8,2.3,32.1,7.0,1656,5.37,0.4,13.760,17,27.5,5.5
279.0,80,580.0,6.3,0.0,58.0,100,88,21.8,17,-5.5,6.6,0.000,-7.0,0.0,0.0,26.3,0.0,1625,6.24,0.4,13.760,17,7.9,6.3
282.0,80,562.2,6.5,0.0,58.0,100,88,21.2,17,-5.5,6.3,0.001,-6.4,0.0,0.0,23.7,0.0,1642,5.78,0.4,13.760,17,0.0,6.4
285.0,80,543.9,5.9,0.0,58.4,101,90,18.1,17,-5.5,6.0,0.000,-7.1,0.7,0.0,21.0,2.2,1721,5.63,0.8,13.717,17,4.8,6.0
288.0,80,526.2,5.9,72.6,58.4,100,91,20.1,17,-5.5,5.9,0.388,8.6,2.5,0.5,20.9,5.1,1792,5.94,1.6,13.606,17,27.5,6.3
291.0,80,526.1,6.1,60.6,58.6,99,91,24.2,17,-4.7,6.7,1.013,39.5,5.8,1.5,25.9,6.3,1712,6.69,1.6,13.760,17,62.8,6.3
294.0,80,524.9,9.0,0.0,58.8,98,90,31.1,17,-1.6,11.0,1.013,26.0,13.3,-6.2,51.7,12.3,1738,13.99,8.7,13.760,17,85.0,11.5
297.0,80,527.9,20.0,0.0,59.2,99,92,66.6,17,-1.0,17.4,1.006,19.9,15.9,-3.8,70.0,16.7,1854,20.01,16.2,13.738,17,92.9,20.1
300.0,79,536.7,22.4,0.0,59.2,100,93,68.6,17,-0.8,21.7,1.000,15.2,18.3,-1.2,80.2,19.2,1999,22.97,19.1,13.683,17,91.0,23.5
303.0,79,543.5,23.7,0.0,59.2,100,95,70.8,17,-0.8,23.1,0.995,14.5,19.2,0.0,80.8,19.2,2061,23.10,18.3,13.760,17,91.3,23.5
306.0,79,549.4,23.9,0.0,59.2,100,96,71.4,17,-0.8,23.5,1.000,14.0,19.1,-0.6,80.5,19.2,2054,23.16,18.4,13.760,17,91.2,23.7
309.0,79,555.9,23.9,0.0,58.8,100,96,72.5,17,-0.8,24.5,1.003,11.5,19.6,-0.8,82.3,19.7,2026,23.18,19.0,13.738,17,91.0,24.1
312.0,79,562.1,24.5,1.8,58.8,100,96,72.1,17,-0.8,24.9,1.004,11.1,20.0,-0.6,84.2,20.3,2004,23.27,20.3,13.686,17,90.9,25.1
315.0,79,568.2,23.2,1.7,58.8,100,97,70.1,17,-0.8,23.9,1.002,14.2,19.8,-0.0,82.3,20.0,2100,23.82,19.6,13.840,17,91.0,23.2
318.0,79,573.2,20.7,2.7,58.8,100,98,66.7,17,-0.8,20.4,0.998,16.0,17.3,-0.8,75.6,17.2,1927,20.32,16.0,13.793,17,92.4,20.3
321.0,80,576.3,18.1,9.6,58.4,99,98,66.0,17,-0.8,21.0,0.999,16.0,17.7,-0.8,77.0,17.1,1904,19.71,15.1,13.760,17,93.3,18.3
324.0,81,578.8,19.6,14.8,58.1,99,97,64.9,17,-0.8,20.4,0.998,16.4,17.6,-0.5,76.8,17.5,1940,20.64,16.9,13.760,17,92.2,19.2
327.0,81,582.4,18.7,9.7,57.7,99,97,65.8,17,-0.8,20.5,0.997,16.2,17.2,-0.2,75.1,16.7,1892,19.04,14.5,13.760,17,93.1,18.0
330.0,81,585.5,17.1,15.4,57.3,99,98,66.5,17,-0.9,22.7,1.004,12.5,18.8,-1.6,80.3,18.8,1974,22.25,17.1,13.760,17,92.7,18.6
333.0,81,586.7,15.3,42.8,57.3,99,98,56.5,17,-2.3,16.8,0.998,18.8,16.0,0.0,70.6,16.4,1900,19.07,10.7,13.760,17,62.8,14.8
336.0,82,579.5,14.9,86.9,57.3,100,97,64.3,17,-1.3,20.6,1.001,16.1,17.0,-0.3,72.6,16.6,1892,18.38,5.9,13.773,17,17.7,7.2
339.0,82,582.7,20.6,37.4,57.3,100,96,68.2,17,-0.8,23.5,1.003,12.3,19.0,-1.4,81.5,19.1,1971,21.97,18.8,13.822,17,90.8,23.9
342.0,82,585.7,23.3,5.4,57.3,100,96,68.8,17,-0.8,23.3,1.000,14.5,18.4,-0.8,79.2,18.8,2036,22.41,17.6,13.836,17,91.2,23.4
345.0,83,588.8,22.0,9.9,57.3,100,98,68.2,17,-0.8,22.0,0.998,15.0,18.4,-0.2,78.6,18.5,2021,22.07,17.3,13.797,17,91.4,22.8
348.0,83,592.1,19.6,17.5,57.3,99,98,59.7,17,-1.9,17.6,0.999,17.0,18.4,-0.8,78.6,18.4,1943,21.20,18.5,13.760,17,91.3,22.8
351.0,84,594.5,23.9,8.3,57.3,100,97,60.1,17,-1.6,16.9,1.002,18.2,17.7,-1.8,77.2,17.5,1845,19.12,19.7,13.760,17,90.9,25.5
354.0,84,596.0,16.3,2.5,57.2,100,95,50.2,17,-1.8,16.0,0.874,15.8,15.4,-2.3,72.2,14.1,1825,13.44,8.2,13.760,17,94.0,17.2
357.0,84,593.4,5.1,0.0,56.9,100,94,14.9,17,-5.5,5.1,0.001,-9.4,0.0,0.0,31.8,4.3,1730,8.18,3.8,13.760,17,53.4,9.7
360.0,84,583.2,5.1,0.0,56.5,100,88,15.7,17,-5.5,5.1,0.000,-9.5,0.0,0.0,18.2,0.2,1637,4.97,0.4,13.760,17,0.0,5.1
363.0,84,558.5,6.0,0.0,56.5,100,84,23.4,17,-3.6,7.5,0.376,3.5,3.8,-0.7,28.3,2.9,1586,5.79,0.9,13.760,17,0.0,5.1
366.0,84,560.0,9.4,0.0,56.7,100,83,36.3,17,-1.6,10.9,0.902,26.6,12.1,-2.0,54.4,11.8,1625,12.29,7.1,13.760,17,70.1,9.3
369.0,84,560.0,13.6,0.5,57.0,99,84,52.0,17,-1.6,13.7,0.986,20.5,15.3,1.6,71.3,15.3,1664,14.94,10.2,13.799,17,94.9,13.7
372.0,84,560.0,15.9,2.1,57.6,99,86,59.6,17,-1.6,9.9,0.992,33.5,9.5,3.5,44.7,10.4,1630,12.00,8.4,13.768,17,93.9,13.9
375.0,84,559.2,8.2,9.5,57.9,98,85,45.7,17,-1.6,10.9,0.999,29.3,10.3,3.2,44.2,9.4,1593,9.36,5.2,13.680,17,93.3,7.3
378.0,84,562.6,19.3,3.8,58.2,99,84,55.0,17,-1.3,17.1,1.003,14.2,16.9,0.8,78.4,16.9,1637,16.82,14.5,13.680,17,92.8,23.5
381.0,84,567.8,25.4,0.0,58.3,100,85,69.2,17,-1.0,23.8,1.001,10.4,19.9,0.8,82.7,20.0,2000,22.98,19.2,13.741,17,91.1,24.2
384.0,84,570.1,20.6,0.0,58.0,100,88,51.9,17,-1.6,13.7,0.988,18.5,15.3,3.7,74.9,17.0,1790,13.23,10.1,13.760,17,53.6,17.3
387.0,85,563.3,5.1,0.0,58.0,100,84,16.6,17,-4.1,13.5,0.928,19.3,15.1,4.3,70.9,14.1,1639,6.39,1.0,13.744,17,12.7,5.4
390.0,85,561.5,9.8,0.0,58.0,99,83,41.3,17,-4.4,16.2,0.916,18.2,15.7,3.5,71.4,12.6,1590,5.62,1.6,13.680,17,96.3,7.8
393.0,85,561.6,13.2,8.2,57.9,99,82,70.7,17,-2.3,22.4,0.999,12.0,18.8,1.6,81.5,19.2,1836,19.90,12.5,13.734,17,93.9,13.9
396.0,86,564.7,13.6,27.5,57.6,99,84,65.1,17,-2.3,19.2,1.002,10.5,18.5,1.6,82.3,18.9,1752,19.34,17.6,13.778,17,92.2,20.0
399.0,86,567.5,12.9,57.9,57.3,99,86,57.0,17,-1.9,16.1,1.000,14.9,17.7,2.3,80.3,18.2,1676,18.37,17.5,13.794,17,90.3,21.9
402.0,87,570.9,17.9,21.8,56.8,99,86,61.7,17,-1.9,17.4,0.999,16.9,17.6,2.9,78.2,17.7,1669,17.87,14.5,13.760,17,76.4,9.8
405.0,87,573.8,21.9,0.0,56.5,99,87,64.7,17,-2.2,22.2,0.999,10.2,19.5,2.3,82.0,19.6,1862,21.34,20.0,13.760,17,86.0,18.7
408.0,87,576.7,23.3,0.0,56.5,100,88,47.8,17,-1.6,16.9,0.994,16.0,16.5,2.3,74.1,15.6,1745,17.52,15.9,13.802,17,92.1,22.4
411.0,87,579.7,20.0,0.0,56.5,99,88,62.5,17,-2.1,20.2,0.996,14.7,17.6,1.6,75.9,15.9,1757,17.06,14.6,13.821,17,81.0,19.9
414.0,87,582.7,22.3,0.0,56.5,100,89,66.4,17,-1.7,21.1,1.001,15.4,14.3,1.1,71.9,17.2,1894,21.12,20.4,13.760,17,0.0,25.1
417.0,87,584.0,18.4,0.0,56.6,100,90,64.0,17,-0.9,18.4,1.007,20.5,0.0,2.3,22.7,3.9,1675,5.73,7.1,13.760,17,0.0,14.8
420.0,87,584.0,9.6,0.0,56.9,100,88,57.3,17,-1.6,12.2,1.001,24.7,8.9,-0.9,46.6,10.4,1667,10.67,6.9,13.760,17,0.0,10.8
423.0,87,583.7,5.5,0.0,57.3,100,87,28.1,17,-4.1,9.4,0.994,30.9,13.2,-3.1,60.7,14.6,1647,15.05,11.6,13.760,17,16.1,18.3
426.0,87,581.0,17.9,0.0,57.5,100,86,44.8,17,-3.4,14.1,0.993,28.3,15.1,-2.6,67.3,15.8,1680,16.61,11.4,13.763,17,94.9,17.6
429.0,87,582.0,19.0,0.0,57.5,100,86,66.8,17,-1.0,21.5,0.996,14.5,17.6,0.9,77.6,17.6,1912,20.49,16.1,13.822,17,65.5,10.0
432.0,87,584.9,14.2,0.0,57.3,100,86,58.0,17,-1.6,16.9,0.986,14.0,16.9,2.3,76.8,17.1,1734,18.30,14.1,13.831,17,71.5,9.5
435.0,87,587.9,14.5,0.0,57.3,99,86,57.3,17,-1.6,13.8,0.996,26.0,15.4,1.9,70.9,16.0,1646,16.40,11.9,13.818,17,95.0,14.0
