BlueDriver Data Log
Oct 2, 2018 6:17:13 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (km/h),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
72.0,87,646.2,38.5,0.9,62.6,99,99,74.1,9,-0.8,41.2,1.000,15.6,28.8,0.9,85.8,28.2,2847,34.57,32.3,14.160,24,86.7,37.6
75.0,87,649.3,36.0,1.3,62.4,99,103,71.6,9,-0.8,35.3,0.996,19.8,27.3,1.6,79.8,27.9,2997,35.01,30.5,14.259,24,86.5,36.5
78.0,87,652.3,35.4,0.1,62.4,99,106,73.3,9,-0.8,35.6,1.002,19.7,28.5,0.6,83.2,28.0,3194,36.66,27.4,14.320,24,86.1,35.4
81.0,87,655.6,30.8,4.2,62.1,99,109,71.1,9,-0.8,33.8,1.000,20.0,27.0,-0.6,82.7,26.3,3310,37.42,23.8,14.320,24,84.6,33.2
84.0,87,656.0,23.3,1.8,62.0,99,110,69.1,9,-0.5,30.7,0.999,18.7,24.0,-1.3,79.0,22.5,3229,34.64,19.5,14.319,24,73.1,24.1
87.0,87,654.3,24.2,0.7,62.0,99,110,69.1,9,-0.1,27.6,1.002,12.0,22.4,0.0,82.8,22.9,2295,28.29,24.4,14.320,24,82.5,28.4
90.0,87,652.8,33.9,1.5,62.0,99,112,73.7,9,-0.8,34.3,0.991,14.0,25.0,1.1,83.1,25.2,2500,28.87,29.1,14.282,24,87.6,33.9
93.0,87,655.9,38.7,0.0,62.0,99,110,74.3,9,-0.8,39.5,1.000,14.2,28.6,0.9,84.9,28.9,2681,32.20,35.2,14.259,24,86.4,40.0
96.0,87,658.6,44.2,6.5,62.0,99,107,74.8,9,-0.8,43.8,0.998,14.7,32.3,-0.1,87.1,33.2,2774,35.22,44.7,14.320,24,84.0,52.0
99.0,87,660.0,46.4,9.1,62.0,99,104,75.2,8,-0.8,46.1,0.989,16.5,35.6,-0.8,83.9,35.8,2965,36.52,40.4,14.320,23,84.7,47.9
102.0,87,660.5,43.5,3.9,62.0,99,102,74.3,8,-0.8,43.2,0.991,17.9,35.4,-0.3,84.5,36.1,3023,36.65,38.1,14.320,23,84.6,43.7
105.0,87,663.7,43.2,0.0,61.7,99,102,74.0,8,-0.8,43.3,0.999,18.5,35.3,0.0,85.0,36.1,3062,36.45,37.4,14.309,23,84.3,43.1
108.0,87,666.3,43.5,0.0,61.6,99,101,74.0,8,-0.8,43.2,0.998,18.5,35.4,0.1,85.5,36.1,3061,36.42,37.5,14.240,23,84.0,43.4
111.0,87,669.3,43.5,0.5,61.5,99,100,74.5,8,-0.8,43.5,0.997,18.4,35.6,0.8,84.7,35.9,3040,36.90,37.6,14.240,23,85.1,43.7
114.0,87,672.4,43.5,1.8,61.2,99,98,74.2,8,-0.8,43.5,0.999,18.5,35.7,0.3,85.1,36.1,3043,37.09,37.6,14.240,23,85.3,44.0
117.0,87,675.4,43.9,0.0,61.2,99,98,74.5,8,-0.8,43.9,0.999,18.3,35.6,0.3,85.0,36.1,3037,36.90,37.6,14.240,23,84.7,44.3
120.0,87,678.2,44.1,0.0,61.2,99,97,74.5,8,-0.8,44.0,0.998,18.0,35.3,0.8,84.7,36.1,3036,36.66,37.5,14.240,23,84.8,44.0
123.0,87,681.2,44.1,2.9,61.2,99,96,74.6,8,-0.8,44.3,0.997,17.9,35.2,0.0,84.4,35.5,2998,36.38,38.1,14.240,23,85.1,44.3
126.0,87,684.0,44.7,11.1,61.2,98,94,75.1,8,-0.8,44.1,1.009,17.7,35.3,-0.5,85.2,35.9,3008,36.60,38.2,14.272,23,84.9,44.5
129.0,87,683.7,43.7,0.0,61.2,98,93,74.3,8,-0.8,43.8,1.005,18.0,35.3,-0.5,85.1,36.1,3029,36.70,38.0,14.291,23,85.5,43.9
132.0,87,686.7,44.2,0.0,61.0,98,92,74.0,8,-0.8,43.6,1.000,18.5,35.5,-0.1,84.4,36.2,3041,36.25,38.0,14.160,23,85.1,43.7
135.0,87,689.6,44.5,0.3,60.8,98,92,74.4,8,-0.8,43.9,1.002,18.5,36.4,-0.8,84.5,36.7,3080,36.43,37.7,14.218,23,85.0,44.1
138.0,87,692.0,44.7,0.8,60.8,98,92,73.6,6,-0.8,44.1,0.998,18.5,36.8,-0.3,84.7,37.1,3080,36.74,38.0,14.276,22,84.7,44.4
141.0,87,691.8,44.6,0.0,60.8,98,92,74.2,6,-0.8,44.3,1.003,18.5,36.9,-0.3,84.8,37.3,3075,36.87,38.0,14.306,21,84.7,44.7
144.0,87,694.6,44.5,0.0,60.8,98,92,74.1,6,-0.8,44.3,1.002,18.5,36.9,-0.8,85.1,37.3,3072,36.96,38.0,14.240,21,84.4,44.5
147.0,87,697.7,44.6,1.8,60.7,98,92,73.9,6,-0.8,44.5,1.000,18.5,36.9,-0.8,85.4,37.2,3021,36.94,38.9,14.278,21,85.2,44.9
150.0,87,700.0,45.0,5.0,60.4,98,90,74.5,6,-0.8,45.4,0.999,18.3,37.7,-1.4,85.8,37.7,3056,37.17,39.2,14.266,21,85.1,45.0
153.0,87,699.8,44.6,3.5,60.4,98,90,74.5,6,-0.8,44.8,1.000,18.7,37.8,-0.9,85.7,38.0,3083,37.20,39.0,14.240,21,82.2,44.7
156.0,87,702.7,44.7,1.3,60.2,98,91,74.5,6,-0.8,44.3,0.998,19.0,37.6,0.0,85.6,38.0,3100,37.11,38.4,14.240,21,53.9,44.5
159.0,87,704.0,45.0,0.0,59.9,98,92,74.5,6,-0.8,44.4,0.997,19.0,37.5,0.0,86.0,37.8,3093,36.94,38.7,14.240,21,23.4,45.1
162.0,87,704.0,45.4,0.0,59.6,98,92,74.4,6,-0.8,44.9,0.995,18.6,37.9,-0.5,86.0,38.0,3107,37.23,38.8,14.240,21,0.0,45.4
165.0,87,703.8,45.0,0.0,59.6,98,92,74.0,6,-0.8,45.1,1.001,18.5,38.0,-1.2,86.2,38.0,3112,37.30,38.9,14.240,21,0.0,45.1
168.0,87,706.6,45.1,0.0,59.6,98,92,74.1,6,-0.8,45.1,1.000,18.6,38.0,-1.3,86.5,38.0,3111,37.26,39.2,14.240,21,0.0,45.3
171.0,87,708.0,45.2,0.0,59.6,98,92,74.3,6,-0.8,45.1,0.999,19.0,38.0,0.0,85.3,37.9,3095,37.30,38.9,14.240,21,51.1,45.3
174.0,87,708.0,45.5,0.2,59.6,97,92,73.7,6,-0.8,45.4,1.003,18.2,38.0,-0.6,85.2,38.0,3069,36.96,39.2,14.273,21,84.7,45.4
177.0,87,708.0,45.5,1.8,59.6,97,92,73.7,6,-0.8,45.3,1.001,18.3,38.0,-0.8,85.1,38.0,3069,36.84,39.3,14.292,21,84.6,45.7
180.0,87,708.0,45.2,1.2,59.4,97,92,74.1,6,-0.8,45.1,0.998,18.8,38.0,-0.6,85.4,38.1,3101,37.29,38.4,14.240,21,84.1,44.6
183.0,87,708.0,45.1,0.5,59.1,97,92,74.3,6,-0.8,45.1,1.000,19.5,38.0,0.0,86.6,38.3,3108,37.36,38.4,14.240,21,84.3,45.2
186.0,87,708.0,45.1,0.1,58.8,97,92,73.7,6,-0.8,45.0,0.996,19.4,38.0,0.0,86.1,38.4,3104,37.46,38.4,14.240,21,84.5,45.5
189.0,87,708.0,45.1,0.8,58.8,97,92,73.5,6,-0.8,45.1,1.001,19.2,38.0,-0.9,85.9,38.4,3100,37.46,38.7,14.240,21,84.7,45.5
192.0,87,707.6,45.4,2.8,58.8,97,93,73.7,6,-0.8,45.1,1.001,19.0,38.0,-1.3,85.8,38.4,3097,37.28,39.2,14.229,21,84.6,45.4
195.0,87,708.0,45.5,2.2,58.8,97,96,73.2,6,-0.8,43.5,0.999,19.0,36.1,-0.6,84.7,37.7,3086,36.47,39.1,14.080,21,84.1,45.8
198.0,87,705.9,35.9,0.6,58.9,97,100,67.6,6,-0.8,38.7,0.996,18.9,18.3,2.3,69.1,5.9,2265,16.14,17.4,14.123,21,44.8,27.5
201.0,87,699.8,4.3,0.0,59.2,97,98,10.2,6,-4.7,14.8,0.337,-0.5,7.7,1.0,39.9,2.9,1841,4.57,0.7,14.160,21,0.0,4.5
204.0,87,675.7,5.5,0.0,60.0,97,94,14.8,6,-5.4,5.3,0.000,-10.4,0.6,0.0,17.0,3.5,1780,6.61,1.5,14.167,21,0.0,5.5
207.0,87,663.7,7.0,0.0,60.6,97,94,25.5,6,-3.7,6.1,0.269,-4.2,1.3,0.0,23.0,10.8,1772,13.07,8.2,14.240,21,5.5,11.2
210.0,87,650.8,6.6,0.0,60.9,97,96,33.0,6,-2.2,5.4,0.926,4.5,0.0,0.0,15.7,0.0,1925,4.31,2.5,14.299,21,2.1,8.4
213.0,87,638.3,4.6,0.0,61.2,97,96,11.8,6,-6.2,4.7,0.000,-13.0,0.0,0.0,13.9,0.0,1903,3.97,0.8,14.320,22,0.0,4.8
216.0,87,616.0,4.3,0.0,62.0,98,96,10.7,6,-6.2,4.5,0.000,-6.9,3.2,0.0,14.6,3.2,1861,4.63,1.3,14.307,23,0.2,4.4
219.0,86,610.6,5.9,7.0,62.0,98,97,14.8,6,-6.2,5.4,0.371,3.0,4.9,0.6,16.1,6.7,1822,6.41,3.0,14.240,23,2.0,6.7
222.0,86,600.2,5.6,6.4,62.3,98,98,17.0,6,-6.2,6.6,0.845,10.4,0.0,2.2,13.3,0.0,1875,3.59,0.4,14.240,23,0.6,5.1
225.0,86,586.6,4.5,0.0,62.8,98,98,10.3,6,-6.2,4.3,0.000,-13.0,0.0,0.0,12.5,0.0,1883,3.59,0.6,14.258,23,0.0,4.6
228.0,86,571.7,5.1,0.0,63.1,98,98,13.3,6,-6.2,4.9,0.000,-11.8,0.9,0.0,14.4,0.0,1870,4.02,0.6,14.260,23,0.0,5.2
231.0,86,556.1,5.4,0.0,63.4,98,98,13.8,6,-6.2,5.3,0.000,-10.6,1.0,0.0,16.0,0.0,1856,4.47,0.5,14.251,23,0.0,5.5
234.0,86,545.3,6.5,0.0,63.5,98,98,16.7,6,-6.2,6.0,0.264,1.9,1.5,1.0,16.7,0.5,1874,4.14,0.8,14.320,23,0.0,4.8
237.0,86,536.4,5.9,0.0,63.4,98,98,18.4,6,-6.2,6.7,0.796,38.6,7.1,5.5,22.7,4.7,1862,4.96,2.0,14.320,23,0.0,4.2
240.0,86,529.5,4.4,0.0,63.1,98,100,10.2,6,-6.2,4.3,0.000,-13.0,0.0,1.5,15.5,1.7,1870,4.11,1.4,14.280,23,0.0,4.1
243.0,86,520.0,4.7,0.0,62.7,98,98,12.7,6,-6.2,5.1,0.568,15.0,2.9,7.5,14.8,3.1,1864,4.62,1.9,14.264,24,0.4,5.0
246.0,86,516.3,7.0,3.0,62.7,98,99,18.8,6,-6.2,6.8,0.939,29.9,3.3,11.1,16.6,6.5,1864,6.33,4.2,14.314,24,2.0,8.2
249.0,86,514.0,6.4,2.4,62.7,98,101,19.8,6,-6.2,7.6,0.846,19.0,0.0,4.5,14.9,5.9,1912,6.17,3.5,14.240,24,2.0,7.2
252.0,86,508.7,4.8,0.0,62.7,98,102,12.5,6,-6.2,5.1,0.000,-11.5,0.0,0.0,14.9,2.1,1920,5.21,1.9,14.318,24,1.2,6.1
255.0,86,496.1,5.1,0.0,62.7,98,102,14.8,6,-6.2,6.3,0.505,15.0,2.8,4.6,18.5,2.2,1917,4.99,0.9,14.383,24,0.3,5.3
258.0,86,493.3,7.9,0.0,62.7,98,102,23.5,6,-4.3,8.0,0.928,39.6,6.8,7.4,25.0,6.5,1914,6.41,2.7,14.320,24,2.4,7.5
261.0,86,492.0,7.6,0.0,62.7,98,103,26.3,6,-2.3,8.9,0.927,37.0,9.4,-2.3,31.0,9.4,2012,8.87,5.1,14.320,24,8.4,8.7
264.0,86,489.4,5.0,0.0,62.8,98,104,11.0,6,-6.2,4.7,0.000,-13.0,0.0,-0.6,17.7,3.1,1965,5.83,2.8,14.320,24,6.6,7.4
267.0,86,480.1,4.7,0.0,63.5,98,102,10.4,6,-6.2,5.0,0.675,9.8,2.2,4.7,13.7,2.0,1916,4.13,1.2,14.320,24,0.0,4.3
270.0,86,477.4,4.5,0.0,63.5,98,101,10.2,6,-6.2,4.8,0.770,19.3,3.4,8.6,14.9,4.7,1874,5.10,2.4,14.320,24,0.0,4.3
273.0,86,470.0,4.3,0.0,63.5,98,100,10.9,6,-6.2,4.3,0.000,-13.0,0.0,0.0,11.8,0.0,1862,3.48,1.3,14.320,24,0.0,4.3
276.0,86,460.0,4.7,0.5,63.5,98,98,17.3,6,-6.2,7.5,0.657,22.8,6.2,5.1,23.2,5.3,1849,6.08,3.0,14.320,24,0.6,5.6
279.0,86,460.3,9.4,11.2,63.5,98,98,25.0,6,-3.6,8.5,0.949,38.9,9.8,4.6,32.7,9.8,1848,8.89,5.9,14.320,24,2.6,9.4
282.0,86,460.0,9.4,4.7,63.5,98,98,23.2,6,-3.2,8.2,1.003,30.9,8.2,-2.0,32.0,9.0,1876,8.98,5.9,14.320,24,10.2,9.4
285.0,86,456.8,7.5,0.0,63.6,98,98,12.8,6,-6.2,5.4,0.915,4.5,0.0,0.0,11.8,0.0,1887,3.43,2.4,14.320,24,4.2,6.6
288.0,86,450.2,4.3,0.0,63.9,98,96,10.2,6,-6.2,4.3,0.000,-7.9,0.0,0.0,11.6,0.0,1830,3.32,0.8,14.320,24,0.0,4.3
291.0,86,440.2,4.3,0.0,64.2,98,89,10.2,6,-6.2,4.3,0.000,-13.0,0.0,0.0,11.5,0.0,1787,3.23,1.2,14.320,24,0.0,4.4
294.0,86,437.5,10.1,15.7,64.3,98,85,28.1,6,-4.4,7.6,0.284,-6.9,2.4,-0.5,17.6,1.2,1784,3.54,2.4,14.320,24,0.4,9.4
297.0,86,442.1,15.0,20.0,64.3,98,85,54.3,6,-0.8,15.2,1.012,19.0,15.3,-3.9,67.4,15.3,1725,15.65,10.1,14.320,24,14.8,13.2
300.0,86,454.3,17.3,0.5,64.3,98,88,59.5,6,-0.8,19.2,0.994,17.6,16.6,-1.9,72.0,16.6,1814,17.75,15.3,14.287,24,47.4,17.8
303.0,86,468.2,20.8,10.5,64.3,97,91,62.8,6,-0.3,18.2,1.000,18.8,16.4,-0.8,72.4,17.1,1848,19.19,17.5,14.266,24,93.0,21.1
306.0,86,473.2,10.6,4.4,64.1,98,92,40.1,6,-1.8,12.9,0.718,21.5,13.6,-0.1,60.6,15.1,1753,16.87,16.9,14.400,24,89.6,20.0
309.0,86,474.3,5.8,0.6,63.9,98,91,11.3,6,-4.7,4.3,0.048,23.0,7.1,3.1,18.8,8.2,1675,6.16,7.2,14.343,24,36.7,12.9
312.0,86,472.0,7.5,1.6,63.9,98,88,15.7,6,-4.7,7.8,0.997,35.9,10.3,-1.9,36.7,10.1,1659,8.63,2.0,14.320,24,2.3,7.9
315.0,86,472.0,3.9,0.0,64.3,98,84,32.7,6,-2.0,8.3,1.008,39.5,11.8,-4.3,48.9,12.2,1650,11.56,4.1,14.320,24,4.9,9.3
318.0,86,472.3,6.9,7.0,64.0,98,84,32.1,6,-0.8,8.2,1.005,39.5,11.1,-4.2,47.7,12.6,1636,12.56,10.3,14.320,24,12.8,14.1
321.0,86,472.0,6.4,4.7,63.9,98,84,27.8,6,-0.8,8.6,0.999,37.3,9.4,-3.2,35.0,9.5,1587,8.21,5.5,14.320,24,9.8,8.4
324.0,86,473.4,8.2,7.4,63.9,98,84,31.9,6,-0.8,10.9,1.009,27.5,11.8,-3.9,50.5,11.8,1675,10.84,7.7,14.320,24,7.8,8.2
327.0,86,476.0,14.3,25.1,63.9,98,86,57.2,6,-0.8,16.5,0.997,30.3,11.3,-0.8,47.8,11.8,1675,11.29,6.0,14.350,24,4.3,8.7
330.0,86,476.3,4.3,0.0,63.9,98,87,28.9,6,-3.1,10.4,0.939,32.4,10.5,5.7,39.6,11.1,1668,10.28,2.5,14.388,24,0.0,3.9
333.0,86,476.0,8.7,0.0,63.9,98,89,23.2,6,-3.4,7.3,0.916,32.6,10.1,9.9,31.3,10.0,1655,8.66,6.3,14.320,24,3.6,9.3
336.0,86,477.8,8.4,0.0,63.9,98,91,33.8,6,-1.4,10.8,0.999,30.1,11.3,-3.1,45.5,11.4,1737,11.08,7.4,14.320,24,7.5,8.5
339.0,86,479.1,4.6,0.0,63.9,98,92,17.3,6,-4.7,7.1,0.999,39.9,8.2,-1.6,31.8,9.2,1720,8.38,5.7,14.361,24,7.4,7.3
342.0,86,476.0,5.9,0.0,63.9,98,92,19.1,6,-4.7,9.3,0.998,31.9,10.3,-2.4,37.5,9.8,1775,7.76,4.2,14.373,24,6.5,7.6
345.0,86,476.2,7.8,0.0,63.9,98,93,25.2,6,-3.0,9.6,0.997,31.3,11.2,-2.6,44.6,11.8,1827,10.27,5.5,14.311,24,13.2,7.8
348.0,86,478.5,13.7,0.0,63.9,98,96,41.1,6,-1.6,11.7,0.997,34.7,11.2,-1.5,42.0,13.2,1773,13.44,9.8,14.320,24,62.6,14.2
351.0,86,485.2,17.8,2.0,63.9,97,98,58.2,6,-1.6,17.5,0.996,19.0,16.5,-0.8,70.9,16.5,1962,18.86,13.7,14.320,24,81.3,17.4
354.0,86,492.9,17.2,6.0,63.9,97,98,47.9,6,-1.6,7.5,0.999,30.7,13.0,-3.2,54.8,14.5,1868,15.91,12.4,14.362,24,94.4,16.7
357.0,86,496.0,13.7,6.0,63.5,97,96,50.9,6,-1.6,9.1,0.995,26.6,12.8,-3.5,54.3,13.9,1814,14.71,11.8,14.327,24,95.1,14.8
360.0,86,501.7,7.9,2.2,63.5,98,95,30.7,6,-2.9,7.4,1.041,24.2,12.2,-0.8,53.8,14.3,1788,15.22,14.1,14.162,23,94.0,18.4
363.0,86,504.0,5.4,3.4,63.4,98,93,16.4,6,-4.2,4.8,1.110,28.9,9.4,6.2,33.3,15.3,1725,15.54,13.3,14.399,23,32.7,9.6
366.0,86,504.0,6.9,7.3,63.1,98,90,37.6,6,-0.8,12.2,1.009,25.9,11.6,-1.3,42.5,5.1,1717,8.46,7.0,14.400,23,0.0,5.1
369.0,86,504.1,11.0,0.0,62.7,98,92,20.0,6,-3.3,7.1,0.434,5.9,6.2,-2.1,30.8,0.5,1707,3.20,0.8,14.400,23,0.1,6.2
372.0,86,498.8,8.6,0.0,62.7,98,91,24.6,6,-3.2,6.7,0.284,-4.8,2.3,-0.5,16.8,1.6,1704,3.14,0.8,14.400,23,0.4,5.1
375.0,86,494.6,6.1,0.0,62.7,98,90,31.6,6,-1.1,12.2,1.013,26.0,12.2,-3.1,51.3,5.1,1750,4.29,1.1,14.301,24,0.2,4.5
378.0,86,491.8,3.9,0.0,62.7,99,92,10.2,6,-4.7,3.9,0.288,0.6,6.8,-1.2,30.5,5.7,1738,4.68,1.8,14.297,24,0.5,4.7
381.0,86,484.2,13.3,3.0,62.7,98,93,21.7,6,-3.1,4.1,0.456,3.2,3.8,0.5,13.8,4.7,1731,4.79,2.4,14.400,24,2.4,9.0
384.0,86,481.8,8.8,2.2,62.7,98,94,24.0,6,-2.4,4.3,1.033,29.8,4.1,1.8,14.9,0.0,1750,3.22,0.8,14.400,23,0.6,5.4
387.0,86,479.0,5.0,1.5,62.7,99,94,12.2,6,-4.7,4.3,1.118,32.9,1.2,7.0,12.5,2.5,1758,3.52,1.7,14.400,23,0.9,4.9
390.0,86,476.1,7.8,7.8,62.7,99,94,40.7,6,-2.6,10.7,1.055,26.9,8.6,1.9,38.5,9.0,1826,8.07,2.5,14.400,23,1.7,6.0
393.0,86,479.0,7.3,9.0,62.5,99,96,31.4,6,-3.6,10.6,1.003,16.1,11.0,-2.3,54.5,12.6,1906,13.53,2.6,14.398,23,0.0,4.3
396.0,86,475.5,5.6,4.7,62.4,99,98,18.6,6,-6.2,4.6,0.796,0.8,0.0,0.0,12.5,0.0,1875,3.43,0.8,14.320,24,0.0,4.3
399.0,86,466.7,4.3,0.0,62.4,99,98,10.2,6,-6.2,4.3,0.000,-13.0,0.0,0.0,11.8,0.0,1855,3.43,0.8,14.368,24,0.0,4.3
402.0,86,455.7,4.4,0.3,62.4,99,96,10.2,6,-6.2,5.5,0.638,19.4,1.2,7.0,12.9,1.1,1831,3.42,0.8,14.400,24,0.1,4.8
405.0,86,452.4,6.7,11.2,62.1,99,96,14.5,6,-6.2,6.5,0.940,37.5,4.5,9.9,19.2,4.2,1822,4.54,1.3,14.396,24,0.4,6.3
408.0,86,454.1,7.8,6.1,62.0,99,97,19.0,6,-5.2,7.6,1.012,40.0,9.3,5.7,32.4,11.0,1862,11.07,7.1,14.320,24,8.6,10.0
411.0,86,454.9,7.9,0.0,62.1,99,98,21.8,6,-1.6,7.8,1.004,39.9,8.2,-3.1,27.5,5.5,1862,7.53,5.0,14.320,24,10.8,8.5
414.0,86,451.8,4.3,0.0,62.4,99,98,10.2,6,-4.9,5.4,0.345,7.9,3.5,-1.4,19.0,2.8,1851,4.76,2.6,14.320,24,7.9,4.9
417.0,86,440.4,4.3,0.0,62.4,99,96,10.2,6,-6.2,4.3,0.000,-13.0,0.0,0.0,11.4,0.0,1819,3.34,0.8,14.324,24,0.0,4.3
420.0,86,435.6,4.1,0.0,62.5,99,92,10.2,6,-5.8,4.2,0.000,-13.0,0.0,0.0,11.4,0.0,1750,3.11,0.8,14.400,24,0.0,4.0
423.0,86,427.7,3.9,0.0,62.8,99,88,10.5,6,-4.7,4.0,0.021,-13.0,0.0,0.0,11.8,0.0,1678,3.04,0.8,14.400,24,0.0,3.9
426.0,86,420.0,4.4,0.0,63.1,99,86,12.5,6,-4.7,6.3,0.883,27.2,6.4,4.2,24.2,5.6,1640,5.51,2.8,14.361,24,1.5,4.9
429.0,86,420.1,7.1,0.0,63.1,99,86,16.4,6,-4.7,5.3,0.958,37.8,7.1,3.7,24.9,8.4,1629,7.09,5.0,14.341,24,6.3,7.6
432.0,86,420.0,14.8,30.4,63.1,98,88,40.6,6,-3.4,10.4,1.001,30.1,8.6,0.2,30.4,9.5,1681,7.92,6.5,14.398,24,16.9,12.2
435.0,86,429.8,20.4,27.5,63.1,98,92,65.4,6,-1.3,20.2,0.995,16.7,17.5,-1.6,75.3,17.3,1937,20.22,16.5,14.320,23,68.2,17.8
