BlueDriver Data Log
Oct 30, 2018 7:00:05 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (km/h),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
78.0,53,283.8,14.0,0.0,83.8,100,46,66.3,14,-0.0,16.9,1.013,5.5,10.9,-0.7,79.9,4.1,1465,9.26,5.2,12.960,15,48.9,12.0
81.0,54,291.4,5.1,0.0,83.5,101,46,22.1,14,-1.6,8.7,0.346,-1.3,4.8,-0.4,53.1,0.0,1341,5.31,0.8,12.960,15,0.0,5.4
84.0,55,276.7,5.1,0.0,83.7,101,39,22.4,14,-1.6,5.8,0.419,5.7,4.0,-1.3,39.1,3.3,1229,6.27,1.7,12.960,15,0.0,5.1
87.0,55,284.2,11.4,4.0,83.9,101,35,36.3,14,-1.3,8.9,1.102,28.3,13.4,-4.7,77.2,14.9,1298,14.46,11.9,12.969,15,67.7,13.6
90.0,55,296.2,19.5,6.3,83.9,100,39,75.0,14,0.0,20.9,0.986,4.5,17.5,-3.3,83.3,17.1,1577,17.59,15.2,12.960,15,92.7,20.0
93.0,55,317.5,22.7,0.0,83.9,100,46,72.9,14,-0.0,22.6,1.000,6.0,18.8,-0.3,83.8,18.6,1728,19.51,17.6,12.887,15,91.8,22.6
96.0,56,343.6,22.7,0.0,83.9,100,56,72.4,14,0.0,22.7,1.000,7.1,19.0,1.2,83.3,18.5,1780,19.67,17.3,12.821,15,91.3,21.5
99.0,56,361.8,10.7,0.0,83.9,100,58,45.0,14,-0.7,15.1,0.604,9.4,14.4,1.2,70.2,14.8,1679,16.80,13.2,12.886,15,88.4,11.0
102.0,57,368.0,6.2,44.7,83.9,100,59,25.9,14,-1.6,5.8,0.095,13.4,3.2,0.0,26.7,3.9,1174,5.08,1.0,12.971,15,51.5,7.8
105.0,58,371.1,8.2,98.9,83.9,100,56,45.5,14,-1.6,10.2,1.013,11.9,11.3,-2.8,58.6,10.1,1229,9.85,4.7,12.998,15,56.4,9.0
108.0,58,383.4,14.1,0.0,83.9,100,58,58.0,14,-0.6,12.6,0.999,10.7,12.5,-1.7,73.3,13.5,1368,14.08,9.5,13.003,15,94.7,14.9
111.0,59,397.8,16.7,0.0,83.9,100,60,64.3,14,0.0,15.5,0.990,9.1,14.3,1.3,74.5,14.1,1568,15.85,12.2,12.881,15,93.4,17.3
114.0,59,414.4,17.4,4.3,83.9,100,63,64.5,14,-0.2,17.2,0.993,8.4,16.1,3.1,77.5,16.0,1671,17.74,13.3,12.940,15,93.2,17.5
117.0,60,428.7,14.7,14.6,83.9,100,66,54.9,14,-1.6,11.0,0.992,21.4,10.9,2.5,65.1,12.7,1452,13.68,8.0,12.960,15,87.3,13.5
120.0,60,431.4,5.1,36.7,83.9,100,66,35.3,14,-1.6,8.2,1.004,28.8,8.9,-0.0,51.9,9.3,1283,9.47,2.8,12.940,15,81.5,6.4
123.0,61,432.0,4.8,11.3,83.9,100,65,25.5,14,-1.6,6.2,0.622,21.2,5.0,-1.7,39.3,5.6,1230,6.88,1.9,12.883,15,95.2,7.1
126.0,62,425.7,4.9,0.0,83.9,100,56,22.5,14,-1.6,5.4,0.000,-6.5,0.0,0.0,27.5,0.0,1200,4.61,0.9,12.966,15,26.1,5.7
129.0,62,415.3,5.1,0.0,83.9,101,40,22.2,14,-1.6,5.1,0.002,-6.5,0.0,0.0,26.8,0.0,1181,4.55,0.6,12.960,15,0.0,5.1
132.0,62,403.2,5.1,0.0,83.9,101,24,25.1,14,-1.6,5.1,0.000,-12.0,0.0,0.0,30.4,0.0,1068,4.52,0.4,12.932,15,0.0,5.2
135.0,62,385.8,5.5,0.0,83.9,101,11,32.9,14,-3.3,5.3,0.477,-13.3,0.0,-4.3,39.6,0.0,875,4.46,0.4,12.880,15,0.0,5.5
138.0,62,382.9,6.4,0.0,83.9,101,2,40.3,14,-3.7,6.7,1.006,-4.3,1.9,-10.3,53.3,0.8,678,4.49,0.8,12.883,15,0.0,5.8
141.0,62,378.3,8.3,19.7,83.9,101,3,39.6,14,-1.6,9.0,0.986,21.4,10.6,-2.3,56.1,9.8,1534,11.53,3.4,12.880,15,0.0,9.0
144.0,62,377.5,11.0,56.0,83.9,101,14,25.9,14,-1.6,6.3,0.989,18.9,6.6,3.2,40.1,10.1,1498,12.27,7.0,12.880,15,0.0,12.7
147.0,62,383.8,15.3,55.8,83.5,101,20,56.1,14,-0.6,14.8,1.003,14.0,12.6,0.9,54.4,14.1,1563,15.39,12.4,12.880,15,0.0,16.6
150.0,62,395.7,23.7,79.0,83.5,101,30,71.8,14,0.0,23.0,1.013,9.1,19.9,-4.1,84.6,20.3,1740,20.61,20.1,12.881,15,0.1,27.1
153.0,62,413.1,27.8,90.9,83.5,101,40,75.8,14,0.0,28.2,1.011,9.5,22.7,-1.6,86.2,22.6,1970,23.47,23.8,12.938,15,0.0,27.8
156.0,62,433.2,28.3,74.9,83.5,101,48,74.5,14,-0.0,28.1,0.996,10.3,22.7,0.7,84.9,23.0,1982,23.45,23.9,12.919,15,38.3,28.2
159.0,63,452.0,29.0,0.0,83.5,101,56,75.6,14,0.0,29.9,0.999,10.5,23.3,1.2,84.6,23.4,2037,23.96,24.6,12.880,15,89.9,28.6
162.0,64,476.6,30.0,0.0,83.3,101,61,75.8,14,0.0,30.9,1.000,10.6,23.9,0.9,85.1,23.9,2126,25.18,26.3,12.881,15,88.2,30.9
165.0,64,494.6,30.0,0.0,83.1,101,67,74.7,14,0.0,29.9,0.997,11.0,23.9,1.6,85.0,23.4,2144,25.92,26.0,12.923,15,89.3,30.1
168.0,65,507.4,28.6,0.0,83.1,101,72,71.3,14,-0.0,22.3,1.005,14.4,19.8,0.0,81.9,20.9,1978,23.53,23.1,12.915,15,89.7,28.4
171.0,67,522.5,25.8,0.0,82.7,100,75,73.0,14,0.0,25.0,1.000,13.2,19.8,0.2,81.6,20.2,1947,22.57,20.7,12.894,15,89.4,25.9
174.0,68,533.8,23.2,2.3,82.9,100,78,72.8,14,0.0,25.7,1.001,12.3,21.6,1.4,84.0,21.9,2142,25.16,23.1,12.961,15,89.4,27.4
177.0,68,544.0,22.4,3.1,83.1,100,80,71.6,14,0.0,23.5,1.010,13.5,19.9,0.0,81.4,20.3,1981,22.64,20.5,12.908,15,90.4,26.0
180.0,69,552.7,25.3,0.0,83.1,100,80,72.7,14,-0.0,26.6,1.004,12.5,21.2,0.5,82.9,21.6,2038,23.82,21.4,12.909,15,68.6,25.5
183.0,70,561.9,30.5,0.0,83.1,101,81,73.9,14,0.0,28.9,1.000,12.0,22.6,0.5,84.4,23.1,2140,25.50,25.2,12.960,15,0.0,29.8
186.0,71,568.9,32.8,0.0,83.1,101,83,75.1,14,0.0,31.9,0.997,12.0,23.6,-0.1,85.7,24.0,2291,27.15,28.2,12.961,15,0.0,33.0
189.0,71,577.9,34.4,0.2,83.1,101,85,76.1,14,-0.1,34.1,0.997,12.0,24.3,-0.8,87.0,24.6,2344,28.24,28.7,12.960,15,0.0,33.9
192.0,71,588.9,34.1,0.8,83.1,101,88,76.0,14,-0.8,33.1,0.995,11.7,24.3,-0.3,85.5,24.7,2324,27.90,20.2,12.915,15,19.2,33.6
195.0,72,593.3,33.0,0.0,82.9,101,88,75.4,14,-0.8,33.3,0.996,11.6,24.3,0.2,84.6,24.7,2309,27.37,0.1,12.806,15,88.0,33.2
198.0,73,601.5,33.4,0.0,82.7,100,88,74.5,14,-0.8,33.2,1.001,12.0,24.2,0.8,85.2,24.5,2338,27.07,13.9,12.872,15,88.5,33.3
201.0,75,606.9,33.6,0.0,82.7,100,90,75.1,14,-0.8,33.5,1.001,12.0,24.5,0.4,85.5,24.9,2354,27.71,28.9,12.960,15,88.2,33.4
204.0,75,615.8,34.2,2.1,82.7,100,91,75.3,14,-0.8,32.9,1.002,12.1,24.7,-0.2,86.0,25.1,2368,28.77,29.8,12.961,15,87.6,34.4
207.0,76,621.6,33.6,3.0,82.7,100,93,75.4,14,-0.8,31.4,1.004,12.5,24.7,-0.8,88.1,25.1,2408,29.52,27.8,12.904,15,87.8,32.7
210.0,77,624.5,31.3,2.0,82.7,100,96,76.0,14,-0.8,31.3,1.005,12.9,24.4,0.7,87.8,24.4,2426,29.33,26.0,12.880,15,87.9,30.1
213.0,77,626.6,25.0,10.5,82.7,100,97,74.1,14,-0.8,28.6,1.002,13.2,23.4,2.1,86.4,23.6,2388,28.51,24.6,12.892,15,88.2,27.1
216.0,78,630.3,27.0,7.3,82.7,100,99,73.5,14,-0.8,26.7,1.000,15.9,19.0,2.9,79.2,21.5,2238,26.58,24.3,12.962,15,89.1,28.5
219.0,78,629.8,26.0,22.4,82.7,100,100,73.8,14,-0.8,27.8,1.000,26.9,0.0,0.8,23.2,0.0,1844,4.64,10.6,12.960,15,47.2,19.7
222.0,78,623.6,17.6,95.6,82.7,100,96,64.1,14,-1.3,22.7,1.007,21.3,9.4,-0.0,48.8,7.9,1880,10.57,5.7,12.899,15,15.2,10.1
225.0,78,624.0,21.9,36.5,82.7,100,96,62.8,14,-1.3,18.8,1.008,17.8,16.8,-0.6,75.4,17.6,1912,20.84,17.8,12.720,15,90.8,23.9
228.0,78,622.1,22.2,3.2,82.7,100,95,63.5,14,-0.8,18.0,1.001,19.0,15.9,0.0,71.0,15.7,1810,17.31,12.5,12.783,15,92.7,20.6
231.0,79,619.2,17.9,0.0,82.7,100,94,71.3,14,-0.8,24.2,0.999,12.5,19.5,1.6,76.0,11.3,1874,12.69,7.4,12.881,15,86.5,15.5
234.0,79,615.0,7.1,0.0,82.7,100,91,35.6,14,-2.2,12.9,0.992,18.1,12.2,3.3,54.2,8.0,1815,8.42,3.6,12.909,15,78.0,10.8
237.0,79,610.3,18.1,0.0,82.7,100,88,44.4,14,-1.8,13.5,0.986,20.0,7.6,4.6,30.8,8.6,1674,7.55,5.1,12.721,15,95.1,15.7
240.0,79,610.0,22.5,13.6,82.6,100,87,72.7,14,-0.2,26.0,0.990,9.5,20.8,0.8,86.3,22.0,1961,23.68,23.5,12.841,15,91.7,23.2
243.0,79,612.0,21.4,27.0,82.4,100,88,69.3,14,-0.8,21.2,1.010,25.5,0.0,3.9,38.0,13.5,1738,15.45,14.4,12.924,15,91.7,23.9
246.0,79,611.7,21.9,0.0,82.4,100,86,53.2,14,-1.4,14.7,0.994,33.8,5.3,1.7,31.1,10.2,1632,11.29,8.0,12.960,15,94.3,17.8
249.0,79,606.3,18.4,0.0,82.4,99,86,63.5,14,-0.7,18.1,0.992,28.6,12.9,0.7,51.1,12.6,1674,13.19,9.3,12.960,15,94.9,15.7
252.0,80,608.0,21.4,9.0,82.4,99,87,58.5,14,-0.5,20.9,1.002,12.8,19.1,1.9,83.4,20.2,1874,22.22,21.6,12.962,15,90.0,22.9
255.0,80,608.0,22.4,12.7,82.4,100,88,38.6,14,-1.6,13.3,1.013,19.0,13.3,-1.6,63.1,13.7,1672,16.31,13.6,12.909,15,91.3,21.9
258.0,80,607.0,17.9,4.9,82.4,99,88,51.8,14,-1.6,13.7,0.999,22.2,12.0,0.9,56.7,12.6,1682,13.36,8.5,12.915,15,75.0,14.4
261.0,80,598.9,10.2,63.8,82.4,100,89,44.9,14,-1.6,12.0,0.999,26.0,11.2,0.8,50.8,11.5,1695,11.56,5.7,12.960,15,30.2,5.6
264.0,80,597.6,10.0,30.9,82.4,100,91,39.6,14,-1.6,10.5,0.999,29.5,10.9,-1.6,47.4,10.9,1716,9.35,0.8,12.961,15,10.2,7.8
267.0,80,593.1,9.8,4.3,82.4,99,93,35.2,14,-1.7,9.9,0.999,31.5,10.2,-1.6,44.3,9.8,1772,10.93,3.6,12.905,15,57.8,9.1
270.0,80,585.9,9.1,13.1,82.4,99,98,20.4,14,-3.1,5.5,0.990,9.1,2.8,-0.5,26.1,3.5,1806,7.46,2.7,12.880,15,60.8,8.5
273.0,80,575.8,5.1,0.0,82.4,101,98,15.4,14,-3.1,5.2,0.365,-4.9,0.0,0.0,16.7,0.0,1825,4.80,0.8,12.857,15,0.0,5.1
276.0,80,554.6,5.1,0.0,82.6,101,99,14.1,14,-3.1,5.1,0.000,-10.0,1.5,0.0,16.5,1.9,1831,5.11,1.6,12.806,15,0.0,5.1
279.0,80,549.1,10.6,44.5,82.7,101,101,28.8,14,-2.7,8.0,0.234,-5.4,5.6,0.0,20.7,7.4,1851,6.86,7.1,12.882,15,0.3,13.6
282.0,80,546.6,18.2,68.2,82.7,100,102,57.6,14,-1.6,16.4,0.998,20.0,15.3,0.0,68.5,16.1,1947,16.36,11.2,12.930,15,47.6,20.4
285.0,80,552.6,25.5,0.0,82.7,100,104,73.6,14,-0.8,25.0,0.993,15.5,18.4,1.3,75.7,18.3,2086,22.35,16.3,12.903,15,90.7,24.6
288.0,80,558.3,25.8,0.0,82.7,100,106,72.8,14,-0.8,25.7,0.998,13.4,20.7,2.1,81.9,20.6,2238,25.74,20.9,12.812,15,89.7,25.5
291.0,80,564.3,26.1,1.6,82.7,100,109,72.4,14,-0.8,26.4,1.003,13.9,21.3,1.6,82.8,21.2,2287,26.76,21.6,12.961,15,88.9,26.1
294.0,80,570.5,26.4,4.3,82.7,100,110,73.0,14,-0.8,26.7,0.998,13.0,22.0,0.8,85.8,21.9,2342,27.89,22.1,12.912,15,88.2,26.7
297.0,80,576.3,26.7,7.0,82.7,100,110,73.6,14,-0.8,25.0,0.996,14.0,20.8,0.8,84.1,21.2,2282,26.69,21.9,12.853,15,88.3,26.8
300.0,80,578.8,25.8,8.9,82.5,100,110,72.3,14,-0.8,26.0,0.998,14.5,20.8,0.8,83.2,20.9,2238,25.53,21.4,12.818,15,89.8,25.5
303.0,81,582.7,26.7,3.8,82.4,100,111,72.4,14,-0.8,26.8,1.000,14.1,22.0,0.5,84.3,21.7,2331,27.57,22.4,12.961,15,88.1,27.1
306.0,81,585.8,24.9,0.0,82.4,100,112,73.3,14,-0.8,26.8,1.001,12.9,22.0,-0.8,84.3,19.6,2260,24.31,18.4,12.960,15,90.4,23.5
309.0,81,588.7,22.9,0.7,82.4,100,112,72.2,14,-0.8,25.5,0.999,11.5,20.7,1.0,83.7,20.9,2222,25.23,20.9,12.842,15,90.5,23.4
312.0,82,591.6,27.5,5.2,82.4,100,112,74.4,14,-0.8,26.8,1.003,12.8,21.2,0.8,83.0,21.1,2215,25.34,22.4,12.782,15,88.6,27.7
315.0,83,594.8,27.7,1.8,82.4,100,113,74.5,14,-0.8,27.6,1.007,16.2,20.6,0.2,80.2,19.9,2227,24.06,20.5,12.960,15,88.5,26.7
318.0,83,596.0,18.1,0.0,82.3,100,113,63.9,14,-0.9,25.4,1.010,22.1,17.3,0.8,70.6,16.9,2160,19.37,10.6,12.960,15,92.1,18.9
321.0,83,595.0,6.5,4.0,82.0,101,112,29.8,14,-1.6,12.9,1.013,26.5,13.9,0.2,55.2,12.7,2122,14.13,5.9,12.960,15,91.5,12.0
324.0,84,591.6,9.0,23.5,82.0,98,110,28.2,14,-1.6,9.3,1.007,18.9,6.4,4.1,33.8,6.2,2051,8.53,1.7,12.940,15,73.9,8.1
327.0,84,580.2,6.2,8.0,82.0,100,106,21.2,14,-3.0,6.5,1.002,5.9,0.0,6.7,15.3,0.3,1960,4.51,0.8,12.880,15,0.0,5.1
330.0,84,571.8,9.0,57.6,82.0,101,101,15.2,14,-4.7,5.2,0.855,-10.9,0.0,0.0,15.3,1.6,1861,4.66,0.8,12.945,15,0.3,5.9
333.0,84,562.9,10.6,96.5,82.0,100,97,17.7,14,-4.6,5.5,0.000,-10.0,0.0,0.0,16.5,0.3,1804,4.67,3.3,12.911,15,5.6,6.3
336.0,84,550.7,5.1,18.8,82.0,101,90,15.7,14,-3.1,5.1,0.865,22.0,7.0,0.0,29.3,6.0,1682,7.20,3.2,12.880,15,9.9,5.9
339.0,84,539.3,5.1,0.0,82.4,101,78,17.8,14,-3.1,6.0,1.119,35.2,8.5,2.0,33.9,9.9,1519,9.94,2.8,12.894,15,10.6,5.8
342.0,84,534.8,5.3,0.0,82.2,101,72,19.5,14,-2.6,6.2,0.807,26.4,5.1,4.0,29.1,9.4,1336,10.89,9.4,12.961,15,21.2,14.9
345.0,84,524.0,5.6,0.0,82.1,101,69,21.4,14,-1.6,5.9,0.064,-8.5,0.0,0.0,24.7,0.0,1274,6.20,2.8,12.960,15,9.1,10.0
348.0,84,512.6,6.4,1.4,82.4,101,64,25.9,14,-1.6,12.9,0.884,6.6,8.2,0.0,52.3,7.4,1346,9.35,3.8,12.960,15,30.3,7.8
351.0,84,515.1,11.4,24.4,82.7,100,67,40.0,14,-1.6,13.3,0.938,14.1,13.3,-0.6,70.8,13.3,1443,13.88,8.4,12.960,15,93.3,12.3
354.0,83,518.4,15.1,11.5,82.7,99,70,53.5,14,-1.6,14.5,0.998,16.0,14.8,-1.2,72.5,14.7,1550,15.64,11.8,12.961,15,93.9,16.5
357.0,83,523.0,18.1,0.0,82.7,100,73,63.1,14,-1.5,17.0,0.995,18.5,14.5,2.3,63.5,10.6,1611,13.21,9.9,12.907,15,94.6,15.4
360.0,83,529.6,16.3,0.0,82.7,100,76,64.9,14,-0.0,18.4,1.000,17.3,16.0,1.8,71.5,15.1,1721,15.99,12.3,12.919,15,94.1,16.0
363.0,83,535.9,5.5,0.0,82.7,101,78,18.8,14,-2.1,9.6,0.991,3.2,8.0,0.8,50.3,9.7,1626,13.07,10.8,12.961,16,78.6,17.0
366.0,83,525.0,5.2,0.0,82.9,101,76,28.1,14,-2.5,9.0,0.950,-3.1,3.8,-0.3,32.0,2.6,1426,5.88,1.2,12.960,16,0.0,5.1
369.0,83,521.6,10.0,16.8,83.1,101,74,35.9,14,-1.6,14.3,0.889,10.5,16.5,-1.6,80.8,17.3,1524,16.99,16.9,12.960,16,53.2,14.5
372.0,83,522.8,17.7,55.3,83.1,100,76,21.2,14,-1.6,5.5,0.986,-3.7,4.3,-0.5,41.0,5.9,1431,9.79,9.5,12.960,16,65.6,17.9
375.0,83,516.0,12.9,88.7,83.1,100,74,53.8,14,-1.6,12.4,1.004,4.3,8.2,-0.8,48.4,7.2,1466,9.31,4.7,12.939,16,24.9,9.3
378.0,83,522.0,7.2,27.0,83.1,101,74,41.0,14,-1.6,11.1,0.565,6.0,10.6,-1.2,63.7,13.3,1554,14.50,11.8,12.880,16,80.0,11.4
381.0,83,517.8,10.7,17.0,83.2,101,73,35.9,14,-1.2,9.4,0.175,-6.4,1.0,-0.0,28.6,5.1,1425,6.26,6.7,12.882,16,73.8,13.7
384.0,83,515.3,18.3,29.1,83.5,100,72,70.6,14,-0.0,21.6,1.006,8.0,19.2,-0.8,68.8,14.9,1649,15.30,14.1,12.924,16,79.8,18.5
387.0,83,524.0,23.9,0.0,83.1,100,78,71.3,14,-0.6,22.9,1.003,9.9,19.2,-0.4,83.3,19.2,1837,21.07,19.2,12.938,16,91.3,23.3
390.0,83,534.5,14.5,0.0,83.1,100,80,55.3,14,-1.2,17.8,1.003,14.6,17.7,-0.2,78.6,17.9,1898,21.13,18.9,12.880,16,90.9,19.2
393.0,83,536.0,14.2,0.0,83.1,100,82,47.4,14,-1.3,12.3,1.004,21.3,13.5,-0.8,63.9,11.4,1549,11.96,7.5,12.937,16,93.7,15.0
396.0,83,536.0,18.9,5.5,83.1,100,82,72.2,14,-0.0,23.9,0.991,10.5,18.8,1.6,73.3,7.6,1666,8.33,3.9,12.960,16,63.7,10.3
399.0,83,535.9,12.2,49.9,83.5,99,82,54.6,14,-1.1,15.7,0.999,17.6,14.9,-0.3,67.5,8.3,1657,8.49,0.8,12.960,16,13.5,6.9
402.0,84,536.0,8.6,16.5,83.5,100,81,35.8,14,-2.3,9.5,1.004,28.3,10.3,-2.3,51.6,9.2,1550,11.15,0.8,12.959,16,0.0,5.5
405.0,84,534.0,7.4,0.0,83.5,100,79,29.8,14,-2.8,8.1,0.984,37.4,8.0,-2.2,32.8,0.0,1487,4.67,0.4,12.802,16,0.0,5.2
408.0,84,533.0,10.6,0.0,83.5,101,78,43.9,14,-1.6,14.5,0.884,15.0,16.1,0.0,74.8,12.0,1586,12.68,8.3,12.888,16,0.0,11.2
411.0,84,536.0,20.8,0.0,83.5,101,80,68.9,14,-0.8,20.1,0.966,17.3,14.6,0.5,67.9,13.8,1600,11.79,9.2,12.960,16,0.0,15.8
414.0,84,535.5,7.3,0.0,83.5,101,80,39.9,14,-2.1,13.5,0.510,7.6,8.4,0.5,50.4,8.1,1529,6.00,1.0,12.946,16,0.0,5.5
417.0,84,523.2,8.1,1.4,83.5,101,77,35.2,14,-2.6,8.7,0.245,-4.4,2.2,-0.4,30.8,1.0,1419,5.59,0.4,12.881,16,0.0,5.9
420.0,84,519.0,14.5,1.8,83.5,100,75,59.9,14,-1.6,15.5,1.013,15.0,16.5,-3.9,77.2,16.9,1648,17.19,10.9,12.880,16,49.0,14.5
423.0,84,524.4,23.5,0.0,83.5,100,78,72.8,14,-0.8,23.1,1.000,28.2,6.6,2.3,47.7,8.1,1551,11.33,10.1,12.880,16,69.5,20.4
426.0,84,526.9,16.5,62.3,83.5,100,77,68.8,14,-0.4,19.9,1.001,28.7,5.5,4.3,38.1,4.2,1502,7.17,2.4,12.865,16,1.2,12.2
429.0,84,530.3,12.2,72.4,83.3,100,77,62.1,14,-0.5,17.2,1.006,16.8,16.3,-1.7,75.7,16.1,1675,16.79,12.9,12.721,16,57.9,14.4
432.0,84,535.0,12.5,53.8,83.1,99,78,55.6,14,-1.5,18.1,1.008,9.0,18.4,-3.1,74.5,18.4,1615,17.70,17.3,12.828,16,85.2,19.8
435.0,84,540.7,20.0,36.2,83.1,100,80,60.4,14,-0.0,22.4,1.013,7.6,18.9,-2.6,80.9,19.4,1635,18.77,20.4,12.880,16,91.1,24.5
438.0,84,543.8,20.0,0.0,82.7,100,81,67.9,14,0.0,22.6,1.009,10.8,17.6,-0.4,79.4,18.6,1662,18.55,20.6,12.880,16,91.5,26.2
