BlueDriver Data Log
Oct 31, 2018 7:06:08 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (km/h),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
51.0,54,276.6,15.2,16.2,63.8,101,42,65.9,10,0.0,15.4,1.001,5.5,14.9,-7.0,80.4,15.3,1525,16.72,12.4,12.804,10,0.3,13.9
54.0,54,297.9,15.9,47.3,63.5,100,48,68.2,10,0.0,16.1,0.986,6.5,14.9,4.6,78.5,10.4,1501,10.49,6.7,12.875,10,0.2,12.8
57.0,54,306.8,6.4,102.9,63.5,101,50,48.2,10,-1.0,14.9,0.986,5.0,14.1,5.1,77.5,9.7,1417,8.23,2.9,12.960,10,9.0,5.9
60.0,55,319.3,9.4,81.2,63.5,100,51,47.9,10,-1.6,12.4,0.986,9.4,12.3,4.6,72.2,12.0,1292,12.81,8.9,12.960,10,62.3,11.9
63.0,55,329.5,12.5,42.1,63.5,100,53,49.0,10,-1.6,9.0,0.989,22.5,9.0,19.1,52.9,9.8,1251,10.13,5.5,13.022,10,79.6,11.3
66.0,55,336.0,13.1,0.3,63.5,101,56,32.2,10,-1.6,5.2,1.013,-4.3,0.3,0.0,33.3,3.2,1218,6.59,2.8,12.961,10,53.8,8.8
69.0,56,334.3,5.2,2.8,63.5,101,50,25.0,10,-1.6,5.1,0.459,-5.2,0.0,0.0,25.4,0.0,1204,4.47,0.4,12.911,10,0.0,5.1
72.0,56,328.2,5.1,1.0,63.7,101,42,22.0,10,-1.6,5.1,0.000,-6.7,0.0,0.0,26.5,0.0,1199,4.49,0.4,13.040,10,0.8,5.2
75.0,56,317.6,5.1,0.0,64.1,101,30,22.8,10,-2.2,5.3,0.065,-9.0,0.0,0.0,28.1,0.1,1104,4.53,0.4,12.985,10,0.0,5.1
78.0,56,307.5,5.1,0.0,64.7,101,16,26.1,10,-5.5,7.2,1.118,11.1,0.0,-2.0,35.8,0.0,1086,4.31,0.4,12.960,10,0.0,5.1
81.0,56,302.0,5.2,0.4,65.0,101,7,32.9,10,-5.5,6.4,1.064,8.3,0.0,-5.2,44.1,0.0,998,4.43,0.4,12.949,10,0.0,5.1
84.0,56,299.0,5.8,0.0,65.1,101,1,37.5,10,-5.5,5.9,1.006,-6.2,0.0,-7.0,49.2,0.0,814,4.99,0.4,12.880,10,1.0,6.4
87.0,56,292.8,5.7,9.9,65.1,101,0,36.8,10,-5.5,5.8,0.986,0.0,0.1,4.7,40.7,0.1,869,4.23,0.4,12.880,10,0.0,5.4
90.0,56,286.8,4.6,34.8,65.1,101,0,27.7,10,-5.5,4.4,0.994,0.7,0.0,5.2,37.3,0.0,788,3.58,0.6,12.936,10,0.0,4.5
93.0,56,278.6,4.0,55.8,64.8,101,0,26.4,10,-5.5,4.1,0.990,1.9,0.0,6.4,34.7,0.0,721,3.14,0.7,13.023,10,0.0,3.9
96.0,56,274.7,3.9,56.0,64.7,101,0,29.2,10,-3.9,5.7,0.994,9.6,2.4,6.6,36.1,1.5,799,3.50,0.4,13.040,10,0.4,4.0
99.0,13,273.9,8.3,32.7,64.4,101,5,40.5,10,-1.6,10.1,1.011,30.2,11.8,0.8,49.9,12.5,1637,11.89,6.0,12.859,10,0.3,9.6
102.0,-3,280.4,14.6,7.7,63.9,101,19,61.4,10,-1.6,14.9,0.998,9.5,14.7,-0.5,68.6,14.5,1530,14.45,10.0,12.887,10,1.6,14.8
105.0,56,293.0,17.6,39.5,63.5,100,32,72.9,10,-0.4,18.7,0.997,6.7,16.9,1.9,79.3,16.6,1554,17.10,13.3,12.960,10,25.5,18.1
108.0,56,314.3,20.1,9.6,63.5,101,40,73.4,10,0.0,21.0,0.996,5.2,18.3,4.7,83.2,18.3,1656,18.91,16.5,12.960,10,92.9,20.8
111.0,57,330.2,22.3,0.0,63.3,101,47,73.7,10,-0.2,22.0,0.998,5.6,18.8,6.1,83.4,19.1,1676,19.81,18.8,12.960,10,91.8,22.9
114.0,57,350.7,19.9,6.1,63.0,101,51,71.3,10,-0.8,23.5,1.000,6.5,19.2,5.5,82.7,16.1,1760,16.49,12.6,13.013,10,93.8,17.2
117.0,58,370.3,12.4,16.6,62.7,100,56,57.3,10,-1.6,14.4,0.998,18.5,10.8,9.1,61.7,12.6,1536,12.86,6.7,13.004,10,75.0,10.2
120.0,59,380.3,7.8,0.0,62.7,101,56,57.3,10,-1.6,13.5,1.006,12.5,10.3,4.1,60.2,11.2,1372,11.69,4.7,12.981,10,45.0,6.3
123.0,60,389.8,6.0,5.8,62.7,101,56,37.3,10,-1.6,9.5,0.997,18.1,9.3,3.3,59.1,9.8,1311,11.58,6.7,13.037,10,65.9,6.3
126.0,60,392.0,5.3,3.9,62.9,101,55,23.2,10,-1.6,4.5,0.789,31.4,3.1,12.8,29.5,3.1,1077,4.37,0.0,13.000,10,48.4,4.8
129.0,60,388.2,5.1,0.0,63.2,101,53,21.1,10,-1.6,5.1,0.002,-6.5,3.2,0.0,25.4,2.8,1215,4.58,0.5,13.025,10,21.7,4.5
132.0,61,378.6,5.1,0.0,63.5,101,46,20.6,10,-1.6,5.1,0.000,-6.5,1.1,0.0,24.6,1.2,1226,4.52,0.6,13.040,10,2.2,4.7
135.0,61,362.8,5.2,0.2,64.1,101,34,21.4,10,-1.6,5.1,0.000,-8.2,0.0,0.0,25.4,0.0,1196,4.85,1.8,13.040,10,0.0,5.3
138.0,61,364.0,13.3,0.0,64.1,101,29,40.3,10,-1.2,8.6,0.182,-7.9,1.6,-0.2,30.0,0.4,1100,6.10,8.2,13.040,10,1.1,19.6
141.0,61,369.4,21.7,0.0,63.8,101,31,73.3,10,0.0,20.0,0.988,10.5,16.9,-2.3,83.5,18.4,1509,15.63,14.3,13.040,10,45.8,22.4
144.0,61,382.8,26.0,0.0,63.1,101,40,76.9,9,-0.6,24.5,0.997,9.6,19.5,0.3,85.7,19.9,1767,21.08,19.8,12.956,10,91.4,26.0
147.0,61,410.2,27.4,0.2,62.6,101,47,76.4,9,-0.8,26.7,1.001,9.4,21.6,1.8,87.0,21.5,1912,23.16,22.9,12.833,9,90.2,27.8
150.0,62,430.5,28.3,2.5,62.2,101,55,76.6,9,-0.8,28.0,1.003,10.1,22.5,0.8,86.0,22.4,1987,23.82,23.9,13.040,9,89.8,29.0
153.0,62,451.0,29.4,5.7,62.0,101,61,77.5,9,-0.8,29.4,1.004,10.5,23.1,0.8,86.7,23.4,2078,25.24,25.5,12.940,9,89.6,29.8
156.0,62,466.9,30.2,7.1,62.0,101,68,76.1,9,-0.8,30.0,0.998,10.8,23.1,1.7,86.5,23.5,2125,25.90,26.0,12.940,9,89.5,30.3
159.0,63,486.6,29.8,7.9,61.7,101,71,74.1,9,-0.8,27.5,0.998,10.8,22.1,1.7,85.1,22.6,2111,25.51,24.7,13.040,9,89.9,30.5
162.0,64,498.8,27.8,3.5,61.6,101,74,74.0,9,-0.8,25.9,0.996,10.9,21.1,1.4,83.2,21.0,2057,24.21,21.2,13.040,9,91.0,25.5
165.0,65,510.8,25.6,2.1,61.3,101,77,74.9,9,-0.8,27.4,0.988,12.0,22.0,3.9,83.9,22.0,2124,25.29,21.2,12.982,9,91.3,24.3
168.0,66,522.4,24.5,4.1,60.8,101,80,73.7,9,-0.8,26.7,0.997,11.0,22.4,1.6,84.2,22.5,2084,24.96,22.8,12.998,9,90.8,25.4
171.0,67,535.4,28.2,3.6,60.8,101,80,73.1,9,-0.8,28.5,0.997,11.6,22.6,1.6,84.3,22.9,2131,25.38,24.9,13.040,9,89.7,29.4
174.0,68,542.2,31.7,1.0,61.1,101,81,74.7,8,-0.8,31.2,0.999,11.8,23.4,1.6,85.1,23.5,2244,26.93,26.9,13.036,9,89.4,31.8
177.0,69,550.5,33.3,1.9,61.5,101,83,76.3,8,-0.8,33.2,1.003,11.5,24.6,0.1,87.1,24.7,2312,28.73,29.0,12.960,8,88.8,33.2
180.0,69,559.2,32.6,3.4,62.0,101,84,76.9,8,-0.8,32.8,1.000,11.5,23.1,0.8,85.9,22.3,2296,27.79,28.1,12.960,8,47.8,31.6
183.0,70,567.6,28.6,0.1,62.0,101,86,75.1,8,-0.3,30.9,1.003,11.2,23.3,0.4,85.7,23.0,2255,26.88,27.3,12.980,8,0.0,29.4
186.0,71,576.9,30.6,0.0,61.7,101,85,74.9,8,0.0,30.0,1.002,11.4,23.4,0.2,85.1,23.7,2200,26.19,26.7,13.040,8,0.1,31.4
189.0,72,584.1,30.6,0.0,61.3,101,84,74.5,8,0.2,29.6,0.997,12.2,23.0,0.9,83.8,23.1,2200,26.19,25.9,13.040,8,0.0,30.6
192.0,72,590.4,30.6,0.0,60.7,101,84,73.4,8,0.8,27.6,0.992,14.0,22.0,2.3,82.4,22.7,2209,25.83,25.6,13.040,8,45.6,30.4
195.0,72,596.7,32.7,0.1,60.4,101,86,77.6,8,0.8,34.0,1.005,12.6,23.5,0.4,85.2,23.6,2301,27.35,26.4,13.040,8,89.7,29.9
198.0,74,602.2,29.4,2.6,60.4,101,87,75.1,8,0.8,32.7,1.009,11.8,24.3,-0.5,86.8,24.3,2371,28.82,27.8,13.040,8,89.3,27.9
201.0,75,606.4,32.0,3.9,60.4,101,89,74.7,8,0.3,32.0,1.005,11.6,24.3,-0.1,86.5,24.3,2362,28.60,29.4,13.040,8,87.8,33.6
204.0,75,609.6,33.0,3.8,60.4,101,91,76.2,8,-0.6,33.5,0.999,12.0,24.3,-0.8,87.8,24.7,2360,29.04,29.4,13.040,8,87.6,33.7
207.0,76,612.9,30.4,0.7,60.4,101,94,76.9,8,0.8,31.0,0.996,12.4,24.3,-0.2,88.4,24.7,2387,29.46,27.9,13.040,8,87.6,32.8
210.0,77,616.1,27.8,0.0,60.4,100,96,75.1,7,0.8,29.9,0.993,12.2,24.1,0.0,88.1,24.4,2410,29.53,26.4,13.040,7,87.8,31.3
213.0,78,617.5,30.2,2.5,60.7,100,97,75.8,7,0.1,30.1,0.994,12.3,24.0,0.2,87.4,24.0,2429,29.40,25.9,13.040,7,87.8,31.0
216.0,78,620.0,28.9,7.1,60.8,100,99,75.3,7,-0.5,30.5,0.999,12.7,24.1,0.8,87.1,24.3,2449,29.84,26.2,13.040,7,87.8,31.3
219.0,78,621.0,26.9,9.2,60.8,100,100,71.4,7,0.8,28.2,1.004,10.5,21.6,0.0,85.4,22.8,2280,27.54,24.6,13.040,7,88.6,30.0
222.0,78,623.1,27.5,0.9,60.8,100,100,72.2,7,0.8,23.8,1.006,12.0,21.0,-0.7,85.8,22.0,2152,25.85,23.1,13.040,7,89.8,27.4
225.0,79,621.4,25.5,10.0,60.8,100,100,70.4,7,0.8,21.7,1.007,13.5,20.3,-1.5,87.1,21.9,2087,25.25,23.1,13.040,6,89.4,26.7
228.0,79,618.3,25.7,10.5,60.7,100,100,69.3,6,0.8,23.1,1.006,13.5,20.0,-0.8,83.9,20.8,2086,24.83,22.8,12.983,6,89.4,27.4
231.0,79,616.9,27.8,0.0,60.4,100,100,73.7,6,0.8,28.2,0.998,12.3,21.8,0.4,85.3,22.0,2239,26.53,23.1,12.960,6,89.1,27.8
234.0,80,620.0,27.8,0.0,60.4,100,100,75.3,6,0.8,27.9,0.999,12.0,22.4,0.4,85.9,22.7,2337,27.91,23.4,12.960,6,88.6,27.8
237.0,80,618.0,26.0,3.1,60.1,100,101,74.1,6,0.8,23.0,1.004,15.0,19.1,0.0,77.4,20.5,2247,25.99,21.4,12.967,6,88.7,27.8
240.0,81,617.8,19.1,4.2,60.0,100,101,66.2,6,0.4,15.4,1.007,19.7,11.9,0.0,55.2,13.7,1900,15.44,9.0,13.040,6,95.3,17.2
243.0,81,613.7,13.6,10.3,60.0,99,98,48.0,6,-0.8,9.4,0.995,17.5,1.6,0.0,18.3,9.2,1848,9.67,5.8,13.040,6,81.5,13.0
246.0,81,607.8,15.7,32.5,60.4,100,96,58.0,6,-0.8,11.8,0.998,22.8,0.7,3.3,19.0,5.6,1808,6.29,3.9,13.013,6,57.6,12.8
249.0,81,598.1,9.3,83.6,60.7,100,95,42.0,6,-0.8,10.7,0.992,30.9,2.9,4.8,24.1,5.0,1782,6.08,4.0,12.966,7,29.8,9.0
252.0,81,595.6,8.5,54.0,60.8,100,94,32.4,6,-0.8,8.6,0.982,37.8,9.1,1.6,34.8,9.2,1762,9.14,4.7,13.040,7,78.7,9.6
255.0,81,588.0,8.5,2.5,60.8,99,94,41.2,6,-0.8,11.4,0.993,29.5,9.8,1.6,33.4,0.4,1791,5.82,1.9,13.040,7,46.0,7.5
258.0,81,579.5,6.3,0.1,60.8,101,96,29.9,6,-0.8,11.4,0.906,27.4,11.9,2.6,45.8,7.7,1876,9.77,4.3,13.040,7,28.5,7.9
261.0,81,575.3,15.7,1.9,60.8,100,102,46.5,6,-0.8,10.4,0.950,28.7,12.1,1.5,49.8,12.2,1953,14.25,9.1,13.027,7,94.1,15.4
264.0,81,573.3,16.7,0.7,61.0,99,107,57.4,6,-0.8,12.9,0.997,28.1,12.1,-0.2,48.1,11.7,2003,13.19,6.5,12.960,7,94.1,16.9
267.0,81,572.0,20.9,0.0,61.3,99,111,64.1,6,-0.5,19.1,0.998,20.2,16.2,2.3,73.7,16.9,2161,22.34,16.1,13.019,6,91.6,22.2
270.0,81,572.7,26.8,0.0,61.6,100,114,74.5,6,0.8,25.9,1.002,12.5,21.2,-0.5,81.3,19.7,2292,25.55,18.8,13.040,6,89.2,26.5
273.0,81,576.0,30.6,0.0,62.0,101,117,76.2,6,-0.2,30.0,0.998,13.6,22.6,-0.8,85.1,22.3,2506,29.66,21.6,13.040,6,88.1,27.2
276.0,81,581.7,30.0,0.0,62.2,101,119,77.6,6,-0.8,32.2,0.997,14.2,24.0,0.0,85.5,24.0,2707,32.98,22.6,13.040,6,89.4,25.9
279.0,81,586.0,30.7,3.1,62.5,101,120,77.7,6,-0.8,31.2,1.000,13.4,24.2,-0.0,86.7,24.7,2586,31.80,27.1,13.040,6,87.1,30.3
282.0,81,589.3,30.9,5.8,62.6,101,120,76.1,6,-0.8,28.6,1.003,12.5,22.4,-0.8,86.0,23.1,2472,30.13,24.9,13.040,6,86.9,30.4
285.0,81,592.0,28.5,2.4,62.4,100,118,76.1,6,-0.8,29.4,1.000,12.8,22.9,-0.3,85.4,22.9,2485,29.69,23.3,12.972,6,87.7,28.4
288.0,82,591.2,27.8,0.1,62.1,100,118,75.6,6,-0.8,28.7,0.998,12.8,21.9,0.3,83.3,21.8,2448,28.45,21.7,12.906,6,88.3,27.7
291.0,83,594.6,26.2,1.0,62.0,100,118,73.7,6,-0.2,27.2,0.998,12.9,20.1,0.9,80.2,19.3,2261,24.66,18.0,13.040,6,89.4,25.5
294.0,83,596.0,25.1,1.5,61.9,100,118,71.4,6,0.8,24.7,0.999,14.5,20.4,1.6,81.6,20.4,2236,25.77,20.0,12.986,6,89.6,25.3
297.0,84,596.0,23.7,0.8,61.6,100,116,71.4,6,0.8,20.8,0.997,19.5,18.7,1.1,78.5,19.1,2207,24.38,19.2,12.960,6,88.6,22.0
300.0,84,595.2,8.6,0.1,61.6,101,115,63.9,6,-0.2,20.6,1.001,19.0,17.7,-0.5,75.9,18.2,2178,23.18,17.3,12.960,6,80.0,15.6
303.0,84,593.4,6.5,0.0,61.2,101,113,43.3,6,-0.8,20.0,1.007,16.7,18.1,-2.5,76.2,18.5,2161,23.31,17.4,12.960,6,0.2,21.6
306.0,84,592.0,14.6,0.0,60.7,101,112,32.9,6,-0.8,20.2,1.012,11.5,20.8,-3.1,84.7,21.2,2149,25.82,23.4,13.018,6,0.0,26.4
309.0,84,591.2,25.9,5.1,60.4,101,112,77.6,6,-0.8,27.5,0.999,13.5,20.5,-1.0,81.9,20.2,2150,24.72,20.4,13.040,6,9.9,22.4
312.0,84,587.6,6.3,38.5,60.4,101,111,43.2,6,-0.8,16.8,1.000,23.1,15.8,0.7,64.1,16.1,2107,20.01,14.3,13.024,6,27.6,7.3
315.0,85,585.3,7.2,15.9,60.6,101,107,33.7,6,-0.8,12.4,1.000,31.2,10.4,1.5,40.6,10.5,2021,11.46,5.1,12.960,6,28.4,5.5
318.0,85,580.8,8.5,16.3,60.9,100,103,41.4,6,-0.8,16.8,1.000,23.5,11.4,0.8,49.0,12.9,1974,14.87,5.4,13.013,6,35.3,5.7
321.0,85,575.0,9.5,45.7,61.2,99,100,34.5,6,-0.8,12.9,1.006,23.5,12.7,-0.8,54.9,12.0,1907,12.26,4.0,13.040,6,35.1,5.5
324.0,85,566.9,6.3,0.1,61.2,100,96,23.1,6,-1.7,10.6,0.944,22.1,12.7,1.1,53.0,11.7,1824,10.69,3.3,13.028,6,29.1,4.9
327.0,85,563.3,8.5,20.9,61.0,101,93,17.6,6,-2.3,7.5,0.911,16.5,10.1,4.9,41.0,11.9,1749,13.63,9.8,12.960,6,94.1,14.9
330.0,85,557.0,8.6,27.0,60.8,100,92,27.1,6,-2.1,5.8,0.991,0.0,0.0,0.0,16.6,0.0,1700,6.48,3.1,13.015,6,39.2,11.3
333.0,85,553.4,7.4,0.9,60.8,101,90,76.1,6,0.8,25.1,1.013,7.6,15.3,-2.2,62.2,11.8,1928,15.32,8.0,13.040,6,33.8,11.5
336.0,85,559.5,18.8,7.9,61.2,100,94,67.7,6,0.8,23.5,1.010,15.4,16.3,-1.4,72.3,16.9,1989,20.86,13.6,13.002,6,92.9,18.6
339.0,85,560.0,12.6,44.2,61.4,100,95,56.7,6,0.2,19.4,1.005,22.0,12.4,0.8,53.6,13.0,1802,14.32,9.0,12.880,6,93.3,16.5
342.0,85,560.0,14.0,45.0,61.7,100,96,52.2,6,-0.6,13.7,0.999,23.9,13.7,0.8,63.1,14.1,1837,15.71,8.4,12.880,6,93.8,17.6
345.0,85,560.6,21.5,0.4,62.0,100,96,74.5,6,0.8,20.4,0.995,17.0,16.2,0.8,71.3,15.6,1952,14.15,7.5,12.947,6,94.4,18.1
348.0,85,563.0,17.3,6.1,61.6,100,96,48.4,6,-0.1,12.4,0.992,23.1,12.8,1.1,59.7,14.8,1963,12.81,6.4,13.029,6,94.9,17.3
351.0,85,561.7,15.8,18.9,61.6,100,95,40.9,6,-0.8,7.3,0.991,29.3,7.5,1.5,29.2,11.0,1775,12.77,5.1,12.960,6,94.1,14.1
354.0,85,560.0,14.2,25.9,61.6,99,94,57.6,6,-0.8,15.3,0.999,21.0,14.9,0.8,66.3,14.1,1898,17.34,10.3,12.960,6,93.7,15.7
357.0,85,560.0,13.0,12.7,61.6,100,96,59.6,6,0.8,18.7,1.006,17.1,16.5,-1.2,72.2,16.3,1930,19.75,13.8,12.960,6,77.8,13.8
360.0,85,559.3,7.5,0.1,61.2,101,95,57.5,6,-0.2,17.2,1.008,17.6,16.1,-2.0,71.6,16.3,1883,19.40,14.4,12.973,6,52.3,7.0
363.0,85,560.0,11.8,4.9,61.0,101,94,40.2,6,-1.3,12.2,0.749,14.0,12.0,-1.4,59.3,13.7,1784,16.43,12.2,13.040,6,93.7,16.5
366.0,85,557.1,17.0,6.7,60.7,100,93,21.1,6,-2.1,5.5,0.000,-10.5,0.0,0.0,16.6,5.9,1700,8.67,7.4,12.988,6,82.0,15.8
369.0,85,552.6,20.6,1.7,60.4,100,90,70.6,6,0.8,22.7,0.813,6.5,13.4,-0.6,59.9,14.2,1876,15.61,12.1,12.997,6,79.5,18.2
372.0,85,555.9,15.7,0.0,60.4,100,92,45.4,6,-0.3,18.1,1.003,14.2,15.7,-0.8,65.8,12.9,1881,16.03,13.7,12.995,6,91.0,22.5
375.0,85,553.0,15.4,0.0,60.6,99,92,47.2,6,-0.8,15.5,1.006,17.1,13.9,-0.6,52.8,7.2,1742,6.92,4.1,12.890,6,95.7,12.5
378.0,85,554.0,18.0,0.0,60.8,99,92,58.3,6,-0.8,14.8,0.996,19.7,15.4,-0.0,70.2,15.7,1825,17.67,13.7,13.040,6,93.3,17.3
381.0,85,557.0,22.0,0.0,60.8,100,92,61.2,6,-0.8,12.2,0.992,22.0,16.5,-1.6,72.8,17.0,1783,18.54,16.0,13.040,6,91.9,21.7
384.0,85,560.0,25.1,0.0,60.8,100,94,71.7,6,0.3,15.6,0.996,22.6,13.8,0.0,61.5,14.9,1767,16.60,14.3,13.040,6,92.0,22.4
387.0,85,560.0,13.2,0.0,60.8,99,93,59.8,6,0.1,16.5,1.001,21.8,12.3,0.6,51.8,12.2,1772,12.96,7.1,13.040,6,95.3,11.0
390.0,85,558.4,12.1,0.0,60.8,99,92,48.5,6,-0.6,15.9,1.007,18.5,15.3,-3.1,70.6,16.5,1750,17.80,12.2,13.040,6,94.1,15.6
393.0,86,556.9,21.9,1.2,60.8,100,94,75.3,6,0.8,25.9,1.009,11.5,19.0,-1.6,80.4,19.0,1902,21.37,17.6,13.008,6,92.2,19.9
396.0,86,563.5,21.2,25.2,60.5,100,94,67.3,6,0.8,23.7,1.003,9.9,19.9,-0.1,84.8,20.4,1988,24.19,21.1,12.960,6,89.8,21.9
399.0,86,566.7,24.8,9.5,60.4,100,95,68.9,6,0.2,17.1,0.995,14.4,17.9,0.4,81.3,19.4,1901,21.95,19.2,12.960,6,90.2,25.9
402.0,86,568.0,25.1,0.0,60.3,100,95,75.3,6,-0.6,10.5,0.991,21.4,15.4,-0.8,76.5,18.4,1812,20.16,19.2,12.960,6,91.0,24.2
405.0,86,568.9,24.4,0.4,60.0,100,94,75.3,6,0.8,27.1,1.003,7.5,22.4,-0.2,84.7,21.5,1999,23.58,22.4,13.001,6,90.1,25.6
408.0,87,571.8,29.8,2.5,60.4,100,96,76.1,6,0.8,28.3,1.005,9.2,22.8,-0.8,87.9,23.1,2195,26.80,24.9,13.040,6,88.1,30.0
411.0,87,575.1,18.6,34.0,60.7,100,96,64.7,5,0.1,24.8,1.004,11.0,22.1,-1.6,87.5,23.0,2261,27.71,24.4,13.034,5,87.8,28.6
414.0,87,578.1,22.1,25.6,60.8,100,96,62.2,5,-0.4,21.8,1.000,11.9,19.6,-1.6,88.6,22.7,1950,24.13,25.5,12.960,5,88.4,29.1
417.0,87,581.1,28.7,1.8,60.9,100,96,77.3,5,0.8,31.0,1.000,11.0,15.7,-0.8,63.3,17.5,1871,21.10,21.9,13.006,5,89.3,28.4
420.0,87,584.0,24.1,8.7,61.2,100,96,65.9,5,0.8,22.7,1.006,13.6,17.4,-1.7,70.8,17.5,1868,20.65,20.4,13.040,5,90.1,27.3
423.0,87,583.6,27.5,1.8,61.5,100,97,73.0,5,0.8,18.0,1.001,16.7,18.4,-1.3,82.1,20.1,1884,22.21,22.0,13.040,5,89.8,28.1
426.0,87,586.8,30.7,1.1,61.6,100,98,76.1,5,0.8,22.1,0.997,19.0,18.3,-0.2,81.0,21.3,1859,22.74,23.3,13.040,5,89.4,31.4
429.0,87,589.8,28.7,0.5,61.5,100,98,73.8,5,0.8,29.1,1.000,19.8,18.0,-0.8,79.2,20.0,1900,22.32,21.6,13.040,6,88.6,29.9
432.0,87,592.0,24.1,0.0,61.2,101,98,65.9,5,0.8,25.1,1.002,8.5,19.9,-1.9,83.8,20.3,2002,23.67,20.9,12.999,6,53.2,27.7
435.0,87,591.9,25.5,0.0,61.2,101,100,70.1,5,0.8,23.2,0.999,11.3,19.5,-1.5,82.8,19.5,2044,23.70,19.4,12.993,6,0.0,24.9
438.0,87,592.0,22.0,0.0,61.0,101,99,62.7,5,0.1,19.3,0.996,16.8,13.9,-0.6,66.8,17.1,1998,21.50,16.9,13.079,6,0.1,20.4
