BlueDriver Data Log
Oct 23, 2018 6:36:21 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (km/h),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
276.0,78,561.5,29.3,5.7,59.3,100,111,73.7,21,-0.8,29.1,1.003,13.5,22.7,0.0,84.7,23.1,2460,28.52,23.7,12.880,21,87.9,29.3
279.0,79,569.6,29.7,5.9,59.6,100,112,73.7,21,-0.8,29.4,1.013,15.0,23.0,0.0,84.7,23.4,2478,28.96,24.3,12.880,21,88.0,29.5
282.0,80,576.0,29.0,10.5,59.6,100,112,72.7,21,-0.8,29.4,1.005,14.4,23.1,-0.4,84.0,23.3,2477,29.24,24.6,12.880,21,88.2,29.0
285.0,81,582.0,26.8,3.4,59.6,100,112,67.4,21,-1.2,24.2,1.002,16.2,21.4,-0.6,80.7,22.1,2409,28.34,23.8,12.880,21,88.1,29.0
288.0,81,585.9,24.5,0.0,59.7,100,112,63.6,21,-1.3,18.0,1.004,20.8,17.3,0.0,71.8,17.6,2123,21.71,17.3,12.885,21,90.3,24.9
291.0,81,588.8,21.7,1.4,60.0,100,112,68.2,21,-0.0,23.1,0.996,17.5,19.1,0.0,75.8,18.4,2125,22.22,14.0,12.880,21,92.4,20.2
294.0,81,591.8,16.5,10.5,59.6,99,112,55.6,21,-1.2,18.8,1.001,20.1,17.5,-0.4,72.5,17.5,2119,21.48,12.9,12.902,21,76.5,17.2
297.0,81,592.0,19.8,12.2,59.6,100,112,61.2,21,-0.8,19.2,1.002,20.5,16.8,-1.2,69.8,16.6,2115,20.50,16.2,12.960,21,0.0,21.2
300.0,82,594.1,19.9,7.4,59.6,100,112,64.7,21,0.0,21.5,0.999,17.7,18.3,-2.2,76.5,18.4,2124,22.62,17.6,12.964,21,62.5,20.9
303.0,82,596.0,19.0,0.3,59.6,100,112,62.1,21,-0.0,19.6,0.997,19.5,17.3,0.0,72.4,17.8,2133,21.85,17.0,12.960,21,91.8,20.6
306.0,82,596.1,20.8,1.8,59.6,100,112,65.8,21,0.0,21.0,0.998,18.0,17.9,-1.1,74.3,18.1,2137,22.02,17.2,12.960,21,91.6,20.9
309.0,83,597.9,25.0,0.6,59.6,100,112,67.5,21,0.0,23.1,0.997,16.4,19.0,-1.5,77.4,19.1,2144,23.26,18.9,12.956,21,90.9,23.5
312.0,83,601.9,26.0,0.7,59.6,100,111,69.6,21,0.0,25.3,0.996,15.0,20.4,0.8,80.8,20.4,2186,25.22,20.4,12.805,21,90.2,25.3
315.0,83,605.0,26.9,2.7,59.6,100,110,71.4,21,-0.0,26.3,1.002,15.5,21.1,-0.8,81.4,21.3,2274,26.04,21.4,12.846,21,89.6,26.5
318.0,84,608.2,26.3,7.0,59.6,100,110,71.3,21,0.0,26.6,0.999,15.2,21.4,-0.4,82.0,21.6,2329,26.59,22.0,12.907,21,89.2,26.7
321.0,84,610.1,26.6,6.0,59.6,100,110,71.4,21,0.0,26.7,0.998,15.2,21.6,0.0,82.3,21.6,2352,26.81,22.0,12.963,21,88.5,26.7
324.0,85,614.0,26.7,3.6,59.7,100,110,71.2,21,0.0,26.6,0.999,15.5,21.6,0.0,82.0,21.6,2361,26.81,22.0,13.003,21,88.6,26.7
327.0,85,617.1,27.0,0.0,60.0,100,110,70.7,21,-0.0,26.3,0.998,16.0,21.1,0.0,81.4,21.6,2336,26.48,22.0,12.977,21,89.0,26.9
330.0,86,620.3,27.7,0.0,60.0,100,112,73.6,21,0.0,28.0,1.001,14.1,22.3,0.0,83.3,22.6,2404,27.55,23.4,12.960,21,89.0,26.7
333.0,86,623.1,25.9,7.5,59.7,100,112,72.7,21,0.0,28.0,1.001,13.2,22.8,-0.3,84.7,23.1,2458,28.66,25.1,12.960,21,87.8,25.1
336.0,87,626.3,25.2,13.6,59.6,100,113,70.7,21,0.0,26.2,0.999,14.7,21.5,-0.7,82.3,21.9,2376,27.73,23.1,12.963,21,88.0,27.7
339.0,87,626.8,24.0,13.3,59.6,100,114,68.0,21,0.0,23.1,0.997,19.5,17.3,0.0,71.3,17.6,2158,22.14,19.0,12.910,21,90.8,23.2
342.0,87,624.0,22.0,0.0,59.6,100,114,66.7,21,-0.0,22.6,1.008,17.8,18.5,-1.0,74.7,18.5,2156,22.59,15.6,12.911,21,93.0,18.8
345.0,87,622.9,21.2,0.0,59.6,100,114,48.6,21,-0.9,17.2,1.003,18.8,17.4,-1.3,71.4,18.0,2142,22.05,13.5,12.935,21,93.3,18.8
348.0,87,624.0,21.0,0.0,59.8,100,113,48.3,21,-1.1,15.1,0.997,20.3,15.5,-1.0,64.2,16.1,2125,19.61,12.9,12.801,21,92.1,17.3
351.0,87,624.0,21.5,1.9,60.0,99,112,64.2,21,0.0,21.6,1.003,17.5,18.4,-2.3,77.9,18.8,2121,22.84,16.6,12.902,21,91.5,20.2
354.0,87,623.6,22.1,5.7,60.0,100,112,63.5,21,-0.0,20.7,1.003,18.2,17.9,-1.4,75.5,18.1,2118,22.21,17.4,12.960,21,83.3,22.0
357.0,87,619.1,15.3,0.0,60.0,101,111,57.7,21,-0.9,18.4,1.001,19.9,16.7,-0.2,70.3,17.0,2105,20.77,15.6,12.960,21,59.6,19.6
360.0,87,620.0,18.1,0.0,60.0,101,110,58.8,21,-1.1,18.4,1.001,20.8,15.8,0.5,64.7,15.9,2088,18.67,13.7,12.962,21,0.0,18.0
363.0,87,620.0,19.0,0.0,60.0,101,110,66.1,21,-0.2,22.8,1.009,15.0,18.8,-1.6,77.2,18.8,2110,23.08,17.4,12.960,21,0.0,15.6
366.0,87,619.3,17.8,3.0,60.0,101,110,62.7,20,-1.6,20.0,1.005,19.0,17.7,-1.0,73.8,17.8,2105,22.03,17.4,12.960,21,34.7,16.1
369.0,87,615.6,20.4,22.8,60.0,100,110,58.8,20,-1.6,11.5,0.997,14.1,8.8,3.2,46.0,10.1,2071,15.42,12.1,12.960,21,80.0,18.9
372.0,87,610.6,13.1,70.4,60.2,100,108,47.4,20,-1.6,8.1,0.997,14.1,2.9,6.0,19.3,2.0,2020,4.69,0.4,12.961,20,0.8,5.9
375.0,87,606.3,11.0,64.9,60.4,100,106,39.7,20,-1.6,12.1,1.010,26.9,12.2,-0.8,47.8,12.5,1986,13.75,6.8,12.960,21,58.6,10.0
378.0,87,604.0,13.6,5.1,60.4,99,106,49.4,20,-1.6,14.1,0.986,25.0,14.1,1.4,55.4,13.6,2035,15.47,9.7,12.919,21,94.5,13.6
381.0,87,603.7,11.4,0.0,60.0,99,109,45.4,20,-1.6,13.1,0.992,32.6,11.1,2.3,44.9,11.6,2072,13.58,8.5,12.902,21,93.9,14.3
384.0,87,601.0,10.2,0.6,60.0,98,111,40.0,20,-1.6,12.0,0.998,36.4,6.8,1.9,25.5,7.5,2091,7.95,3.5,12.958,21,95.2,9.0
387.0,87,595.9,7.4,0.4,60.1,99,112,29.3,20,-2.3,10.3,0.997,30.8,3.2,0.9,18.4,4.3,2111,5.33,2.7,12.883,21,48.2,8.0
390.0,87,591.0,5.5,6.3,60.4,101,112,12.2,20,-4.7,5.5,0.979,33.4,5.1,3.1,17.3,5.1,2104,5.69,2.7,12.880,21,54.9,7.5
393.0,87,587.8,9.0,39.5,60.4,99,112,29.0,20,-2.6,8.0,0.999,34.8,6.9,-0.6,19.5,3.2,2080,5.18,2.6,12.900,21,78.0,7.8
396.0,86,582.2,9.3,39.5,60.2,100,110,35.2,20,-1.6,11.2,1.005,33.2,10.1,-3.4,29.8,2.7,2081,5.39,2.5,12.960,21,32.2,9.4
399.0,86,582.0,12.8,21.8,59.8,100,108,45.9,20,-1.4,18.3,0.991,26.2,14.2,0.8,56.1,14.5,2249,17.76,10.6,12.960,21,75.4,14.2
402.0,86,584.0,16.9,0.0,59.6,99,108,58.2,20,-0.1,49.2,0.999,20.9,16.0,0.8,67.3,15.1,2172,18.28,11.4,12.960,21,93.2,17.3
405.0,86,582.1,18.4,0.0,59.6,100,109,64.9,20,-0.0,40.2,1.001,20.0,16.8,0.3,69.0,16.2,2109,19.15,12.5,12.961,20,92.8,18.8
408.0,86,585.6,20.9,0.0,59.7,100,110,65.9,20,0.0,21.9,1.005,17.0,19.2,-1.6,77.3,19.6,2185,25.00,18.7,12.960,20,91.1,22.4
411.0,86,589.2,25.3,0.3,60.0,100,112,69.0,20,-0.0,24.7,1.001,17.0,20.0,0.1,79.1,20.1,2209,24.89,20.8,12.922,20,89.7,25.6
414.0,86,595.3,26.7,3.5,60.0,100,109,71.1,20,0.0,26.1,1.002,15.6,20.9,0.5,81.3,21.0,2273,25.59,21.2,12.863,20,89.3,26.7
417.0,86,598.5,26.9,1.6,59.8,100,108,72.5,20,0.0,27.2,1.002,13.8,22.0,-0.1,83.5,22.0,2375,27.50,22.4,12.802,20,88.0,27.1
420.0,86,602.9,27.2,1.4,59.6,100,108,73.0,20,0.0,27.5,1.000,13.0,22.0,-0.8,83.8,22.4,2372,27.26,22.6,12.902,20,88.2,27.3
423.0,86,608.7,27.5,5.2,59.6,100,108,73.6,20,-0.0,27.5,1.000,13.7,22.0,-0.8,83.7,22.4,2368,27.23,22.9,12.960,20,88.1,27.6
426.0,86,615.2,28.2,0.0,59.6,100,108,73.7,20,0.0,28.1,0.998,13.1,22.3,-0.5,83.9,22.5,2391,27.53,23.2,12.949,20,87.8,27.8
429.0,86,618.6,28.2,0.0,59.4,100,108,73.1,20,0.0,26.5,0.996,13.0,22.2,-0.1,84.2,22.5,2433,28.73,23.9,12.881,20,87.7,28.6
432.0,86,620.0,27.9,0.0,59.2,100,109,72.2,20,0.0,22.1,0.997,16.5,20.0,-0.8,80.8,21.2,2099,24.66,20.7,12.880,20,88.8,27.7
435.0,86,620.8,27.0,0.7,59.2,100,110,72.2,20,-0.0,26.7,1.007,16.0,20.3,-1.4,79.2,20.7,2132,24.60,20.2,12.947,20,89.6,26.2
438.0,86,623.7,24.7,5.2,59.6,100,114,64.9,20,0.0,23.1,1.005,17.4,19.2,-1.2,76.6,19.4,2155,23.82,19.6,13.005,20,88.0,23.3
