BlueDriver Data Log
Aug 27, 2018 8:05:04 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
251.1,66,294.5,100.0,101,0,26.5,17,34.2,637,0.4,12.860,18,3.5
254.2,66,288.0,100.0,101,0,24.5,17,32.6,636,0.4,12.991,18,3.1
257.3,67,285.5,100.0,101,0,23.7,17,31.7,614,0.4,12.960,18,3.1
260.4,67,280.0,100.0,101,0,33.1,17,42.5,1168,2.9,12.886,18,5.1
263.5,67,282.4,100.0,99,9,38.6,17,46.3,1606,7.0,13.037,18,10.7
266.6,67,289.9,100.0,100,15,49.6,17,55.9,1522,6.0,12.960,18,10.5
269.7,67,301.7,100.0,100,22,56.3,17,66.2,1612,9.5,12.971,18,13.2
272.8,68,320.6,100.0,100,27,65.7,17,74.3,1634,12.6,13.040,18,15.9
275.9,68,343.9,100.0,100,32,62.2,17,71.7,1643,12.0,13.040,18,15.4
279.0,69,357.1,100.0,100,35,63.2,17,71.4,1627,11.1,13.040,18,15.7
282.1,69,368.7,100.0,101,36,48.4,17,62.0,1433,2.4,13.040,18,4.9
285.2,70,377.0,100.0,101,37,56.6,17,66.3,1388,9.0,12.964,18,11.6
288.3,70,390.2,100.0,102,39,56.5,17,64.6,1437,9.0,12.988,18,12.5
291.4,71,403.7,100.0,102,41,55.7,17,64.3,1419,8.7,13.040,18,11.7
294.5,71,408.0,100.0,101,41,38.4,17,47.4,1256,5.2,13.036,18,8.6
297.6,72,414.6,100.0,102,41,51.9,17,60.1,1340,8.2,12.960,18,11.4
300.7,72,428.0,100.0,102,42,52.2,17,62.7,1373,7.4,13.009,18,12.2
303.8,73,423.4,100.0,101,42,15.7,17,18.1,1232,0.4,12.960,18,4.0
306.9,73,416.0,100.0,101,39,19.5,17,23.8,1184,0.8,12.995,18,4.1
310.0,73,413.7,100.0,101,38,19.9,17,21.4,1167,0.0,12.964,18,4.1
313.1,73,403.4,100.0,102,35,15.7,17,18.9,1196,0.4,13.002,18,3.9
316.2,73,397.1,100.0,102,30,15.7,17,18.4,1228,0.4,13.040,18,3.9
319.3,73,389.7,100.0,102,25,15.7,17,18.4,1227,0.4,12.882,18,3.9
322.4,73,380.5,100.0,102,18,16.2,17,19.6,1130,0.4,13.021,18,3.9
325.5,73,373.8,100.0,102,9,18.0,17,23.1,975,0.4,12.810,18,4.2
328.6,73,366.8,100.0,102,4,22.4,17,30.5,691,0.4,12.961,18,3.9
331.7,73,360.0,100.0,102,0,27.8,17,36.2,630,0.4,12.969,18,3.5
334.8,73,350.9,100.0,101,0,25.8,17,33.8,637,0.1,12.978,18,3.3
337.9,73,344.9,100.0,101,0,23.9,17,31.5,609,0.4,12.977,18,3.1
341.0,73,338.8,100.0,101,0,23.5,17,30.6,614,0.4,12.940,18,3.1
344.1,73,332.5,100.0,102,0,22.7,17,29.4,600,0.4,12.984,18,3.1
347.2,73,326.2,100.0,102,0,22.0,17,29.0,600,0.4,12.989,18,2.7
350.3,73,320.0,100.0,102,0,22.0,17,28.1,592,0.6,12.931,18,2.7
353.4,73,317.1,100.0,102,0,21.2,17,27.9,584,0.5,13.019,18,2.7
356.5,73,311.3,100.0,102,0,21.2,17,27.6,585,0.8,12.926,18,2.7
359.6,73,305.2,100.0,102,0,21.2,17,27.5,575,0.4,12.953,18,2.7
362.7,73,299.2,100.0,101,0,21.2,17,27.5,584,0.4,12.833,18,2.6
365.8,73,296.0,100.0,101,0,20.8,17,27.3,583,0.4,12.880,19,2.4
368.9,73,291.0,100.0,101,0,20.4,17,26.8,565,0.4,12.880,19,2.5
372.0,73,284.6,100.0,101,0,21.2,17,27.3,582,0.4,12.992,19,2.4
375.1,73,281.8,100.0,101,0,20.4,17,26.7,587,0.4,12.800,19,2.4
378.2,73,279.2,100.0,102,0,20.4,17,27.0,587,0.8,12.846,19,2.7
381.3,73,276.0,100.0,101,3,42.5,17,49.9,1462,6.9,13.021,19,9.7
384.4,73,285.0,100.0,100,13,60.4,17,70.7,1654,10.7,13.039,19,14.6
387.5,73,300.0,100.0,100,21,62.2,17,74.7,1598,13.3,13.040,19,16.3
390.6,73,318.2,100.0,100,26,67.0,17,77.1,1708,14.5,12.974,19,18.0
393.7,73,338.4,100.0,100,30,56.5,17,63.8,1663,10.9,12.939,18,15.1
396.8,73,353.6,100.0,100,33,49.1,17,57.2,1429,6.7,12.953,18,11.1
399.9,73,368.1,100.0,99,35,55.8,17,65.7,1398,8.2,13.040,18,11.2
403.0,74,380.4,100.0,100,35,56.5,17,67.0,1412,8.6,12.972,18,11.8
406.1,74,391.7,100.0,101,37,25.5,17,34.8,1246,3.9,13.048,18,5.3
409.2,75,383.1,100.0,101,35,15.7,17,18.7,1143,0.4,13.036,18,3.5
412.3,75,377.8,100.0,101,28,14.9,17,17.5,1218,0.4,12.939,18,3.5
415.4,75,368.4,100.0,101,21,18.6,17,23.0,1157,1.0,12.914,18,4.7
418.5,75,368.0,100.0,101,20,38.7,17,50.9,1221,3.0,12.941,18,5.7
421.6,75,363.6,100.0,101,17,15.7,17,19.1,1118,0.4,12.913,18,3.5
424.7,75,356.0,100.0,101,12,39.3,17,41.0,1224,3.8,13.004,18,8.1
427.8,75,360.0,100.0,101,16,39.1,17,29.4,1235,2.5,12.984,18,6.9
430.9,75,356.7,100.0,101,15,16.2,17,19.4,1101,0.4,12.960,18,3.5
434.0,75,346.8,100.0,101,11,20.3,17,24.1,1056,0.4,12.960,18,3.7
437.1,75,340.9,100.0,101,9,19.8,17,20.3,1097,1.4,13.040,18,3.5
440.2,75,340.0,100.0,101,10,27.0,17,31.5,1466,3.0,13.040,18,5.0
443.3,75,336.6,100.0,101,8,15.3,17,19.2,895,0.5,12.960,18,2.7
446.4,75,330.7,100.0,101,1,21.8,17,27.8,586,0.5,12.902,18,3.2
449.5,75,328.0,100.0,101,3,35.3,17,38.8,1388,4.1,12.960,18,6.9
452.6,75,328.0,100.0,100,8,25.8,17,27.3,1512,0.0,13.036,18,4.8
455.7,75,324.0,100.0,101,10,26.5,17,30.4,1342,2.7,13.040,18,5.2
458.8,75,327.2,100.0,101,12,28.8,17,36.5,1535,5.1,13.024,18,6.3
461.9,75,324.0,100.0,101,12,22.6,17,22.9,1147,2.8,12.960,18,7.1
465.0,75,328.0,100.0,100,15,55.8,17,66.4,1411,7.1,13.009,18,10.8
468.1,75,332.0,100.0,101,18,14.2,17,21.2,919,0.8,13.036,18,3.6
471.2,75,328.0,100.0,101,11,17.7,17,21.9,1099,2.8,13.004,18,5.2
474.3,75,328.0,100.0,100,11,41.8,17,48.6,1667,6.3,13.024,18,9.4
477.4,75,330.6,100.0,101,15,13.4,17,17.3,1300,1.9,12.989,18,3.7
480.5,75,328.0,100.0,101,10,14.6,17,17.7,1134,0.4,12.980,18,3.5
483.6,75,324.0,100.0,101,3,27.2,17,31.0,1483,4.8,12.984,18,7.0
486.7,75,327.3,100.0,100,11,58.0,17,65.0,1936,11.1,12.972,18,15.5
489.8,76,344.5,100.0,101,22,75.1,17,85.4,1900,21.3,13.040,18,24.4
492.9,76,368.9,100.0,101,29,73.7,17,84.3,1784,21.8,13.005,18,25.1
496.0,77,392.3,100.0,101,34,74.1,17,84.1,1848,21.9,13.031,18,25.1
499.1,78,417.6,100.0,101,39,71.0,17,74.2,1775,17.0,13.027,18,21.2
502.2,78,431.7,100.0,100,41,57.1,17,67.7,1723,14.2,12.979,18,17.1
505.3,79,444.5,100.0,100,43,51.7,17,61.4,1697,11.8,13.030,18,14.6
508.4,80,452.0,100.0,100,43,34.3,17,33.7,1392,4.4,13.040,18,7.8
511.5,81,445.4,100.0,101,42,12.9,17,15.1,1300,0.4,13.040,18,3.5
514.6,81,436.9,100.0,101,39,14.1,17,16.5,1203,0.4,13.040,18,3.5
517.7,81,428.6,100.0,101,37,14.1,17,16.9,1205,0.4,13.040,18,3.5
520.8,81,420.0,100.0,101,35,17.6,17,20.2,1134,0.7,13.040,18,3.5
523.9,81,412.0,100.0,101,34,14.1,17,16.9,1212,0.4,12.960,18,3.5
527.0,81,405.5,100.0,102,32,14.1,17,16.6,1212,0.4,12.881,18,3.5
530.1,81,396.0,100.0,102,27,14.1,17,16.6,1231,0.4,13.040,18,4.3
533.2,81,401.9,100.0,100,29,53.9,17,62.6,1333,8.8,13.040,18,11.6
536.3,81,418.6,100.0,100,33,72.9,17,81.1,1695,17.7,13.040,18,21.2
539.4,81,434.7,100.0,101,37,69.8,17,80.1,1825,20.4,12.971,18,23.6
542.5,81,448.0,100.0,100,41,60.3,17,68.8,1521,10.4,12.937,18,11.3
545.6,81,449.5,100.0,101,42,25.9,17,25.7,1250,2.9,13.098,18,5.2
548.7,81,446.2,100.0,102,41,14.4,17,18.1,1222,0.6,13.040,18,3.5
551.8,81,440.0,100.0,101,40,15.6,17,20.4,1198,1.1,12.824,18,3.5
554.9,81,435.0,100.0,101,38,18.5,17,23.7,1166,1.2,13.040,18,4.2
558.0,81,432.0,100.0,102,37,40.2,17,45.5,1209,4.8,13.040,18,6.8
561.1,81,437.9,100.0,100,39,47.9,17,58.7,1389,4.3,12.973,18,9.8
564.2,81,440.0,100.0,102,39,32.8,17,34.2,1188,3.7,12.984,18,7.5
567.3,81,440.0,100.0,102,39,25.1,17,21.6,1198,1.0,12.952,18,4.6
570.4,81,436.0,100.0,102,37,15.7,17,20.4,1162,1.5,12.924,18,4.3
573.5,81,436.0,100.0,100,38,48.8,17,56.9,1310,6.9,12.900,18,9.5
576.6,81,444.9,100.0,100,39,53.3,17,60.7,1437,8.5,13.040,18,12.0
579.7,81,454.6,100.0,100,40,52.9,17,61.5,1450,8.9,13.027,18,12.2
582.8,81,460.0,100.0,100,41,40.1,17,50.4,1306,7.1,13.017,18,10.8
585.9,81,463.8,100.0,100,41,50.8,17,60.2,1388,7.8,12.904,18,10.7
589.0,82,470.4,100.0,100,42,41.8,17,53.1,1371,7.9,13.035,18,8.6
592.1,82,467.1,100.0,101,40,14.5,17,18.6,1172,1.6,13.040,18,4.6
595.2,82,464.0,100.0,101,39,17.7,17,22.7,1197,0.8,13.040,18,3.8
598.3,83,457.3,100.0,101,35,18.0,17,21.4,1192,0.5,12.940,18,4.2
601.4,83,451.2,100.0,101,34,14.5,17,19.1,1215,0.5,12.897,18,3.5
604.5,83,440.9,100.0,101,24,14.1,17,16.9,1194,0.4,12.978,18,3.5
607.6,83,434.5,100.0,101,8,16.7,17,21.4,925,0.4,13.106,18,3.5
610.7,83,428.3,100.0,101,1,24.7,17,34.1,693,1.6,12.926,18,4.1
613.8,83,422.3,100.0,101,3,27.5,17,29.9,1255,0.9,13.040,18,5.7
616.9,83,416.6,100.0,101,6,29.0,17,38.5,1532,7.1,13.040,18,9.8
620.0,83,421.8,100.0,100,13,66.1,17,74.0,1778,15.0,13.040,19,17.8
623.1,83,431.1,100.0,101,23,71.4,17,80.8,1777,18.9,12.970,18,23.1
626.2,83,444.0,100.0,100,27,30.8,17,40.9,1416,7.9,13.040,18,9.5
629.3,83,444.0,100.0,101,23,14.9,17,17.1,1181,0.7,13.040,18,3.1
632.4,84,434.1,100.0,101,14,15.0,17,18.7,973,0.4,13.111,18,3.4
635.5,84,427.7,100.0,101,2,22.8,17,29.7,670,0.8,12.960,18,3.1
638.6,84,417.8,100.0,101,0,23.3,17,31.3,637,0.4,12.821,18,3.1
641.7,84,412.0,100.0,101,0,22.7,17,29.5,612,0.4,13.033,19,2.7
644.8,84,401.4,100.0,101,0,22.0,17,28.2,592,0.4,12.959,19,2.7
647.9,84,395.1,100.0,101,0,21.2,17,28.2,591,0.4,12.953,19,2.7
651.0,84,389.1,100.0,101,0,21.2,17,27.9,573,0.4,12.870,19,2.7
654.1,84,383.3,100.0,101,0,21.2,17,27.6,600,0.4,12.845,19,2.4
657.2,84,376.7,100.0,101,0,21.2,17,27.1,587,0.4,12.819,19,2.4
660.3,84,369.6,100.0,101,0,21.2,17,27.5,598,0.4,12.963,19,2.4
663.4,84,360.4,100.0,101,0,20.7,17,27.5,594,0.4,12.917,19,2.4
666.5,84,354.8,100.0,101,0,20.4,17,27.2,587,0.4,12.848,19,2.4
669.6,84,349.3,100.0,101,0,20.9,17,26.8,567,0.4,13.034,19,2.4
672.7,84,348.0,100.0,101,0,36.1,17,42.4,1192,4.5,12.960,19,6.9
675.8,84,350.7,100.0,100,12,55.4,17,63.6,1712,10.6,12.887,19,13.5
678.9,84,363.7,100.0,101,20,72.2,17,80.7,1802,18.7,13.014,19,22.1
682.0,84,380.0,100.0,101,25,70.9,17,79.1,1752,20.0,12.960,19,23.8
685.1,84,398.1,100.0,100,29,54.8,17,49.2,1527,4.6,12.983,19,9.6
688.2,85,396.5,100.0,101,27,12.0,17,14.2,1220,0.4,13.040,19,3.1
691.3,86,392.0,100.0,101,24,12.5,17,14.9,1207,0.4,13.040,19,3.1
694.4,86,383.6,100.0,101,20,13.2,17,15.5,1141,0.4,13.002,19,3.4
697.5,86,380.0,100.0,101,10,32.5,17,29.9,1257,1.2,12.803,19,6.8
700.6,86,385.3,100.0,100,15,63.6,17,72.7,1949,14.3,12.965,19,17.3
703.7,86,395.1,100.0,101,21,38.2,17,51.2,1401,9.0,12.973,19,12.2
706.8,86,394.7,100.0,101,21,13.6,17,16.9,1012,0.4,12.982,19,3.3
709.9,86,388.4,100.0,101,16,15.7,17,20.2,939,0.4,13.015,19,3.1
713.0,86,384.0,100.0,101,9,23.4,17,30.7,1387,6.0,13.023,19,8.2
716.1,86,388.0,100.0,100,14,55.2,17,62.4,1692,10.0,13.040,19,13.2
719.2,86,394.2,100.0,100,20,37.7,17,47.5,1458,6.5,13.040,19,7.2
722.3,86,392.2,100.0,101,20,24.3,17,32.9,1259,3.6,13.019,19,5.5
725.4,86,396.0,100.0,100,23,36.3,17,47.5,1303,6.4,13.049,19,8.1
728.5,86,395.7,100.0,101,24,13.6,17,15.5,1204,0.4,13.040,19,3.1
731.6,86,386.1,100.0,101,21,12.5,17,14.9,1173,0.4,13.035,19,3.1
734.7,86,379.0,100.0,101,13,13.5,17,17.1,1018,0.4,12.909,19,2.8
737.8,86,372.8,100.0,101,1,18.8,17,25.3,661,0.4,12.751,19,3.1
740.9,86,366.3,100.0,101,0,61.3,15,92.3,2,0.1,12.440,19,29.4
744.0,86,360.9,100.0,101,0,0.0,2,0.0,0,1.6,12.400,19,9.7
747.1,86,360.0,100.0,101,0,0.0,2,0.0,0,1.6,12.400,19,6.3
750.2,86,360.0,100.0,101,0,19,6.3
