BlueDriver Data Log
Aug 2, 2018 5:04:41 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
213.9,77,383.2,91.0,101,21,29.5,28,36.1,1282,0.6,12.960,28,6.3
217.0,77,380.0,91.0,101,13,26.3,28,31.2,1242,0.4,13.040,28,5.9
220.1,77,378.6,91.0,101,8,23.8,28,29.0,1083,0.4,12.981,28,5.5
223.2,77,376.0,91.0,101,4,29.4,28,37.0,928,0.4,12.960,28,5.5
226.3,77,366.8,91.0,101,0,30.8,28,37.8,793,0.4,12.903,28,4.5
229.4,77,364.0,91.0,101,2,31.8,28,35.7,1153,3.3,12.960,29,7.2
232.5,77,365.5,91.0,99,8,43.1,28,47.1,1431,6.1,12.960,29,10.3
235.6,77,371.9,91.4,100,15,57.1,28,67.8,1404,7.4,12.960,29,12.3
238.7,77,376.0,91.4,99,19,39.4,28,48.4,1112,2.4,13.024,29,8.2
241.8,77,376.0,91.4,101,19,28.2,28,30.0,1283,0.4,13.017,28,5.5
244.9,77,376.0,91.4,101,14,25.9,28,31.0,1202,0.4,12.896,28,5.5
248.0,78,376.0,91.4,101,12,25.3,28,29.8,1207,0.5,12.986,28,5.5
251.1,78,373.5,91.4,100,13,20.9,28,25.9,1344,0.4,13.037,28,4.5
254.2,78,372.0,91.4,101,14,17.8,28,21.5,1193,0.5,12.960,28,4.6
257.3,78,370.0,91.4,100,14,34.7,28,40.8,1490,5.3,12.960,28,8.1
260.4,78,375.6,91.4,100,15,52.0,28,63.5,1300,7.0,13.040,28,11.5
263.5,78,380.0,91.0,99,18,44.8,28,55.7,1205,4.8,12.980,28,7.2
266.6,78,380.0,91.3,101,18,27.7,28,34.5,1153,0.1,12.943,28,5.8
269.7,78,378.9,91.4,101,17,18.0,28,21.7,1241,0.4,12.930,28,4.5
272.8,79,376.0,91.4,101,15,16.9,28,20.2,1169,0.4,12.822,28,3.9
275.9,79,371.2,91.4,101,15,16.5,28,20.3,1035,0.4,13.006,28,3.5
279.0,79,365.2,91.5,101,13,17.3,28,22.0,972,0.4,12.961,28,3.5
282.1,79,360.0,91.4,101,10,17.3,28,22.0,962,0.4,13.000,28,3.1
285.2,79,357.3,91.6,101,6,15.5,28,20.9,681,0.8,12.732,28,2.4
288.3,79,351.1,91.7,101,4,19.0,28,25.6,701,0.5,13.009,29,2.9
291.4,79,345.2,91.4,101,4,30.5,28,35.1,1106,1.1,12.957,29,5.3
294.5,79,344.5,91.4,99,8,37.2,28,44.1,1555,5.9,12.920,29,9.2
297.6,79,348.0,91.4,99,13,40.0,28,49.4,1255,5.9,13.032,28,9.0
300.7,79,348.0,91.4,101,16,21.0,28,32.7,924,2.3,12.960,28,3.8
303.8,80,346.1,91.0,101,15,14.8,28,18.1,925,0.4,13.029,28,3.5
306.9,80,339.6,91.0,101,12,17.3,28,21.7,925,0.6,12.960,28,3.5
310.0,80,333.3,91.0,101,8,13.6,28,17.5,800,0.8,12.880,28,2.6
313.1,80,332.0,91.0,101,6,29.8,28,36.8,1261,3.8,12.880,28,7.4
316.2,80,332.0,91.2,99,10,31.4,28,37.2,1589,4.9,12.960,28,8.4
319.3,80,332.0,91.4,101,13,25.2,28,28.1,1192,2.4,13.029,28,5.8
322.4,80,329.4,91.4,101,13,13.8,28,17.2,1122,0.4,12.960,28,3.4
325.5,81,324.0,91.0,101,12,18.9,28,23.7,1095,1.3,12.918,28,4.0
328.6,81,324.0,91.0,101,13,21.1,28,27.1,1126,2.4,12.956,28,3.9
331.7,81,320.0,91.0,101,14,19.3,28,22.5,1075,1.4,12.960,28,4.7
334.8,81,317.7,90.8,101,15,19.7,28,23.7,1079,0.8,12.960,28,3.8
337.9,81,316.0,90.9,101,15,17.1,28,22.1,1100,0.6,12.960,28,3.5
341.0,81,310.5,91.0,101,14,14.1,28,16.9,1125,0.4,12.960,28,3.5
344.1,81,308.0,91.0,101,13,14.1,28,17.3,1118,0.4,12.884,28,3.5
347.2,81,304.2,91.0,101,12,16.3,28,19.7,1143,0.7,12.960,28,3.2
350.3,81,302.4,91.0,101,11,15.5,28,18.8,1164,0.6,12.960,28,3.5
353.4,81,300.0,90.7,101,11,14.6,28,18.3,1066,0.4,12.925,28,3.1
356.5,81,294.8,91.0,101,10,16.5,28,20.7,949,0.4,12.800,28,3.7
359.6,81,292.0,91.0,101,10,15.4,28,19.0,1157,0.4,12.960,28,3.3
362.7,81,288.0,91.0,101,9,16.3,28,20.5,944,0.4,12.960,28,3.3
365.8,81,285.0,91.0,101,5,16.9,28,21.5,922,0.4,12.960,28,3.1
368.9,81,280.0,91.0,101,4,17.3,28,22.0,922,0.4,12.913,28,3.3
372.0,81,276.9,91.0,101,0,23.9,28,30.5,649,0.4,12.880,28,3.1
375.1,81,270.9,91.0,101,0,17.9,28,20.6,875,0.4,12.880,28,1.9
378.2,81,268.0,91.0,101,0,55.9,13,0.0,0,8.0,12.667,28,33.0
381.3,81,264.0,91.0,101,0,0.0,13,0.0,0,1.6,12.640,28,6.3
384.4,81,263.5,91.0,101,0,0.0,13,0.0,0,1.6,12.640,28,6.3
387.5,81,264.0,91.0,101,0,0.0,13,0.0,0,1.6,12.642,28,6.3
390.6,81,264.0,91.0,101,0,1.6,12.640,28,6.3
