BlueDriver Data Log
Sep 17, 2018 7:05:45 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
408.8,87,592.0,21.1,0.0,73.3,99,67,65.9,12,-0.0,21.4,1.001,16.2,18.0,-2.0,77.4,19.1,2044,22.71,18.6,13.790,14,91.3,22.5
411.6,87,592.0,25.9,0.0,73.3,99,68,69.1,12,0.0,23.9,0.996,16.3,19.0,-0.7,79.1,20.3,2112,24.07,20.4,13.831,14,87.6,24.5
414.4,87,594.5,20.9,0.0,73.1,99,69,65.1,12,-0.3,22.9,0.996,17.2,19.3,1.3,76.7,19.7,2245,25.01,20.4,13.763,14,49.9,18.4
417.2,87,594.3,18.0,0.0,72.9,99,70,58.9,12,-0.8,17.9,1.005,21.5,14.1,-0.8,35.8,7.5,2099,13.74,12.5,13.761,14,32.0,18.6
420.0,87,592.0,18.1,266.2,72.9,99,70,62.7,12,-0.8,20.4,0.998,19.5,16.5,-1.4,59.8,11.2,2107,10.60,7.2,13.760,14,16.8,16.3
422.8,87,592.0,13.7,1618.7,72.9,99,68,49.6,12,-0.8,16.0,0.996,23.0,15.2,-0.3,62.9,13.5,2097,12.63,6.7,13.760,14,11.7,12.9
425.6,87,588.9,14.0,1491.9,72.9,98,68,48.1,12,-0.8,14.3,0.999,25.1,14.1,0.0,58.2,14.5,2072,16.57,10.8,13.760,14,16.9,14.5
428.4,87,588.0,17.7,714.3,72.9,98,68,54.6,12,-0.6,15.9,1.002,23.5,15.2,-1.6,66.5,16.5,2062,19.82,15.3,13.760,14,92.9,20.0
431.2,87,588.0,20.6,0.0,72.9,98,67,64.1,12,-0.0,20.3,0.996,17.5,17.6,-1.6,75.3,17.3,2074,19.99,12.1,13.760,14,93.3,18.2
434.0,87,588.0,20.2,0.0,72.9,98,68,62.7,12,-0.8,18.0,1.013,19.2,16.3,-2.0,70.6,16.4,2068,19.68,12.0,13.793,14,93.7,17.0
436.8,87,588.0,22.7,0.0,72.9,99,67,69.2,12,-0.3,22.7,1.006,15.6,18.6,-1.3,74.8,18.3,2117,21.43,16.9,13.825,14,93.0,20.0
439.6,87,590.9,32.0,0.0,72.9,99,67,75.3,12,-0.3,30.5,0.999,11.4,23.5,0.0,86.3,23.9,2288,27.43,28.4,13.760,14,87.8,35.3
442.4,87,594.0,32.2,14.8,72.9,99,67,75.5,12,-0.6,34.8,0.998,12.6,27.5,-0.0,89.4,27.5,2586,31.97,31.8,13.760,14,87.0,35.3
445.2,87,596.8,27.0,32.7,72.9,99,67,67.5,12,-0.0,23.9,1.009,14.0,20.0,-0.8,82.9,22.3,2271,26.74,25.3,13.760,14,88.6,30.6
448.0,87,600.0,23.9,0.0,72.5,99,67,68.9,12,0.0,23.6,1.004,14.3,19.8,-0.8,80.9,20.0,2122,23.66,19.9,13.778,14,90.2,22.4
450.8,87,600.0,18.1,14.9,72.7,98,68,44.9,12,-0.9,17.3,0.997,20.5,17.3,-0.5,73.0,18.7,2126,22.60,19.2,13.840,14,85.9,15.3
453.6,87,596.4,15.6,16.9,72.9,98,68,24.5,12,-2.1,8.3,0.991,38.4,9.4,0.8,29.8,10.6,2036,11.64,4.3,13.782,14,91.2,15.5
456.4,87,592.0,18.5,0.0,72.9,98,68,58.0,12,-0.8,19.6,0.996,18.0,17.2,-1.6,57.6,16.2,2085,18.46,12.1,13.760,14,53.1,18.7
459.2,87,591.7,22.2,0.0,72.9,100,70,61.2,12,-0.2,19.0,0.995,19.6,17.3,-1.4,68.5,17.4,2118,20.28,13.4,13.785,14,0.0,19.8
462.0,87,588.0,9.0,0.0,73.2,100,69,39.7,12,-0.5,15.0,0.998,22.8,15.3,-1.1,65.1,16.0,2118,17.17,5.1,13.833,14,0.0,8.6
464.8,87,588.0,11.9,0.0,73.3,100,68,33.1,12,-0.8,12.1,0.998,26.0,14.2,-1.0,58.0,15.8,2100,19.17,13.7,13.760,14,0.2,18.0
467.6,87,588.0,17.0,0.0,73.3,100,68,43.9,12,-0.8,13.2,0.988,26.0,14.9,3.1,61.6,16.9,2099,21.54,15.8,13.760,14,49.6,19.8
470.4,87,588.0,23.6,0.0,73.3,99,68,69.0,12,-0.0,23.5,0.992,19.8,17.7,1.8,71.2,18.2,2135,23.12,18.4,13.786,14,91.7,22.6
473.2,87,588.0,25.9,0.0,73.3,99,68,70.4,12,0.0,25.0,0.997,16.0,20.0,0.8,80.4,19.8,2193,24.33,20.8,13.840,14,90.2,25.9
476.0,87,590.3,26.1,0.0,73.3,99,68,71.4,12,0.0,26.3,1.002,16.0,20.3,0.7,80.6,20.7,2275,26.16,21.2,13.840,14,90.2,25.9
478.8,87,593.5,31.7,0.0,73.2,99,68,72.7,12,-0.1,27.2,1.001,16.0,16.1,-0.0,56.9,14.5,2125,23.63,20.7,13.791,14,90.0,28.6
481.6,87,596.6,41.9,0.0,72.9,99,68,80.0,12,-0.8,47.5,1.005,14.9,28.9,-2.6,77.8,27.1,2552,29.93,28.1,13.728,14,87.8,34.3
484.4,87,600.0,41.2,0.0,72.9,99,71,80.6,12,-0.8,42.7,1.006,16.1,33.5,-3.2,89.8,34.5,3098,38.81,36.2,13.711,14,83.7,41.2
487.2,87,605.4,38.7,0.0,72.9,99,72,80.4,12,-0.8,39.1,0.997,16.9,32.4,-2.2,89.8,33.0,3435,43.68,32.2,13.840,14,82.4,37.3
490.0,87,609.7,37.4,0.0,72.9,99,74,79.5,12,-0.8,36.2,0.983,15.3,30.6,-1.6,89.8,31.0,3610,46.62,30.6,13.780,14,26.1,37.8
492.8,86,612.9,38.2,0.0,72.8,99,77,77.6,12,-0.8,25.9,1.013,24.0,24.3,-2.1,88.4,28.2,3003,38.20,32.7,13.677,14,39.7,39.6
495.6,85,616.0,40.8,0.0,72.5,99,80,75.1,12,-0.8,36.0,1.001,20.6,28.8,-1.5,86.9,29.9,2833,35.36,34.4,13.643,14,67.1,41.7
498.4,85,618.9,41.6,0.0,72.5,99,80,78.9,12,-0.8,41.4,0.989,17.5,33.5,-0.4,87.3,34.6,3173,40.89,34.1,13.760,14,0.0,42.0
501.2,85,621.9,41.5,0.0,72.5,99,82,82.2,12,-0.8,41.3,0.980,16.5,36.1,0.8,92.2,36.5,3499,46.17,34.5,13.760,14,0.0,41.5
504.0,85,625.0,38.3,9.8,72.5,99,83,81.4,12,-0.8,39.6,0.980,15.5,32.9,-0.4,90.2,33.6,3508,45.32,32.4,13.760,14,0.0,38.9
506.8,85,628.0,27.8,70.2,72.5,99,84,59.6,12,-0.8,26.4,0.996,20.8,22.3,-0.4,70.2,23.0,3077,33.13,23.6,13.784,14,20.0,33.0
509.6,85,623.9,22.7,18.2,72.3,98,84,65.7,12,-0.8,24.6,1.002,21.2,18.3,-0.5,62.5,16.2,2584,19.82,13.3,13.831,14,91.9,21.6
512.4,85,626.3,28.0,0.0,72.2,98,83,67.7,12,-1.0,25.3,0.999,18.7,23.0,-1.3,82.9,24.8,2787,33.91,29.8,13.760,14,86.3,35.3
515.2,85,626.6,29.3,0.0,72.1,99,83,58.1,12,-1.0,15.5,0.967,26.5,15.3,0.8,55.7,15.3,2578,23.23,17.3,13.760,14,90.0,26.1
518.0,86,622.1,20.5,0.0,71.8,98,82,21.2,12,4.7,5.9,0.001,8.9,10.3,-1.7,34.2,12.1,2469,15.37,8.6,13.760,14,93.2,18.2
520.8,86,612.0,23.9,0.0,71.8,98,80,55.7,12,1.4,19.5,0.539,7.9,14.0,-2.2,42.7,14.0,2484,15.60,4.4,13.775,14,91.6,18.7
523.6,86,612.0,16.9,50.1,72.0,98,79,52.2,12,-1.3,24.0,0.995,18.3,21.8,-1.2,79.9,22.0,2613,26.95,1.2,13.861,14,53.0,10.6
526.4,86,610.5,9.7,59.9,72.2,98,78,19.0,12,-2.3,10.2,0.988,29.0,14.1,-3.9,52.5,11.8,2299,13.18,3.2,13.799,14,45.8,7.7
529.2,86,606.9,5.1,0.0,72.2,99,75,24.3,12,-2.3,9.8,0.979,30.1,12.5,-1.9,55.6,14.0,2252,16.36,7.5,13.760,14,52.3,7.1
532.0,86,600.0,5.1,0.0,72.2,98,73,15.2,12,-2.3,6.7,0.419,8.9,6.4,-0.5,40.4,10.2,2169,14.97,9.2,13.760,14,70.7,11.7
534.8,86,588.9,4.8,0.0,72.2,99,70,11.0,12,-2.3,4.7,0.000,-11.9,0.0,0.0,12.3,0.0,2065,3.99,0.4,13.760,14,0.0,4.7
537.6,86,575.2,4.7,0.0,72.3,99,66,11.2,12,-2.3,5.4,0.076,-11.5,0.1,-0.0,12.9,0.0,1975,4.04,0.4,13.760,14,0.0,4.7
540.4,86,562.7,5.4,0.0,72.5,99,65,11.8,12,-2.3,10.2,0.884,29.5,11.8,1.6,35.4,7.1,1960,8.67,4.9,13.760,14,37.2,8.3
543.2,86,556.0,9.8,0.0,72.5,97,65,35.2,12,-1.4,11.8,0.947,27.6,6.4,2.6,34.9,6.9,1946,9.65,7.8,13.760,14,83.5,13.6
546.0,86,553.3,6.6,0.0,72.5,98,64,29.9,12,-1.4,9.8,0.676,15.9,0.0,2.5,17.3,0.0,1931,3.93,0.4,13.760,14,0.1,4.7
548.8,86,544.4,5.6,6.4,72.6,99,63,14.2,12,-2.3,5.9,0.124,-10.4,0.5,-0.0,13.3,0.0,1875,3.98,0.4,13.760,14,0.0,4.7
551.6,86,536.0,9.5,13.1,72.8,99,61,22.9,12,-2.3,11.8,0.884,25.5,14.1,-1.6,50.5,12.4,1971,14.90,9.0,13.760,14,44.4,10.8
554.4,86,536.4,18.7,0.0,72.5,98,61,62.0,12,-1.0,15.6,0.969,21.7,14.9,-1.6,65.4,16.0,1960,19.09,14.1,13.702,14,93.1,18.4
557.2,86,540.0,22.4,0.0,72.5,98,61,66.1,12,-0.3,19.9,1.000,18.2,16.6,-1.3,72.3,16.5,1972,19.31,14.2,13.622,14,93.6,18.5
560.0,86,545.5,23.4,3.1,72.5,98,61,68.6,12,0.0,22.9,1.002,16.0,18.7,-0.5,79.6,18.9,2106,23.14,19.6,13.760,14,91.0,24.3
562.8,86,551.8,24.4,3.0,72.4,98,62,69.6,12,0.0,24.7,0.994,15.7,20.1,0.8,80.0,20.4,2199,24.64,20.2,13.760,14,91.0,24.8
565.6,86,558.1,26.6,1.4,72.2,98,64,71.7,12,-0.0,29.4,0.998,11.0,24.3,0.8,85.8,23.3,2328,27.28,23.9,13.760,14,89.5,27.8
568.4,86,564.3,31.4,7.0,72.2,99,65,75.3,12,-0.6,31.2,0.994,12.6,24.3,0.8,86.3,24.5,2484,29.55,26.7,13.760,14,87.8,31.6
571.2,86,572.0,27.8,16.6,71.9,98,65,73.4,12,-0.3,29.6,0.994,13.3,23.5,1.1,85.1,23.8,2509,29.66,26.2,13.760,14,87.9,32.1
574.0,86,576.7,27.8,16.4,71.8,98,66,72.8,12,0.0,28.0,0.997,12.8,22.4,1.2,85.3,22.7,2352,27.64,23.1,13.760,14,88.6,27.8
576.8,86,581.4,27.0,9.3,71.8,98,67,73.5,12,0.0,28.5,1.004,12.0,22.7,-1.6,86.7,23.1,2411,28.49,22.8,13.659,14,90.0,25.3
579.6,86,584.4,25.2,0.3,71.8,98,67,72.2,12,-0.0,27.8,0.994,12.3,22.5,0.4,85.2,23.1,2337,27.57,23.2,13.695,14,90.5,24.8
582.4,86,588.0,26.7,8.8,72.2,98,66,68.0,12,0.0,24.9,0.999,15.0,20.2,0.7,78.9,20.3,2199,24.73,22.8,13.840,14,89.6,28.3
585.2,86,588.0,25.5,3.8,72.2,98,66,61.0,12,-0.3,16.7,1.000,20.5,15.2,-0.6,62.8,13.5,1995,18.25,17.6,13.840,14,92.2,23.9
588.0,86,586.3,16.9,0.0,72.3,98,65,53.1,12,-0.8,5.6,0.987,28.5,7.1,0.8,22.0,7.8,1912,10.00,8.8,13.786,14,87.5,15.3
590.8,86,584.0,7.9,0.0,72.5,98,62,46.3,12,-0.8,18.0,1.013,20.1,14.4,-1.8,55.7,13.7,1912,14.25,10.3,13.760,14,87.7,13.7
593.6,86,584.0,22.4,0.0,72.5,98,61,62.4,12,-0.3,21.3,1.004,16.2,18.0,-1.7,75.8,17.5,1925,18.54,14.9,13.760,14,93.1,21.5
596.4,86,584.0,19.7,0.0,72.5,98,61,66.5,12,0.0,22.2,1.000,15.3,18.8,-0.5,77.8,18.3,1952,17.38,10.4,13.760,14,94.9,14.9
599.2,87,586.4,20.8,15.4,72.4,98,60,66.6,12,0.0,22.3,1.003,14.8,19.7,-1.5,85.1,21.6,1962,22.76,23.5,13.763,14,91.3,24.2
602.0,87,589.6,25.0,19.1,72.2,98,60,70.2,12,0.0,25.5,1.007,14.0,20.8,-0.8,84.3,21.2,2157,24.95,23.2,13.761,14,90.0,28.8
604.8,87,593.0,29.4,0.0,72.1,98,61,74.5,12,-0.0,29.4,1.006,12.5,22.7,-0.8,85.8,22.8,2334,27.21,24.0,13.760,14,89.1,29.8
607.6,87,596.5,29.5,0.0,71.8,98,62,74.5,12,0.0,29.4,1.002,12.5,23.3,-0.8,86.7,23.3,2411,25.30,22.1,13.785,14,88.6,27.9
610.4,87,603.9,32.9,0.0,71.8,98,62,74.9,12,0.0,30.9,0.996,12.3,23.0,-0.6,86.6,22.9,2411,21.82,17.2,13.836,14,90.2,19.6
613.2,87,606.0,30.5,0.0,71.8,98,62,74.4,12,0.0,31.7,0.992,12.1,22.0,-0.0,85.1,22.0,2337,25.18,16.5,13.760,14,91.3,23.1
616.0,87,608.0,27.2,1.8,71.8,98,62,72.1,12,-0.0,28.2,0.994,13.5,20.4,1.2,82.0,20.9,2235,24.64,19.1,13.760,14,91.1,25.4
618.8,87,607.9,24.7,10.5,71.8,98,63,67.5,12,-0.6,15.4,0.998,26.7,15.6,-0.1,62.3,13.9,2078,17.41,15.3,13.780,14,72.5,22.4
621.6,87,599.9,10.8,3.6,72.1,99,63,37.4,12,-1.5,7.2,0.605,19.7,8.2,-1.2,35.8,5.7,1912,4.16,0.2,13.839,14,0.0,4.7
624.4,87,591.8,11.2,33.4,72.3,99,63,26.5,12,-2.0,7.4,0.173,-9.8,1.0,-0.0,14.5,5.1,1850,5.23,5.9,13.760,14,0.3,13.8
627.2,87,584.0,21.0,57.6,72.5,98,64,63.0,12,-0.8,18.1,1.004,19.0,15.3,-0.8,52.9,9.3,1895,10.64,9.3,13.667,14,47.2,21.3
630.0,87,584.4,26.2,0.0,72.5,98,65,72.9,12,-0.0,27.1,0.994,15.5,19.3,1.2,70.7,15.9,2086,18.56,14.7,13.663,14,92.4,24.3
632.8,87,588.0,7.1,0.0,72.2,98,66,52.5,12,-0.5,20.1,1.000,17.3,18.4,1.6,75.3,18.1,2146,21.09,17.0,13.760,14,91.8,21.4
635.6,87,585.1,13.4,0.0,72.2,97,65,52.2,12,-0.8,16.5,1.005,20.2,15.5,0.6,66.3,15.0,1968,15.02,8.7,13.760,14,94.9,15.3
638.4,87,584.0,17.4,0.0,72.2,97,63,62.4,12,-0.6,18.8,1.004,19.0,16.2,-0.0,70.6,15.3,1925,17.68,12.9,13.760,14,93.8,17.9
641.2,87,585.2,20.1,0.0,72.2,98,63,67.7,12,-0.0,23.5,1.005,13.0,19.2,-1.6,77.9,18.1,1985,20.54,16.9,13.806,14,92.4,21.2
644.0,87,588.4,24.3,0.0,72.2,98,63,72.9,12,0.0,26.5,0.996,12.0,21.2,0.3,83.0,21.0,2110,23.82,21.2,13.840,14,90.8,24.8
646.8,87,592.0,30.2,0.0,72.2,98,63,74.5,12,0.0,29.5,1.000,11.7,23.3,0.6,86.6,23.4,2299,26.89,24.3,13.831,14,89.3,28.6
649.6,87,594.8,30.7,2.7,72.0,98,64,73.7,12,0.0,29.5,1.005,12.8,23.7,-0.4,87.9,24.3,2462,28.99,26.6,13.761,12,87.8,32.2
652.4,87,598.1,29.5,2.3,71.8,98,65,63.3,12,-0.2,24.3,1.002,15.7,21.2,0.8,83.0,22.4,2287,26.50,23.1,13.840,12,23.6,29.1
655.2,87,600.0,25.5,0.0,71.8,99,65,46.4,12,-0.8,13.7,0.998,25.0,12.9,1.6,54.9,15.3,2057,21.78,20.0,13.841,12,0.0,25.8
658.0,87,600.0,18.3,0.0,71.8,99,65,65.1,12,-0.0,21.1,0.998,17.1,16.6,-0.6,68.6,17.4,1974,20.67,18.7,13.815,12,0.0,23.5
660.8,87,600.0,14.5,0.0,71.5,99,65,47.1,12,-0.4,18.8,0.998,15.4,18.6,-1.4,78.8,19.0,1992,21.86,19.7,13.760,12,0.0,23.5
663.6,87,597.8,18.5,5.0,71.4,99,66,46.1,12,-0.6,16.2,0.999,19.6,17.4,0.8,72.3,17.3,2012,20.07,16.9,13.760,12,67.2,22.4
666.4,87,596.0,21.1,7.4,71.4,98,67,64.7,12,-0.1,21.7,0.997,17.0,18.0,-0.0,58.8,13.8,2041,16.62,13.0,13.659,12,93.1,19.5
669.2,87,595.3,16.6,0.9,71.4,97,68,55.7,12,-0.8,17.3,1.003,19.7,16.3,-0.6,64.9,14.7,2065,16.60,12.4,13.668,12,66.6,13.4
672.0,87,592.0,5.5,7.8,71.8,98,67,16.5,12,-1.8,10.1,1.006,30.6,11.0,-3.7,47.9,12.4,2046,14.71,12.1,13.760,12,29.6,6.2
674.8,87,589.3,8.7,10.5,71.8,97,66,26.1,12,-1.7,7.9,1.000,37.4,7.3,-6.1,26.1,8.3,1993,8.89,5.5,13.760,12,93.3,9.0
677.6,87,584.4,12.7,7.7,71.8,96,64,41.2,12,-0.8,10.9,0.987,31.4,11.0,-2.3,43.1,11.0,1937,11.41,6.1,13.760,12,94.6,10.0
680.4,87,580.0,17.3,0.0,71.8,97,63,56.9,12,-0.8,13.3,0.995,25.0,13.0,0.5,54.9,14.2,1921,15.03,10.5,13.799,12,94.5,15.3
683.2,87,580.0,24.3,0.0,71.8,98,63,69.0,12,-0.2,20.2,0.999,19.0,16.7,0.4,69.2,16.9,1970,19.27,15.5,13.800,12,91.2,21.7
686.0,87,582.9,22.1,0.0,71.8,98,63,67.3,12,0.0,22.6,1.001,14.5,19.1,-0.6,79.2,18.5,2045,22.03,18.0,13.681,12,82.7,18.0
688.8,87,586.0,23.0,0.0,71.8,98,63,67.7,12,0.0,22.7,1.001,14.5,18.9,0.0,79.2,18.8,2025,22.06,18.8,13.760,12,88.8,21.9
691.6,87,588.0,25.5,0.9,71.8,98,63,72.2,12,-0.0,26.7,0.994,15.0,21.2,3.1,81.5,20.6,2163,24.13,20.5,13.760,12,90.7,24.9
694.4,87,588.0,27.1,6.0,71.4,98,65,71.1,11,0.0,26.9,0.997,14.5,21.7,2.2,84.4,22.0,2282,26.19,22.3,13.760,11,89.7,26.8
697.2,87,590.6,28.5,4.6,71.2,98,65,72.4,11,-0.3,28.1,0.999,13.9,22.4,0.7,86.5,22.4,2339,27.47,23.5,13.760,11,88.2,28.6
700.0,87,593.6,27.1,2.5,71.0,98,66,73.6,11,-0.8,28.4,0.997,13.5,22.4,-0.0,82.0,18.8,2174,21.25,15.5,13.760,11,91.2,20.7
702.8,87,595.5,22.6,0.5,71.0,97,65,69.8,11,-0.8,16.5,1.005,13.8,19.9,-1.0,75.4,15.3,2076,15.44,8.1,13.791,11,70.3,14.3
705.6,87,592.0,21.6,29.0,70.7,98,64,49.5,11,-0.8,15.1,0.997,15.9,17.6,-1.1,70.8,12.5,1969,9.44,2.6,13.836,11,16.8,14.9
708.4,87,592.0,20.0,15.2,70.6,98,63,45.8,11,-0.8,15.9,0.992,18.0,16.6,-0.1,71.9,12.6,1912,9.66,9.4,13.760,11,93.7,16.0
711.2,87,592.0,21.4,0.0,70.5,97,62,63.5,11,-0.8,22.4,1.001,11.0,21.2,-1.6,86.3,21.6,1995,19.35,18.0,13.760,11,91.6,21.8
714.0,87,592.5,29.5,0.0,70.2,98,62,72.2,11,-0.0,27.8,0.997,12.3,22.1,-0.2,85.9,22.4,2164,25.29,24.2,13.760,11,89.1,28.8
716.8,87,600.0,31.8,1.9,69.9,98,62,74.2,11,-0.5,30.4,0.996,12.6,23.8,0.8,86.5,24.0,2350,27.96,26.3,13.760,11,88.2,30.6
719.6,87,602.4,34.3,3.1,69.8,98,62,75.3,11,-0.8,33.4,0.997,12.1,25.6,0.8,88.5,26.3,2487,30.32,29.4,13.760,11,87.5,35.7
722.4,87,605.7,35.8,2.2,69.7,98,62,75.5,11,-0.8,35.3,0.996,12.5,26.3,0.8,87.8,26.7,2511,30.53,30.0,13.760,11,87.5,35.7
725.2,87,609.6,35.4,0.4,69.4,98,62,76.1,11,-0.8,35.3,0.998,12.5,26.3,0.2,89.0,26.7,2504,30.50,30.2,13.792,11,87.5,35.7
728.0,87,615.9,35.6,2.5,69.4,98,63,75.2,11,-0.8,35.3,0.999,12.5,26.3,0.0,88.6,26.7,2509,30.42,30.2,13.840,11,87.5,35.7
730.8,87,617.9,36.0,1.5,69.5,98,63,75.3,11,-0.8,35.4,0.999,12.5,26.3,-0.0,87.5,26.7,2525,30.32,30.6,13.716,11,86.7,36.0
733.6,87,621.0,37.9,0.0,69.8,98,63,75.3,11,-0.8,36.1,0.995,12.5,27.1,0.6,88.0,27.2,2516,30.24,32.6,13.724,11,86.5,38.4
736.4,87,624.0,42.7,0.0,69.8,98,63,77.9,11,-0.8,46.0,1.007,14.1,30.8,-1.4,89.9,30.6,2674,32.69,35.7,13.760,11,86.2,42.3
739.2,87,627.9,43.3,0.0,69.8,98,64,77.0,11,-0.8,46.3,1.012,16.0,33.3,-2.6,90.0,33.6,2911,36.28,38.2,13.753,11,84.7,44.7
742.0,87,630.2,38.1,6.2,69.8,98,65,75.0,11,-0.8,40.8,1.010,17.4,32.3,-1.5,87.0,33.2,3050,36.76,33.3,13.680,11,84.7,39.6
744.8,87,633.2,30.8,9.9,69.8,97,66,73.0,11,-0.8,34.9,1.000,17.0,25.9,-0.8,83.9,25.9,2923,33.67,28.4,13.725,11,86.2,35.3
747.6,87,636.0,25.2,0.0,69.8,97,65,74.5,11,-0.0,34.3,1.000,12.9,26.9,-0.3,86.7,25.9,2629,30.36,26.6,13.760,11,87.7,31.1
750.4,87,636.0,34.1,7.8,69.8,97,65,74.5,11,-0.5,33.2,0.999,11.5,26.8,0.0,88.6,25.9,2420,28.60,28.8,13.760,12,87.5,34.0
753.2,87,636.0,32.1,8.5,69.8,97,64,74.1,11,-0.8,32.1,1.001,12.5,25.6,0.0,88.3,25.9,2466,29.44,27.8,13.760,12,87.8,32.5
756.0,87,637.8,33.4,4.9,69.7,97,63,73.7,11,-0.8,32.3,1.004,13.9,24.7,-0.0,87.1,25.9,2499,29.55,28.4,13.760,12,87.6,34.8
758.8,87,640.0,38.4,0.0,69.4,97,63,73.6,11,-0.8,37.6,0.999,12.5,28.6,0.6,88.5,28.4,2517,30.78,33.0,13.760,12,87.0,39.1
761.6,87,640.0,45.1,0.0,69.4,97,63,69.8,11,-0.8,26.1,0.996,15.8,24.5,-0.0,87.7,27.0,2327,28.86,33.8,13.783,12,87.0,41.1
764.4,87,640.0,33.9,3.8,69.4,97,63,71.5,11,-0.4,26.5,0.997,15.8,22.7,-0.6,87.0,24.8,2147,25.59,27.5,13.835,12,89.4,31.4
767.2,87,642.4,34.2,4.7,69.4,97,63,70.8,11,-0.2,24.8,0.999,16.2,24.0,-0.2,86.3,26.2,2457,29.72,31.0,13.760,12,87.5,35.4
770.0,87,640.8,25.3,2.7,69.4,97,63,55.2,11,-1.0,5.1,1.005,35.0,13.3,-1.6,52.5,14.1,1937,18.56,15.4,13.803,12,91.4,25.1
772.8,87,633.5,6.0,0.0,69.5,96,63,14.0,11,-2.3,4.7,1.119,33.0,9.8,-2.1,33.8,11.1,1904,12.15,5.2,13.831,12,58.0,12.5
775.6,87,624.0,4.7,0.0,70.2,98,62,11.8,11,-2.3,4.7,0.386,5.4,3.8,-1.0,20.5,5.2,1876,7.54,1.0,13.818,12,7.8,4.7
778.4,87,612.2,4.7,0.0,70.4,98,62,11.8,11,-2.3,4.7,0.000,-13.0,0.0,0.0,14.1,0.0,1860,4.00,0.4,13.754,12,0.0,4.7
781.2,87,596.6,4.7,0.0,70.6,98,62,11.8,11,-2.3,4.7,0.000,-13.0,0.0,-0.0,14.1,0.0,1850,4.02,0.4,13.680,12,0.0,4.7
784.0,87,579.9,4.7,0.0,70.6,98,62,11.8,11,-2.3,4.7,0.001,-13.0,0.0,0.0,13.6,0.0,1934,4.03,0.4,13.760,12,0.0,4.7
786.8,86,564.0,4.7,0.0,71.0,98,58,11.8,11,-2.3,4.7,0.000,-13.0,0.0,0.0,13.6,0.0,1969,4.06,0.4,13.840,12,0.0,4.7
789.6,86,552.0,4.7,0.0,71.0,98,58,11.8,11,-2.3,4.7,0.000,-13.0,0.0,0.0,13.9,0.0,1954,4.10,0.4,13.840,12,0.0,4.7
792.4,86,537.3,4.7,0.0,71.2,98,58,11.8,11,-2.3,5.1,0.211,-10.1,0.0,0.0,13.3,0.0,2050,4.14,0.4,13.760,12,0.0,4.7
795.2,86,524.3,4.7,0.0,71.4,98,60,11.7,11,-2.3,6.3,0.884,7.5,0.0,-0.0,13.4,0.0,2049,4.08,0.4,13.760,12,0.0,4.7
798.0,85,514.7,4.7,0.0,71.4,98,61,11.0,11,-2.3,4.7,0.237,-4.3,0.0,0.0,12.9,0.0,2101,4.09,0.4,13.760,12,0.0,4.8
800.8,85,500.1,5.1,0.0,71.7,98,62,11.0,11,-2.3,4.9,0.000,-10.5,0.0,0.0,12.7,0.0,2187,4.20,0.4,13.767,12,0.0,5.1
803.6,85,489.1,5.1,0.0,72.1,98,62,11.0,11,-2.3,5.1,0.000,-9.1,0.0,0.0,13.3,0.0,2287,4.58,0.4,13.840,12,0.1,5.1
806.4,85,476.6,5.1,0.0,72.5,98,62,11.0,11,-2.3,5.1,0.000,-9.5,0.0,-0.0,13.4,0.0,2268,4.49,0.4,13.840,12,0.0,5.1
809.2,85,467.1,5.1,0.0,72.5,98,61,11.0,11,-2.3,5.1,0.000,-9.2,0.0,0.0,13.3,0.0,2274,4.51,0.4,13.840,12,0.0,5.1
812.0,85,448.1,5.1,0.0,72.8,98,62,11.0,11,-2.3,5.1,0.000,-8.8,0.0,0.0,13.3,0.0,2291,4.58,0.4,13.837,12,0.0,5.1
814.8,85,441.0,5.1,0.0,72.9,98,63,11.0,11,-2.3,5.1,0.000,-8.7,0.0,0.0,13.2,0.0,2312,4.64,0.4,13.763,12,0.0,5.1
817.6,85,429.8,5.1,0.0,72.9,98,63,11.0,11,-2.3,5.1,0.000,-10.0,0.0,-0.0,12.5,0.0,2299,4.51,0.4,13.761,13,0.0,5.1
820.4,85,417.6,5.1,0.0,72.9,99,63,11.0,11,-2.3,5.1,0.001,-8.9,0.0,0.0,13.0,0.0,2314,4.53,0.4,13.791,14,0.0,5.1
823.2,85,404.1,5.1,0.0,73.3,99,63,11.0,11,-2.3,5.3,0.000,-8.5,0.0,0.0,13.3,0.0,2321,4.60,0.4,13.831,14,0.0,5.1
826.0,84,396.3,5.1,0.0,73.3,99,64,11.0,11,-2.3,5.4,0.000,-8.5,0.0,0.0,13.3,0.0,2314,4.67,0.4,13.760,14,0.1,5.1
