BlueDriver Data Log
Aug 30, 2018 7:20:43 AM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (MPH),Absolute Load Value (%),Ambient Air Temperature (°C),Calculated Engine Load Value (%),Engine RPM (rpm),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Absolute Throttle Position (%)
173.6,59,328.4,87.1,101,29,72.9,15,82.8,1783,17.8,13.040,16,21.9
176.7,60,354.4,87.1,101,34,72.2,15,82.4,1773,17.8,13.040,16,21.5
179.8,61,373.4,86.9,101,38,66.7,15,77.3,1747,15.9,13.040,16,19.7
182.9,62,388.7,86.7,100,42,59.1,15,68.4,1576,10.2,12.966,16,13.6
186.0,63,397.2,87.1,101,42,18.5,15,21.3,1266,0.4,13.040,16,5.4
189.1,63,386.5,87.1,102,37,18.8,15,22.3,1200,0.4,13.086,16,4.3
192.2,63,376.3,87.1,102,31,18.3,15,22.0,1212,0.4,13.040,16,4.3
195.3,63,365.7,87.1,102,25,18.0,15,22.0,1234,0.4,13.040,16,4.3
198.4,63,358.8,87.1,102,21,18.7,15,22.5,1168,0.4,13.083,16,4.3
201.5,63,349.3,87.1,102,12,21.0,15,25.5,1056,0.4,13.040,16,4.3
204.6,63,343.2,87.1,102,6,22.7,15,30.8,883,0.4,12.994,16,4.6
207.7,63,334.5,87.1,102,1,31.4,15,40.9,671,0.4,12.882,16,4.3
210.8,63,328.0,87.1,102,0,43.9,15,51.0,1411,5.9,13.014,16,8.4
213.9,63,334.7,87.1,100,13,59.8,15,69.2,1700,10.6,13.011,16,14.9
217.0,64,347.6,87.1,100,21,72.0,15,83.9,1611,14.4,13.008,15,17.9
220.1,64,363.3,87.1,101,28,71.9,15,83.1,1559,15.6,13.040,15,19.2
223.2,65,385.6,87.1,101,32,70.6,15,80.1,1625,15.7,13.040,15,19.6
226.3,66,402.7,87.1,100,35,66.8,15,76.9,1580,13.6,13.099,15,18.1
229.4,67,419.8,86.9,100,38,53.7,15,62.5,1437,8.2,13.040,15,13.1
232.5,67,428.4,86.7,100,39,47.7,15,58.4,1273,5.3,13.052,15,7.9
235.6,68,432.0,86.7,99,39,49.2,15,58.3,1274,5.5,13.122,15,9.3
238.7,68,440.7,86.7,99,40,50.3,15,61.3,1334,6.7,13.040,15,10.5
241.8,69,444.0,86.8,99,41,47.5,15,57.6,1326,6.2,13.040,15,10.2
244.9,69,451.4,87.1,99,41,62.9,15,75.1,1413,10.8,13.040,15,13.2
248.0,70,459.7,87.1,101,43,58.6,15,69.1,1451,10.8,13.062,15,14.6
251.1,70,468.0,87.1,102,43,28.6,15,26.3,1317,4.2,13.063,15,10.2
254.2,71,468.0,86.8,102,43,53.6,15,63.8,1354,8.0,13.064,15,12.2
257.3,71,469.6,86.7,102,43,21.4,15,22.5,1282,0.4,13.047,15,6.2
260.4,71,458.7,87.1,102,37,17.9,15,21.3,1187,0.4,13.080,15,4.3
263.5,72,449.7,87.1,102,30,17.3,15,20.8,1212,0.4,13.040,15,4.3
266.6,72,439.6,87.1,102,19,17.8,15,21.9,1143,0.4,13.044,15,4.3
269.7,72,426.7,87.1,102,9,20.3,15,25.2,969,0.4,12.961,15,4.6
272.8,72,417.4,87.1,102,1,29.7,15,39.3,730,0.4,13.040,15,4.1
275.9,72,408.5,87.1,101,0,28.2,15,37.0,628,0.4,12.880,15,3.5
279.0,72,400.0,87.1,101,0,25.6,15,33.2,612,0.4,12.880,15,3.2
282.1,72,394.8,87.1,102,0,24.3,15,31.4,607,0.4,12.918,15,3.1
285.2,72,385.2,86.7,102,0,23.1,15,30.7,622,0.4,12.887,16,3.1
288.3,72,378.9,86.7,102,0,22.6,15,29.5,591,0.7,12.748,16,2.9
291.4,72,373.2,86.4,102,0,22.0,15,28.5,581,0.4,13.040,16,2.7
294.5,72,366.3,86.3,102,0,21.2,15,27.9,600,0.4,12.995,16,2.7
297.6,72,356.8,86.3,102,0,21.5,15,28.0,582,0.8,12.860,16,2.7
300.7,72,350.1,85.9,102,0,21.2,15,28.2,599,0.8,12.800,16,2.7
303.8,72,343.7,85.9,102,0,21.2,15,27.9,587,0.8,12.928,16,2.7
306.9,72,338.0,85.9,102,0,21.2,15,27.8,599,0.4,12.948,16,2.7
310.0,72,332.0,85.5,102,0,21.2,15,27.5,579,0.4,12.844,16,2.7
313.1,72,329.0,85.5,102,0,20.8,15,27.2,595,0.7,12.824,16,2.7
316.2,72,322.5,85.5,102,0,20.4,15,27.1,576,0.7,13.020,16,2.5
319.3,72,316.7,85.2,102,0,20.9,15,26.9,582,0.4,12.960,16,2.4
322.4,72,312.0,85.1,102,0,20.4,15,26.3,586,0.4,12.901,16,2.4
325.5,72,308.0,85.1,101,0,19.9,15,26.9,640,0.4,12.986,16,2.4
328.6,72,302.0,85.1,102,0,19.6,15,25.6,587,0.4,12.828,16,2.4
331.7,72,296.0,85.1,102,0,19.6,15,25.6,587,0.4,12.990,16,2.4
334.8,72,293.0,85.1,102,0,20.0,15,25.9,583,0.4,12.873,17,2.4
337.9,72,289.3,85.4,102,1,23.9,15,83.8,984,7.7,12.853,17,8.0
341.0,72,298.9,85.1,102,13,62.7,15,67.9,1883,12.6,13.058,17,16.9
344.1,72,313.1,85.2,102,22,69.6,15,77.9,1912,15.9,13.119,16,19.9
347.2,72,331.8,85.1,101,27,29.7,15,41.6,1657,9.5,13.040,16,4.1
350.3,74,325.9,85.1,102,22,14.3,15,17.2,1177,0.4,13.040,16,3.5
353.4,74,320.0,85.1,102,14,16.1,15,19.7,1072,0.4,13.088,16,3.5
356.5,74,313.5,85.5,102,5,26.1,15,27.6,954,0.4,12.960,16,3.5
359.6,74,307.3,85.5,102,0,25.8,15,34.3,632,0.4,12.916,16,3.4
362.7,74,304.0,85.5,101,2,39.2,15,43.8,1043,7.1,13.090,16,11.3
365.8,74,314.6,85.1,100,13,63.5,15,74.1,1735,13.4,13.016,16,16.8
368.9,74,323.7,84.8,101,22,69.8,15,79.7,1713,16.8,12.931,16,20.3
372.0,74,347.1,84.7,101,28,71.6,15,80.7,1664,17.2,13.040,16,20.2
375.1,74,368.0,84.3,101,32,71.1,15,80.9,1662,16.5,12.993,16,18.8
378.2,75,383.1,84.3,101,34,25.1,15,31.7,1283,3.6,13.048,16,5.0
381.3,75,377.1,84.3,102,32,14.1,15,16.9,1189,0.4,13.061,16,3.5
384.4,75,368.4,84.6,102,26,14.1,15,16.5,1200,0.4,13.040,16,3.5
387.5,75,364.0,84.9,102,21,26.1,15,32.8,1100,2.0,13.040,16,5.1
390.6,75,363.1,85.1,102,21,17.7,15,21.5,1137,1.2,13.006,16,4.5
393.7,75,357.3,85.1,102,17,20.2,15,24.0,1120,0.8,12.960,16,3.5
396.8,75,356.0,85.0,101,15,39.1,15,47.3,1189,5.3,12.919,16,7.7
399.9,75,356.0,84.7,101,17,30.4,15,46.5,1198,1.4,12.960,16,4.7
403.0,75,351.1,85.1,102,15,14.9,15,19.6,1094,0.2,13.020,16,3.6
406.1,75,342.5,85.1,102,12,19.4,15,23.9,1172,1.3,13.040,16,3.5
409.2,75,340.0,85.1,100,12,15.0,15,17.6,1294,1.8,12.985,16,6.6
412.3,75,336.7,85.1,101,10,16.5,15,21.6,877,0.4,12.993,16,3.5
415.4,75,330.3,85.1,101,6,21.2,15,27.2,937,0.4,12.985,16,3.3
418.5,75,324.4,84.8,101,1,22.3,15,29.8,672,0.4,12.983,16,2.3
421.6,75,321.7,84.7,102,0,52.6,12,85.9,550,0.0,12.662,16,0.0
424.7,75,316.0,84.7,102,0,0.0,0,0.0,0,1.6,12.640,16,6.3
427.8,75,316.0,84.7,102,0,0.0,0,0.0,0,1.6,12.640,16,6.3
430.9,74,316.0,84.7,102,0,0.0,0,0.0,0,1.6,12.640,16,6.3
434.0,74,310.7,84.7,102,0,0.3,0,0.4,10,1.6,12.655,16,6.3
437.1,75,312.8,84.7,102,0,0.1,0,0.2,4,1.6,12.647,16,6.3
440.2,75,315.0,84.7,102,0,0.0,0,0.0,0,1.6,12.640,16,6.3
443.3,75,316.0,84.7,102,0,0.0,0,0.0,0,16,6.3
446.4,75,313.3,84.7,102,0,0,16,6.3
449.5,75,315.4,84.7,102,0,16,6.3
452.6,75,316.0,84.7,102,0,6.3
