BlueDriver Data Log
Sep 27, 2018 6:31:21 PM
Time (s),Engine Coolant Temperature (°C),Catalyst Temperature Bank 1 - Sensor 1 (°C),Absolute Throttle Position B (%),Evap. System Vapor Pressure (Pa),Fuel Level Input (%),Barometric Pressure (kPa),Vehicle Speed (km/h),Absolute Load Value (%),Ambient Air Temperature (°C),Long Term Fuel Trim Bank 1 (%),Commanded Throttle Actuator (%),Commanded Equivalence Ratio (λ),Timing Advance for #1 cylinder (°),Accelerator Pedal Position E (%),Short Term Fuel Trim Bank 1 (%),Calculated Engine Load Value (%),Accelerator Pedal Position D (%),Engine RPM (rpm),Mass Air Flow Rate (g/s),Relative Throttle Position (%),Control Module Voltage (V),Intake Air Temperature (°C),Commanded Evaporative Purge (%),Absolute Throttle Position (%)
609.0,86,569.9,13.2,4.7,72.9,99,117,47.8,20,-2.3,13.7,0.996,22.5,15.4,0.1,68.5,16.6,2237,20.85,1.6,12.880,23,22.2,7.4
612.0,86,568.0,11.4,10.6,72.9,100,118,40.4,20,-2.3,0.4,0.988,32.0,6.7,0.8,46.7,7.8,2176,11.83,3.5,12.974,23,32.5,6.9
615.0,86,568.0,10.2,48.2,72.9,99,116,44.8,20,-2.3,4.0,1.001,15.3,3.0,0.4,29.9,4.1,2208,6.68,3.3,12.993,23,52.5,8.8
618.0,86,562.4,8.6,91.1,72.9,100,115,34.7,20,-3.3,6.6,1.010,12.8,2.2,0.0,16.4,1.5,2244,4.97,0.5,12.880,23,8.3,7.8
621.0,86,558.2,9.0,69.0,72.9,99,114,24.9,20,-4.4,8.2,1.011,37.8,9.0,0.0,29.4,9.0,2200,9.25,3.9,12.940,23,64.0,8.5
624.0,86,556.0,11.1,1.0,72.9,98,114,33.9,20,-2.3,11.0,0.986,32.0,11.2,0.0,39.1,11.5,2241,13.02,6.3,12.917,23,94.4,10.6
627.0,86,556.1,13.0,5.2,72.9,99,116,41.6,20,-2.3,14.2,1.000,27.8,13.6,0.4,51.5,14.1,2245,17.70,10.2,12.880,23,93.3,14.1
630.0,86,559.2,21.6,1.4,72.6,100,117,54.6,20,-2.0,18.3,1.003,23.2,15.5,1.0,62.5,16.0,2230,21.40,14.1,12.880,24,91.8,18.8
633.0,86,562.1,16.6,23.4,72.5,100,118,58.0,20,-1.8,19.8,0.997,20.9,16.7,1.6,70.6,16.9,2250,21.89,13.7,12.880,23,90.1,14.1
636.0,86,565.2,14.2,37.5,72.5,99,118,39.3,20,-2.3,12.5,0.995,28.5,12.5,4.7,52.7,13.7,2250,17.42,10.7,12.926,23,90.7,15.6
639.0,86,568.3,20.8,0.2,72.5,99,120,63.5,20,-2.3,19.7,0.993,22.3,16.7,2.8,64.0,16.6,2275,19.51,12.7,12.960,23,91.6,21.2
642.0,86,571.7,20.4,27.0,72.5,100,121,54.9,20,-2.3,16.3,0.994,26.7,16.4,0.4,65.1,17.6,2304,22.46,17.7,12.960,23,89.9,23.2
645.0,86,572.0,14.5,36.7,72.5,100,122,44.6,20,-2.3,11.9,0.997,35.4,12.4,-1.5,44.5,12.8,2311,15.20,10.6,12.960,23,91.8,12.9
648.0,86,573.5,14.2,32.4,72.5,99,122,40.0,20,-2.2,12.8,1.003,31.0,11.8,-0.8,43.1,11.8,2300,13.76,8.4,12.960,23,92.8,16.2
651.0,86,576.6,21.8,0.0,72.5,100,122,67.5,20,-1.6,24.3,0.995,22.2,17.5,-0.8,65.5,17.2,2353,20.78,13.7,12.960,23,92.1,21.5
654.0,86,583.3,29.4,2.5,72.5,100,123,70.1,20,-2.0,26.9,0.996,17.1,21.4,-0.3,81.6,22.0,2472,28.29,22.2,12.960,23,87.8,28.6
657.0,86,588.2,27.3,1.9,72.5,100,124,71.3,20,-2.3,28.6,0.998,16.7,22.6,0.8,81.6,23.1,2700,30.63,23.1,12.960,23,87.8,22.6
660.0,86,593.0,25.0,0.0,72.5,100,124,66.1,20,-2.3,23.9,1.001,18.5,20.4,0.0,80.1,21.1,2473,27.40,21.3,12.960,23,88.5,21.6
663.0,86,596.0,24.7,0.0,72.2,100,124,17.4,20,-4.7,13.5,1.009,11.3,8.7,0.0,46.3,13.8,2336,17.67,14.9,12.914,23,90.1,23.6
666.0,86,591.3,17.4,48.0,72.2,99,123,32.3,20,-3.6,8.8,1.013,13.1,5.2,-0.4,27.1,8.9,2294,9.18,6.1,12.812,23,93.7,16.9
669.0,86,592.0,17.3,36.0,72.2,99,122,50.1,20,-2.3,11.2,1.009,25.9,17.3,-1.5,69.6,18.4,2325,24.53,18.0,12.960,24,81.5,17.4
672.0,86,593.1,16.5,0.0,72.2,100,122,58.4,20,-2.3,20.0,0.995,21.5,17.6,0.0,73.7,19.2,2333,24.38,18.0,12.960,24,82.3,19.6
675.0,86,595.8,5.9,0.0,72.2,100,122,23.6,20,-4.7,12.5,1.005,30.3,14.0,-2.0,56.5,15.6,2310,19.94,14.7,12.979,24,90.4,21.6
678.0,86,596.0,16.3,0.0,72.2,99,121,43.3,20,-3.4,13.9,1.005,31.8,13.4,-3.0,46.6,13.0,2282,14.51,7.0,13.040,24,93.7,16.5
681.0,86,597.8,22.5,4.0,72.1,99,121,64.7,20,-1.6,22.7,0.993,19.0,20.0,-0.0,79.2,20.4,2325,25.11,19.2,12.981,24,91.1,20.9
684.0,86,600.7,23.9,9.1,71.8,100,122,65.9,20,-1.6,22.7,0.992,19.5,19.6,-0.8,77.6,19.9,2341,25.21,19.0,12.960,24,89.6,23.5
687.0,86,603.9,23.9,0.0,72.2,100,124,67.1,20,-1.6,23.4,0.997,19.0,19.8,-0.8,77.7,19.6,2359,25.24,18.5,12.960,24,90.1,22.3
690.0,86,604.0,21.9,0.0,72.2,99,124,66.8,20,-1.6,23.8,1.003,18.4,20.2,-1.0,79.1,19.9,2381,25.33,17.5,12.960,24,93.3,15.3
693.0,86,604.0,16.9,18.7,72.2,99,124,57.0,20,-2.0,22.6,1.006,18.0,20.8,-1.6,80.8,21.6,2437,27.52,13.3,12.960,24,78.2,11.3
696.0,86,604.0,12.0,47.2,72.2,99,122,18.0,20,-4.7,14.1,1.008,24.2,16.1,-1.6,59.8,16.9,2351,21.56,11.1,12.891,24,73.8,11.3
699.0,86,603.4,21.6,0.0,71.8,101,118,47.0,20,-3.0,19.1,1.007,22.6,16.3,-1.0,56.2,15.0,2265,17.73,10.5,12.824,24,80.1,19.2
702.0,86,604.0,23.0,4.9,72.0,101,117,65.1,20,-1.6,24.3,1.004,17.2,19.8,0.1,76.8,19.3,2237,24.49,19.2,12.960,24,0.1,22.8
705.0,86,607.1,26.9,5.9,72.2,101,116,69.4,20,-1.7,26.5,0.997,14.0,23.1,0.8,84.7,23.9,2388,28.52,24.8,12.960,23,0.0,28.8
708.0,86,612.6,32.3,0.0,72.2,101,116,72.2,20,-2.3,29.0,0.998,13.3,22.8,0.8,84.4,23.7,2495,30.04,26.7,12.960,23,32.7,32.4
711.0,86,615.9,32.9,0.0,72.2,100,116,73.2,20,-2.3,31.3,1.006,14.2,23.4,1.1,83.8,23.5,2589,30.36,25.5,12.960,23,86.6,31.9
714.0,86,618.8,31.1,0.0,72.2,100,117,74.0,20,-2.3,32.6,1.007,15.2,24.2,1.7,82.9,23.4,2660,30.39,23.1,12.960,23,88.6,28.2
717.0,86,621.8,28.1,1.6,72.2,100,119,73.5,20,-2.2,31.5,0.996,14.5,23.9,2.3,81.6,22.4,2500,27.60,17.6,12.960,23,90.1,26.4
720.0,86,624.0,21.7,3.6,72.2,100,122,69.0,20,-1.6,25.9,0.998,17.0,21.5,1.2,80.8,21.6,2418,26.72,16.0,12.960,23,83.7,20.5
723.0,86,623.7,5.1,0.0,71.8,100,124,29.4,20,-3.6,13.9,1.067,24.8,16.9,-1.0,64.4,17.8,2349,22.30,12.7,12.979,23,74.0,11.6
726.0,86,618.9,7.7,10.5,71.8,99,124,28.0,20,-3.8,9.1,1.086,30.4,13.2,-3.1,45.3,12.8,2330,14.98,7.8,13.040,23,88.6,9.8
729.0,86,616.0,8.4,29.3,71.8,98,125,42.8,20,-2.6,14.8,0.945,25.3,14.5,-3.1,56.9,14.9,2375,18.41,10.2,12.984,23,89.6,9.1
732.0,86,613.3,9.0,47.0,71.8,99,128,20.4,20,-4.7,5.5,0.001,-8.5,4.1,-1.0,27.6,10.1,2352,12.07,8.2,12.922,23,91.2,12.1
735.0,86,603.9,20.0,26.2,71.8,100,126,31.3,20,-3.1,14.5,0.594,6.5,8.1,-0.3,37.7,12.5,2350,13.61,9.4,12.900,24,92.4,19.0
738.0,86,606.9,22.4,12.4,71.6,100,126,51.1,20,-2.0,21.7,1.009,20.8,17.8,-1.0,70.1,19.6,2376,25.16,19.4,12.960,24,89.4,23.5
741.0,86,608.0,25.1,3.1,71.4,100,126,68.8,20,-1.6,24.6,1.000,18.0,17.7,-1.5,54.5,14.9,2387,18.61,14.5,12.960,24,90.4,23.0
744.0,86,606.4,24.6,5.4,71.4,100,126,70.6,20,-1.6,25.9,0.996,22.5,2.7,0.8,31.4,9.6,2350,11.30,7.4,12.960,24,59.2,17.0
747.0,86,599.4,10.6,48.9,71.8,100,123,53.0,20,-2.0,18.8,0.987,24.9,4.2,0.5,19.6,6.3,2311,5.75,0.4,12.969,24,0.0,5.1
750.0,86,597.9,12.5,34.6,71.6,100,121,47.7,20,-2.3,14.0,0.984,27.4,7.5,-0.0,21.5,6.3,2275,6.54,0.4,13.040,24,0.1,5.1
753.0,86,596.9,14.5,20.2,71.4,100,120,57.2,20,-2.3,17.6,1.004,22.5,16.9,-0.8,69.0,14.0,2299,16.67,8.5,13.001,24,38.0,10.9
756.0,86,599.9,14.5,43.0,71.8,99,122,37.6,20,-2.3,14.2,1.009,24.3,16.1,-1.5,65.6,16.7,2317,21.79,12.7,12.977,24,85.6,19.3
759.0,86,597.3,9.7,29.3,71.8,99,122,29.6,20,-3.3,12.5,1.013,25.9,14.8,-3.1,58.9,14.9,2320,18.71,3.1,13.040,24,45.5,13.7
762.0,86,594.3,7.8,23.8,71.8,99,122,20.1,20,-4.7,12.4,0.982,25.5,12.9,-6.2,48.2,12.9,2287,12.79,4.9,12.983,24,64.3,10.9
765.0,86,590.9,9.5,30.7,71.8,98,120,15.8,20,-4.7,5.1,0.002,1.3,5.2,-2.4,27.0,7.7,2241,9.11,4.6,12.993,24,61.7,9.9
768.0,86,583.3,13.7,53.4,71.8,99,119,33.3,20,-3.6,8.9,0.415,5.9,4.8,-0.7,21.0,5.7,2205,6.48,3.8,13.033,24,37.1,11.8
771.0,86,584.0,12.3,32.4,71.8,99,118,46.8,20,-2.3,13.6,1.006,34.1,11.7,-2.3,43.5,12.9,2225,11.96,6.3,12.960,24,94.1,11.3
774.0,86,583.2,10.4,5.3,71.8,99,118,41.6,20,-2.3,12.9,0.989,36.5,5.5,-1.2,27.6,8.3,2208,8.73,4.3,12.960,24,90.9,9.4
777.0,86,579.8,9.4,28.0,71.8,98,118,29.9,20,-2.3,11.1,1.001,35.4,8.3,-3.1,29.3,8.4,2200,8.77,3.5,12.941,24,81.7,6.6
780.0,86,577.1,6.5,9.7,71.8,100,117,25.6,20,-2.3,10.2,0.997,34.5,10.9,-5.0,38.0,11.0,2198,12.20,6.3,12.880,24,52.9,5.9
783.0,86,574.0,7.7,9.2,71.8,100,115,24.1,20,-2.3,10.3,0.983,34.3,10.7,-3.1,36.5,11.0,2187,11.78,5.9,12.880,24,80.1,9.1
786.0,86,571.0,11.4,16.6,71.8,98,114,33.7,20,-2.3,10.6,1.007,31.5,11.8,-2.3,41.2,11.8,2163,13.07,7.2,12.924,24,93.9,11.9
789.0,86,568.1,14.2,0.0,72.2,99,110,47.0,20,-2.3,14.9,1.002,25.6,14.8,-0.4,58.3,14.9,2150,17.21,11.4,12.960,24,93.2,14.7
792.0,86,571.2,22.7,0.0,72.0,100,110,59.7,20,-2.0,19.4,0.999,19.9,17.9,1.6,76.3,18.5,2156,22.80,18.0,12.952,24,91.0,22.4
795.0,86,575.7,23.0,0.3,71.8,100,111,68.0,20,-1.6,22.8,1.000,17.5,18.8,1.6,77.3,19.2,2187,23.65,18.4,12.800,24,90.5,22.6
798.0,86,580.7,21.5,2.4,71.8,100,114,67.5,20,-1.6,23.1,0.997,17.5,19.1,2.1,77.5,19.5,2187,23.73,18.6,12.870,24,90.2,21.6
801.0,86,583.6,9.8,17.5,71.8,99,115,44.9,20,-2.0,19.1,0.998,20.1,17.3,2.3,71.1,17.0,2183,20.41,15.5,12.960,24,90.5,19.1
804.0,86,584.0,10.5,7.9,71.8,99,115,34.5,20,-2.3,14.8,0.998,24.0,14.8,2.0,60.4,12.7,2173,12.82,2.7,12.960,24,94.1,10.2
807.0,86,582.6,11.1,0.0,71.8,100,114,34.6,20,-2.3,12.1,0.999,28.0,14.1,0.0,54.9,14.5,2151,17.49,8.6,13.010,24,42.9,10.6
810.0,86,580.0,11.6,0.0,71.8,101,112,35.3,20,-2.3,11.4,0.998,30.3,12.2,1.4,46.4,13.8,2130,17.85,12.0,12.956,24,0.0,12.8
813.0,86,579.5,18.0,0.0,71.8,101,112,38.6,20,-2.3,9.1,0.994,34.2,11.0,1.8,39.1,12.8,2109,17.28,12.7,12.816,24,2.4,18.4
816.0,86,577.9,16.4,22.8,71.6,100,112,43.8,20,-2.3,8.4,0.990,36.8,11.1,1.0,37.4,11.4,2100,13.49,11.4,12.960,24,78.4,14.1
819.0,86,577.1,12.7,37.2,71.4,99,112,48.7,20,-2.3,14.1,0.998,25.5,11.8,3.9,46.4,12.5,2138,14.72,12.3,12.915,24,84.9,16.4
822.0,86,579.9,5.6,0.0,71.4,100,112,23.5,20,-2.3,15.7,1.008,23.4,14.0,1.4,55.1,13.2,2137,14.18,10.7,12.905,24,92.6,18.1
825.0,86,575.4,20.0,0.0,71.4,99,113,49.4,20,-2.0,20.4,1.009,19.2,17.8,-0.5,69.3,16.3,2175,14.71,7.8,12.960,24,94.1,13.7
828.0,86,580.6,14.8,41.3,71.6,99,114,58.0,20,-1.8,21.1,1.002,17.9,20.0,0.1,78.4,21.7,2306,26.55,22.7,12.960,24,89.1,22.4
831.0,86,580.8,10.3,64.5,71.8,99,113,40.2,20,-2.3,9.8,0.996,35.5,9.8,0.8,34.1,9.8,2125,10.18,20.0,12.960,24,50.9,17.6
834.0,86,571.4,10.6,3.5,71.8,100,110,36.2,20,-2.3,10.7,1.013,33.1,10.4,0.4,37.8,10.5,2089,11.20,13.3,12.960,24,0.0,6.3
837.0,86,572.0,14.4,1.9,71.8,100,110,44.7,20,-2.3,12.6,1.010,29.4,11.6,0.1,43.4,11.4,2037,12.97,13.3,12.960,24,65.8,13.9
840.0,86,573.0,19.0,0.0,71.8,99,110,63.5,20,-2.3,20.4,0.994,18.0,16.9,1.6,72.5,15.7,2080,18.51,14.9,12.960,24,92.2,19.0
843.0,86,576.1,21.2,0.0,71.4,100,112,62.2,20,-1.8,19.8,0.997,20.2,15.0,2.0,64.1,16.7,2118,20.88,15.4,12.934,24,91.6,20.4
846.0,86,579.4,19.2,0.0,71.4,99,113,62.0,20,-2.0,15.3,0.998,26.9,9.6,1.5,44.6,13.4,2137,17.24,13.2,12.887,24,92.2,19.2
849.0,86,580.0,20.0,0.0,71.6,99,114,63.7,20,-2.1,13.5,0.997,32.6,4.7,0.1,22.4,7.5,2137,7.04,7.1,12.960,24,93.3,16.9
852.0,86,581.4,22.4,0.0,71.8,99,115,67.1,20,-1.6,23.2,0.993,17.5,20.8,0.8,80.0,20.8,2262,20.62,16.5,12.960,24,91.2,21.0
855.0,86,585.0,26.1,0.1,71.8,100,118,69.8,20,-1.6,25.9,0.998,16.5,20.8,0.3,80.2,21.0,2315,26.21,21.2,12.960,24,89.2,25.6
858.0,86,591.5,27.5,2.5,71.8,100,121,71.4,20,-2.0,26.8,0.998,15.8,21.3,0.6,81.2,21.6,2407,27.26,21.5,12.960,24,88.6,25.9
861.0,86,594.8,28.2,0.9,71.6,100,123,72.2,20,-2.3,28.3,0.998,15.6,22.0,1.4,81.4,21.0,2497,27.22,22.5,12.960,24,87.5,28.6
864.0,86,598.0,23.1,9.7,71.4,100,124,62.6,20,-2.3,26.7,0.999,17.0,21.7,0.8,76.5,12.9,2375,9.99,3.5,12.960,24,91.3,20.5
867.0,86,600.0,17.0,19.6,71.4,99,124,34.7,20,-2.3,12.5,1.002,28.5,14.9,-0.8,62.6,14.6,2332,15.74,8.2,12.960,24,93.1,16.2
870.0,86,600.0,19.2,0.0,71.4,99,120,63.5,20,-2.3,19.1,1.002,22.5,17.7,-0.8,67.7,17.7,2301,21.33,14.5,12.981,24,92.3,18.3
873.0,86,603.1,24.8,0.0,71.2,100,120,67.8,20,-2.0,24.2,1.002,17.3,20.5,-0.6,79.0,20.7,2308,25.33,20.5,13.038,24,89.8,25.9
876.0,86,606.1,26.9,3.6,71.0,100,121,71.6,20,-1.8,26.9,1.000,15.9,21.7,0.1,81.6,21.6,2387,27.00,22.0,12.960,24,88.6,26.5
879.0,86,610.0,27.8,6.4,71.0,100,122,72.2,20,-2.3,27.8,0.989,15.5,22.4,2.3,82.4,22.7,2478,28.18,23.1,12.960,24,87.9,28.0
882.0,86,615.7,30.2,0.0,71.0,100,124,72.2,20,-2.3,29.8,0.995,15.8,22.8,1.6,81.9,23.0,2578,29.42,24.4,12.969,24,87.4,29.9
885.0,86,618.6,31.2,5.3,71.0,100,124,69.4,20,-2.1,28.3,1.003,17.0,22.2,0.4,80.5,22.7,2653,30.19,25.9,13.000,24,86.3,31.4
888.0,86,620.0,27.0,5.9,71.0,100,124,61.1,20,-1.6,22.0,1.010,20.0,18.8,-1.6,76.1,16.9,2350,18.99,16.8,12.973,24,60.2,24.4
891.0,86,619.7,18.2,1.9,71.0,100,124,27.5,20,-2.3,9.4,1.009,31.9,12.7,-2.1,48.2,13.0,2329,15.57,11.2,12.992,24,36.3,17.3
894.0,86,615.6,14.9,58.8,71.3,100,124,23.6,20,-2.3,9.8,1.001,36.1,10.6,-1.1,35.0,10.9,2327,12.73,7.6,13.015,24,24.3,13.9
897.0,86,611.0,9.0,25.3,71.4,100,125,17.2,20,-3.1,8.8,0.724,26.6,10.2,0.7,40.4,11.7,2362,14.24,1.6,12.880,24,0.1,5.5
900.0,86,598.8,5.1,1.4,71.5,101,126,11.2,20,-4.7,5.5,0.000,-8.5,0.0,0.0,12.9,0.0,2337,6.77,0.8,12.988,24,0.0,5.5
903.0,86,582.3,5.2,3.8,71.8,101,126,11.8,20,-4.7,5.1,0.001,-9.0,0.0,0.0,12.9,1.2,2308,4.65,0.6,13.006,24,2.8,5.8
906.0,86,571.8,5.9,0.0,71.8,101,122,21.5,20,-3.2,12.0,0.554,6.8,8.0,0.3,38.5,7.9,2291,9.81,4.4,12.960,24,14.3,7.6
909.0,86,574.7,16.9,0.0,71.8,100,118,44.1,20,-2.0,20.2,1.007,20.6,18.3,0.8,78.2,18.8,2310,24.21,17.6,12.960,24,68.2,22.4
912.0,86,579.3,24.6,0.0,71.7,100,116,66.1,20,-1.7,26.1,0.994,14.0,21.6,0.8,82.7,21.6,2437,27.70,21.0,13.001,24,80.2,25.1
915.0,86,584.0,26.0,5.5,71.4,100,118,56.5,20,-2.3,16.5,0.999,19.8,18.1,1.4,73.9,18.6,2324,24.23,18.9,12.992,24,73.7,24.4
918.0,86,584.0,19.6,48.2,71.8,100,120,58.9,20,-2.3,18.3,0.999,21.2,17.1,1.2,70.0,17.1,2266,21.85,15.3,12.960,24,50.0,19.5
921.0,86,587.1,14.6,13.5,71.8,100,121,45.9,20,-2.3,17.5,1.000,22.7,15.4,1.2,62.2,16.1,2287,21.33,14.4,12.960,25,45.5,19.2
924.0,86,585.9,9.0,0.0,71.8,100,121,27.9,20,-2.9,13.7,1.000,27.1,10.4,2.2,38.8,12.2,2287,15.03,4.3,12.960,25,18.9,10.3
927.0,86,582.9,5.1,0.0,71.7,101,120,12.4,20,-4.7,7.1,0.994,36.5,0.0,0.0,15.0,0.0,2232,7.78,2.0,13.005,25,6.3,5.9
930.0,86,579.8,5.1,0.0,71.4,101,118,11.8,20,-4.7,7.4,0.918,37.8,6.2,5.5,26.3,6.5,2187,8.88,3.4,13.011,25,9.2,7.3
933.0,86,575.6,9.4,0.0,71.4,100,115,26.5,20,-3.4,10.8,0.941,32.7,12.7,5.9,47.2,13.9,2199,16.33,10.0,12.960,25,24.8,13.0
936.0,86,576.0,18.5,2.5,71.4,100,116,46.7,20,-2.3,13.6,1.003,24.3,17.1,-0.7,74.6,18.4,2312,24.42,18.8,12.960,25,88.2,25.1
939.0,86,578.4,25.8,5.7,71.4,100,118,66.9,20,-2.3,12.2,0.993,23.5,18.0,0.8,76.9,19.6,2258,24.43,19.0,12.960,25,88.2,24.7
942.0,86,584.0,24.3,7.8,71.4,100,118,69.8,20,-1.6,21.7,0.998,19.0,19.9,1.2,79.6,20.7,2302,25.68,20.1,12.960,24,88.1,24.0
945.0,86,586.7,22.6,18.7,71.4,100,118,67.2,20,-1.9,24.7,1.000,20.2,18.1,1.3,70.6,19.9,2359,26.08,22.0,12.960,24,87.8,22.4
948.0,86,588.0,18.7,18.4,71.5,100,118,60.5,20,-2.3,20.7,0.997,33.0,7.1,0.0,21.6,9.8,2187,12.37,9.9,12.960,24,48.4,16.7
951.0,86,587.5,12.5,0.0,71.8,100,116,42.4,20,-2.3,15.7,1.005,28.1,11.4,0.5,40.3,12.2,2207,14.52,6.5,12.960,24,18.2,11.0
954.0,86,583.4,7.1,0.0,71.8,100,116,33.0,20,-2.3,13.6,1.009,29.0,12.9,0.3,49.0,13.3,2213,16.01,7.8,12.960,24,8.6,7.1
957.0,86,584.0,12.4,29.0,71.8,100,116,25.7,20,-2.3,10.9,1.011,35.4,10.4,-0.9,36.0,10.9,2175,12.80,7.8,12.960,24,20.1,11.9
960.0,86,583.0,17.3,52.5,71.8,100,116,24.6,20,-2.3,9.4,1.004,38.5,9.0,-2.3,27.9,9.0,2151,11.27,8.0,12.960,24,25.2,13.9
963.0,86,579.8,14.5,0.0,71.8,100,114,47.1,20,-2.3,12.4,1.005,32.3,10.0,-0.3,35.1,10.8,2146,12.16,9.2,12.942,25,28.4,14.5
966.0,86,580.0,19.2,0.0,71.6,100,114,43.3,20,-2.3,14.2,1.002,26.5,11.6,2.2,46.5,13.6,2136,16.06,12.2,12.880,25,38.4,18.0
969.0,86,580.0,17.3,0.0,71.4,100,114,38.4,20,-2.3,13.7,0.996,26.5,14.1,1.6,54.5,12.2,2125,7.71,6.7,12.936,25,34.0,16.5
972.0,86,580.0,9.6,0.0,71.4,100,112,42.4,20,-2.3,13.7,0.997,27.5,12.5,2.6,47.8,12.2,2125,11.76,7.6,12.960,25,30.4,15.2
975.0,86,579.8,11.0,0.0,71.4,100,110,43.5,20,-2.3,14.4,1.002,26.2,12.9,2.0,49.5,13.0,2120,15.65,10.6,12.942,25,26.7,13.9
978.0,86,576.9,6.3,0.0,71.4,101,109,25.5,20,-3.4,10.4,0.593,11.6,10.2,0.6,45.1,12.6,2086,14.62,10.1,12.884,25,10.2,5.9
981.0,86,573.8,9.5,0.0,71.4,101,108,23.7,20,-4.0,7.4,0.227,-6.9,3.9,0.1,14.3,7.2,1975,5.81,5.9,12.960,25,19.4,10.7
984.0,86,572.0,14.9,0.0,71.4,100,108,52.0,20,-2.3,15.7,1.009,24.0,15.7,0.8,65.1,15.7,2090,15.00,10.4,12.960,25,34.5,15.6
987.0,86,572.2,18.0,0.0,71.4,100,110,54.9,20,-2.3,10.8,0.998,23.1,14.8,0.4,60.4,14.9,2125,18.19,12.0,12.960,25,43.0,18.0
990.0,86,575.4,15.3,7.5,71.4,100,112,55.7,20,-2.3,12.7,0.996,22.3,14.7,0.2,58.3,14.5,2130,17.48,11.0,12.960,25,31.0,14.9
993.0,86,576.0,16.4,21.3,71.4,100,115,57.2,20,-2.3,17.7,1.000,22.0,16.1,0.8,64.3,15.7,2200,19.94,13.3,12.960,25,36.3,16.7
996.0,86,576.8,18.1,32.2,71.4,100,118,59.6,20,-2.3,18.8,1.000,22.0,16.5,1.9,67.0,16.2,2238,20.71,13.9,12.999,25,40.9,18.1
999.0,86,580.0,18.8,0.0,71.0,100,120,58.5,20,-2.3,18.8,0.996,22.3,16.5,1.6,68.0,16.5,2279,21.49,14.5,13.021,25,44.3,18.8
1002.0,86,582.8,18.8,31.5,71.0,100,121,58.0,20,-2.3,17.1,0.996,24.2,15.7,0.9,64.9,15.6,2311,21.13,14.4,12.960,25,46.3,19.2
1005.0,86,584.0,14.3,34.9,71.1,100,122,51.2,20,-2.6,13.4,1.000,29.0,12.9,1.6,45.9,8.2,2300,8.25,1.6,12.960,25,19.4,11.8
1008.0,86,583.3,6.8,2.5,71.4,101,120,15.0,20,-4.7,6.7,1.001,33.1,8.5,0.3,30.8,6.8,2257,7.23,2.1,12.930,25,0.0,6.7
1011.0,86,575.3,18.0,0.8,71.4,101,119,37.4,20,-3.6,12.0,0.997,34.9,5.8,-0.6,24.9,5.8,2210,6.34,3.0,12.884,25,0.0,9.4
1014.0,86,577.6,19.0,0.0,71.4,101,118,61.0,20,-2.2,20.0,0.991,33.1,6.7,0.0,59.2,7.8,2200,8.74,9.4,13.040,25,19.9,13.5
1017.0,86,580.4,21.3,0.0,71.4,100,118,65.9,20,-1.6,22.7,1.000,18.5,15.7,0.5,70.5,15.9,2296,17.94,14.7,13.009,25,49.4,19.8
1020.0,86,583.5,29.0,0.0,71.4,100,119,69.8,20,-2.0,25.9,1.000,17.6,20.8,0.5,79.2,21.9,2436,27.65,22.3,12.960,25,87.5,28.6
1023.0,86,590.3,29.8,0.0,71.4,100,121,72.2,20,-2.3,29.3,1.000,16.4,22.5,0.0,82.6,22.7,2615,30.11,24.3,12.960,24,87.5,29.5
1026.0,86,598.1,30.9,0.0,71.3,100,122,72.2,20,-2.3,30.2,0.998,16.0,23.1,0.0,82.0,23.5,2725,31.00,25.2,12.960,24,87.1,30.5
1029.0,86,604.1,31.8,0.0,71.0,100,126,72.9,20,-2.3,31.6,0.997,16.6,23.6,0.9,81.6,23.7,2770,31.88,26.2,12.960,24,86.5,31.7
1032.0,86,611.3,32.9,1.7,71.0,100,127,72.9,20,-2.3,33.0,0.998,17.0,24.4,1.6,81.7,24.4,2833,32.82,26.9,12.960,24,85.9,32.9
1035.0,86,613.9,34.3,2.5,70.9,100,127,73.3,20,-2.3,34.4,1.000,17.0,25.5,1.6,83.1,25.9,2862,34.34,29.0,12.960,24,85.6,34.2
1038.0,86,617.7,36.1,3.2,70.6,100,126,74.5,20,-2.3,36.1,0.999,16.0,26.3,1.6,84.0,26.5,2837,34.19,30.7,12.960,24,85.2,36.1
1041.0,86,623.9,38.0,7.0,70.6,100,122,75.3,20,-2.3,37.0,0.999,15.2,26.3,1.6,84.7,26.7,2815,34.17,32.3,12.980,23,84.7,38.0
1044.0,86,629.6,35.1,10.4,70.6,100,122,71.1,20,-2.0,33.5,1.001,14.1,25.7,1.3,85.2,26.5,2778,34.02,32.5,13.040,23,84.7,38.0
1047.0,86,632.0,30.3,15.0,70.6,100,123,67.4,20,-1.7,26.6,1.004,13.3,23.9,0.0,85.9,25.1,2537,30.23,27.8,12.980,23,85.7,36.1
1050.0,86,632.8,25.5,19.8,70.6,100,126,69.8,20,-2.3,25.9,1.003,18.5,20.5,0.6,79.2,21.6,2484,27.88,23.0,12.960,23,83.4,31.1
1053.0,86,635.9,23.5,22.8,70.2,100,130,68.1,20,-2.3,24.6,1.000,19.0,19.6,0.8,76.5,19.6,2454,26.08,18.8,12.960,23,79.4,24.0
1056.0,86,636.0,24.0,18.4,70.2,100,128,67.8,20,-2.3,23.9,0.997,19.6,19.7,1.0,76.5,18.5,2447,25.12,18.8,12.960,23,85.9,24.7
